Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,mixed,Quito,470,1,False,47,3,10,N/A,16,8.129023541491692,0.31740509900223457,0.01260435823236599,3.0,3.0,2,6.118739122179477,1.0,4.0,1.1346066034724391
VST-CA,pure,Quito,470,1,False,47,3,10,N/A,16,8.129023541491692,0.31740509900223457,0.01260435823236599,3.0,3.0,2,11.25527079630092,1.0,4.0,1.1346066034724391
VST-NCA,N/A,Quito,189,1,False,48,1,10,N/A,1,1.9380336814805459,0.24326077073529315,0.019695890475246485,2.0,2.0,0,1.2805920139774116,1.0,4.0,0.7718371286059994
VST-CA,mixed,Quito,189,1,False,48,1,10,N/A,1,1.9080270426157435,0.26013955419369744,0.04814630371653195,2.0,2.0,3,3.586962760500228,1.0,4.0,0.8321926593052161
VST-CA,pure,Quito,189,1,False,48,1,10,N/A,1,1.9080270426157435,0.26013955419369744,0.04814630371653195,2.0,2.0,3,3.5138184096247187,1.0,4.0,0.8321926593052161
VST-NCA,N/A,Quito,129,1,False,49,2,10,N/A,3,9.224793551962808,0.5567991825715859,0.04755767389456174,3.0,3.0,0,3.6049807145047907,1.0,4.0,1.46556231015684
VST-CA,mixed,Quito,129,1,False,49,2,10,N/A,3,9.224793551962808,0.5567991825715859,0.04755767389456174,3.0,3.0,2,3.702289271769814,1.0,4.0,1.46556231015684
VST-CA,pure,Quito,129,1,False,49,2,10,N/A,3,9.224793551962808,0.5567991825715859,0.04755767389456174,3.0,3.0,2,3.6436839460441206,1.0,4.0,1.46556231015684
VST-NCA,N/A,Quito,344,1,False,50,2,10,N/A,7,1.405262694094144,0.19704375838413762,0.010474554858059246,1.0,2.0,0,3.301655461697237,1.0,4.0,0.7952833512679414
VST-CA,mixed,Quito,344,1,False,50,2,10,N/A,7,1.405262694094144,0.19704375838413762,0.010474554858059246,1.0,2.0,2,3.3737320147115497,1.0,4.0,0.7952833512679414
VST-CA,pure,Quito,344,1,False,50,2,10,N/A,7,1.405262694094144,0.19704375838413762,0.010474554858059246,1.0,2.0,2,3.3620225552067495,1.0,4.0,0.7952833512679414
VST-NCA,N/A,Quito,599,2,False,51,6,10,N/A,41,7.435387957776924,0.1969480869320658,0.0064552046001619704,1.5,3.0,0,4.934651165636524,1.0,4.0,1.4336954752672393
VST-CA,mixed,Quito,599,2,False,51,6,10,N/A,41,3.195473924834071,0.21271990419363138,0.0061309362315527215,1.0,2.0,3,11.354236512686612,1.0,4.0,1.4366992969335188
VST-CA,pure,Quito,599,2,False,51,6,10,N/A,41,2.5789918509460077,0.21644043025096246,0.0061309362315527215,1.0,2.0,3,12.79897333505437,1.0,4.0,1.4128981569033447
VST-NCA,N/A,Quito,457,2,False,52,6,10,N/A,40,6.5757289489962805,0.2625978837943179,0.00993574172362166,2.0,3.0,0,5.284878205910218,1.0,4.0,1.5266066223826906
VST-CA,mixed,Quito,457,2,False,52,6,10,N/A,40,4.426364715928383,0.2727759811234503,0.00993574172362166,2.0,2.5,3,9.932352933049287,1.0,4.0,1.5750011843620904
VST-CA,pure,Quito,457,2,False,52,6,10,N/A,40,4.426364715928383,0.2727759811234503,0.00993574172362166,2.0,2.5,3,13.176698637442541,1.0,4.0,1.5750011843620904
VST-NCA,N/A,Quito,648,3,False,53,9,10,N/A,58,3.001392318995155,0.19330522343230536,0.0029480651567701873,0.6666666666666666,1.6666666666666667,0,9.510784758399268,1.0,4.0,1.6453519297435248
VST-CA,mixed,Quito,648,3,False,53,9,10,N/A,58,2.4302069532733017,0.19516079382487928,0.002050819290688055,1.3333333333333333,1.3333333333333333,4,17.54066730852969,1.0,4.0,1.6128828520958898
VST-CA,pure,Quito,648,3,False,53,9,10,N/A,58,2.4302069532733017,0.19516079382487928,0.002050819290688055,1.3333333333333333,1.3333333333333333,4,33.224573482848655,1.0,4.0,1.6128828520958898
VST-NCA,N/A,Quito,536,2,False,54,4,10,N/A,29,3.704028718608871,0.18100441296522496,0.005903868429540063,1.5,2.5,0,4.587557648255142,1.0,4.0,1.258771795191679
VST-CA,mixed,Quito,536,2,False,54,4,10,N/A,29,3.704028718608871,0.18100441296522496,0.005903868429540063,1.5,2.5,2,5.254226288670225,1.0,4.0,1.258771795191679
VST-CA,pure,Quito,536,2,False,54,4,10,N/A,29,3.704028718608871,0.18100441296522496,0.005903868429540063,1.5,2.5,2,5.804332851344043,1.0,4.0,1.258771795191679
VST-NCA,N/A,Quito,127,2,False,55,4,10,N/A,17,15.580339608832462,0.5806580415416427,0.10602914904856711,3.0,3.0,0,3.6472781418028717,1.0,4.0,1.8885968598810081
VST-CA,mixed,Quito,127,2,False,55,4,10,N/A,17,14.206517037936004,0.5389136675892676,0.10602914904856711,3.0,3.0,3,5.116142458840386,1.0,4.0,1.7838338410035153
VST-CA,pure,Quito,127,2,False,55,4,10,N/A,17,14.241773095957937,0.5270433042109877,0.10602914904856711,3.0,3.0,4,4.725981357551973,1.0,4.0,1.7569300289732446
VST-NCA,N/A,Quito,509,3,False,56,7,10,N/A,75,3.3379665571728756,0.18224209534737815,0.006212336959503627,1.6666666666666667,2.0,0,6.972234887107561,1.0,4.0,1.6522359796644441
VST-CA,mixed,Quito,509,3,False,56,7,10,N/A,75,3.3379665571728756,0.18224209534737815,0.006212336959503627,1.6666666666666667,2.0,2,15.72308665821106,1.0,4.0,1.6522359796644441
VST-CA,pure,Quito,509,3,False,56,7,10,N/A,75,2.024464284804339,0.1831207317844953,0.003950934541037758,1.0,2.0,4,34.707047979059325,1.0,4.0,1.6515298541038121
VST-NCA,N/A,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,0,1.0752471823755059,1.0,4.0,0.8087507873700286
VST-CA,mixed,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,2,2.914344453036847,1.0,4.0,0.8087507873700286
VST-CA,pure,Quito,232,1,False,57,1,10,N/A,1,2.027870947449327,0.1921978881813099,0.015929391275525638,1.0,3.0,2,2.7276835181355636,1.0,4.0,0.8087507873700286
VST-NCA,N/A,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,0,0.17002894699339777,1.0,4.0,0.946310704416951
VST-CA,mixed,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,2,0.5130289102817187,1.0,4.0,0.946310704416951
VST-CA,pure,Quito,185,1,False,58,1,10,N/A,2,4.582179165331229,0.2923624369386116,0.017872509920664987,2.0,3.0,2,0.42927408298669434,1.0,4.0,0.946310704416951
VST-NCA,N/A,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,0,0.0691147462293884,1.0,4.0,0.6048490547180115
VST-CA,mixed,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,2,0.12734821776439276,1.0,4.0,0.6048490547180115
VST-CA,pure,Quito,192,1,False,59,1,10,N/A,2,0.297094305918452,0.11358498842714858,0.014823247194367782,1.0,1.0,2,0.11581363236405195,1.0,4.0,0.6048490547180115
VST-NCA,N/A,Quito,224,1,False,60,1,10,N/A,1,1.1504295310283452,0.2212537164605974,0.014483280641373285,1.0,3.0,0,0.8547490951350483,1.0,4.0,0.8355433804714008
VST-CA,mixed,Quito,224,1,False,60,1,10,N/A,1,1.1504295310283452,0.2212537164605974,0.014483280641373285,1.0,3.0,2,2.264717155939252,1.0,4.0,0.8355433804714008
VST-CA,pure,Quito,224,1,False,60,1,10,N/A,1,1.1504295310283452,0.2212537164605974,0.014483280641373285,1.0,3.0,2,2.1547663456958617,1.0,4.0,0.8355433804714008
VST-NCA,N/A,Quito,168,1,False,61,1,10,N/A,1,0.7235944459118696,0.21504551515530945,0.049032237553580396,1.0,2.0,0,0.18653027276013745,1.0,4.0,0.8656382473066118
VST-CA,mixed,Quito,168,1,False,61,1,10,N/A,1,0.7235944459118696,0.21504551515530945,0.049032237553580396,1.0,2.0,2,0.656700026961289,1.0,4.0,0.8656382473066118
VST-CA,pure,Quito,168,1,False,61,1,10,N/A,1,0.7235944459118696,0.21504551515530945,0.049032237553580396,1.0,2.0,2,0.49905398241230614,1.0,4.0,0.8656382473066118
VST-NCA,N/A,Quito,214,1,False,62,1,10,N/A,7,0.3525622478117158,0.16128539199446296,0.01645287764974108,1.0,1.0,0,0.06857630767740375,1.0,4.0,0.6157667047517474
VST-CA,mixed,Quito,214,1,False,62,1,10,N/A,7,0.3525622478117158,0.16128539199446296,0.01645287764974108,1.0,1.0,2,0.1967262620244128,1.0,4.0,0.6157667047517474
VST-CA,pure,Quito,214,1,False,62,1,10,N/A,7,0.3525622478117158,0.16128539199446296,0.01645287764974108,1.0,1.0,2,0.25388246170632556,1.0,4.0,0.6157667047517474
VST-NCA,N/A,Quito,237,1,False,63,1,10,N/A,1,8.662369184389304,0.227743432112047,0.018995659960926253,3.0,3.0,0,1.18874126567016,1.0,4.0,0.8009816007689936
VST-CA,mixed,Quito,237,1,False,63,1,10,N/A,1,8.662369184389304,0.227743432112047,0.018995659960926253,3.0,3.0,2,3.2927076708940604,1.0,4.0,0.8009816007689936
VST-CA,pure,Quito,237,1,False,63,1,10,N/A,1,8.662369184389304,0.227743432112047,0.018995659960926253,3.0,3.0,2,2.9701166603704223,1.0,4.0,0.8009816007689936
VST-NCA,N/A,Quito,130,1,False,64,1,10,N/A,1,0.42650005928520635,0.19136119280842018,0.023582900470670975,1.0,3.0,0,0.06385470685700056,1.0,4.0,0.7609861306028961
VST-CA,mixed,Quito,130,1,False,64,1,10,N/A,1,0.42650005928520635,0.19136119280842018,0.023582900470670975,1.0,3.0,2,0.7464286010349497,1.0,4.0,0.7609861306028961
VST-CA,pure,Quito,130,1,False,64,1,10,N/A,1,0.42650005928520635,0.19136119280842018,0.023582900470670975,1.0,3.0,2,0.5395249029804745,1.0,4.0,0.7609861306028961
VST-NCA,N/A,Quito,177,1,False,65,1,10,N/A,3,0.3936638849169058,0.1859642563670507,0.010668136162303651,1.0,1.0,0,0.03720120903926727,1.0,4.0,0.7835203241856621
VST-CA,mixed,Quito,177,1,False,65,1,10,N/A,3,0.3936638849169058,0.1859642563670507,0.010668136162303651,1.0,1.0,2,0.08858735277317464,1.0,4.0,0.7835203241856621
VST-CA,pure,Quito,177,1,False,65,1,10,N/A,3,0.3936638849169058,0.1859642563670507,0.010668136162303651,1.0,1.0,2,0.08750100167731034,1.0,4.0,0.7835203241856621
VST-NCA,N/A,Quito,195,1,False,66,1,10,N/A,2,1.6542696685410458,0.17629431714382307,0.02689354818575487,2.0,4.0,0,0.084565643120186,1.0,4.0,0.7401356676302787
VST-CA,mixed,Quito,195,1,False,66,1,10,N/A,2,1.6542696685410458,0.17629431714382307,0.02689354818575487,2.0,4.0,2,0.5857378522696308,1.0,4.0,0.7401356676302787
VST-CA,pure,Quito,195,1,False,66,1,10,N/A,2,1.6542696685410458,0.17629431714382307,0.02689354818575487,2.0,4.0,2,0.4992880689674166,1.0,4.0,0.7401356676302787
VST-NCA,N/A,Quito,138,1,False,67,1,10,N/A,2,0.5426174421308808,0.20674291174634074,0.040619016984595906,1.0,2.0,0,0.05760266156016769,1.0,4.0,0.7400417510347113
VST-CA,mixed,Quito,138,1,False,67,1,10,N/A,2,0.4322797532005278,0.2791880198507072,0.025743633099139504,1.0,1.0,4,0.19681271220247254,1.0,4.0,0.8383729377099397
VST-CA,pure,Quito,138,1,False,67,1,10,N/A,2,0.4322797532005278,0.2791880198507072,0.025743633099139504,1.0,1.0,4,0.20318397189998905,1.0,4.0,0.8383729377099397
