VST-NCA,N/A,Manhattan,81,1,False,0,1,10,N/A,3,0.0842287884410674,0.20201486988821957,0.032469243068091326,1.0,1.0,0,0.01678633502957267,1.0,4.0,0.6577047787442195
VST-CA,mixed,Manhattan,81,1,False,0,1,10,N/A,3,0.0842287884410674,0.20201486988821957,0.032469243068091326,1.0,1.0,2,0.031169828808909974,1.0,4.0,0.6577047787442195
VST-CA,pure,Manhattan,81,1,False,0,1,10,N/A,3,0.0842287884410674,0.20201486988821957,0.032469243068091326,1.0,1.0,2,0.03004202899752137,1.0,4.0,0.6577047787442195
VST-NCA,N/A,Manhattan,47,1,False,1,1,10,N/A,3,0.30252353491069767,0.3869660671784577,0.05143153478582771,1.0,2.0,0,0.028426318592196242,1.0,4.0,1.1498501164977508
VST-CA,mixed,Manhattan,47,1,False,1,1,10,N/A,3,0.30252353491069767,0.3869660671784577,0.05143153478582771,1.0,2.0,2,0.12301426112138114,1.0,4.0,1.1498501164977508
VST-CA,pure,Manhattan,47,1,False,1,1,10,N/A,3,0.30252353491069767,0.3869660671784577,0.05143153478582771,1.0,2.0,2,0.12302926160889704,1.0,4.0,1.1498501164977508
VST-NCA,N/A,Manhattan,122,2,False,2,2,10,N/A,2,0.5296068552869388,0.2291416334252955,0.02177859109472114,1.5,1.5,0,3.3869774451880215,1.0,4.0,1.3999101574458015
VST-CA,mixed,Manhattan,122,2,False,2,2,10,N/A,2,0.4531781152825364,0.24388701984719208,0.009645560817070775,0.5,1.5,3,4.769441717382131,1.0,4.0,1.3666513947070564
VST-CA,pure,Manhattan,122,2,False,2,2,10,N/A,2,0.4531781152825364,0.24388701984719208,0.009645560817070775,0.5,1.5,3,4.8191817549859834,1.0,4.0,1.3666513947070564
VST-NCA,N/A,Manhattan,298,6,False,3,9,10,N/A,80,1.175119216387428,0.12986625267935564,0.0030542478039178055,0.6666666666666666,1.0,0,5.875606483526507,1.0,4.0,1.8845611223208434
VST-CA,mixed,Manhattan,298,6,False,3,9,10,N/A,80,1.1418475055954918,0.12843443783082406,0.0026654535486103663,0.6666666666666666,0.8333333333333334,5,10.326387712863824,1.0,4.0,1.886484488479199
VST-CA,pure,Manhattan,298,6,False,3,9,10,N/A,80,1.1412537541092356,0.1284146322051557,0.0029285853081860097,0.6666666666666666,0.8333333333333334,5,18.363609448886038,1.0,4.0,1.8638677560169734
VST-NCA,N/A,Manhattan,248,5,False,4,8,10,N/A,93,1.2007230261359485,0.14598271089833667,0.005538367820724879,1.2,1.2,0,5.028121966595506,1.0,4.0,1.7294435705005222
VST-CA,mixed,Manhattan,248,5,False,4,8,10,N/A,93,1.103058677279901,0.14441519284306603,0.004615306517270733,1.0,1.0,3,8.163605185589589,1.0,4.0,1.7022307556895697
VST-CA,pure,Manhattan,248,5,False,4,8,10,N/A,93,1.053600901562297,0.14426013036340007,0.003692245213816586,0.8,0.8,4,11.91046445851596,1.0,4.0,1.7059592683157372
VST-NCA,N/A,Manhattan,187,4,False,5,6,10,N/A,34,1.5921201276149224,0.24181237665489771,0.015794452048878273,1.25,1.75,0,3.6662498110136,1.0,4.0,1.917361598857093
VST-CA,mixed,Manhattan,187,4,False,5,6,10,N/A,34,1.5921201276149224,0.24181237665489771,0.015794452048878273,1.25,1.75,2,4.022984694370976,1.0,4.0,1.917361598857093
VST-CA,pure,Manhattan,187,4,False,5,6,10,N/A,34,1.5921201276149224,0.24181237665489771,0.015794452048878273,1.25,1.75,2,4.296803593485208,1.0,4.0,1.917361598857093
VST-NCA,N/A,Manhattan,94,4,False,6,6,10,N/A,14,0.6672719133697966,0.36259743064330935,0.027043298836825297,1.5,1.5,0,3.209574574331569,1.0,4.0,2.145801668224664
VST-CA,mixed,Manhattan,94,4,False,6,6,10,N/A,14,0.6409655697108259,0.36400942064932157,0.027043298836825297,1.5,1.5,3,3.743830753446858,1.0,4.0,2.1158324014783227
VST-CA,pure,Manhattan,94,4,False,6,6,10,N/A,14,0.5546406234168275,0.3639288879438743,0.027005498617503277,1.0,1.25,4,4.265400467620452,1.0,4.0,2.107340255277968
VST-NCA,N/A,Manhattan,31,1,False,7,1,10,N/A,2,0.6823157543842976,0.538789293482831,0.06630961050683028,3.0,3.0,0,0.08687216545064302,1.0,4.0,1.287314265041658
VST-CA,mixed,Manhattan,31,1,False,7,1,10,N/A,2,0.6823157543842976,0.538789293482831,0.06630961050683028,3.0,3.0,2,0.20559391864446752,1.0,4.0,1.287314265041658
VST-CA,pure,Manhattan,31,1,False,7,1,10,N/A,2,0.6823157543842976,0.538789293482831,0.06630961050683028,3.0,3.0,2,0.1898666969834295,1.0,4.0,1.287314265041658
VST-NCA,N/A,Manhattan,332,1,False,8,1,10,N/A,2,1.5063569403363335,0.10075956655830443,0.00815644866423822,1.0,3.0,0,0.49944557408642254,1.0,4.0,0.7235094435902932
VST-CA,mixed,Manhattan,332,1,False,8,1,10,N/A,2,1.3875836432950661,0.12927514685234706,0.0071995497751187005,2.0,3.0,3,4.376108407733767,1.0,4.0,0.7710085111118132
VST-CA,pure,Manhattan,332,1,False,8,1,10,N/A,2,1.3875836432950661,0.12927514685234706,0.0071995497751187005,2.0,3.0,3,4.738810721874785,1.0,4.0,0.7710085111118132
VST-NCA,N/A,Manhattan,379,3,False,9,4,10,N/A,13,1.8697787711734715,0.21145594399182902,0.009393981591488406,1.3333333333333333,2.0,0,3.8142043563784114,1.0,4.0,1.6164596096595818
