Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-NCA,N/A,zipfian,900,6,False,4,4,32,0.1,3,254.31335108916306,0.048112053240482566,0.000489807952152496,0.5,1.1666666666666667,0,16.760437727715953,0.15,4.0,1.3801250338610793
VST-NCA,N/A,uniform,900,6,False,4,4,32,0.1,3,238.33369709714157,0.04445002312379822,0.0007216795944846692,0.6666666666666666,1.5,0,9.224197157079061,0.15,4.0,1.3160280809409153
VST-CA,mixed,zipfian,900,6,False,4,4,32,0.1,3,248.2011230851017,0.04701494045094413,0.0006530772695366614,0.6666666666666666,1.0,3,34.472198901831916,0.15,4.0,1.361580302287431
VST-CA,mixed,uniform,900,6,False,4,4,32,0.1,3,232.44761854521494,0.04396751591068241,0.0006530772695366614,0.6666666666666666,1.0,3,19.93429260532662,0.15,4.0,1.3092230281482113
VST-CA,pure,zipfian,900,6,False,4,4,32,0.1,3,248.2011230851017,0.04701494045094413,0.0006530772695366614,0.6666666666666666,1.0,3,46.40738081798099,0.15,4.0,1.361580302287431
VST-CA,pure,uniform,900,6,False,4,4,32,0.1,3,232.41695344877317,0.04396745726791304,0.0006530772695366614,0.6666666666666666,1.0,4,36.59959152255351,0.15,4.0,1.30959320728636
VST-NCA,N/A,zipfian,900,6,False,0,8,16,0.1,1,365.7946574657579,0.06698383065508298,0.0006849060867296071,0.8333333333333334,1.6666666666666667,0,20.128838199825623,0.15,4.0,1.6309963324992032
VST-NCA,N/A,uniform,900,6,False,0,8,16,0.1,1,409.44538578733926,0.07432599936527323,0.0010325205606716852,1.0,1.5,0,34.79400472109592,0.15,4.0,1.7312286821779448
VST-CA,mixed,zipfian,900,6,False,0,8,16,0.1,1,362.75764190175573,0.06689381258524185,0.0006258045814206042,0.6666666666666666,1.3333333333333333,3,52.21431569764445,0.15,4.0,1.6205752813691743
VST-CA,mixed,uniform,900,6,False,0,8,16,0.1,1,409.44538578733926,0.07432599936527323,0.0010325205606716852,1.0,1.5,2,67.3596094832451,0.15,4.0,1.7312286821779448
VST-CA,pure,zipfian,900,6,False,0,8,16,0.1,1,362.75764190175573,0.06689381258524185,0.0006258045814206042,0.6666666666666666,1.3333333333333333,3,60.00698670908787,0.15,4.0,1.6205752813691743
VST-CA,pure,uniform,900,6,False,0,8,16,0.1,1,396.6051974230716,0.07362673514255551,0.0007043956378166988,0.8333333333333334,1.1666666666666667,4,139.54025042335934,0.15,4.0,1.7353640015532132
VST-NCA,N/A,zipfian,900,6,False,1,8,16,0.1,1,363.20214936854495,0.06535262268895689,0.0008604338005597377,0.8333333333333334,1.8333333333333333,0,19.02595525221932,0.15,4.0,1.5981381936557415
VST-NCA,N/A,uniform,900,6,False,1,8,16,0.1,1,420.33616025125116,0.07252123742661018,0.0011428852216891574,1.1666666666666667,2.0,0,28.252236362703115,0.15,4.0,1.663544423922244
VST-CA,mixed,zipfian,900,6,False,1,8,16,0.1,1,363.20214936854495,0.06535262268895689,0.0008604338005597377,0.8333333333333334,1.8333333333333333,2,35.97777390054944,0.15,4.0,1.5981381936557415
VST-CA,mixed,uniform,900,6,False,1,8,16,0.1,1,420.33616025125116,0.07252123742661018,0.0011428852216891574,1.1666666666666667,2.0,2,54.16519474521465,0.15,4.0,1.663544423922244
VST-CA,pure,zipfian,900,6,False,1,8,16,0.1,1,363.20214936854495,0.06535262268895689,0.0008604338005597377,0.8333333333333334,1.8333333333333333,2,38.450752809565074,0.15,4.0,1.5981381936557415
VST-CA,pure,uniform,900,6,False,1,8,16,0.1,1,420.33616025125116,0.07252123742661018,0.0011428852216891574,1.1666666666666667,2.0,2,56.60103350951886,0.15,4.0,1.663544423922244
VST-NCA,N/A,zipfian,900,6,False,2,8,16,0.1,1,379.46131095447237,0.06848756020625221,0.0008218873040755285,1.0,1.8333333333333333,0,23.53199363678368,0.15,4.0,1.6454965773432968
VST-NCA,N/A,uniform,900,6,False,2,8,16,0.1,1,393.5328762287585,0.07144881105692116,0.0008218873040755285,1.0,1.6666666666666667,0,37.680045671473636,0.15,4.0,1.7346085344097428
VST-CA,mixed,zipfian,900,6,False,2,8,16,0.1,1,378.8096003153034,0.06842690541285844,0.0008218873040755285,1.0,1.8333333333333333,3,58.347332067532534,0.15,4.0,1.6445199499512602
VST-CA,mixed,uniform,900,6,False,2,8,16,0.1,1,382.8203270895853,0.07046700274059513,0.0006849060867296071,0.8333333333333334,1.3333333333333333,4,98.37165494945339,0.15,4.0,1.7277081756154036
VST-CA,pure,zipfian,900,6,False,2,8,16,0.1,1,372.72393778916273,0.06827406458340275,0.00068834704044779,0.6666666666666666,1.5,4,86.20213988813066,0.15,4.0,1.6369834205112328
VST-CA,pure,uniform,900,6,False,2,8,16,0.1,1,378.5855153674051,0.07047952304304529,0.0006849060867296071,0.8333333333333334,1.3333333333333333,4,144.54252681274738,0.15,4.0,1.7308128405957057
VST-NCA,N/A,zipfian,900,6,False,3,8,16,0.1,1,393.16972443901255,0.07002698961394777,0.000676937761424561,0.6666666666666666,2.1666666666666665,0,19.664721096115045,0.15,4.0,1.6789724597241484
VST-NCA,N/A,uniform,900,6,False,3,8,16,0.1,1,413.73966366457955,0.07252632723538406,0.0010958497387673714,1.3333333333333333,1.6666666666666667,0,28.777091394262698,0.15,4.0,1.6945726118986495
VST-CA,mixed,zipfian,900,6,False,3,8,16,0.1,1,373.42309400848654,0.06893026743036816,0.000676937761424561,0.6666666666666666,1.8333333333333333,5,81.99669266690626,0.15,4.0,1.6812200282839314
VST-CA,mixed,uniform,900,6,False,3,8,16,0.1,1,404.11890905107856,0.07251115301118832,0.00095886852142145,1.1666666666666667,1.8333333333333333,3,71.23485143942116,0.15,4.0,1.698290603598862
VST-CA,pure,zipfian,900,6,False,3,8,16,0.1,1,373.42309400848654,0.06893026743036816,0.000676937761424561,0.6666666666666666,1.8333333333333333,5,105.12446040950363,0.15,4.0,1.6812200282839314
VST-CA,pure,uniform,900,6,False,3,8,16,0.1,1,404.11890905107856,0.07251115301118832,0.00095886852142145,1.1666666666666667,1.8333333333333333,3,84.38874634371632,0.15,4.0,1.698290603598862
VST-NCA,N/A,zipfian,900,6,False,4,8,16,0.1,1,361.0266687846931,0.06633424364531243,0.0006849060867296071,0.8333333333333334,1.5,0,20.822503720429268,0.15,4.0,1.6447090120578622
VST-NCA,N/A,uniform,900,6,False,4,8,16,0.1,1,411.9836995395231,0.07293690611120561,0.00095886852142145,1.1666666666666667,1.8333333333333333,0,33.3907733360702,0.15,4.0,1.698147835814551
VST-CA,mixed,zipfian,900,6,False,4,8,16,0.1,1,361.0266687846931,0.06633424364531243,0.0006849060867296071,0.8333333333333334,1.5,2,40.55207779545344,0.15,4.0,1.6447090120578622
VST-CA,mixed,uniform,900,6,False,4,8,16,0.1,1,391.4223859434673,0.07192102495663057,0.0008218873040755285,1.0,1.6666666666666667,3,84.6878334274129,0.15,4.0,1.688702574722297
VST-CA,pure,zipfian,900,6,False,4,8,16,0.1,1,355.14565528186085,0.06567304743334253,0.0008218873040755285,1.0,1.3333333333333333,3,61.58850310463413,0.15,4.0,1.6377137905589185
VST-CA,pure,uniform,900,6,False,4,8,16,0.1,1,391.4223859434673,0.07192102495663057,0.0008218873040755285,1.0,1.6666666666666667,3,94.528288602658,0.15,4.0,1.688702574722297
VST-NCA,N/A,zipfian,900,11,False,0,8,32,0.1,3,524.774608789915,0.05413232702366779,0.000534335947802723,0.5454545454545454,1.0,0,31.039111202340337,0.15,4.0,2.0209815089793253
VST-NCA,N/A,uniform,900,11,False,0,8,32,0.1,3,501.5734067433036,0.05178493938382822,0.0004032738777952415,0.9090909090909091,1.0909090909090908,0,19.25975727408013,0.15,4.0,1.9837986873697087
VST-CA,mixed,zipfian,900,11,False,0,8,32,0.1,3,521.760643312265,0.053868931172196544,0.000534335947802723,0.5454545454545454,0.9090909090909091,3,69.32131780161126,0.15,4.0,2.013874620622925
VST-CA,mixed,uniform,900,11,False,0,8,32,0.1,3,497.9121875644211,0.05147535078010334,0.00035540642796717635,0.8181818181818182,1.0909090909090908,4,65.08698619592542,0.15,4.0,1.9797541647295678
VST-CA,pure,zipfian,900,11,False,0,8,32,0.1,3,518.3966567761476,0.05355864837377049,0.0004554896246956292,0.6363636363636364,1.0,5,140.18758146456594,0.15,4.0,2.016642486420981
VST-CA,pure,uniform,900,11,False,0,8,32,0.1,3,498.0108300697249,0.05141825639759617,0.00036294649001571735,0.8181818181818182,1.0909090909090908,4,80.33595987068293,0.15,4.0,1.9754825715602056
VST-NCA,N/A,zipfian,900,11,False,1,8,32,0.1,3,539.4668712482455,0.05547701286256902,0.00044830216585937916,0.5454545454545454,1.1818181818181819,0,31.672782880894374,0.15,4.0,2.0416352084315785
VST-NCA,N/A,uniform,900,11,False,1,8,32,0.1,3,505.82320615048553,0.05225894533681094,0.000520559571080719,0.7272727272727273,1.0,0,17.25782624313615,0.15,4.0,1.9910532521989521
VST-CA,mixed,zipfian,900,11,False,1,8,32,0.1,3,537.2125015089451,0.0553714492830276,0.00044830216585937916,0.5454545454545454,1.0909090909090908,3,76.06236157438252,0.15,4.0,2.03947452702535
VST-CA,mixed,uniform,900,11,False,1,8,32,0.1,3,505.4186586961221,0.05225219907261375,0.000520559571080719,0.7272727272727273,0.9090909090909091,3,41.082374916611116,0.15,4.0,1.9876787545847387
VST-CA,pure,zipfian,900,11,False,1,8,32,0.1,3,537.2125015089451,0.0553714492830276,0.00044830216585937916,0.5454545454545454,1.0909090909090908,3,90.39871350130852,0.15,4.0,2.03947452702535
VST-CA,pure,uniform,900,11,False,1,8,32,0.1,3,504.5041181298803,0.052181274107180944,0.000520559571080719,0.7272727272727273,1.0,5,85.15327962231186,0.15,4.0,1.9843257973486725
VST-NCA,N/A,zipfian,900,11,False,2,8,32,0.1,3,508.85285478679447,0.05243341542071102,0.00042679594733174543,0.45454545454545453,1.0909090909090908,0,24.669223584954125,0.15,4.0,1.9964669799350092
VST-NCA,N/A,uniform,900,11,False,2,8,32,0.1,3,514.1210049094724,0.053092451709891006,0.0004042535828807227,0.45454545454545453,0.8181818181818182,0,21.10121824806356,0.15,4.0,1.980170730734956
VST-CA,mixed,zipfian,900,11,False,2,8,32,0.1,3,508.35442431222725,0.05238427875147152,0.0004739634874601454,0.6363636363636364,1.0,3,57.70110432596084,0.15,4.0,1.9924271539330836
VST-CA,mixed,uniform,900,11,False,2,8,32,0.1,3,511.49854608864104,0.05286079524589968,0.0004266849418776847,0.45454545454545453,0.9090909090909091,4,60.8306429927643,0.15,4.0,1.9850258685351378
VST-CA,pure,zipfian,900,11,False,2,8,32,0.1,3,501.43650372341057,0.05179113486496415,0.00042679594733174543,0.45454545454545453,1.0,6,147.70459588443555,0.15,4.0,1.990535179367164
VST-CA,pure,uniform,900,11,False,2,8,32,0.1,3,511.49854608864104,0.05286079524589968,0.0004266849418776847,0.45454545454545453,0.9090909090909091,4,87.52550469543803,0.15,4.0,1.9850258685351378
VST-NCA,N/A,zipfian,900,11,False,3,8,32,0.1,3,528.0579145368532,0.054378009113165655,0.0005977362211458389,0.7272727272727273,1.1818181818181819,0,27.520018987017465,0.15,4.0,2.0498279775843926
VST-NCA,N/A,uniform,900,11,False,3,8,32,0.1,3,510.9443585192435,0.052470664377791514,0.00041924038968005795,0.45454545454545453,1.3636363636363635,0,13.987327449069198,0.15,4.0,1.9967434731808238
VST-CA,mixed,zipfian,900,11,False,3,8,32,0.1,3,516.5543056931709,0.053316802060345364,0.0005121551367980945,0.5454545454545454,1.0,5,78.49015548827356,0.15,4.0,2.0235867018583225
VST-CA,mixed,uniform,900,11,False,3,8,32,0.1,3,499.64203269137556,0.051614136212309765,0.0003842158024454721,0.45454545454545453,1.0909090909090908,4,46.881135628880656,0.15,4.0,1.9826343092935084
VST-CA,pure,zipfian,900,11,False,3,8,32,0.1,3,513.4048471820915,0.053024026289975004,0.00044830216585937916,0.5454545454545454,1.0909090909090908,5,133.63671216708644,0.15,4.0,2.0175619657879706
VST-CA,pure,uniform,900,11,False,3,8,32,0.1,3,497.03899356282466,0.051436673944476013,0.00044830216585937916,0.5454545454545454,0.9090909090909091,7,96.3779724944834,0.15,4.0,1.979325226403752
VST-NCA,N/A,zipfian,900,11,False,4,8,32,0.1,3,535.1684738423806,0.054864634758220794,0.0005977362211458389,0.7272727272727273,1.1818181818181819,0,28.01752347719048,0.15,4.0,2.0201690432434
VST-NCA,N/A,uniform,900,11,False,4,8,32,0.1,3,502.0391955090568,0.05181771866385024,0.000512855579702136,0.9090909090909091,1.0,0,18.64334889926613,0.15,4.0,1.9744737019075085
VST-CA,mixed,zipfian,900,11,False,4,8,32,0.1,3,523.6214324961053,0.05401567049837054,0.00044830216585937916,0.5454545454545454,1.0909090909090908,4,73.73925283522385,0.15,4.0,1.986650560468802
VST-CA,mixed,uniform,900,11,False,4,8,32,0.1,3,500.2654376958976,0.0517147634816138,0.0004615700217319225,0.8181818181818182,0.9090909090909091,5,71.85178888489736,0.15,4.0,1.9694913754802537
VST-CA,pure,zipfian,900,11,False,4,8,32,0.1,3,520.6983491296281,0.05381704204591068,0.0005120219302532217,0.5454545454545454,1.0,5,132.00487607122705,0.15,4.0,1.999885909367159
VST-CA,pure,uniform,900,11,False,4,8,32,0.1,3,498.0773002160267,0.05152297786202198,0.0004256641497311233,0.5454545454545454,0.9090909090909091,4,75.03834607687168,0.15,4.0,1.9662608421628514
