Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-NCA,N/A,uniform,900,1,False,2,4,4,0.1,1,101.53418621926704,0.0625662217281542,0.001643774608151057,2.0,3.0,0,1.7772335403089237,0.15,4.0,0.5554951532286705
VST-CA,mixed,zipfian,900,1,False,2,4,4,0.1,1,128.20159395844942,0.06973486376080755,0.001643774608151057,2.0,3.0,2,2.8484430646071743,0.15,4.0,0.5714392778934319
VST-CA,mixed,uniform,900,1,False,2,4,4,0.1,1,101.53418621926704,0.0625662217281542,0.001643774608151057,2.0,3.0,2,2.311923846667014,0.15,4.0,0.5554951532286705
VST-CA,pure,zipfian,900,1,False,2,4,4,0.1,1,116.06986890305728,0.06904247595448185,0.001643774608151057,2.0,3.0,3,3.753733771232106,0.15,4.0,0.5685106556188393
VST-CA,pure,uniform,900,1,False,2,4,4,0.1,1,101.53418621926704,0.0625662217281542,0.001643774608151057,2.0,3.0,2,2.315738184430643,0.15,4.0,0.5554951532286705
VST-NCA,N/A,zipfian,900,1,False,3,4,4,0.1,1,122.33610137954774,0.07484738964712308,0.0018774137442618129,2.0,2.0,0,1.9760778980859044,0.15,4.0,0.5866464406063036
VST-NCA,N/A,uniform,900,1,False,3,4,4,0.1,1,121.61060005672704,0.07910287786546759,0.001643774608151057,2.0,2.0,0,2.078431261866889,0.15,4.0,0.6388626937457192
VST-CA,mixed,zipfian,900,1,False,3,4,4,0.1,1,122.33610137954774,0.07484738964712308,0.0018774137442618129,2.0,2.0,2,2.7174039102991685,0.15,4.0,0.5866464406063036
VST-CA,mixed,uniform,900,1,False,3,4,4,0.1,1,112.38227716550495,0.08095650966776279,0.001643774608151057,2.0,3.0,3,3.432888079232306,0.15,4.0,0.6328965298557381
VST-CA,pure,zipfian,900,1,False,3,4,4,0.1,1,104.39260316918427,0.07593505355134512,0.0018774137442618129,2.0,2.0,4,4.265868014573812,0.15,4.0,0.595914316337456
VST-CA,pure,uniform,900,1,False,3,4,4,0.1,1,112.38227716550495,0.08095650966776279,0.001643774608151057,2.0,3.0,3,3.915230666598241,0.15,4.0,0.6328965298557381
VST-NCA,N/A,zipfian,900,1,False,4,4,4,0.1,1,104.00033519875154,0.06974880943061562,0.001844657714592255,2.0,3.0,0,1.663252937856008,0.15,4.0,0.5590282069983511
VST-NCA,N/A,uniform,900,1,False,4,4,4,0.1,1,105.7746012086609,0.07396665191965361,0.0016626605845633628,2.0,3.0,0,1.7461805306101539,0.15,4.0,0.6096408572404485
VST-CA,mixed,zipfian,900,1,False,4,4,4,0.1,1,104.00033519875154,0.06974880943061562,0.001844657714592255,2.0,3.0,2,2.1719679786524324,0.15,4.0,0.5590282069983511
VST-CA,mixed,uniform,900,1,False,4,4,4,0.1,1,105.7746012086609,0.07396665191965361,0.0016626605845633628,2.0,3.0,2,2.3581977728742203,0.15,4.0,0.6096408572404485
VST-CA,pure,zipfian,900,1,False,4,4,4,0.1,1,104.00033519875154,0.06974880943061562,0.001844657714592255,2.0,3.0,2,2.1489705957818046,0.15,4.0,0.5590282069983511
VST-CA,pure,uniform,900,1,False,4,4,4,0.1,1,105.7746012086609,0.07396665191965361,0.0016626605845633628,2.0,3.0,2,2.4447108328629383,0.15,4.0,0.6096408572404485
VST-NCA,N/A,zipfian,900,2,False,0,4,8,0.1,1,107.34614396979072,0.05697294467689861,0.0008031210887164999,1.0,1.5,0,7.510821573356594,0.15,4.0,0.7881710929577566
VST-NCA,N/A,uniform,900,2,False,0,4,8,0.1,1,123.64365255274963,0.05722423166658334,0.0010630212022187835,1.5,2.0,0,7.524369579719817,0.15,4.0,0.8036028057943014
VST-CA,mixed,zipfian,900,2,False,0,4,8,0.1,1,107.34614396979072,0.05697294467689861,0.0008031210887164999,1.0,1.5,2,13.892724380356142,0.15,4.0,0.7881710929577566
VST-CA,mixed,uniform,900,2,False,0,4,8,0.1,1,113.34702812628935,0.05713592379492615,0.0011398215989001273,1.0,2.0,3,19.02777390054908,0.15,4.0,0.8020050754514024
VST-CA,pure,zipfian,900,2,False,0,4,8,0.1,1,107.34614396979072,0.05697294467689861,0.0008031210887164999,1.0,1.5,2,16.213600348950578,0.15,4.0,0.7881710929577566
VST-CA,pure,uniform,900,2,False,0,4,8,0.1,1,113.34702812628935,0.05713592379492615,0.0011398215989001273,1.0,2.0,3,25.229554061682137,0.15,4.0,0.8020050754514024
VST-NCA,N/A,zipfian,900,2,False,1,4,8,0.1,1,116.6189268784033,0.06173901129903061,0.0010325205606716852,1.0,2.0,0,8.016754246420675,0.15,4.0,0.8336078428089809
VST-NCA,N/A,uniform,900,2,False,1,4,8,0.1,1,126.0445795756303,0.06088727601932935,0.0011282822753446993,2.0,2.0,0,5.391147944783711,0.15,4.0,0.8477252007771472
VST-CA,mixed,zipfian,900,2,False,1,4,8,0.1,1,113.2504417465864,0.06119565104236478,0.0010325205606716852,1.0,1.5,3,16.35120234002156,0.15,4.0,0.830453432635384
VST-CA,mixed,uniform,900,2,False,1,4,8,0.1,1,123.1814202162398,0.06089202326190225,0.0011282822753446993,2.0,2.0,3,16.30240621953098,0.15,4.0,0.8401108829960879
VST-CA,pure,zipfian,900,2,False,1,4,8,0.1,1,113.2504417465864,0.06119565104236478,0.0010325205606716852,1.0,1.5,3,22.5308703238056,0.15,4.0,0.830453432635384
VST-CA,pure,uniform,900,2,False,1,4,8,0.1,1,123.1814202162398,0.06089202326190225,0.0011282822753446993,2.0,2.0,3,19.1521429671063,0.15,4.0,0.8401108829960879
VST-NCA,N/A,zipfian,900,2,False,2,4,8,0.1,1,146.13326091935141,0.06130062432045093,0.0015231099632052622,1.5,2.5,0,12.097815466721386,0.15,4.0,0.824429728035252
VST-NCA,N/A,uniform,900,2,False,2,4,8,0.1,1,108.6573484461727,0.05782398418065167,0.0010154066421368415,1.0,2.0,0,7.559377533740417,0.15,4.0,0.8119837655647124
VST-CA,mixed,zipfian,900,2,False,2,4,8,0.1,1,146.13326091935141,0.06130062432045093,0.0015231099632052622,1.5,2.5,2,22.47453841022218,0.15,4.0,0.824429728035252
VST-CA,mixed,uniform,900,2,False,2,4,8,0.1,1,106.33448980020333,0.057839069271289796,0.0010154066421368415,1.0,2.0,3,13.451811977215584,0.15,4.0,0.8127823155211413
VST-CA,pure,zipfian,900,2,False,2,4,8,0.1,1,146.13326091935141,0.06130062432045093,0.0015231099632052622,1.5,2.5,2,22.696088161338366,0.15,4.0,0.824429728035252
VST-CA,pure,uniform,900,2,False,2,4,8,0.1,1,106.33448980020333,0.057839069271289796,0.0010154066421368415,1.0,2.0,3,19.690590137014453,0.15,4.0,0.8127823155211413
VST-NCA,N/A,zipfian,900,2,False,3,4,8,0.1,1,118.20883526041031,0.06177609773249222,0.0010154066421368415,1.0,2.0,0,9.216172833170845,0.15,4.0,0.8511689347827869
VST-NCA,N/A,uniform,900,2,False,3,4,8,0.1,1,136.8908502870264,0.06454403657215953,0.0010630212022187835,1.5,2.5,0,9.46150921126906,0.15,4.0,0.8985640750335848
VST-CA,mixed,zipfian,900,2,False,3,4,8,0.1,1,118.20883526041031,0.06177609773249222,0.0010154066421368415,1.0,2.0,2,16.695661210037485,0.15,4.0,0.8511689347827869
VST-CA,mixed,uniform,900,2,False,3,4,8,0.1,1,127.6533476174698,0.06433703856328181,0.0010825193917270038,1.0,2.0,3,21.486037358238832,0.15,4.0,0.8923053314043363
VST-CA,pure,zipfian,900,2,False,3,4,8,0.1,1,118.20883526041031,0.06177609773249222,0.0010154066421368415,1.0,2.0,2,19.276336018884365,0.15,4.0,0.8511689347827869
VST-CA,pure,uniform,900,2,False,3,4,8,0.1,1,127.6533476174698,0.06433703856328181,0.0010825193917270038,1.0,2.0,3,27.375038230615246,0.15,4.0,0.8923053314043363
VST-NCA,N/A,zipfian,900,2,False,4,4,8,0.1,1,120.43654585421858,0.06522128884035854,0.000702136479701966,1.0,1.5,0,9.534548160312,0.15,4.0,0.8430789879911473
VST-NCA,N/A,uniform,900,2,False,4,4,8,0.1,1,135.35501647509227,0.06132235264872262,0.0013050315123227325,2.5,2.5,0,7.53648894134551,0.15,4.0,0.8482010129159407
VST-CA,mixed,zipfian,900,2,False,4,4,8,0.1,1,120.43654585421858,0.06522128884035854,0.000702136479701966,1.0,1.5,2,16.77128034074002,0.15,4.0,0.8430789879911473
VST-CA,mixed,uniform,900,2,False,4,4,8,0.1,1,135.35501647509227,0.06132235264872262,0.0013050315123227325,2.5,2.5,2,15.8872376456099,0.15,4.0,0.8482010129159407
VST-CA,pure,zipfian,900,2,False,4,4,8,0.1,1,120.43654585421858,0.06522128884035854,0.000702136479701966,1.0,1.5,2,25.747954020629095,0.15,4.0,0.8430789879911473
VST-CA,pure,uniform,900,2,False,4,4,8,0.1,1,135.35501647509227,0.06132235264872262,0.0013050315123227325,2.5,2.5,2,17.615082362600788,0.15,4.0,0.8482010129159407
VST-NCA,N/A,zipfian,900,4,False,0,4,16,0.1,1,210.47558420268362,0.05832610070290902,0.0008218873040755285,1.0,1.5,0,22.881392723353997,0.15,4.0,1.2193953190264115
VST-NCA,N/A,uniform,900,4,False,0,4,16,0.1,1,201.57695058259196,0.055273337002931855,0.0010122597938106808,1.0,1.5,0,19.70333401755022,0.15,4.0,1.1661067404625103
VST-CA,mixed,zipfian,900,4,False,0,4,16,0.1,1,209.22403692498528,0.05818876761751785,0.0008218873040755285,1.0,1.25,3,47.868496433519795,0.15,4.0,1.2188748105138598
VST-CA,mixed,uniform,900,4,False,0,4,16,0.1,1,201.57695058259196,0.055273337002931855,0.0010122597938106808,1.0,1.5,2,36.82757120131373,0.15,4.0,1.1661067404625103
VST-CA,pure,zipfian,900,4,False,0,4,16,0.1,1,208.59376308741048,0.05816543087334989,0.0008218873040755285,1.0,1.25,3,62.00667521937703,0.15,4.0,1.2188391311448494
VST-CA,pure,uniform,900,4,False,0,4,16,0.1,1,201.57695058259196,0.055273337002931855,0.0010122597938106808,1.0,1.5,2,36.82835941909991,0.15,4.0,1.1661067404625103
VST-NCA,N/A,zipfian,900,4,False,1,4,16,0.1,1,214.61790592888136,0.05558320908147966,0.0010154066421368415,1.0,1.75,0,22.348846410427427,0.15,4.0,1.1800168415589911
VST-NCA,N/A,uniform,900,4,False,1,4,16,0.1,1,194.03997330355736,0.054210505163669646,0.0009135364529602565,1.0,1.25,0,22.726543849746008,0.15,4.0,1.1699611064770983
VST-CA,mixed,zipfian,900,4,False,1,4,16,0.1,1,214.61790592888136,0.05558320908147966,0.0010154066421368415,1.0,1.75,2,41.88947503463851,0.15,4.0,1.1800168415589911
VST-CA,mixed,uniform,900,4,False,1,4,16,0.1,1,192.59847976415534,0.05407460663908903,0.0009135364529602565,1.0,1.0,3,49.12217786216456,0.15,4.0,1.1717803671757898
VST-CA,pure,zipfian,900,4,False,1,4,16,0.1,1,212.22847943072668,0.055442651549463894,0.000979615904304992,1.0,1.75,3,65.02959203571606,0.15,4.0,1.1814359773887488
VST-CA,pure,uniform,900,4,False,1,4,16,0.1,1,192.59847976415534,0.05407460663908903,0.0009135364529602565,1.0,1.0,3,65.91823266793244,0.15,4.0,1.1717803671757898
VST-NCA,N/A,zipfian,900,4,False,2,4,16,0.1,1,184.48370720776504,0.050345760885387246,0.0010273591300944108,1.25,1.75,0,16.803973931338987,0.15,4.0,1.1033781192955985
VST-NCA,N/A,uniform,900,4,False,2,4,16,0.1,1,193.07231612744823,0.05337576317903475,0.0007591948453580105,0.75,1.5,0,21.647288961871936,0.15,4.0,1.1695112220939026
VST-CA,mixed,zipfian,900,4,False,2,4,16,0.1,1,184.48370720776504,0.050345760885387246,0.0010273591300944108,1.25,1.75,2,35.36210653256012,0.15,4.0,1.1033781192955985
VST-CA,mixed,uniform,900,4,False,2,4,16,0.1,1,191.46230717670946,0.05329351705568034,0.0007591948453580105,0.75,1.25,3,54.010577307949006,0.15,4.0,1.1698490987555583
VST-CA,pure,zipfian,900,4,False,2,4,16,0.1,1,184.48370720776504,0.050345760885387246,0.0010273591300944108,1.25,1.75,2,34.991239287730195,0.15,4.0,1.1033781192955985
VST-CA,pure,uniform,900,4,False,2,4,16,0.1,1,189.02653343473514,0.05314927597599455,0.0007591948453580105,0.75,1.0,4,88.11904449119925,0.15,4.0,1.1617575842310959
VST-NCA,N/A,zipfian,900,4,False,3,4,16,0.1,1,204.66604911768525,0.05614624090912313,0.0008218873040755285,1.0,1.5,0,18.62642992764404,0.15,4.0,1.1890137448478273
VST-NCA,N/A,uniform,900,4,False,3,4,16,0.1,1,193.71426043784936,0.05395803054408981,0.0008118895437952529,0.75,1.5,0,20.3851542053676,0.15,4.0,1.1863892306521877
VST-CA,mixed,zipfian,900,4,False,3,4,16,0.1,1,204.66604911768525,0.05614624090912313,0.0008218873040755285,1.0,1.5,2,34.74254836557702,0.15,4.0,1.1890137448478273
VST-CA,mixed,uniform,900,4,False,3,4,16,0.1,1,193.71426043784936,0.05395803054408981,0.0008118895437952529,0.75,1.5,2,34.89414635397952,0.15,4.0,1.1863892306521877
VST-CA,pure,zipfian,900,4,False,3,4,16,0.1,1,204.66604911768525,0.05614624090912313,0.0008218873040755285,1.0,1.5,2,37.38963103607534,0.15,4.0,1.1890137448478273
VST-CA,pure,uniform,900,4,False,3,4,16,0.1,1,182.6812298039116,0.051099388569596955,0.0008218873040755285,1.0,1.0,5,93.79336018884396,0.15,4.0,1.1512825839531446
VST-NCA,N/A,zipfian,900,4,False,4,4,16,0.1,1,169.67789729309416,0.04721943963365892,0.0007040301540981798,0.75,1.5,0,18.150742546312813,0.15,4.0,1.0684196367852212
VST-NCA,N/A,uniform,900,4,False,4,4,16,0.1,1,188.45017328522314,0.05082006613619517,0.0008986445579113556,1.25,1.5,0,19.259476060963834,0.15,4.0,1.12509560901943
VST-CA,mixed,zipfian,900,4,False,4,4,16,0.1,1,168.02132832896822,0.047108861463546724,0.0007040301540981798,0.75,1.25,3,38.35589572535537,0.15,4.0,1.0728772255267829
VST-CA,mixed,uniform,900,4,False,4,4,16,0.1,1,182.19583237679936,0.05120688958026866,0.0007958236761963938,0.75,1.0,4,44.39314466054293,0.15,4.0,1.1279867281761125
VST-CA,pure,zipfian,900,4,False,4,4,16,0.1,1,168.02132832896822,0.047108861463546724,0.0007040301540981798,0.75,1.25,3,52.91232667932468,0.15,4.0,1.0728772255267829
VST-CA,pure,uniform,900,4,False,4,4,16,0.1,1,182.00301791912258,0.05110085736739673,0.0007958236761963938,0.75,1.0,3,55.634866321137224,0.15,4.0,1.1308001353630361
VST-NCA,N/A,zipfian,900,2,False,0,8,4,0.1,1,165.1536437186175,0.07142685491497323,0.0014694238564574881,1.5,2.0,0,1.820283778929479,0.15,4.0,0.8965218908154418
VST-NCA,N/A,uniform,900,2,False,0,8,4,0.1,1,347.9284075170224,0.07169798822684426,0.00200823002650058,2.0,3.5,0,2.2504520962693277,0.15,4.0,0.8717459783666421
VST-CA,mixed,zipfian,900,2,False,0,8,4,0.1,1,165.1536437186175,0.07142685491497323,0.0014694238564574881,1.5,2.0,2,2.408792528352251,0.15,4.0,0.8965218908154418
VST-CA,mixed,uniform,900,2,False,0,8,4,0.1,1,285.00872396827606,0.0716748297363197,0.00200823002650058,2.0,3.5,3,3.652981474829403,0.15,4.0,0.8824239317654963
VST-CA,pure,zipfian,900,2,False,0,8,4,0.1,1,165.1536437186175,0.07142685491497323,0.0014694238564574881,1.5,2.0,2,2.462009031662319,0.15,4.0,0.8965218908154418
VST-CA,pure,uniform,900,2,False,0,8,4,0.1,1,238.70733271026384,0.0709180932994272,0.00200823002650058,2.0,3.0,4,5.307135526248203,0.15,4.0,0.886039073846257
VST-NCA,N/A,zipfian,900,2,False,1,8,4,0.1,1,159.5788651216776,0.06608586864311485,0.0014315388204719775,2.0,2.0,0,2.2474906347822525,0.15,4.0,0.8730068064086527
VST-NCA,N/A,uniform,900,2,False,1,8,4,0.1,1,177.09093359621934,0.0671597492387216,0.0013834932859441912,1.5,2.5,0,2.1436906655719667,0.15,4.0,0.8829724891658441
VST-CA,mixed,zipfian,900,2,False,1,8,4,0.1,1,159.5788651216776,0.06608586864311485,0.0014315388204719775,2.0,2.0,2,3.2065731000154756,0.15,4.0,0.8730068064086527
VST-CA,mixed,uniform,900,2,False,1,8,4,0.1,1,177.09093359621934,0.0671597492387216,0.0013834932859441912,1.5,2.5,2,3.9609283111817604,0.15,4.0,0.8829724891658441
VST-CA,pure,zipfian,900,2,False,1,8,4,0.1,1,159.5788651216776,0.06608586864311485,0.0014315388204719775,2.0,2.0,2,4.2678914147893465,0.15,4.0,0.8730068064086527
VST-CA,pure,uniform,900,2,False,1,8,4,0.1,1,177.09093359621934,0.0671597492387216,0.0013834932859441912,1.5,2.5,2,3.852236875866083,0.15,4.0,0.8829724891658441
VST-NCA,N/A,zipfian,900,2,False,2,8,4,0.1,1,152.8843164042765,0.06070759857798755,0.0014315388204719775,2.0,2.5,0,2.400828757633235,0.15,4.0,0.8050407311722192
VST-NCA,N/A,uniform,900,2,False,2,8,4,0.1,1,160.7941927466325,0.06949858106068818,0.001315591586382878,2.0,2.0,0,2.5033478729408216,0.15,4.0,0.8835366017517019
VST-CA,mixed,zipfian,900,2,False,2,8,4,0.1,1,121.12843467043035,0.06023643052169539,0.0010736541153539832,1.5,2.0,3,2.6050674808845997,0.15,4.0,0.8050395724736319
VST-CA,mixed,uniform,900,2,False,2,8,4,0.1,1,149.27681237022506,0.06904520166090064,0.0010736541153539832,1.5,2.5,3,3.70633499255905,0.15,4.0,0.8893922328492978
VST-CA,pure,zipfian,900,2,False,2,8,4,0.1,1,121.93141381952213,0.060148941770457896,0.0010736541153539832,1.5,2.0,4,3.3228839739313116,0.15,4.0,0.8062076748816729
VST-CA,pure,uniform,900,2,False,2,8,4,0.1,1,144.59396469180916,0.06889745597453266,0.0013834932859441912,1.5,2.5,3,4.194418843331505,0.15,4.0,0.8865110513568546
VST-NCA,N/A,zipfian,900,2,False,3,8,4,0.1,1,128.831667604053,0.06176657559980631,0.0008496809417935614,1.5,2.0,0,1.9448596500230906,0.15,4.0,0.8525548793259041
VST-NCA,N/A,uniform,900,2,False,3,8,4,0.1,1,127.5906961345603,0.06257147026844802,0.0009223288572961275,1.0,2.0,0,2.2151865346127124,0.15,4.0,0.8646371983691203
VST-CA,mixed,zipfian,900,2,False,3,8,4,0.1,1,128.831667604053,0.06176657559980631,0.0008496809417935614,1.5,2.0,2,2.662549391902303,0.15,4.0,0.8525548793259041
VST-CA,mixed,uniform,900,2,False,3,8,4,0.1,1,127.5906961345603,0.06257147026844802,0.0009223288572961275,1.0,2.0,2,3.360594242315301,0.15,4.0,0.8646371983691203
VST-CA,pure,zipfian,900,2,False,3,8,4,0.1,1,128.831667604053,0.06176657559980631,0.0008496809417935614,1.5,2.0,2,3.4690224252065036,0.15,4.0,0.8525548793259041
VST-CA,pure,uniform,900,2,False,3,8,4,0.1,1,127.5906961345603,0.06257147026844802,0.0009223288572961275,1.0,2.0,2,4.175070559860387,0.15,4.0,0.8646371983691203
VST-NCA,N/A,zipfian,900,2,False,4,8,4,0.1,1,146.48859455319945,0.06397664391608333,0.0010736541153539832,1.5,2.0,0,2.7670354595370554,0.15,4.0,0.8695995699009349
VST-NCA,N/A,uniform,900,2,False,4,8,4,0.1,1,138.4875810099126,0.06592693047116116,0.0010630212022187835,1.5,2.0,0,2.588836147175016,0.15,4.0,0.8809874654372813
VST-CA,mixed,zipfian,900,2,False,4,8,4,0.1,1,145.03657247451028,0.06393169046792585,0.0010736541153539832,1.5,2.0,3,3.994438343511092,0.15,4.0,0.8726226077562521
VST-CA,mixed,uniform,900,2,False,4,8,4,0.1,1,133.64952338448856,0.06585749801820082,0.0010325205606716852,1.0,2.0,3,5.024172525273343,0.15,4.0,0.8856456841118505
VST-CA,pure,zipfian,900,2,False,4,8,4,0.1,1,145.03657247451028,0.06393169046792585,0.0010736541153539832,1.5,2.0,3,5.203590598860728,0.15,4.0,0.8726226077562521
VST-CA,pure,uniform,900,2,False,4,8,4,0.1,1,133.64952338448856,0.06585749801820082,0.0010325205606716852,1.0,2.0,3,4.682887052907063,0.15,4.0,0.8856456841118505
VST-NCA,N/A,zipfian,900,4,False,0,8,8,0.1,1,198.78634753539615,0.055066026516007095,0.0007447997660088,1.0,1.25,0,9.51656488941353,0.15,4.0,1.1856781294253855
VST-NCA,N/A,uniform,900,4,False,0,8,8,0.1,1,206.51777528617356,0.05760392411757015,0.0008218873040755285,1.0,1.25,0,10.970275055165075,0.15,4.0,1.228611097806325
VST-CA,mixed,zipfian,900,4,False,0,8,8,0.1,1,198.78634753539615,0.055066026516007095,0.0007447997660088,1.0,1.25,2,16.3171514342896,0.15,4.0,1.1856781294253855
VST-CA,mixed,uniform,900,4,False,0,8,8,0.1,1,206.51777528617356,0.05760392411757015,0.0008218873040755285,1.0,1.25,2,19.652529378560075,0.15,4.0,1.228611097806325
VST-CA,pure,zipfian,900,4,False,0,8,8,0.1,1,198.78634753539615,0.055066026516007095,0.0007447997660088,1.0,1.25,2,15.649056293939566,0.15,4.0,1.1856781294253855
VST-CA,pure,uniform,900,4,False,0,8,8,0.1,1,206.18984090019157,0.0575402952900645,0.0008218873040755285,1.0,1.25,3,30.431051470210832,0.15,4.0,1.2257493170200835
VST-NCA,N/A,zipfian,900,4,False,1,8,8,0.1,1,189.77396449171323,0.0522769518978585,0.0007447997660088,1.0,1.5,0,9.551250577307883,0.15,4.0,1.1374512577231415
VST-NCA,N/A,uniform,900,4,False,1,8,8,0.1,1,199.37118260847248,0.0544098722525312,0.0008218873040755285,1.0,1.25,0,11.657713347359731,0.15,4.0,1.1581285383895858
VST-CA,mixed,zipfian,900,4,False,1,8,8,0.1,1,187.31318036348276,0.052080478458899876,0.0005585998245066,0.75,1.25,4,26.949524811412857,0.15,4.0,1.1387019639341394
VST-CA,mixed,uniform,900,4,False,1,8,8,0.1,1,196.13155221131333,0.05421702871037869,0.0008218873040755285,1.0,1.25,3,29.703085133678996,0.15,4.0,1.1819289936339057
VST-CA,pure,zipfian,900,4,False,1,8,8,0.1,1,186.60955962602355,0.05207742217215314,0.0005585998245066,0.75,1.25,4,33.02874634371642,0.15,4.0,1.1467886842601012
VST-CA,pure,uniform,900,4,False,1,8,8,0.1,1,196.13155221131333,0.05421702871037869,0.0008218873040755285,1.0,1.25,3,31.131027864730186,0.15,4.0,1.1819289936339057
VST-NCA,N/A,zipfian,900,4,False,2,8,8,0.1,1,197.63241234438877,0.055264081546804504,0.0007347119282287441,0.75,1.25,0,10.20394827320797,0.15,4.0,1.1784813127253484
VST-NCA,N/A,uniform,900,4,False,2,8,8,0.1,1,202.21053091456466,0.05630770403173542,0.000844650337467595,1.0,1.25,0,9.328609842459173,0.15,4.0,1.2012048644118116
VST-CA,mixed,zipfian,900,4,False,2,8,8,0.1,1,196.14223283436104,0.055121199781948016,0.0007347119282287441,0.75,1.25,4,22.843394057576916,0.15,4.0,1.1738337340365284
VST-CA,mixed,uniform,900,4,False,2,8,8,0.1,1,201.14705520351126,0.055997834225273393,0.0008218873040755285,1.0,1.5,3,24.109914301841854,0.15,4.0,1.2001475622187014
VST-CA,pure,zipfian,900,4,False,2,8,8,0.1,1,195.7855071649236,0.055044538174876305,0.0007347119282287441,0.75,1.25,4,34.409002925026925,0.15,4.0,1.1731176397059446
VST-CA,pure,uniform,900,4,False,2,8,8,0.1,1,201.14705520351126,0.055997834225273393,0.0008218873040755285,1.0,1.5,3,27.64531739108088,0.15,4.0,1.2001475622187014
VST-NCA,N/A,zipfian,900,4,False,3,8,8,0.1,1,197.20044716711482,0.054841966376160685,0.0007347119282287441,0.75,1.5,0,10.349453481808268,0.15,4.0,1.1356066894277448
VST-NCA,N/A,uniform,900,4,False,3,8,8,0.1,1,210.33113501086456,0.05705349610163159,0.0007743904205037639,0.75,1.5,0,14.005009493508624,0.15,4.0,1.1713223232792547
VST-CA,mixed,zipfian,900,4,False,3,8,8,0.1,1,195.87406173128144,0.05483299002499885,0.0007347119282287441,0.75,1.25,4,27.868107969415178,0.15,4.0,1.1373657583450747
VST-CA,mixed,uniform,900,4,False,3,8,8,0.1,1,209.60375698151114,0.05684857788054687,0.0007743904205037639,0.75,1.5,3,31.2021758095143,0.15,4.0,1.170514366299754
VST-CA,pure,zipfian,900,4,False,3,8,8,0.1,1,195.44802087019625,0.054756784255552735,0.0007347119282287441,0.75,1.25,4,36.85688510288901,0.15,4.0,1.1389768637628586
VST-CA,pure,uniform,900,4,False,3,8,8,0.1,1,209.60375698151114,0.05684857788054687,0.0007743904205037639,0.75,1.5,3,34.80311694976126,0.15,4.0,1.170514366299754
VST-NCA,N/A,zipfian,900,4,False,4,8,8,0.1,1,185.95378380355595,0.05091681812529797,0.0005994338642358575,1.5,1.5,0,7.988869502745274,0.15,4.0,1.1325895531025736
VST-NCA,N/A,uniform,900,4,False,4,8,8,0.1,1,189.6543691321359,0.050598868225861224,0.0007157694102359887,1.0,1.75,0,7.95739672602258,0.15,4.0,1.1242768033291732
