Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-NCA,N/A,zipfian,900,2,False,2,8,8,0.1,1,411.2595152996782,0.11052816309360901,0.0014694238564574881,1.5,2.5,0,8.853251020131864,0.5,4.0,1.1784813127253484
VST-NCA,N/A,uniform,900,2,False,2,8,8,0.1,1,464.1443848304862,0.11261540806347084,0.00168930067493519,2.0,2.5,0,10.146283175255832,0.5,4.0,1.2012048644118118
VST-CA,mixed,zipfian,900,2,False,2,8,8,0.1,1,411.2595152996782,0.11052816309360901,0.0014694238564574881,1.5,2.5,2,16.179973875466743,0.5,4.0,1.1784813127253484
VST-CA,mixed,uniform,900,2,False,2,8,8,0.1,1,464.1443848304862,0.11261540806347084,0.00168930067493519,2.0,2.5,2,18.42924605575996,0.5,4.0,1.2012048644118118
VST-CA,pure,zipfian,900,2,False,2,8,8,0.1,1,411.2595152996782,0.11052816309360901,0.0014694238564574881,1.5,2.5,2,16.474026458491494,0.5,4.0,1.1784813127253484
VST-CA,pure,uniform,900,2,False,2,8,8,0.1,1,464.1443848304862,0.11261540806347084,0.00168930067493519,2.0,2.5,2,17.946020745674275,0.5,4.0,1.2012048644118118
VST-NCA,N/A,zipfian,900,2,False,3,8,8,0.1,1,465.5891993375308,0.10968393275232137,0.0014694238564574881,1.5,3.0,0,10.19503041743593,0.5,4.0,1.1356066894277448
VST-NCA,N/A,uniform,900,2,False,3,8,8,0.1,1,760.549979308903,0.11410699220326317,0.0015487808410075278,1.5,3.0,0,11.397624238577237,0.5,4.0,1.1713223232792547
VST-CA,mixed,zipfian,900,2,False,3,8,8,0.1,1,465.5891993375308,0.10968393275232137,0.0014694238564574881,1.5,3.0,2,18.279135387689564,0.5,4.0,1.1356066894277448
VST-CA,mixed,uniform,900,2,False,3,8,8,0.1,1,760.549979308903,0.11410699220326317,0.0015487808410075278,1.5,3.0,2,20.33034626256932,0.5,4.0,1.1713223232792547
VST-CA,pure,zipfian,900,2,False,3,8,8,0.1,1,465.5891993375308,0.10968393275232137,0.0014694238564574881,1.5,3.0,2,18.1573124810767,0.5,4.0,1.1356066894277448
VST-CA,pure,uniform,900,2,False,3,8,8,0.1,1,760.549979308903,0.11410699220326317,0.0015487808410075278,1.5,3.0,2,21.45441292631483,0.5,4.0,1.1713223232792547
VST-NCA,N/A,zipfian,900,2,False,4,8,8,0.1,1,585.1921141873129,0.10183363625059594,0.001198867728471715,3.0,3.0,0,9.539698198086171,0.5,4.0,1.1325895531025738
VST-NCA,N/A,uniform,900,2,False,4,8,8,0.1,1,840.832449640336,0.10119773645172245,0.0014315388204719775,2.0,3.5,0,8.953873106139156,0.5,4.0,1.124276803329173
VST-CA,mixed,zipfian,900,2,False,4,8,8,0.1,1,585.1921141873129,0.10183363625059594,0.001198867728471715,3.0,3.0,2,15.537488784174968,0.5,4.0,1.1325895531025738
VST-CA,mixed,uniform,900,2,False,4,8,8,0.1,1,840.832449640336,0.10119773645172245,0.0014315388204719775,2.0,3.5,2,14.548333741899228,0.5,4.0,1.124276803329173
VST-CA,pure,zipfian,900,2,False,4,8,8,0.1,1,585.1921141873129,0.10183363625059594,0.001198867728471715,3.0,3.0,2,17.527505170233837,0.5,4.0,1.1325895531025738
VST-CA,pure,uniform,900,2,False,4,8,8,0.1,1,840.832449640336,0.10119773645172245,0.0014315388204719775,2.0,3.5,2,15.55069158168692,0.5,4.0,1.124276803329173
VST-NCA,N/A,zipfian,900,4,False,0,8,16,0.1,1,586.4622298521373,0.10047574598262447,0.0010273591300944108,1.25,2.5,0,26.60231299622501,0.5,4.0,1.630996332499203
VST-NCA,N/A,uniform,900,4,False,0,8,16,0.1,1,710.7455245221892,0.11148899904790958,0.0015487808410075278,1.5,2.25,0,39.16099825875915,0.5,4.0,1.7312286821779446
VST-CA,mixed,zipfian,900,4,False,0,8,16,0.1,1,586.4622298521373,0.10047574598262447,0.0010273591300944108,1.25,2.5,2,49.910800785236006,0.5,4.0,1.630996332499203
VST-CA,mixed,uniform,900,4,False,0,8,16,0.1,1,710.7455245221892,0.11148899904790958,0.0015487808410075278,1.5,2.25,2,76.9283312233963,0.5,4.0,1.7312286821779446
VST-CA,pure,zipfian,900,4,False,0,8,16,0.1,1,586.4622298521373,0.10047574598262447,0.0010273591300944108,1.25,2.5,2,50.55050249659428,0.5,4.0,1.630996332499203
VST-CA,pure,uniform,900,4,False,0,8,16,0.1,1,710.7455245221892,0.11148899904790958,0.0015487808410075278,1.5,2.25,2,80.20494652918319,0.5,4.0,1.7312286821779446
VST-NCA,N/A,zipfian,900,4,False,1,8,16,0.1,1,678.7532620111215,0.09802893403343531,0.0012906507008396064,1.25,2.75,0,23.60661734664268,0.5,4.0,1.5981381936557415
VST-NCA,N/A,uniform,900,4,False,1,8,16,0.1,1,1045.0410173311054,0.10878185613991515,0.0017143278325337363,1.75,3.0,0,29.355565634830555,0.5,4.0,1.6635444239222443
VST-CA,mixed,zipfian,900,4,False,1,8,16,0.1,1,678.7532620111215,0.09802893403343531,0.0012906507008396064,1.25,2.75,2,47.89414313859936,0.5,4.0,1.5981381936557415
VST-CA,mixed,uniform,900,4,False,1,8,16,0.1,1,1045.0410173311054,0.10878185613991515,0.0017143278325337363,1.75,3.0,2,56.774457406707825,0.5,4.0,1.6635444239222443
VST-CA,pure,zipfian,900,4,False,1,8,16,0.1,1,678.7532620111215,0.09802893403343531,0.0012906507008396064,1.25,2.75,2,47.94579929110853,0.5,4.0,1.5981381936557415
VST-CA,pure,uniform,900,4,False,1,8,16,0.1,1,1045.0410173311054,0.10878185613991515,0.0017143278325337363,1.75,3.0,2,63.361609252300696,0.5,4.0,1.6635444239222443
VST-NCA,N/A,zipfian,900,4,False,2,8,16,0.1,1,691.6788557424929,0.10273134030937815,0.0012328309561132928,1.5,2.75,0,25.344620410689686,0.5,4.0,1.6454965773432964
VST-NCA,N/A,uniform,900,4,False,2,8,16,0.1,1,682.173895577654,0.10717321658538172,0.0012328309561132928,1.5,2.5,0,35.91232609796657,0.5,4.0,1.7346085344097424
VST-CA,mixed,zipfian,900,4,False,2,8,16,0.1,1,657.80403797449,0.10224149769055445,0.0012328309561132928,1.5,2.75,3,54.71734660323841,0.5,4.0,1.6478717872954023
VST-CA,mixed,uniform,900,4,False,2,8,16,0.1,1,682.173895577654,0.10717321658538172,0.0012328309561132928,1.5,2.5,2,72.86683277732845,0.5,4.0,1.7346085344097424
VST-CA,pure,zipfian,900,4,False,2,8,16,0.1,1,657.80403797449,0.10224149769055445,0.0012328309561132928,1.5,2.75,3,78.59873893269969,0.5,4.0,1.6478717872954023
VST-CA,pure,uniform,900,4,False,2,8,16,0.1,1,682.173895577654,0.10717321658538172,0.0012328309561132928,1.5,2.5,2,81.57712638818657,0.5,4.0,1.7346085344097424
VST-NCA,N/A,zipfian,900,4,False,3,8,16,0.1,1,794.6228822065624,0.10504048442092138,0.0010154066421368415,1.0,3.25,0,25.75240432156147,0.5,4.0,1.678972459724148
VST-NCA,N/A,uniform,900,4,False,3,8,16,0.1,1,933.3006571709226,0.10878949085307602,0.001643774608151057,2.0,2.5,0,37.88563115143347,0.5,4.0,1.6945726118986495
VST-CA,mixed,zipfian,900,4,False,3,8,16,0.1,1,625.6488024038946,0.10466597931846532,0.0010154066421368415,1.0,2.75,3,56.15473792371927,0.5,4.0,1.6912952750331331
VST-CA,mixed,uniform,900,4,False,3,8,16,0.1,1,933.3006571709226,0.10878949085307602,0.001643774608151057,2.0,2.5,2,62.247883450949075,0.5,4.0,1.6945726118986495
VST-CA,pure,zipfian,900,4,False,3,8,16,0.1,1,625.6488024038946,0.10466597931846532,0.0010154066421368415,1.0,2.75,3,75.72106159239638,0.5,4.0,1.6912952750331331
VST-CA,pure,uniform,900,4,False,3,8,16,0.1,1,933.3006571709226,0.10878949085307602,0.001643774608151057,2.0,2.5,2,79.0275858965415,0.5,4.0,1.6945726118986495
VST-NCA,N/A,zipfian,900,4,False,4,8,16,0.1,1,560.1767278154482,0.09950136546796849,0.0010273591300944108,1.25,2.25,0,31.933721530160255,0.5,4.0,1.6447090120578622
VST-NCA,N/A,uniform,900,4,False,4,8,16,0.1,1,869.4272741780496,0.10940535916680827,0.0014383027821321748,1.75,2.75,0,40.237714304662404,0.5,4.0,1.6981478358145508
VST-CA,mixed,zipfian,900,4,False,4,8,16,0.1,1,560.1767278154482,0.09950136546796849,0.0010273591300944108,1.25,2.25,2,51.66886108009044,0.5,4.0,1.6447090120578622
VST-CA,mixed,uniform,900,4,False,4,8,16,0.1,1,869.4272741780496,0.10940535916680827,0.0014383027821321748,1.75,2.75,2,63.52351583005384,0.5,4.0,1.6981478358145508
VST-CA,pure,zipfian,900,4,False,4,8,16,0.1,1,560.1767278154482,0.09950136546796849,0.0010273591300944108,1.25,2.25,2,59.605707843399614,0.5,4.0,1.6447090120578622
VST-CA,pure,uniform,900,4,False,4,8,16,0.1,1,869.4272741780496,0.10940535916680827,0.0014383027821321748,1.75,2.75,2,69.73863229502354,0.5,4.0,1.6981478358145508
VST-NCA,N/A,zipfian,900,4,False,0,16,8,0.1,1,710.3464126217186,0.11283591001862302,0.0010565934567250482,1.25,2.5,0,21.797772506553883,0.5,4.0,1.7268803978119278
VST-NCA,N/A,uniform,900,4,False,0,16,8,0.1,1,723.3094275294817,0.1164658639195441,0.0014383027821321748,1.75,2.5,0,26.174059341139127,0.5,4.0,1.7504526939586118
VST-CA,mixed,zipfian,900,4,False,0,16,8,0.1,1,710.3464126217186,0.11283591001862302,0.0010565934567250482,1.25,2.5,2,36.00796289037271,0.5,4.0,1.7268803978119278
VST-CA,mixed,uniform,900,4,False,0,16,8,0.1,1,723.3094275294817,0.1164658639195441,0.0014383027821321748,1.75,2.5,2,46.620875704776154,0.5,4.0,1.7504526939586118
VST-CA,pure,zipfian,900,4,False,0,16,8,0.1,1,710.3464126217186,0.11283591001862302,0.0010565934567250482,1.25,2.5,2,41.72817734997443,0.5,4.0,1.7268803978119278
VST-CA,pure,uniform,900,4,False,0,16,8,0.1,1,723.3094275294817,0.1164658639195441,0.0014383027821321748,1.75,2.5,2,49.92137652368456,0.5,4.0,1.7504526939586118
VST-NCA,N/A,zipfian,900,4,False,1,16,8,0.1,1,1028.4993629161213,0.11724102554341002,0.0009981028475432227,2.25,2.5,0,25.573009149113204,0.5,4.0,1.7626393191254521
VST-NCA,N/A,uniform,900,4,False,1,16,8,0.1,1,734.3269743507811,0.11786477140639909,0.00122451988038124,1.25,2.5,0,27.47199862942898,0.5,4.0,1.7818028173385172
VST-CA,mixed,zipfian,900,4,False,1,16,8,0.1,1,1028.4993629161213,0.11724102554341002,0.0009981028475432227,2.25,2.5,2,42.94510255793875,0.5,4.0,1.7626393191254521
VST-CA,mixed,uniform,900,4,False,1,16,8,0.1,1,734.3269743507811,0.11786477140639909,0.00122451988038124,1.25,2.5,2,43.301163208856906,0.5,4.0,1.7818028173385172
VST-CA,pure,zipfian,900,4,False,1,16,8,0.1,1,1028.4993629161213,0.11724102554341002,0.0009981028475432227,2.25,2.5,2,45.657939540929874,0.5,4.0,1.7626393191254521
VST-CA,pure,uniform,900,4,False,1,16,8,0.1,1,734.3269743507811,0.11786477140639909,0.00122451988038124,1.25,2.5,2,51.4341792424043,0.5,4.0,1.7818028173385172
VST-NCA,N/A,zipfian,900,4,False,2,16,8,0.1,1,1299.511461569877,0.1161948540936699,0.0012199034803306054,2.75,3.25,0,27.532980348176807,0.5,4.0,1.7538805561174515
VST-NCA,N/A,uniform,900,4,False,2,16,8,0.1,1,852.9656432692219,0.10949298594908828,0.0011705764117605892,1.5,2.75,0,19.64043555099761,0.5,4.0,1.7077018801396324
VST-CA,mixed,zipfian,900,4,False,2,16,8,0.1,1,1299.511461569877,0.1161948540936699,0.0012199034803306054,2.75,3.25,2,54.44215752801438,0.5,4.0,1.7538805561174515
VST-CA,mixed,uniform,900,4,False,2,16,8,0.1,1,852.9656432692219,0.10949298594908828,0.0011705764117605892,1.5,2.75,2,37.878526841595885,0.5,4.0,1.7077018801396324
VST-CA,pure,zipfian,900,4,False,2,16,8,0.1,1,1299.511461569877,0.1161948540936699,0.0012199034803306054,2.75,3.25,2,64.4703426545575,0.5,4.0,1.7538805561174515
VST-CA,pure,uniform,900,4,False,2,16,8,0.1,1,852.9656432692219,0.10949298594908828,0.0011705764117605892,1.5,2.75,2,59.2701883863856,0.5,4.0,1.7077018801396324
VST-NCA,N/A,zipfian,900,4,False,3,16,8,0.1,1,1823.9962128464235,0.12097792485101291,0.001274319351197398,3.0,3.5,0,31.500539030676464,0.5,4.0,1.8088143695127357
VST-NCA,N/A,uniform,900,4,False,3,16,8,0.1,1,1102.9475339167427,0.12325237610034279,0.0013033995905154,1.75,2.5,0,37.11352487376871,0.5,4.0,1.809121706887996
VST-CA,mixed,zipfian,900,4,False,3,16,8,0.1,1,1823.9962128464235,0.12097792485101291,0.001274319351197398,3.0,3.5,2,57.14261239806092,0.5,4.0,1.8088143695127357
VST-CA,mixed,uniform,900,4,False,3,16,8,0.1,1,1102.9475339167427,0.12325237610034279,0.0013033995905154,1.75,2.5,2,62.95580580053047,0.5,4.0,1.809121706887996
VST-CA,pure,zipfian,900,4,False,3,16,8,0.1,1,1823.9962128464235,0.12097792485101291,0.001274319351197398,3.0,3.5,2,60.283602374971906,0.5,4.0,1.8088143695127357
VST-CA,pure,uniform,900,4,False,3,16,8,0.1,1,1102.9475339167427,0.12325237610034279,0.0013033995905154,1.75,2.5,2,64.61592712289439,0.5,4.0,1.809121706887996
VST-NCA,N/A,zipfian,900,4,False,4,16,8,0.1,1,2170.3613959156264,0.11794901346483562,0.0014417041131179883,3.25,3.5,0,23.192249800750233,0.5,4.0,1.7708799153874804
VST-NCA,N/A,uniform,900,4,False,4,16,8,0.1,1,1020.3291477247132,0.11265399349769237,0.0012906507008396064,1.25,2.75,0,20.13987638808794,0.5,4.0,1.7401756917192417
VST-CA,mixed,zipfian,900,4,False,4,16,8,0.1,1,2170.3613959156264,0.11794901346483562,0.0014417041131179883,3.25,3.5,2,46.125249333761076,0.5,4.0,1.7708799153874804
VST-CA,mixed,uniform,900,4,False,4,16,8,0.1,1,1020.3291477247132,0.11265399349769237,0.0012906507008396064,1.25,2.75,2,31.270548003336444,0.5,4.0,1.7401756917192417
VST-CA,pure,zipfian,900,4,False,4,16,8,0.1,1,2170.3613959156264,0.11794901346483562,0.0014417041131179883,3.25,3.5,2,50.73466703457325,0.5,4.0,1.7708799153874804
VST-CA,pure,uniform,900,4,False,4,16,8,0.1,1,1020.3291477247132,0.11265399349769237,0.0012906507008396064,1.25,2.75,2,37.81149242613537,0.5,4.0,1.7401756917192417
VST-NCA,N/A,zipfian,900,8,False,0,16,16,0.1,1,1038.8345602349082,0.10113562091681431,0.0007890547846461794,1.375,2.125,0,54.02120082060537,0.5,4.0,2.2789263156818476
VST-NCA,N/A,uniform,900,8,False,0,16,16,0.1,1,1280.9276250809044,0.10613205794502116,0.0011615856307556458,1.125,3.0,0,76.47930386684948,0.5,4.0,2.2925469331146116
VST-CA,mixed,zipfian,900,8,False,0,16,16,0.1,1,1038.8345602349082,0.10113562091681431,0.0007890547846461794,1.375,2.125,2,95.80699267463024,0.5,4.0,2.2789263156818476
VST-CA,mixed,uniform,900,8,False,0,16,16,0.1,1,1280.9276250809044,0.10613205794502116,0.0011615856307556458,1.125,3.0,2,100.65934248126223,0.5,4.0,2.2925469331146116
VST-CA,pure,zipfian,900,8,False,0,16,16,0.1,1,1038.8345602349082,0.10113562091681431,0.0007890547846461794,1.375,2.125,2,106.85886001821382,0.5,4.0,2.2789263156818476
VST-CA,pure,uniform,900,8,False,0,16,16,0.1,1,1280.9276250809044,0.10613205794502116,0.0011615856307556458,1.125,3.0,2,120.77471320449513,0.5,4.0,2.2925469331146116
VST-NCA,N/A,zipfian,900,8,False,1,16,16,0.1,1,1363.5565914617075,0.10169798618936363,0.0008991507963537862,2.25,2.5,0,66.082517287075,0.5,4.0,2.265505103406112
VST-NCA,N/A,uniform,900,8,False,1,16,16,0.1,1,1352.7316394746842,0.1025639059355647,0.0009990564403930958,2.5,2.5,0,60.68136201268635,0.5,4.0,2.2845068194370297
VST-CA,mixed,zipfian,900,8,False,1,16,16,0.1,1,1363.5565914617075,0.10169798618936363,0.0008991507963537862,2.25,2.5,2,119.66602835644744,0.5,4.0,2.265505103406112
VST-CA,mixed,uniform,900,8,False,1,16,16,0.1,1,1140.9217437284178,0.10250372275855867,0.0009387068721309064,1.0,2.125,3,135.0621454407792,0.5,4.0,2.288872981587847
VST-CA,pure,zipfian,900,8,False,1,16,16,0.1,1,1222.2392160117454,0.10162496631013343,0.0008491979743341315,2.125,2.25,3,194.26128678129407,0.5,4.0,2.2651588741223345
VST-CA,pure,uniform,900,8,False,1,16,16,0.1,1,1140.9217437284178,0.10250372275855867,0.0009387068721309064,1.0,2.125,3,187.25285532306134,0.5,4.0,2.288872981587847
VST-NCA,N/A,zipfian,900,8,False,2,16,16,0.1,1,1162.5302479096533,0.10838340027441601,0.0008947117627949859,1.25,2.375,0,80.67513246812086,0.5,4.0,2.336198815798418
VST-NCA,N/A,uniform,900,8,False,2,16,16,0.1,1,1047.5080972053108,0.10675690654708185,0.0012328309561132928,1.5,2.25,0,63.93895196330777,0.5,4.0,2.297456723283902
VST-CA,mixed,zipfian,900,8,False,2,16,16,0.1,1,1162.5302479096533,0.10838340027441601,0.0008947117627949859,1.25,2.375,2,116.6059162712263,0.5,4.0,2.336198815798418
VST-CA,mixed,uniform,900,8,False,2,16,16,0.1,1,1047.5080972053108,0.10675690654708185,0.0012328309561132928,1.5,2.25,2,106.98590704197886,0.5,4.0,2.297456723283902
VST-CA,pure,zipfian,900,8,False,2,16,16,0.1,1,1162.5302479096533,0.10838340027441601,0.0008947117627949859,1.25,2.375,2,144.66454765043,0.5,4.0,2.336198815798418
VST-CA,pure,uniform,900,8,False,2,16,16,0.1,1,984.0347432762588,0.1067459570965892,0.0012328309561132928,1.5,2.0,3,191.95400732102826,0.5,4.0,2.309297536400872
VST-NCA,N/A,zipfian,900,8,False,3,16,16,0.1,1,1294.1595091436175,0.10219660642975267,0.0008991507963537862,2.25,2.375,0,62.957909816279425,0.5,4.0,2.267670219322217
VST-NCA,N/A,uniform,900,8,False,3,16,16,0.1,1,937.4964544821839,0.09962989305633053,0.0009246232170849696,1.125,1.75,0,57.579002238625435,0.5,4.0,2.2301279074652127
VST-CA,mixed,zipfian,900,8,False,3,16,16,0.1,1,1073.3493258424073,0.10202471793961966,0.0007992451523144766,2.0,2.25,3,138.6779817712495,0.5,4.0,2.2909100653294336
VST-CA,mixed,uniform,900,8,False,3,16,16,0.1,1,862.5608592367988,0.0990039090691441,0.0008571639162668681,0.875,1.625,4,134.88326304815382,0.5,4.0,2.2420472216101133
VST-CA,pure,zipfian,900,8,False,3,16,16,0.1,1,1073.3493258424073,0.10202471793961966,0.0007992451523144766,2.0,2.25,3,191.87314561407402,0.5,4.0,2.2909100653294336
VST-CA,pure,uniform,900,8,False,3,16,16,0.1,1,863.7324962960271,0.0988564268162601,0.0008571639162668681,0.875,1.625,3,168.9668315536037,0.5,4.0,2.237944405953692
VST-NCA,N/A,zipfian,900,8,False,4,16,16,0.1,1,1464.9530930917458,0.109660263794748,0.0008991507963537862,2.25,2.25,0,70.81222468677606,0.5,4.0,2.325908079140624
VST-NCA,N/A,uniform,900,8,False,4,16,16,0.1,1,1236.644485053016,0.10343483777704247,0.0012906507008396064,1.25,2.375,0,60.63422811241344,0.5,4.0,2.3075042201172162
VST-CA,mixed,zipfian,900,8,False,4,16,16,0.1,1,1281.2939177267758,0.10938052902983018,0.0008947117627949859,1.25,2.25,3,152.91896381369224,0.5,4.0,2.3371858674446013
VST-CA,mixed,uniform,900,8,False,4,16,16,0.1,1,1236.644485053016,0.10343483777704247,0.0012906507008396064,1.25,2.375,2,99.39061743190905,0.5,4.0,2.3075042201172162
VST-CA,pure,zipfian,900,8,False,4,16,16,0.1,1,1069.5871322956812,0.1088850047921305,0.0007591948453580105,0.75,2.125,3,209.57343784725617,0.5,4.0,2.3458823022364808
VST-CA,pure,uniform,900,8,False,4,16,16,0.1,1,1236.644485053016,0.10343483777704247,0.0012906507008396064,1.25,2.375,2,122.31639067743436,0.5,4.0,2.3075042201172162
VST-NCA,N/A,zipfian,900,8,False,0,32,8,0.1,1,1536.376236811275,0.11729899850688844,0.0018069109811754492,1.75,2.0,0,48.323247479227575,0.5,4.0,2.391853786880669
VST-NCA,N/A,uniform,900,8,False,0,32,8,0.1,1,1540.7013266123408,0.11667356398835955,0.0018069109811754492,1.75,2.25,0,50.51018710739663,0.5,4.0,2.396940003905861
VST-CA,mixed,zipfian,900,8,False,0,32,8,0.1,1,1536.376236811275,0.11729899850688844,0.0018069109811754492,1.75,2.0,2,79.32680851601344,0.5,4.0,2.391853786880669
VST-CA,mixed,uniform,900,8,False,0,32,8,0.1,1,1540.7013266123408,0.11667356398835955,0.0018069109811754492,1.75,2.25,2,78.62376053537537,0.5,4.0,2.396940003905861
VST-CA,pure,zipfian,900,8,False,0,32,8,0.1,1,1536.376236811275,0.11729899850688844,0.0018069109811754492,1.75,2.0,2,93.80778454247138,0.5,4.0,2.391853786880669
VST-CA,pure,uniform,900,8,False,0,32,8,0.1,1,1540.7013266123408,0.11667356398835955,0.0018069109811754492,1.75,2.25,2,101.06244979277653,0.5,4.0,2.396940003905861
VST-NCA,N/A,zipfian,900,8,False,1,32,8,0.1,1,1281.5692123940873,0.11495742590338355,0.0018069109811754492,1.75,2.0,0,57.81798447923211,0.5,4.0,2.407641506033952
VST-NCA,N/A,uniform,900,8,False,1,32,8,0.1,1,1186.8679041800942,0.11469069469614518,0.0012328309561132928,1.5,2.0,0,71.38183583071714,0.5,4.0,2.412790723447607
VST-CA,mixed,zipfian,900,8,False,1,32,8,0.1,1,1281.5692123940873,0.11495742590338355,0.0018069109811754492,1.75,2.0,2,100.3826553310355,0.5,4.0,2.407641506033952
VST-CA,mixed,uniform,900,8,False,1,32,8,0.1,1,1186.8679041800942,0.11469069469614518,0.0012328309561132928,1.5,2.0,2,100.02788156404586,0.5,4.0,2.412790723447607
VST-CA,pure,zipfian,900,8,False,1,32,8,0.1,1,1281.5692123940873,0.11495742590338355,0.0018069109811754492,1.75,2.0,2,115.14226383410096,0.5,4.0,2.407641506033952
VST-CA,pure,uniform,900,8,False,1,32,8,0.1,1,1186.8679041800942,0.11469069469614518,0.0012328309561132928,1.5,2.0,2,112.31768624585584,0.5,4.0,2.412790723447607
VST-NCA,N/A,zipfian,900,8,False,2,32,8,0.1,1,1282.4599292067358,0.1151881535613168,0.0016778459110914884,1.625,2.0,0,45.590629984947554,0.5,4.0,2.3874933788648245
VST-NCA,N/A,uniform,900,8,False,2,32,8,0.1,1,1728.9468700270045,0.1111136584120203,0.0018492464341699393,2.25,2.5,0,36.98287694349983,0.5,4.0,2.367918917164951
VST-CA,mixed,zipfian,900,8,False,2,32,8,0.1,1,1282.4599292067358,0.1151881535613168,0.0016778459110914884,1.625,2.0,2,65.10338335995948,0.5,4.0,2.3874933788648245
VST-CA,mixed,uniform,900,8,False,2,32,8,0.1,1,1728.9468700270045,0.1111136584120203,0.0018492464341699393,2.25,2.5,2,61.95740532619948,0.5,4.0,2.367918917164951
VST-CA,pure,zipfian,900,8,False,2,32,8,0.1,1,1282.4599292067358,0.1151881535613168,0.0016778459110914884,1.625,2.0,2,84.72226676314403,0.5,4.0,2.3874933788648245
VST-CA,pure,uniform,900,8,False,2,32,8,0.1,1,1728.9468700270045,0.1111136584120203,0.0018492464341699393,2.25,2.5,2,84.40972765825336,0.5,4.0,2.367918917164951
VST-NCA,N/A,zipfian,900,8,False,3,32,8,0.1,1,1534.7998770911456,0.11929766556590861,0.0020650411213433703,2.0,2.0,0,42.642500881278465,0.5,4.0,2.4403818641263815
VST-NCA,N/A,uniform,900,8,False,3,32,8,0.1,1,1323.4890269306638,0.11392072745230666,0.0010273591300944108,1.25,2.5,0,33.78778533986406,0.5,4.0,2.408786137752466
VST-CA,mixed,zipfian,900,8,False,3,32,8,0.1,1,1534.7998770911456,0.11929766556590861,0.0020650411213433703,2.0,2.0,2,73.61211384106718,0.5,4.0,2.4403818641263815
VST-CA,mixed,uniform,900,8,False,3,32,8,0.1,1,1323.4890269306638,0.11392072745230666,0.0010273591300944108,1.25,2.5,2,55.69803900205625,0.5,4.0,2.408786137752466
VST-CA,pure,zipfian,900,8,False,3,32,8,0.1,1,1534.7998770911456,0.11929766556590861,0.0020650411213433703,2.0,2.0,2,88.83289141107707,0.5,4.0,2.4403818641263815
VST-CA,pure,uniform,900,8,False,3,32,8,0.1,1,1323.4890269306638,0.11392072745230666,0.0010273591300944108,1.25,2.5,2,67.73295105775105,0.5,4.0,2.408786137752466
VST-NCA,N/A,zipfian,900,8,False,4,32,8,0.1,1,1210.702175525025,0.11519265569061184,0.0014197157709235672,1.375,2.0,0,42.66127359665552,0.5,4.0,2.3892447025172485
VST-NCA,N/A,uniform,900,8,False,4,32,8,0.1,1,1270.1277911496131,0.11399792522500775,0.0010560452311472698,1.125,2.375,0,42.4319571965043,0.5,4.0,2.401603959988817
