Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,mixed,Melbourne,408,1,False,40,1,10,N/A,1,0.6811620477743885,0.10539218456642041,0.01080021603012198,2.0,2.0,2,0.862064596046821,1.0,4.0,0.6132740618373036
VST-CA,pure,Melbourne,408,1,False,40,1,10,N/A,1,0.6811620477743885,0.10539218456642041,0.01080021603012198,2.0,2.0,2,1.007212076497808,1.0,4.0,0.6132740618373036
VST-NCA,N/A,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,0,0.10914670516262959,1.0,4.0,0.8168366909982422
VST-CA,mixed,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,2,0.3101161314059482,1.0,4.0,0.8168366909982422
VST-CA,pure,Melbourne,109,1,False,41,1,10,N/A,2,0.38565357176580717,0.14216351679456446,0.02355214075443688,1.0,2.0,2,0.3313816909574143,1.0,4.0,0.8168366909982422
VST-NCA,N/A,Melbourne,239,2,False,42,3,10,N/A,3,4.548490381804703,0.2587047112898692,0.014039257567687832,2.5,2.5,0,4.235907930165695,1.0,4.0,1.5823182697217302
VST-CA,mixed,Melbourne,239,2,False,42,3,10,N/A,3,4.548490381804703,0.2587047112898692,0.014039257567687832,2.5,2.5,2,4.667563932669964,1.0,4.0,1.5823182697217302
VST-CA,pure,Melbourne,239,2,False,42,3,10,N/A,3,4.548490381804703,0.2587047112898692,0.014039257567687832,2.5,2.5,2,5.948547143571659,1.0,4.0,1.5823182697217302
VST-NCA,N/A,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,0,0.543009358330437,1.0,4.0,0.8360943816965672
VST-CA,mixed,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,2,1.7774393457261795,1.0,4.0,0.8360943816965672
VST-CA,pure,Melbourne,243,1,False,43,1,10,N/A,1,1.2859293070985771,0.1761633930633414,0.009281500117356675,2.0,3.0,2,1.9726146362913823,1.0,4.0,0.8360943816965672
VST-NCA,N/A,Melbourne,172,2,False,44,3,10,N/A,3,3.4047657558575857,0.3866538955337834,0.015801001020299757,1.5,2.5,0,5.16936734654405,1.0,4.0,1.8994982071103155
VST-CA,mixed,Melbourne,172,2,False,44,3,10,N/A,3,3.4047657558575857,0.3866538955337834,0.015801001020299757,1.5,2.5,2,4.951437895415893,1.0,4.0,1.8994982071103155
VST-CA,pure,Melbourne,172,2,False,44,3,10,N/A,3,3.4047657558575857,0.3866538955337834,0.015801001020299757,1.5,2.5,2,5.0820538509606195,1.0,4.0,1.8994982071103155
VST-NCA,N/A,Melbourne,362,3,False,45,4,10,N/A,7,0.8962818449789282,0.12513661460069658,0.004404539939715922,0.6666666666666666,1.3333333333333333,0,4.110049892411098,1.0,4.0,1.484856750140571
VST-CA,mixed,Melbourne,362,3,False,45,4,10,N/A,7,0.8962818449789282,0.12513661460069658,0.004404539939715922,0.6666666666666666,1.3333333333333333,2,5.7402195834522445,1.0,4.0,1.484856750140571
VST-CA,pure,Melbourne,362,3,False,45,4,10,N/A,7,0.8962818449789282,0.12513661460069658,0.004404539939715922,0.6666666666666666,1.3333333333333333,2,5.956944258583235,1.0,4.0,1.484856750140571
VST-NCA,N/A,Melbourne,136,1,False,46,1,10,N/A,1,2.52750462527391,0.3232282534303299,0.03716438078898637,3.0,3.0,0,0.5681450436611613,1.0,4.0,1.2334674913022368
