VST-NCA,N/A,Melbourne,899,5,False,0,8,20,N/A,36,4.422428540396301,0.19464959866567144,0.005925875638303442,0.6,1.8,0,21.74889262848411,1.0,4.0,2.2153470034692075
VST-CA,mixed,Melbourne,899,5,False,0,8,20,N/A,36,3.5860362478355885,0.19445101110403554,0.005925875638303442,0.6,1.4,3,53.54609393226333,1.0,4.0,2.1979255738071037
VST-CA,pure,Melbourne,899,5,False,0,8,20,N/A,36,3.541775995841713,0.1942778902575267,0.005925875638303442,0.6,1.4,4,139.3783355853802,1.0,4.0,2.1929996652677572
VST-NCA,N/A,Melbourne,781,4,False,1,6,20,N/A,15,8.151921245065672,0.20458881061372625,0.007081233710708847,2.0,2.25,0,17.073794108834875,1.0,4.0,2.034671110308829
VST-CA,mixed,Melbourne,781,4,False,1,6,20,N/A,15,8.151921245065672,0.20458881061372625,0.007081233710708847,2.0,2.25,2,33.79483951649479,1.0,4.0,2.034671110308829
VST-CA,pure,Melbourne,781,4,False,1,6,20,N/A,15,8.151921245065672,0.20458881061372625,0.007081233710708847,2.0,2.25,2,49.17264771631392,1.0,4.0,2.034671110308829
VST-NCA,N/A,Melbourne,831,5,False,2,7,20,N/A,50,3.5534846763254087,0.1395705187672955,0.007265974302571895,0.6,1.6,0,20.53655638545098,1.0,4.0,1.8495085252729486
VST-CA,mixed,Melbourne,831,5,False,2,7,20,N/A,50,3.5534846763254087,0.1395705187672955,0.007265974302571895,0.6,1.6,2,41.14314491536766,1.0,4.0,1.8495085252729486
VST-CA,pure,Melbourne,831,5,False,2,7,20,N/A,50,3.5534846763254087,0.1395705187672955,0.007265974302571895,0.6,1.6,2,39.8966916424784,1.0,4.0,1.8495085252729486
VST-NCA,N/A,Melbourne,155,2,False,3,2,20,N/A,3,42.46782594569096,0.419751026424695,0.025333524094656324,1.0,5.5,0,4.0735193630635536,1.0,4.0,2.0699703133323952
VST-CA,mixed,Melbourne,155,2,False,3,2,20,N/A,3,42.46782594569096,0.419751026424695,0.025333524094656324,1.0,5.5,2,3.0541028109728927,1.0,4.0,2.0699703133323952
VST-CA,pure,Melbourne,155,2,False,3,2,20,N/A,3,9.175384205310692,0.5371467513156426,0.025333524094656324,1.0,5.0,3,6.27894156560086,1.0,4.0,2.1401896334188875
VST-NCA,N/A,Melbourne,679,3,False,4,4,20,N/A,9,11.605835863210297,0.2400188241515261,0.004367535359956254,2.3333333333333335,3.3333333333333335,0,13.730061095406654,1.0,4.0,1.9469093006371905
VST-CA,mixed,Melbourne,679,3,False,4,4,20,N/A,9,11.605835863210297,0.2400188241515261,0.004367535359956254,2.3333333333333335,3.3333333333333335,2,22.61221371273507,1.0,4.0,1.9469093006371905
VST-CA,pure,Melbourne,679,3,False,4,4,20,N/A,9,11.605835863210297,0.2400188241515261,0.004367535359956254,2.3333333333333335,3.3333333333333335,2,26.996439357963368,1.0,4.0,1.9469093006371905
VST-NCA,N/A,Melbourne,575,1,False,5,1,20,N/A,1,19.344866349494165,0.24414086744237204,0.01361646429181869,2.0,5.0,0,2.0910095367572694,1.0,4.0,0.8823544375469117
VST-CA,mixed,Melbourne,575,1,False,5,1,20,N/A,1,19.344866349494165,0.24414086744237204,0.01361646429181869,2.0,5.0,2,5.4906829208791805,1.0,4.0,0.8823544375469117
VST-CA,pure,Melbourne,575,1,False,5,1,20,N/A,1,19.344866349494165,0.24414086744237204,0.01361646429181869,2.0,5.0,2,5.4842117895146885,1.0,4.0,0.8823544375469117
VST-NCA,N/A,Melbourne,785,4,False,6,6,20,N/A,13,20.98280331845471,0.3143186566253846,0.012125081062400367,2.25,2.75,0,21.38546081695017,1.0,4.0,2.2517804625495006
VST-CA,mixed,Melbourne,785,4,False,6,6,20,N/A,13,20.98280331845471,0.3143186566253846,0.012125081062400367,2.25,2.75,2,38.772861433786034,1.0,4.0,2.2517804625495006
VST-CA,pure,Melbourne,785,4,False,6,6,20,N/A,13,20.98280331845471,0.3143186566253846,0.012125081062400367,2.25,2.75,2,40.334335602749206,1.0,4.0,2.2517804625495006
VST-NCA,N/A,Melbourne,195,4,False,7,5,20,N/A,11,13.61244274871498,0.39497625359163063,0.01702138914736321,2.0,3.75,0,5.525079828252274,1.0,4.0,2.676904194264192
VST-CA,mixed,Melbourne,195,4,False,7,5,20,N/A,11,13.61244274871498,0.39497625359163063,0.01702138914736321,2.0,3.75,2,9.542848300464584,1.0,4.0,2.676904194264192
VST-CA,pure,Melbourne,195,4,False,7,5,20,N/A,11,13.61244274871498,0.39497625359163063,0.01702138914736321,2.0,3.75,2,11.199144893261746,1.0,4.0,2.676904194264192
VST-NCA,N/A,Melbourne,772,4,False,8,6,20,N/A,19,43.78904143731314,0.23028035897727717,0.0034744026065156447,3.25,3.5,0,18.34291943435528,1.0,4.0,2.120361175824653
VST-CA,mixed,Melbourne,772,4,False,8,6,20,N/A,19,43.78904143731314,0.23028035897727717,0.0034744026065156447,3.25,3.5,2,38.17202953832839,1.0,4.0,2.120361175824653
VST-CA,pure,Melbourne,772,4,False,8,6,20,N/A,19,43.78904143731314,0.23028035897727717,0.0034744026065156447,3.25,3.5,2,41.775417437908914,1.0,4.0,2.120361175824653
VST-NCA,N/A,Melbourne,84,1,False,9,1,20,N/A,1,30.640835014951445,0.8081596050236315,0.1732488383962904,3.0,5.0,0,0.4600471883757109,1.0,4.0,1.6916409741597775
VST-CA,mixed,Melbourne,84,1,False,9,1,20,N/A,1,30.640835014951445,0.8081596050236315,0.1732488383962904,3.0,5.0,2,1.2088636301731412,1.0,4.0,1.6916409741597775
