VST-NCA,N/A,Quito,608,6,False,0,9,10,N/A,166,1.3699520598204944,0.07750994383290684,0.0019226389583113204,0.5,0.8333333333333334,0,9.178918709594903,1.0,4.0,1.356243728513321
VST-CA,mixed,Quito,608,6,False,0,9,10,N/A,166,1.3505953589752273,0.07685702160284742,0.0019226389583113204,0.5,0.8333333333333334,3,14.808749705418057,1.0,4.0,1.359704059210512
VST-CA,pure,Quito,608,6,False,0,9,10,N/A,166,1.3505953589752273,0.07685702160284742,0.0019226389583113204,0.5,0.8333333333333334,3,20.415044146829512,1.0,4.0,1.359704059210512
VST-NCA,N/A,Quito,103,1,False,1,1,10,N/A,2,0.6051705042697533,0.30080394504593044,0.036583164098886144,1.0,2.0,0,0.03797610264438589,1.0,4.0,0.9117108094330444
VST-CA,mixed,Quito,103,1,False,1,1,10,N/A,2,0.6051705042697533,0.30080394504593044,0.036583164098886144,1.0,2.0,2,0.11801001953615753,1.0,4.0,0.9117108094330444
VST-CA,pure,Quito,103,1,False,1,1,10,N/A,2,0.6051705042697533,0.30080394504593044,0.036583164098886144,1.0,2.0,2,0.13329630581414875,1.0,4.0,0.9117108094330444
VST-NCA,N/A,Quito,146,1,False,2,1,10,N/A,1,5.322829307491807,0.28292033844310316,0.028760141260498313,3.0,3.0,0,0.5908415707720991,1.0,4.0,0.9218745653572226
VST-CA,mixed,Quito,146,1,False,2,1,10,N/A,1,5.322829307491807,0.28292033844310316,0.028760141260498313,3.0,3.0,2,1.2532784947089795,1.0,4.0,0.9218745653572226
VST-CA,pure,Quito,146,1,False,2,1,10,N/A,1,5.322829307491807,0.28292033844310316,0.028760141260498313,3.0,3.0,2,1.4116871956233368,1.0,4.0,0.9218745653572226
VST-NCA,N/A,Quito,50,1,False,3,1,10,N/A,1,3.4480797017299523,0.5883927906558485,0.09491120874459241,1.0,3.0,0,0.13931386980603122,1.0,4.0,1.4206126574977567
VST-CA,mixed,Quito,50,1,False,3,1,10,N/A,1,3.4480797017299523,0.5883927906558485,0.09491120874459241,1.0,3.0,2,0.4642200871528388,1.0,4.0,1.4206126574977567
VST-CA,pure,Quito,50,1,False,3,1,10,N/A,1,3.4480797017299523,0.5883927906558485,0.09491120874459241,1.0,3.0,2,0.3578993948882214,1.0,4.0,1.4206126574977567
