VST-NCA,N/A,Manhattan,87,4,False,0,5,10,N/A,32,0.4216826168197155,0.220631045725236,0.015582664932058074,1.0,1.25,0,3.290160351264048,1.0,4.0,1.8062846023122776
VST-CA,mixed,Manhattan,87,4,False,0,5,10,N/A,32,0.3945325846814031,0.21921911501557492,0.015582664932058074,1.0,1.0,3,3.524969693093973,1.0,4.0,1.7718728640089352
VST-CA,pure,Manhattan,87,4,False,0,5,10,N/A,32,0.3945325846814031,0.21921911501557492,0.015582664932058074,1.0,1.0,3,3.7399728649075827,1.0,4.0,1.7718728640089352
VST-NCA,N/A,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,0,2.9444172725087263,1.0,4.0,2.092614873433626
VST-CA,mixed,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,2,4.223156331528145,1.0,4.0,2.092614873433626
VST-CA,pure,Manhattan,43,2,False,1,2,10,N/A,2,0.7094648925767968,0.6308671149500469,0.08812745257560095,1.5,2.5,2,3.3208927974369686,1.0,4.0,2.092614873433626
VST-NCA,N/A,Manhattan,79,1,False,2,1,10,N/A,1,3.257430373984217,0.4247623321401884,0.08458447836241052,3.0,3.0,0,0.4524431254542094,1.0,4.0,1.186950033525786
VST-CA,mixed,Manhattan,79,1,False,2,1,10,N/A,1,1.3998622688948352,0.5657061201773667,0.08565775968099397,2.0,3.0,3,1.1108796562204049,1.0,4.0,1.5364545710477495
VST-CA,pure,Manhattan,79,1,False,2,1,10,N/A,1,1.3998622688948352,0.5657061201773667,0.08565775968099397,2.0,3.0,3,1.1102756892230516,1.0,4.0,1.5364545710477495
VST-NCA,N/A,Manhattan,66,2,False,3,3,10,N/A,9,0.49289517436647,0.3191136074148798,0.040178113238841344,1.0,2.0,0,2.9521318653382522,1.0,4.0,1.5084676062962377
VST-CA,mixed,Manhattan,66,2,False,3,3,10,N/A,9,0.3775380508020749,0.33154960804659633,0.040178113238841344,1.0,1.5,3,3.516729293702049,1.0,4.0,1.4797182917874576
VST-CA,pure,Manhattan,66,2,False,3,3,10,N/A,9,0.3775380508020749,0.33154960804659633,0.040178113238841344,1.0,1.5,3,3.439740870525654,1.0,4.0,1.4797182917874576
VST-NCA,N/A,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,0,3.3688264605441844,1.0,4.0,2.543868448216157
VST-CA,mixed,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,2,3.79480438377405,1.0,4.0,2.543868448216157
VST-CA,pure,Manhattan,70,4,False,4,5,10,N/A,14,0.8653124745453744,0.35575858598993987,0.022676177434946765,1.25,1.75,2,3.692610799324669,1.0,4.0,2.543868448216157
VST-NCA,N/A,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,0,3.2840034406381307,1.0,4.0,2.3766386986127745
VST-CA,mixed,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,2,3.593727585620215,1.0,4.0,2.3766386986127745
VST-CA,pure,Manhattan,64,4,False,5,5,10,N/A,8,0.8065457709069302,0.34241826293227984,0.027083103507089566,1.5,1.75,2,4.97693556619538,1.0,4.0,2.3766386986127745
VST-NCA,N/A,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,0,4.263788704711851,1.0,4.0,1.7894070635046244
VST-CA,mixed,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,2,5.856921797326834,1.0,4.0,1.7894070635046244
VST-CA,pure,Manhattan,294,5,False,0,8,10,N/A,78,1.066669598893284,0.12688444851399486,0.003322618764224029,0.6,1.2,2,5.80515077266327,1.0,4.0,1.7894070635046244
VST-NCA,N/A,Manhattan,230,5,False,1,7,10,N/A,87,0.9407161359471973,0.1366906343749128,0.0030185859868813833,0.6,1.2,0,3.7528969691514966,1.0,4.0,1.693365751461965
