Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,pure,zipfian,900,4,False,4,4,16,0.1,1,179.7162038354878,0.04721943963365892,0.0007040301540981798,0.75,1.5,2,34.09214516161319,0.5,4.0,1.0684196367852212
VST-CA,pure,uniform,900,4,False,4,4,16,0.1,1,192.75184439501325,0.051530203647417346,0.0009223288572961275,1.0,1.25,3,56.01554525921688,0.5,4.0,1.131428242224797
VST-NCA,N/A,zipfian,900,2,False,0,8,4,0.1,1,258.6623747017442,0.07142685491497323,0.0014694238564574881,1.5,2.0,0,1.9595488677819048,0.5,4.0,0.8965218908154418
VST-NCA,N/A,uniform,900,2,False,0,8,4,0.1,1,866.8037380103325,0.07169798822684426,0.00200823002650058,2.0,3.5,0,2.327108832209433,0.5,4.0,0.8717459783666421
VST-CA,mixed,zipfian,900,2,False,0,8,4,0.1,1,258.6623747017442,0.07142685491497323,0.0014694238564574881,1.5,2.0,2,2.661489189956228,0.5,4.0,0.8965218908154418
VST-CA,mixed,uniform,900,2,False,0,8,4,0.1,1,866.8037380103325,0.07169798822684426,0.00200823002650058,2.0,3.5,2,4.372510965019046,0.5,4.0,0.8717459783666421
VST-CA,pure,zipfian,900,2,False,0,8,4,0.1,1,258.6623747017442,0.07142685491497323,0.0014694238564574881,1.5,2.0,2,3.3913943522261434,0.5,4.0,0.8965218908154418
VST-CA,pure,uniform,900,2,False,0,8,4,0.1,1,866.8037380103325,0.07169798822684426,0.00200823002650058,2.0,3.5,2,3.3089028207052706,0.5,4.0,0.8717459783666421
VST-NCA,N/A,zipfian,900,2,False,1,8,4,0.1,1,261.90302250412185,0.06608586864311485,0.0014315388204719775,2.0,2.0,0,2.1866103350084813,0.5,4.0,0.8730068064086527
VST-NCA,N/A,uniform,900,2,False,1,8,4,0.1,1,315.8887133570374,0.0671597492387216,0.0013834932859441912,1.5,2.5,0,2.1754485176506932,0.5,4.0,0.8829724891658441
VST-CA,mixed,zipfian,900,2,False,1,8,4,0.1,1,261.90302250412185,0.06608586864311485,0.0014315388204719775,2.0,2.0,2,3.142806193061233,0.5,4.0,0.8730068064086527
VST-CA,mixed,uniform,900,2,False,1,8,4,0.1,1,315.8887133570374,0.0671597492387216,0.0013834932859441912,1.5,2.5,2,2.965649354414836,0.5,4.0,0.8829724891658441
VST-CA,pure,zipfian,900,2,False,1,8,4,0.1,1,261.90302250412185,0.06608586864311485,0.0014315388204719775,2.0,2.0,2,3.512772893887359,0.5,4.0,0.8730068064086527
VST-CA,pure,uniform,900,2,False,1,8,4,0.1,1,315.8887133570374,0.0671597492387216,0.0013834932859441912,1.5,2.5,2,3.8535575310065724,0.5,4.0,0.8829724891658441
VST-NCA,N/A,zipfian,900,2,False,2,8,4,0.1,1,261.56344463064164,0.06070759857798755,0.0014315388204719775,2.0,2.5,0,2.413354154083436,0.5,4.0,0.8050407311722192
VST-NCA,N/A,uniform,900,2,False,2,8,4,0.1,1,252.00978876146115,0.06949858106068818,0.001315591586382878,2.0,2.0,0,2.6000178580866304,0.5,4.0,0.8835366017517019
VST-CA,mixed,zipfian,900,2,False,2,8,4,0.1,1,182.93098706826922,0.060503992030637915,0.0012669755062013925,1.5,2.0,3,2.910321101741374,0.5,4.0,0.8066002710765028
VST-CA,mixed,uniform,900,2,False,2,8,4,0.1,1,252.00978876146115,0.06949858106068818,0.001315591586382878,2.0,2.0,2,4.210992268167047,0.5,4.0,0.8835366017517019
VST-CA,pure,zipfian,900,2,False,2,8,4,0.1,1,182.93098706826922,0.060503992030637915,0.0012669755062013925,1.5,2.0,3,3.863029501251276,0.5,4.0,0.8066002710765028
VST-CA,pure,uniform,900,2,False,2,8,4,0.1,1,252.00978876146115,0.06949858106068818,0.001315591586382878,2.0,2.0,2,4.407042244125023,0.5,4.0,0.8835366017517019
VST-NCA,N/A,zipfian,900,2,False,3,8,4,0.1,1,177.06097382877303,0.06176657559980631,0.0008496809417935614,1.5,2.0,0,2.688193187550496,0.5,4.0,0.8525548793259041
VST-NCA,N/A,uniform,900,2,False,3,8,4,0.1,1,169.6356066837098,0.06257147026844802,0.0009223288572961275,1.0,2.0,0,2.2606639205582724,0.5,4.0,0.8646371983691203
VST-CA,mixed,zipfian,900,2,False,3,8,4,0.1,1,177.06097382877303,0.06176657559980631,0.0008496809417935614,1.5,2.0,2,2.8585362424223604,0.5,4.0,0.8525548793259041
VST-CA,mixed,uniform,900,2,False,3,8,4,0.1,1,169.6356066837098,0.06257147026844802,0.0009223288572961275,1.0,2.0,2,3.1228348994225144,0.5,4.0,0.8646371983691203
VST-CA,pure,zipfian,900,2,False,3,8,4,0.1,1,177.06097382877303,0.06176657559980631,0.0008496809417935614,1.5,2.0,2,2.916821855834769,0.5,4.0,0.8525548793259041
VST-CA,pure,uniform,900,2,False,3,8,4,0.1,1,169.6356066837098,0.06257147026844802,0.0009223288572961275,1.0,2.0,2,3.2060310043070785,0.5,4.0,0.8646371983691203
VST-NCA,N/A,zipfian,900,2,False,4,8,4,0.1,1,226.88706893422977,0.06397664391608333,0.0010736541153539832,1.5,2.0,0,2.3394037143793867,0.5,4.0,0.8695995699009349
VST-NCA,N/A,uniform,900,2,False,4,8,4,0.1,1,192.2481627052119,0.06592693047116116,0.0010630212022187835,1.5,2.0,0,3.10928584587532,0.5,4.0,0.8809874654372813
VST-CA,mixed,zipfian,900,2,False,4,8,4,0.1,1,222.23067490236068,0.06393169046792585,0.0010736541153539832,1.5,2.0,3,3.78375653064586,0.5,4.0,0.8726226077562521
VST-CA,mixed,uniform,900,2,False,4,8,4,0.1,1,192.2481627052119,0.06592693047116116,0.0010630212022187835,1.5,2.0,2,3.0075717261329373,0.5,4.0,0.8809874654372813
VST-CA,pure,zipfian,900,2,False,4,8,4,0.1,1,222.23067490236068,0.06393169046792585,0.0010736541153539832,1.5,2.0,3,4.62473847909655,0.5,4.0,0.8726226077562521
VST-CA,pure,uniform,900,2,False,4,8,4,0.1,1,192.2481627052119,0.06592693047116116,0.0010630212022187835,1.5,2.0,2,3.734036640893919,0.5,4.0,0.8809874654372813
VST-NCA,N/A,zipfian,900,4,False,0,8,8,0.1,1,212.62214199754197,0.055066026516007095,0.0007447997660088,1.0,1.25,0,8.78088281554301,0.5,4.0,1.1856781294253855
VST-NCA,N/A,uniform,900,4,False,0,8,8,0.1,1,217.65389408504782,0.05760392411757015,0.0008218873040755285,1.0,1.25,0,10.408946080380929,0.5,4.0,1.228611097806325
VST-CA,mixed,zipfian,900,4,False,0,8,8,0.1,1,212.62214199754197,0.055066026516007095,0.0007447997660088,1.0,1.25,2,16.47945473308573,0.5,4.0,1.1856781294253855
VST-CA,mixed,uniform,900,4,False,0,8,8,0.1,1,217.65389408504782,0.05760392411757015,0.0008218873040755285,1.0,1.25,2,20.179750879690346,0.5,4.0,1.228611097806325
VST-CA,pure,zipfian,900,4,False,0,8,8,0.1,1,212.62214199754197,0.055066026516007095,0.0007447997660088,1.0,1.25,2,16.204399657822705,0.5,4.0,1.1856781294253855
VST-CA,pure,uniform,900,4,False,0,8,8,0.1,1,216.5618417435184,0.05760310664409152,0.0008218873040755285,1.0,1.25,3,32.255720617417865,0.5,4.0,1.2319509451697745
VST-NCA,N/A,zipfian,900,4,False,1,8,8,0.1,1,205.37315499426853,0.0522769518978585,0.0007447997660088,1.0,1.5,0,9.665273770114027,0.5,4.0,1.1374512577231415
VST-NCA,N/A,uniform,900,4,False,1,8,8,0.1,1,219.9336783019475,0.0544098722525312,0.0008218873040755285,1.0,1.25,0,10.544302167037586,0.5,4.0,1.1581285383895858
VST-CA,mixed,zipfian,900,4,False,1,8,8,0.1,1,195.63225577914707,0.05209935236044846,0.0005585998245066,0.75,1.25,3,20.909976255928996,0.5,4.0,1.1444612748754186
VST-CA,mixed,uniform,900,4,False,1,8,8,0.1,1,218.92007964450193,0.054355811570737884,0.0008218873040755285,1.0,1.25,3,29.034664188429588,0.5,4.0,1.158150241684007
VST-CA,pure,zipfian,900,4,False,1,8,8,0.1,1,195.63225577914707,0.05209935236044846,0.0005585998245066,0.75,1.25,3,24.527062955400424,0.5,4.0,1.1444612748754186
VST-CA,pure,uniform,900,4,False,1,8,8,0.1,1,218.92007964450193,0.054355811570737884,0.0008218873040755285,1.0,1.25,3,32.048703313034366,0.5,4.0,1.158150241684007
VST-NCA,N/A,zipfian,900,4,False,2,8,8,0.1,1,207.15718763538888,0.055264081546804504,0.0007347119282287441,0.75,1.25,0,10.12239101307182,0.5,4.0,1.1784813127253484
VST-NCA,N/A,uniform,900,4,False,2,8,8,0.1,1,213.889110388523,0.05630770403173542,0.000844650337467595,1.0,1.25,0,9.172514249265078,0.5,4.0,1.2012048644118116
VST-CA,mixed,zipfian,900,4,False,2,8,8,0.1,1,205.84651452260132,0.05518096656490881,0.0007347119282287441,0.75,1.25,3,20.272230110684404,0.5,4.0,1.1802633646813203
VST-CA,mixed,uniform,900,4,False,2,8,8,0.1,1,211.31240283027515,0.056245865380138475,0.0008218873040755285,1.0,1.25,3,25.0955710405467,0.5,4.0,1.197136286524091
VST-CA,pure,zipfian,900,4,False,2,8,8,0.1,1,205.84651452260132,0.05518096656490881,0.0007347119282287441,0.75,1.25,3,25.146455298078536,0.5,4.0,1.1802633646813203
VST-CA,pure,uniform,900,4,False,2,8,8,0.1,1,208.69461171109,0.056157691541093194,0.0008218873040755285,1.0,1.25,4,35.56778247208263,0.5,4.0,1.1952148519092352
VST-NCA,N/A,zipfian,900,4,False,3,8,8,0.1,1,209.16682465242005,0.054841966376160685,0.0007347119282287441,0.75,1.5,0,11.387041700171721,0.5,4.0,1.1356066894277448
VST-NCA,N/A,uniform,900,4,False,3,8,8,0.1,1,234.86318539357947,0.05705349610163159,0.0007743904205037639,0.75,1.5,0,12.00315595497932,0.5,4.0,1.1713223232792547
VST-CA,mixed,zipfian,900,4,False,3,8,8,0.1,1,203.8680862540806,0.054789071382518796,0.0007347119282287441,0.75,1.25,4,27.35368351262423,0.5,4.0,1.1427827041407403
VST-CA,mixed,uniform,900,4,False,3,8,8,0.1,1,234.86318539357947,0.05705349610163159,0.0007743904205037639,0.75,1.5,2,22.852639994827314,0.5,4.0,1.1713223232792547
VST-CA,pure,zipfian,900,4,False,3,8,8,0.1,1,203.9290660959906,0.0547742132872247,0.0007347119282287441,0.75,1.25,3,27.895649246650464,0.5,4.0,1.1428113530715818
VST-CA,pure,uniform,900,4,False,3,8,8,0.1,1,234.86318539357947,0.05705349610163159,0.0007743904205037639,0.75,1.5,2,23.475302727925282,0.5,4.0,1.1713223232792547
VST-NCA,N/A,zipfian,900,4,False,4,8,8,0.1,1,203.75421891620778,0.05091681812529797,0.0005994338642358575,1.5,1.5,0,8.598506078677474,0.5,4.0,1.1325895531025736
VST-NCA,N/A,uniform,900,4,False,4,8,8,0.1,1,218.68778673441224,0.050598868225861224,0.0007157694102359887,1.0,1.75,0,9.33728896796174,0.5,4.0,1.1242768033291732
