0,321119234,1979014600,644.0381670994501
0,321119234,663516809,41.77663341219037
0,273117199,623012192,69.26013326620958
0,273117199,315991776,419.75591354423267
0,273117199,273110053,384.38854253970305
0,315991572,315991610,104.4680763832327
0,315991572,322531607,61.195823690792814
0,315991572,623012103,90.23351177023312
0,622950936,2382446755,38.661526001035504
0,3947231258,3947217658,21.694648074283283
0,3947231258,3947231261,121.56620606779879
0,282203311,690260272,229.73647491819793
0,282203311,282203312,83.0417660116151
0,282203311,257683370,192.34928033233763
0,282203311,257685472,175.6206883538456
0,282203311,1806112519,31.916123518642113
0,320481823,320479586,383.22849246491455
0,320481823,250287939,90.33810953560139
0,320481823,320487541,229.86794733362524
0,320481823,348727146,300.80858815675464
0,320481823,363104287,284.3455813639811
0,289329696,2524262040,43.93803666016978
0,289329696,2524262113,241.17379436469133
0,289329696,2524262034,130.86979225462503
0,289329696,2524262131,293.9853030190545
0,289329696,2524262141,284.8400606732514
0,257682465,289601466,87.91568659331807
0,257682465,257524930,137.44241020191234
0,257682465,156953741,217.6104451008128
0,257682465,289588422,34.71987644459568
0,257682465,257524933,191.40547782780155
0,257685557,690270657,407.90180928997125
0,257685557,257686236,161.3520784410746
0,257685557,257685556,92.02781631827361
0,257685557,257686301,47.26012317641708
0,257685557,257686177,178.36546899446776
0,2969658437,2969658457,62.6000681074835
0,2969658437,2969658450,39.127932623992585
0,2969658437,290333723,316.8454851439921
0,2969658437,290333733,388.36584363201285
0,2969658437,2969658438,26.128937257847937
0,290334790,290322056,263.2376269000105
0,290334790,290334450,338.91879604151825
0,290334790,290313823,15.056423024693384
0,290334790,290334750,150.6865580925474
0,290334790,290320911,246.4347428002661
0,75107404,2309762289,138.31928983756134
0,75107404,2464316790,94.86892642622723
0,75107404,1587862502,58.02615860984863
0,320853432,320853551,464.0285585547981
0,320853432,320853547,17.900572750130895
0,320853432,320852885,433.1106352903732
0,320853432,320853550,84.64439703673621
0,320853432,320853455,159.9659984244518
0,314477654,314477638,25.77649120245006
0,314477654,314477599,18.66395945378797
0,1437171291,289840356,206.22314884950111
0,1437171291,1418826394,169.26186677819288
0,1437171291,1437171211,13.941382323019804
0,1437171291,2299087284,182.94406416104061
0,2524261983,289294162,127.15624034433317
0,2524261983,2524261979,11.828490622575313
0,2524261983,268396486,149.4464553640042
0,2524261983,268396758,193.6410689680431
0,2524261983,289294031,271.7870652239867
0,1437171299,289840464,13.300810818162754
0,1437171299,1437171197,33.0261756880479
0,1767301220,1767368457,191.61676114077423
0,1767301220,1493055379,124.47057451117371
0,1767301220,1767417069,309.45296475875
0,1767301220,3337456238,199.6985908279392
0,1767301220,293354889,143.20315789605468
0,3945142377,3945142378,107.52769010734958
0,3945142377,3945142372,90.97127154736869
0,3945142377,3945142358,28.349674059892358
0,290321007,290320977,248.33716841151175
0,290321007,290320998,93.64730371696305
0,257008241,291168545,293.713980921466
0,257008241,257008243,172.45245346547685
0,257008241,257008367,200.5115950627341
0,257008241,257008238,149.02508613874346
0,257008241,257008239,65.08387215897022
0,616534646,249998932,208.91711845802337
0,616534646,616534700,10.927069213595061
0,289840248,289822785,447.3388320257509
0,289840248,289822765,29.76084645083134
0,289840248,289840246,172.5075957021932
0,309076500,309076566,53.03258601385222
0,289326015,289326016,37.30663695405432
0,289326015,75115237,53.30003438552059
0,250011260,250011259,56.38545246934771
0,268397183,268397177,9.640936029356746
0,268397183,289332403,37.45321910940016
0,268397183,268397117,276.31443808562875
0,268397183,289320879,232.2762552344392
0,2981984023,2981984841,95.95062062898435
