mVST-RS,0,10000,293,256,80,4,1,4.092494429996378,6408.03964650705,1.1630307354245186,1.1507876834739197,185,0.34594594594594597
Gr-based,0,10000,293,256,80,4,1,1.7729108341504798,6566.8816376576615,1.1348989480743685,1.4207813276469348,142,0.43661971830985913
mVST-RS,0,10000,294,256,80,4,2,5.796986592515793,6805.4556093731335,1.2330390218113256,1.142294814762713,167,0.38323353293413176
Gr-based,0,10000,294,256,80,4,2,1.9808156601184805,6598.044625132297,1.271799874708121,1.2763818777003548,135,0.4740740740740741
mVST-RS,0,10000,298,256,80,4,3,3.048880235842944,6370.108311199162,1.144133289033341,1.1093297390822192,181,0.35359116022099446
Gr-based,0,10000,298,256,80,4,3,1.4797403454587084,6257.835895427175,1.1646602907750756,1.2832993653331959,144,0.4375
mVST-RS,0,10000,303,256,80,4,4,4.583485709052411,6602.29063074091,1.1942798687588483,1.1179208118845747,176,0.36363636363636365
Gr-based,0,10000,303,256,80,4,4,1.4674962063971861,6425.665111115185,1.227107645922832,1.348987248524276,131,0.48854961832061067
mVST-RS,0,10000,302,256,80,4,5,4.462482018875676,6362.995653529172,1.1879938253057083,1.1529914665714163,169,0.378698224852071
Gr-based,0,10000,302,256,80,4,5,1.7212558601490855,6108.024585533491,1.2375849902017835,1.29371522685268,134,0.4701492537313433
mVST-RS,0,10000,301,256,80,5,1,3.4916694694325088,6298.560001874862,1.2405397218094718,1.1454853628342299,160,0.3200000000000004
Gr-based,0,10000,301,256,80,5,1,1.7030817002287222,6193.709771099907,1.2615402014774306,1.3199401517820235,126,0.4063492063492068
mVST-RS,0,10000,301,256,80,5,2,3.0305793593272483,6263.061104151268,1.2017864614897555,1.1632996540647467,166,0.3084337349397595
Gr-based,0,10000,301,256,80,5,2,2.035449461000553,6197.60476299081,1.2144791948332951,1.3183357133958096,136,0.3617647058823535
mVST-RS,0,10000,295,256,80,5,3,2.1946887982530825,6190.074137848908,1.1327114908032705,1.1454318088697937,172,0.2976744186046517
Gr-based,0,10000,295,256,80,5,3,1.6813922403653123,6316.477417250057,1.1100440390584287,1.379673653704082,134,0.3820895522388061
mVST-RS,0,10000,297,256,80,5,4,5.532306020972555,6267.057500104476,1.1913400209035145,1.161171093573455,170,0.3011764705882359
Gr-based,0,10000,297,256,80,5,4,1.7987989161586029,6275.600289799643,1.1897182848489483,1.379650709832851,137,0.37372262773722675
mVST-RS,0,10000,298,256,80,5,5,3.719351558416747,6706.493551116088,1.1760888954101167,1.153869570698437,170,0.3011764705882359
Gr-based,0,10000,298,256,80,5,5,1.5828919964060333,6316.149084913014,1.248772390671937,1.3492961065987499,128,0.40000000000000024
mVST-RS,0,10000,295,256,80,6,1,2.7616524001939524,6445.358215024775,1.1265841386585822,1.1505279658935532,185,0.2306306306306304
Gr-based,0,10000,295,256,80,6,1,1.5423371593060438,6320.586387636093,1.1488235248589673,1.3828574508037343,143,0.29836829836829803
mVST-RS,0,10000,298,256,80,6,2,4.037930895637828,6541.721409546631,1.1777387197975575,1.1141113079037845,184,0.23188405797101422
Gr-based,0,10000,298,256,80,6,2,2.0812991569596306,6644.975267121371,1.1594382655225914,1.4580077955312143,138,0.3019323671497583
mVST-RS,0,10000,302,256,80,6,3,3.2645688556663117,6278.454513075922,1.1809720836094608,1.1821481134000045,159,0.26834381551362657
Gr-based,0,10000,302,256,80,6,3,1.5913891138998224,6172.743036619413,1.2011968527067092,1.3087611367451566,136,0.313725490196078
mVST-RS,0,10000,299,256,80,6,4,9.4401064735207,6407.781507109602,1.1830213651019237,1.1144081336599965,185,0.23063063063063038
Gr-based,0,10000,299,256,80,6,4,1.3974286400034543,6214.4017436638715,1.219834625842253,1.357680764596544,137,0.3114355231143551
mVST-RS,0,10000,293,256,80,6,5,11.303570328894693,6446.342464258488,1.230275214442379,1.192590951551982,163,0.261758691206544
Gr-based,0,10000,293,256,80,6,5,1.540232716409264,6368.87295923669,1.2452399990303982,1.4396534408086499,121,0.3443526170798897
mVST-RS,0,10000,302,256,80,7,1,5.326813942141143,6367.283017527728,1.1834988794703707,1.1619933689800621,167,0.21899059024807518
Gr-based,0,10000,302,256,80,7,1,1.8017137926080977,6204.343050899589,1.2145802149708926,1.3433299904371898,132,0.26948051948051943
mVST-RS,0,10000,300,256,80,7,2,3.3123674607572866,6145.02728789947,1.181453220703882,1.155499872304264,171,0.2138680033416878
Gr-based,0,10000,300,256,80,7,2,2.427325466640468,5994.640189080519,1.2110922510122573,1.3281608439380008,137,0.2669447340980189
mVST-RS,0,10000,300,256,80,7,3,4.506790588391141,6119.083632585787,1.1410244207419897,1.124004752634479,177,0.2066182405165455
Gr-based,0,10000,300,256,80,7,3,1.9131928160768439,5867.834539630229,1.1898808342647935,1.3332071240235908,144,0.2539682539682539
mVST-RS,0,10000,300,256,80,7,4,4.174260977762515,6390.449051109815,1.230586853202573,1.177061456606538,153,0.23902894491129784
Gr-based,0,10000,300,256,80,7,4,2.1308954797309525,6181.625947874955,1.272157625625987,1.3122527053835378,121,0.3022432113341204
mVST-RS,0,10000,296,256,80,7,5,4.927498764414395,6515.25808736824,1.1934590707188124,1.1789859778891671,171,0.21386800334168754
Gr-based,0,10000,296,256,80,7,5,1.6845463387985546,6407.435083592815,1.2135423552482865,1.3778514163297142,136,0.26890756302521
mVST-RS,0,10000,299,256,80,8,1,5.269726734280539,6407.098854670103,1.1420745750838464,1.1219852545054079,190,0.16842105263157894
Gr-based,0,10000,299,256,80,8,1,1.8476392816710359,6261.762315656678,1.1685823148654877,1.4536623591012032,140,0.22857142857142856
mVST-RS,0,10000,299,256,80,8,2,4.995146478068364,6095.096154014903,1.2152659803185004,1.1227559618094531,180,0.17777777777777778
Gr-based,0,10000,299,256,80,8,2,1.3213382851495226,5902.996785872923,1.254813998962577,1.2637806829840061,145,0.2206896551724138
mVST-RS,0,10000,295,256,80,8,3,4.828915621748365,6664.29545445356,1.1688587682143157,1.1607243725782588,174,0.1839080459770115
Gr-based,0,10000,295,256,80,8,3,1.573814587961806,6304.296571957182,1.235604969880176,1.3747353040597445,125,0.256
mVST-RS,0,10000,296,256,80,8,4,2.9263745000416748,6158.383265700732,1.145883675596468,1.1581374392153634,175,0.18285714285714286
Gr-based,0,10000,296,256,80,8,4,1.6071994763960902,6160.257358596168,1.145535071255704,1.4604063300228982,132,0.24242424242424243
mVST-RS,0,10000,294,256,80,8,5,5.1897389559185285,6759.426133366731,1.244063515460373,1.207006628414091,161,0.19875776397515527
Gr-based,0,10000,294,256,80,8,5,1.9438369153472195,6437.721064289245,1.3062317167821158,1.379900075511809,123,0.2601626016260163
mVST-RS,0,10000,302,256,80,9,1,3.506363462670379,6353.8918325198965,1.176839903091007,1.1751931440198093,158,0.18002812939521767
Gr-based,0,10000,302,256,80,9,1,1.5527954233593846,6143.045237932644,1.217232359328988,1.3306806067091006,128,0.22222222222222196
mVST-RS,0,10000,296,256,80,9,2,26.919871293835968,6314.001032327537,1.2813736296700746,1.1576960116867308,172,0.16537467700258365
Gr-based,0,10000,296,256,80,9,2,1.5960551268508425,6349.044364021953,1.274301132053983,1.4608844007308697,124,0.22939068100358384
