Rahman,21303,7,805,93975.85969,1.35831823,1.145596879,63,0.295238095,8.022136323,144,93,29,3393
Correa,21303,7,805,90700.93284,1.40736285,1.188649665,51,0.364705882,0.351046813,144,93,29,3393
Rahman,21303,8,607,124006.8358,1.237198826,1.107535371,70,0.342857143,7.844787961,144,120,6,3378
Correa,21303,8,607,124168.4726,1.235588298,1.215540759,58,0.413793103,0.603448902,144,120,6,3378
Rahman,21303,8,805,164397.5909,1.425860361,1.145625841,105,0.344761905,19.39507195,144,181,29,3393
Correa,21303,8,805,166188.147,1.410497755,1.207249745,92,0.393478261,0.904576482,144,181,29,3393
Rahman,21303,9,805,325266.2703,1.409956273,1.135227869,218,0.328440367,50.52373745,144,358,29,3393
Correa,21303,9,805,325671.2949,1.408202766,1.181457157,202,0.33960396,2.42355397,144,358,29,3393
Rahman,21303,9,601,489510.8299,1.418833198,1.183981595,182,0.502197802,110.418948,143,457,5,3378
Correa,21303,9,601,457081.1357,1.519498754,1.280471118,137,0.513868613,4.389237458,143,457,5,3378
Rahman,21303,9,602,334604.951,1.165081092,1.173479277,161,0.454658385,32.49179184,136,366,14,3386
Correa,21303,9,602,318837.285,1.222698599,1.301503445,148,0.4,2.612656975,136,366,14,3386
Rahman,21303,10,603,211989.0874,1.226852357,1.150889069,108,0.375925926,20.45849459,144,203,6,3378
Correa,21303,10,603,209441.555,1.241775118,1.273611773,79,0.475949367,1.625975639,144,203,6,3378
Rahman,21303,10,601,582488.6434,1.397842004,1.165166254,213,0.499530516,119.8572843,143,532,5,3378
Correa,21303,10,601,564130.969,1.443329896,1.220595396,148,0.52972973,5.734728084,143,532,5,3378
Rahman,21303,10,602,564597.6522,1.209660164,1.11792635,292,0.442465753,39.52104956,136,646,14,3386
Correa,21303,10,602,553634.1145,1.233614892,1.219176674,298,0.34966443,10.5710059,136,646,14,3386
Rahman,21303,11,604,302411.1048,1.277997727,1.150357931,198,0.343434343,44.97150929,133,340,9,3382
Correa,21303,11,604,296245.5195,1.304595948,1.19321333,169,0.366863905,1.85008203,133,340,9,3382
Rahman,21303,11,805,385148.4971,1.431080569,1.131321361,235,0.347234043,60.45158479,144,408,29,3393
Correa,21303,11,805,379099.5886,1.453914873,1.215098966,195,0.377435897,2.594883097,144,408,29,3393
Rahman,21303,11,601,348736.194,1.468681202,1.179069237,129,0.508527132,74.91720669,143,328,5,3378
Correa,21303,11,601,338715.3348,1.512131988,1.213519503,102,0.574509804,2.555582399,143,328,5,3378
Rahman,21303,11,602,371168.7143,1.171189445,1.16055948,178,0.440449438,34.65633946,136,392,14,3386
Correa,21303,11,602,347410.342,1.251283649,1.220782999,158,0.394936709,3.655634428,136,392,14,3386
Rahman,21303,11,911,98749.81861,1.282761759,1.223368144,39,0.420512821,10.97848858,124,82,4,3378
Correa,21303,11,911,96682.46368,1.310190971,1.270502871,38,0.431578947,0.735320613,124,82,4,3378
Rahman,21303,12,805,322340.7885,1.439132943,1.137803849,203,0.343842365,49.92255366,144,349,29,3393
Correa,21303,12,805,319197.2444,1.453305928,1.185427739,186,0.353763441,2.283013029,144,349,29,3393
Rahman,21303,12,601,396470.0503,1.411872422,1.176562927,145,0.495172414,86.52951352,143,359,5,3378
Correa,21303,12,601,382923.0688,1.461821383,1.251903556,111,0.565765766,3.980711445,143,359,5,3378
Rahman,21303,12,602,502048.8031,1.170928521,1.15244735,251,0.439043825,48.35511911,136,551,14,3386
Correa,21303,12,602,481060.5699,1.222015062,1.206929204,260,0.339230769,5.616945996,136,551,14,3386
Rahman,21303,13,805,94568.64963,1.443436648,1.075208201,61,0.318032787,11.96307534,144,97,29,3393
Correa,21303,13,805,93529.79952,1.459469125,1.174388977,49,0.395918367,0.487942186,144,97,29,3393
Rahman,21303,13,601,170530.949,1.390275266,1.187138008,61,0.48852459,27.61126467,143,149,5,3378
Correa,21303,13,601,165819.1165,1.429780627,1.249266926,52,0.553846154,1.26685686,143,149,5,3378
Rahman,21303,13,602,261954.5458,1.183243031,1.119392315,139,0.430215827,22.56094476,136,299,14,3386
Correa,21303,13,602,254939.0662,1.215803822,1.244313534,129,0.401550388,1.768001652,136,299,14,3386
Rahman,21303,14,603,161517.8603,1.220962144,1.137258345,90,0.353333333,16.78742442,144,159,6,3378
Correa,21303,14,603,158643.4973,1.243083999,1.232821922,69,0.460869565,1.603992481,144,159,6,3378
Rahman,21303,14,805,67755.55706,1.232371109,1.080143185,48,0.275,3.629002231,144,66,29,3393
Correa,21303,14,805,65816.06865,1.268687005,1.202490864,36,0.366666667,0.337624328,144,66,29,3393
Rahman,21303,14,601,350879.3576,1.385515826,1.180141497,125,0.5008,65.56115122,143,313,5,3378
Correa,21303,14,601,331847.4484,1.46497707,1.252670851,94,0.570212766,2.979479412,143,313,5,3378
Rahman,21303,14,602,180228.15,1.170935097,1.211329061,97,0.408247423,12.89005105,136,198,14,3386
Correa,21303,14,602,174478.9003,1.209518549,1.177577783,96,0.402083333,1.454149909,136,198,14,3386
Rahman,21303,15,805,233798.0979,1.432051896,1.128226104,140,0.35,33.97296515,144,245,29,3393
Correa,21303,15,805,231212.5565,1.44806586,1.217409326,119,0.378151261,1.804310891,144,245,29,3393
Rahman,21303,15,601,638573.3216,1.406559698,1.167701204,240,0.479166667,131.5309031,143,575,5,3378
Correa,21303,15,601,593797.9663,1.512621378,1.244186239,169,0.485207101,6.560610403,143,575,5,3378
Rahman,21303,15,602,86536.9278,1.090793484,1.117328873,49,0.355102041,3.454612958,136,87,14,3386
Correa,21303,15,602,82188.28629,1.148508154,1.085190814,48,0.3625,0.738949602,136,87,14,3386
Rahman,21303,15,911,114628.5879,1.487732205,1.156620453,44,0.472727273,21.51831114,124,104,4,3378
Correa,21303,15,911,110957.1035,1.536960108,1.225667623,41,0.507317073,1.037973529,124,104,4,3378
Rahman,21303,16,602,363054.3639,1.170714102,1.174792211,192,0.407291667,39.72195181,136,391,14,3386
Correa,21303,16,602,345391.7318,1.230582045,1.209900471,154,0.384415584,3.826352078,136,391,14,3386
Rahman,21303,16,911,174427.8439,1.496363081,1.208380714,65,0.486153846,37.56150571,124,158,4,3378
Correa,21303,16,911,166876.2855,1.564077156,1.257149177,50,0.552,1.228474759,124,158,4,3378
Rahman,21303,17,604,107162.4612,1.265588456,1.123468315,84,0.314285714,10.8284202,133,132,9,3382
Correa,21303,17,604,102251.1689,1.326376757,1.222206454,71,0.357746479,0.818951197,133,132,9,3382
Rahman,21303,17,805,182643.3005,1.423199115,1.115156458,115,0.328695652,34.59023485,144,189,29,3393
Correa,21303,17,805,178311.0684,1.457777052,1.221749358,92,0.410869565,1.217518313,144,189,29,3393
Rahman,21303,17,601,164815.1903,1.367279717,1.197141636,59,0.474576271,32.36143718,143,140,5,3378
Correa,21303,17,601,162343.922,1.388093031,1.26501206,44,0.590909091,0.966472999,143,140,5,3378
Rahman,21303,17,602,267802.7138,1.164573083,1.193071537,133,0.442105263,23.50734838,136,294,14,3386
Correa,21303,17,602,252293.8071,1.236161266,1.18472865,148,0.35,2.643333444,136,294,14,3386
Rahman,21303,18,604,135627.1286,1.300142801,1.156855172,91,0.356043956,16.16680602,133,162,9,3382
Correa,21303,18,604,132278.5434,1.333055462,1.283309127,78,0.38974359,0.832019191,133,162,9,3382
Rahman,21303,18,805,318896.4745,1.423712475,1.1308004,200,0.338,51.65527007,144,338,29,3393
Correa,21303,18,805,308170.4568,1.473265458,1.215493626,162,0.374074074,2.160592165,144,338,29,3393
Rahman,21303,18,602,367810.502,1.17190003,1.162533183,184,0.442391304,36.20021459,136,407,14,3386
Correa,21303,18,602,352231.5644,1.223732289,1.184063375,204,0.354901961,3.755458682,136,407,14,3386
Rahman,21303,19,804,91307.05671,1.410110796,1.206764264,50,0.38,11.60830795,133,95,10,3380
Correa,21303,19,804,88237.09767,1.459171594,1.30039104,47,0.404255319,0.465522822,133,95,10,3380
Rahman,21303,19,601,137232.2587,1.32117841,1.201181786,50,0.452,21.81803339,143,113,5,3378
Correa,21303,19,601,133684.0649,1.356244647,1.248254378,40,0.565,1.031015564,143,113,5,3378
Rahman,21303,19,602,104098.5659,1.155853116,1.148928717,54,0.422222222,8.225473825,136,114,14,3386
Correa,21303,19,602,97819.5871,1.230046613,1.119325032,56,0.407142857,0.701761637,136,114,14,3386
