mVST-RS,0,10000,305,2,80,4,1,0.009050959809130177,61.882100318924955,1.0,1.0,2,0.25
Gr-based,0,10000,305,2,80,4,1,0.012211769089987001,87.21517199586229,0.7095336614352007,1.9679184770164548,1,0.5
mVST-RS,0,10000,306,2,80,4,2,0.007087839470202084,55.80720465298014,1.0,1.0,2,0.25
Gr-based,0,10000,306,2,80,4,2,0.004971553900745107,55.80720465298014,1.0,1.0,2,0.25
mVST-RS,0,10000,306,2,80,4,3,0.014538064717839916,74.36121488925434,1.0000000000000002,0.9999999999999999,2,0.25
Gr-based,0,10000,306,2,80,4,3,0.00904266993839542,74.36121488925436,1.0,1.0,2,0.25
mVST-RS,0,10000,306,2,80,4,4,0.01989529498519005,87.29965598388839,1.0,1.0,2,0.25
Gr-based,0,10000,306,2,80,4,4,0.010123511178704803,87.29965598388839,1.0,1.0,2,0.25
mVST-RS,0,10000,305,2,80,4,5,0.01531375976429672,75.62401608423536,1.0,1.0,2,0.25
Gr-based,0,10000,305,2,80,4,5,0.017017130820477178,108.92734868164071,0.6942610556441599,2.3303905618277323,1,0.5
mVST-RS,0,10000,304,4,80,4,1,0.024474461671587733,133.03123912034258,1.0,1.0,4,0.25
Gr-based,0,10000,304,4,80,4,1,0.0216736696336568,133.0312391203426,0.9999999999999998,1.0,4,0.25
mVST-RS,0,10000,306,4,80,4,2,0.035483804750697345,182.57919773648172,1.0,1.0,4,0.25
Gr-based,0,10000,306,4,80,4,2,0.017114635490429464,182.57919773648172,1.0,1.0,4,0.25
mVST-RS,0,10000,306,4,80,4,3,0.04058247000250503,133.70585030436595,1.103750230415641,1.0,3,0.3333333333333333
Gr-based,0,10000,306,4,80,4,3,0.018065207333620492,133.70585030436592,1.1037502304156412,1.0,3,0.3333333333333333
mVST-RS,0,10000,307,4,80,4,4,0.014328449415188516,90.4417924316195,1.0,1.0,4,0.25
Gr-based,0,10000,307,4,80,4,4,0.010212331222192006,90.44179243161949,1.0000000000000002,1.0,4,0.25
mVST-RS,0,10000,304,4,80,4,5,0.021449053612514035,119.79898654343597,0.9999999999999999,1.0,4,0.25
Gr-based,0,10000,304,4,80,4,5,0.013547622544024307,119.79898654343596,1.0,1.0,4,0.25
mVST-RS,0,10000,307,8,80,4,1,0.0387330393192542,249.3341195743196,1.0,1.0,8,0.25
Gr-based,0,10000,307,8,80,4,1,0.024508410665987412,249.3341195743196,1.0,1.0,8,0.25
mVST-RS,0,10000,305,8,80,4,2,0.03774930799318099,212.0645022816818,1.0,1.0,8,0.25
Gr-based,0,10000,305,8,80,4,2,0.02302847136360242,212.06450228168177,1.0000000000000002,1.0,8,0.25
mVST-RS,0,10000,305,8,80,4,3,0.03722388809148924,237.3897157522738,1.0000000000000002,1.0,8,0.25
Gr-based,0,10000,305,8,80,4,3,0.025141204131386985,260.8078040029746,0.9102094036632674,1.181026070041542,7,0.2857142857142857
mVST-RS,0,10000,303,8,80,4,4,0.05126416581003923,271.9774856361069,0.9999999999999998,1.0,8,0.25
Gr-based,0,10000,303,8,80,4,4,0.030218157816989333,277.1244993236278,0.9814270708649608,1.0911002851148148,7,0.2857142857142857
mVST-RS,0,10000,300,8,80,4,5,0.04421935471646066,239.52993998123247,1.0000000000000002,1.0,8,0.25
Gr-based,0,10000,300,8,80,4,5,0.027181696597040172,233.5707255365255,1.0255135331322809,1.0549461065671017,7,0.2857142857142857
mVST-RS,0,10000,307,16,80,4,1,0.04379696606520156,364.5713694018009,0.9999999999999999,1.0,16,0.25
Gr-based,0,10000,307,16,80,4,1,0.03307066285799465,370.6164246537387,0.9836891868524562,1.0841452716590485,15,0.26666666666666666
mVST-RS,0,10000,305,16,80,4,2,0.09355829673950211,506.54196151068766,0.9999999999999999,1.0,16,0.25
Gr-based,0,10000,305,16,80,4,2,0.05574898587246935,487.0014877794242,1.0401240534610312,1.12682312344543,13,0.3076923076923077
mVST-RS,0,10000,304,16,80,4,3,0.11048739702800958,478.0378325951331,1.0000000000000002,1.0,16,0.25
Gr-based,0,10000,304,16,80,4,3,0.07039008184074191,469.115359020947,1.019019785651034,1.0429111649637177,15,0.26666666666666666
mVST-RS,0,10000,307,16,80,4,4,0.07885522411856982,456.57764813955157,1.0000000000000002,1.0,16,0.25
Gr-based,0,10000,307,16,80,4,4,0.0759213993933372,467.61180164010057,0.9764031757499538,1.0840058866762559,14,0.2857142857142857
mVST-RS,0,10000,305,16,80,4,5,0.08639229563095796,485.8129713577833,0.9999999999999999,1.0,16,0.25
Gr-based,0,10000,305,16,80,4,5,0.0647059938133907,522.5858950503817,0.929632766515726,1.1111580492435436,15,0.26666666666666666
mVST-RS,0,10000,303,32,80,4,1,0.11213826556956974,760.2408891392129,1.0310932120667302,1.0211506305257683,30,0.26666666666666666
Gr-based,0,10000,303,32,80,4,1,0.0857583178983532,746.7788977506829,1.049680464576707,1.0311251389606262,29,0.27586206896551724
mVST-RS,0,10000,302,32,80,4,2,0.16290859193782126,912.8095812179743,1.0652531407895771,1.0368463318390853,29,0.27586206896551724
Gr-based,0,10000,302,32,80,4,2,0.09968609022848796,887.3580059485517,1.095807179083076,1.0713353236348864,27,0.2962962962962963
mVST-RS,0,10000,305,32,80,4,3,0.2324823188899927,894.4435945332939,1.029939150984057,1.0721103649985657,29,0.27586206896551724
Gr-based,0,10000,305,32,80,4,3,0.13460578901401732,903.7050807430659,1.0193839738062325,1.229048186055429,25,0.32
mVST-RS,0,10000,302,32,80,4,4,0.17779996305080203,959.9049484622383,1.0615564505460346,1.0818080892984996,25,0.32
