Spiders,0,2500,366,6,1,1.4386970427384576,436.0,34,2,0,683,120,1900,1728,1103,2298
Spiders,0,2500,366,6,2,2.023170491966356,387.0,34,2,0,57,1267,543,1086,1602,120
