Spiders,0,100,13,6,1,0.007874951346546017,80.0,2,1,0,63,88,96,91,32,14
Gravitation 2,0,100,13,6,1,0.0090757935940869,84.0,4,1,0,63,88,96,91,32,14
Gravitation 3,0,100,13,6,1,0.009328436276015286,84.0,4,1,0,63,88,96,91,32,14
Spiders,0,100,13,6,2,0.013067153214364947,56.38823529411775,7,1,0,49,95,13,72,36,23
Gravitation 2,0,100,13,6,2,0.022810476144609515,107.0,7,1,0,49,95,13,72,36,23
Gravitation 3,0,100,13,6,2,0.024057504632440427,107.0,7,1,0,49,95,13,72,36,23
