VST-NCA,N/A,zipfian,400,8,9,False,0,16,8,0.1,1,827.554931640625,0.19820038910505774,0.0012159533073929961,0.625,0.625,0,10.086313111814821,1.0,4.0,1.4853824049732243
VST-NCA,N/A,uniform,400,8,9,False,0,16,8,0.1,1,812.904296875,0.2069327731092431,0.0015756302521008404,0.75,0.75,0,9.242657827400619,1.0,4.0,1.5783578406611727
VST-CA,mixed,zipfian,400,8,9,False,0,16,8,0.1,1,824.420166015625,0.19221698113207722,0.0011792452830188679,0.625,0.625,3,17.381884162665862,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,0,16,8,0.1,1,798.783203125,0.1901544401544414,0.0012065637065637065,0.625,0.625,5,23.196047989098552,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,0,16,8,0.1,1,824.713134765625,0.19591346153846093,0.001201923076923077,0.625,0.625,3,24.851633598369204,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,0,16,8,0.1,1,797.3916015625,0.18726235741444866,0.001188212927756654,0.625,0.625,4,36.05703995117719,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,1,16,8,0.1,1,807.097900390625,0.1916986564299444,0.0011996161228406909,0.625,0.625,0,9.507211312618367,1.0,4.0,1.4033992690606987
VST-NCA,N/A,uniform,400,8,9,False,1,16,8,0.1,1,818.432373046875,0.2105949895615855,0.0013048016701461378,0.625,0.625,0,9.382332205134759,1.0,4.0,1.6002978555855811
VST-CA,mixed,zipfian,400,8,9,False,1,16,8,0.1,1,804.600341796875,0.18598696461825034,0.000931098696461825,0.5,0.5,3,17.71427325143037,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,1,16,8,0.1,1,813.722900390625,0.1966374269005861,0.0009746588693957114,0.5,0.5,3,16.992617365415555,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,1,16,8,0.1,1,804.915283203125,0.18598696461825023,0.000931098696461825,0.5,0.5,4,34.651882054695136,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,1,16,8,0.1,1,813.722900390625,0.1966374269005861,0.0009746588693957114,0.5,0.5,3,37.69736408917902,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,2,16,8,0.1,1,826.887451171875,0.20697556008146573,0.0012729124236252544,0.625,0.625,0,9.86797274006986,1.0,4.0,1.5730761644022537
VST-NCA,N/A,uniform,400,8,9,False,2,16,8,0.1,1,813.413330078125,0.20526584867075642,0.001278118609406953,0.625,0.625,0,8.012575979712949,1.0,4.0,1.5488597063730838
VST-CA,mixed,zipfian,400,8,9,False,2,16,8,0.1,1,818.720947265625,0.1928368121442143,0.0009487666034155598,0.5,0.5,3,19.427483832969756,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,2,16,8,0.1,1,809.699951171875,0.18903013182674316,0.0009416195856873823,0.5,0.5,5,19.00000671076822,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,2,16,8,0.1,1,816.985107421875,0.18959888059701585,0.0006996268656716418,0.375,0.375,4,33.31788080254472,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,2,16,8,0.1,1,809.223876953125,0.18553604436229346,0.0009242144177449168,0.5,0.5,4,27.043920399235446,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,3,16,8,0.1,1,851.882080078125,0.21751559251559122,0.0012993762993762994,0.625,0.625,0,10.14103942694777,1.0,4.0,1.6739219124824711
VST-NCA,N/A,uniform,400,8,9,False,3,16,8,0.1,1,826.6279296875,0.21066252587991804,0.0012939958592132505,0.625,0.625,0,8.561036016298488,1.0,4.0,1.6072083328840865
VST-CA,mixed,zipfian,400,8,9,False,3,16,8,0.1,1,847.245849609375,0.20800198807157025,0.0012425447316103378,0.625,0.625,3,19.76769886177476,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,3,16,8,0.1,1,822.2919921875,0.20188492063492,0.000992063492063492,0.5,0.5,3,17.48246357829214,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,3,16,8,0.1,1,847.399658203125,0.20636094674556296,0.001232741617357002,0.625,0.625,4,35.126853257604296,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,3,16,8,0.1,1,822.4970703125,0.1999017681728865,0.0012278978388998035,0.625,0.625,3,22.9840508723604,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,4,16,8,0.1,1,847.61328125,0.20634920634920573,0.001240079365079365,0.625,0.625,0,10.152834589036502,1.0,4.0,1.579548665406518
VST-NCA,N/A,uniform,400,8,9,False,4,16,8,0.1,1,825.612060546875,0.20988612836439052,0.0012939958592132505,0.625,0.625,0,8.091790282965462,1.0,4.0,1.603497907674889
VST-CA,mixed,zipfian,400,8,9,False,4,16,8,0.1,1,838.6484375,0.188065099457506,0.0011301989150090416,0.625,0.625,3,17.444541026873935,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,4,16,8,0.1,1,823.041259765625,0.203156312625249,0.00125250501002004,0.625,0.625,4,18.316901425130254,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,4,16,8,0.1,1,837.1689453125,0.18538324420677357,0.00089126559714795,0.5,0.5,4,33.38589562307902,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,4,16,8,0.1,1,815.56640625,0.19285714285714084,0.0009523809523809524,0.5,0.5,4,29.603395175036667,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,5,16,8,0.1,1,822.184326171875,0.2015407554671965,0.0012425447316103378,0.625,0.625,0,10.487928906910497,1.0,4.0,1.513782865637823
VST-NCA,N/A,uniform,400,8,9,False,5,16,8,0.1,1,800.44580078125,0.20957446808510588,0.0013297872340425532,0.625,0.625,0,8.515207390371643,1.0,4.0,1.602217212594312
VST-CA,mixed,zipfian,400,8,9,False,5,16,8,0.1,1,817.277099609375,0.18669429097606022,0.0009208103130755065,0.5,0.5,4,19.269614983487486,1.0,4.0
