VST-NCA,N/A,zipfian,400,2,3,False,0,8,4,0.1,1,263.0625,0.5625000000000007,0.005434782608695652,1.0,1.0,0,3.0327205217661795,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,0,8,4,0.1,1,332.8125,0.5653266331658294,0.007537688442211055,1.5,1.5,0,3.226132757944168,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,0,8,4,0.1,1,252.625,0.5478723404255323,0.005319148936170213,1.0,1.0,3,3.6048415429714185,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,0,8,4,0.1,1,332.8125,0.5653266331658294,0.007537688442211055,1.5,1.5,2,3.4347902805969586,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,0,8,4,0.1,1,251.5625,0.5481283422459907,0.0053475935828877,1.0,1.0,4,3.742524006786562,1.0,4.0
VST-CA,pure,uniform,400,2,3,False,0,8,4,0.1,1,332.8125,0.5653266331658294,0.007537688442211055,1.5,1.5,2,3.426471296465163,1.0,4.0
VST-NCA,N/A,zipfian,400,2,3,False,1,8,4,0.1,1,288.75,0.5405405405405385,0.0045045045045045045,1.0,1.0,0,3.023992970272875,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,1,8,4,0.1,1,317.625,0.5694444444444446,0.004629629629629629,1.0,1.0,0,3.155906147142673,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,1,8,4,0.1,1,288.75,0.5405405405405385,0.0045045045045045045,1.0,1.0,2,3.398354756474113,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,1,8,4,0.1,1,317.625,0.5694444444444446,0.004629629629629629,1.0,1.0,2,3.5533131062883037,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,1,8,4,0.1,1,288.75,0.5405405405405385,0.0045045045045045045,1.0,1.0,2,3.541808086238902,1.0,4.0
VST-CA,pure,uniform,400,2,3,False,1,8,4,0.1,1,317.625,0.5694444444444446,0.004629629629629629,1.0,1.0,2,3.4941142614878515,1.0,4.0
VST-NCA,N/A,zipfian,400,2,3,False,2,8,4,0.1,1,428.8125,0.6074999999999986,0.0075,1.5,1.5,0,3.130976037820311,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,2,8,4,0.1,1,367.8125,0.5816831683168321,0.007425742574257425,1.5,1.5,0,3.17503302092733,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,2,8,4,0.1,1,428.8125,0.6074999999999986,0.0075,1.5,1.5,2,3.310858970441828,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,2,8,4,0.1,1,367.8125,0.5816831683168321,0.007425742574257425,1.5,1.5,2,3.381895215695934,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,2,8,4,0.1,1,428.8125,0.6074999999999986,0.0075,1.5,1.5,2,3.484606681872478,1.0,4.0
VST-CA,pure,uniform,400,2,3,False,2,8,4,0.1,1,367.8125,0.5816831683168321,0.007425742574257425,1.5,1.5,2,3.40309769062727,1.0,4.0
VST-NCA,N/A,zipfian,400,2,3,False,3,8,4,0.1,1,320.125,0.5756097560975614,0.007317073170731707,1.5,1.5,0,3.05348640200976,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,3,8,4,0.1,1,331.9375,0.5655339805825241,0.007281553398058252,1.5,1.5,0,3.0643574518344465,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,3,8,4,0.1,1,287.1875,0.5465116279069762,0.004651162790697674,1.0,1.0,3,3.5806050112859253,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,3,8,4,0.1,1,331.9375,0.5655339805825241,0.007281553398058252,1.5,1.5,2,3.5220397419591194,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,3,8,4,0.1,1,287.1875,0.5465116279069762,0.004651162790697674,1.0,1.0,3,3.6756796231864115,1.0,4.0
VST-CA,pure,uniform,400,2,3,False,3,8,4,0.1,1,331.9375,0.5655339805825241,0.007281553398058252,1.5,1.5,2,3.436210594960926,1.0,4.0
VST-NCA,N/A,zipfian,400,2,3,False,4,8,4,0.1,1,335.25,0.5935828877005362,0.00802139037433155,1.5,1.5,0,3.045180444663387,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,4,8,4,0.1,1,298.4375,0.546511627906976,0.0069767441860465115,1.5,1.5,0,3.2404112990389393,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,4,8,4,0.1,1,335.25,0.5935828877005362,0.00802139037433155,1.5,1.5,2,3.48157894113551,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,4,8,4,0.1,1,298.4375,0.546511627906976,0.0069767441860465115,1.5,1.5,2,3.5277865280932446,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,4,8,4,0.1,1,335.25,0.5935828877005362,0.00802139037433155,1.5,1.5,2,3.464301870883233,1.0,4.0
VST-CA,pure,uniform,400,2,3,False,4,8,4,0.1,1,298.4375,0.546511627906976,0.0069767441860465115,1.5,1.5,2,3.52107260182801,1.0,4.0
VST-NCA,N/A,zipfian,400,2,3,False,5,8,4,0.1,1,260.125,0.5597826086956529,0.005434782608695652,1.0,1.0,0,3.089516911530751,1.0,4.0
VST-NCA,N/A,uniform,400,2,3,False,5,8,4,0.1,1,287.0,0.5621890547263674,0.004975124378109453,1.0,1.0,0,3.23466253914944,1.0,4.0
VST-CA,mixed,zipfian,400,2,3,False,5,8,4,0.1,1,260.125,0.5597826086956529,0.005434782608695652,1.0,1.0,2,3.2009748772521505,1.0,4.0
VST-CA,mixed,uniform,400,2,3,False,5,8,4,0.1,1,287.0,0.5621890547263674,0.004975124378109453,1.0,1.0,2,3.539244572764872,1.0,4.0
VST-CA,pure,zipfian,400,2,3,False,5,8,4,0.1,1,260.125,0.5597826086956529,0.005434782608695652,1.0,1.0,2,3.1550211152349448,1.0,4.0
