VST-NCA,N/A,zipfian,400,5,6,False,0,16,8,0.1,1,897.2800000000049,0.31712062256809237,0.0019455252918287938,1.0,1.0,0,9.861584878191662,1.0,4.0,1.485382404973224
VST-NCA,N/A,uniform,400,5,6,False,0,16,8,0.1,1,951.2128000000044,0.33109243697478896,0.0025210084033613443,1.2,1.2,0,9.336006982356997,1.0,4.0,1.5783578406611725
VST-CA,mixed,zipfian,400,5,6,False,0,16,8,0.1,1,876.7360000000048,0.3075471698113191,0.0018867924528301887,1.0,1.0,3,19.36655321520802,1.0,4.0,1.4149630200213954
VST-CA,mixed,uniform,400,5,6,False,0,16,8,0.1,1,868.1248000000041,0.311462450592884,0.001976284584980237,1.0,1.0,3,19.374807065412625,1.0,4.0,1.4536928403409444
VST-CA,pure,zipfian,400,5,6,False,0,16,8,0.1,1,878.6560000000046,0.3134615384615361,0.0019230769230769232,1.0,1.0,3,27.422652474576054,1.0,4.0,1.4557265074274213
VST-CA,pure,uniform,400,5,6,False,0,16,8,0.1,1,857.9008000000046,0.311462450592884,0.001976284584980237,1.0,1.0,3,26.701280019832296,1.0,4.0,1.4515077072771898
VST-NCA,N/A,zipfian,400,5,6,False,1,16,8,0.1,1,852.0704000000051,0.30671785028790766,0.0019193857965451055,1.0,1.0,0,9.91065519993748,1.0,4.0,1.4033992690606987
VST-NCA,N/A,uniform,400,5,6,False,1,16,8,0.1,1,881.9232000000038,0.3369519832985366,0.0020876826722338203,1.0,1.0,0,10.450973495623387,1.0,4.0,1.6002978555855814
VST-CA,mixed,zipfian,400,5,6,False,1,16,8,0.1,1,840.6944000000047,0.2998123827392113,0.001876172607879925,1.0,1.0,3,19.804657825821607,1.0,4.0,1.3383137735794688
VST-CA,mixed,uniform,400,5,6,False,1,16,8,0.1,1,861.3312000000037,0.32409638554216597,0.0016064257028112448,0.8,0.8,3,20.155961807044093,1.0,4.0,1.4966830222847702
VST-CA,pure,zipfian,400,5,6,False,1,16,8,0.1,1,842.758400000005,0.29981238273921146,0.001876172607879925,1.0,1.0,4,41.33061073517652,1.0,4.0,1.3460165086114957
VST-CA,pure,uniform,400,5,6,False,1,16,8,0.1,1,861.3312000000037,0.32409638554216597,0.0016064257028112448,0.8,0.8,3,29.00079502866288,1.0,4.0,1.4966830222847702
VST-NCA,N/A,zipfian,400,5,6,False,2,16,8,0.1,1,904.0128000000044,0.33116089613034894,0.002036659877800407,1.0,1.0,0,9.682696718276418,1.0,4.0,1.5730761644022537
