VST-NCA,N/A,zipfian,400,"(16, 64)",False,0,10,4,0.5,2,280.00239363083944,0.010428428819731708,0.21052631578947367,0,1.7729108219492307,0.15,4.0
VST-NCA,N/A,uniform,400,"(16, 64)",False,0,10,4,0.5,2,248.00144719863272,0.00959195615335885,0.1875,0,1.731605272651418,0.15,4.0
VST-CA,pure,zipfian,400,"(16, 64)",False,0,10,4,0.5,2,279.0005045417815,0.009969745535872524,0.14285714285714285,50(*),13.551849261326927,0.15,4.0
VST-CA,pure,uniform,400,"(16, 64)",False,0,10,4,0.5,2,241.0002535904494,0.008831603211099995,0.125,50(*),8.838978045329778,0.15,4.0
