Spiders,0,6400,962,6,1,13.019728235425077,506.0,42,2,0,4589,5184,2120,3866,3673,4654
Spiders,0,6400,962,6,2,23.18948872226754,508.0,37,1,0,1511,3334,5909,3886,3050,3543
