Spiders,0,6400,962,6,1,2.40658497360279,515.0,40,2,0,4589,5184,2120,3866,3673,4654
Gravitation 2,0,6400,962,6,1,2.16556661832243,607.0,58,2,0,4589,5184,2120,3866,3673,4654
Gravitation 3,0,6400,962,6,1,2.061067289009813,647.0,56,3,0,4589,5184,2120,3866,3673,4654
Spiders,0,6400,962,6,2,3.2463443788187476,520.0,41,1,0,1511,3334,5909,3886,3050,3543
Gravitation 2,0,6400,962,6,2,3.4515758982039415,757.0,74,2,0,1511,3334,5909,3886,3050,3543
Gravitation 3,0,6400,962,6,2,3.358171135415688,835.0,74,2,0,1511,3334,5909,3886,3050,3543
