VST-CA,mixed,uniform,1,8,4,97.00962923299765,0.0040564740107929455,0.2,3,3.9419736682125333
VST-NCA,N/A,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,0,2.0219638151090393
VST-CA,mixed,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,2,1.9175122334806574
VST-NCA,N/A,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,0,1.931697386559044
VST-CA,mixed,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,2,2.073055472656847
VST-NCA,N/A,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,0,1.8756748349526262
VST-CA,mixed,uniform,1,8,4,97.02844470200021,0.004065482782260189,0.4,2,1.9983550527946363
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9914484062131379
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.067221772200668
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9688798252968951
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.1791958193787195
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,1.0066709773994447
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.0403100885358185
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,1.0283126718174387
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.1268444962364015
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9797525828868601
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.060373944225759
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,1.0902151103026512
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.086841922428917
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9798248231889062
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.1953855421496513
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,1.0029713265214326
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.0500467390806563
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9910950998179402
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.146901246322841
VST-NCA,N/A,uniform,1,16,8,98.01433575708323,0.004017472622123784,0.3333333333333333,0,0.9620750256985957
VST-CA,mixed,uniform,1,16,8,98.01204118376621,0.004022965775457468,0.2857142857142857,3,2.1368507649576998
VST-NCA,N/A,uniform,2,2,1,63.005070639739316,0.002496198737893089,0.2,0,2.7355969417482697
VST-CA,mixed,uniform,2,2,1,63.005070639739316,0.002496198737893089,0.2,2,2.6427014399110647
VST-NCA,N/A,uniform,2,2,1,96.00812026975811,0.003873661867847912,0.2,0,2.869402955615243
VST-CA,mixed,uniform,2,2,1,96.00768183432682,0.0038077440278436944,0.2,5,3.4494886334029644
VST-NCA,N/A,uniform,2,2,1,94.00895885995628,0.003873332278647892,0.2,0,2.7756453072226037
VST-CA,mixed,uniform,2,2,1,94.01000263409703,0.003998136722389212,0.2,5,3.4318592364160594
VST-NCA,N/A,uniform,2,2,1,73.00583224180322,0.002887860570584822,0.2,0,2.71045100054792
VST-CA,mixed,uniform,2,2,1,73.00698881889394,0.0030075014501924776,0.2,3,2.7641567306644674
VST-NCA,N/A,uniform,2,2,1,78.00649820624434,0.003126593014466768,0.2,0,2.629505149983501
VST-CA,mixed,uniform,2,2,1,78.00649820624434,0.003126593014466768,0.2,2,2.6282912760558474
VST-NCA,N/A,uniform,2,2,1,63.004742794465244,0.002454121183357063,0.2,0,2.5871261465680675
VST-CA,mixed,uniform,2,2,1,63.005899371555955,0.0025737620629647196,0.2,3,2.718296376300131
VST-NCA,N/A,uniform,2,2,1,56.004817414124474,0.002247358891877164,0.2,0,2.5585462251086852
VST-CA,mixed,uniform,2,2,1,56.00552209379042,0.0023277786566823096,0.2,4,2.802682917971339
VST-NCA,N/A,uniform,2,2,1,66.0048527613008,0.002563984250030761,0.2,0,2.533170536062528
VST-CA,mixed,uniform,2,2,1,66.0060093383915,0.0026836251296384174,0.2,3,2.7121942419347533
VST-NCA,N/A,uniform,2,2,1,82.00686714915388,0.0032664486983423843,0.2,0,2.714819367664461
VST-CA,mixed,uniform,2,2,1,82.00686714915388,0.0032664486983423843,0.2,2,2.721365997003005
VST-NCA,N/A,uniform,2,2,1,69.00538783557478,0.0027105415809734737,0.2,0,2.5950066555819262
VST-CA,mixed,uniform,2,2,1,69.00624179635702,0.002793927648578809,0.2,6,3.2014951768742606
VST-NCA,N/A,uniform,2,4,2,120.01243431219045,0.005077101900191596,0.2,0,2.7611593502636254
VST-CA,mixed,uniform,2,4,2,120.01243431219045,0.005077101900191596,0.2,2,2.8932568612496823
VST-NCA,N/A,uniform,2,4,2,127.0118480657506,0.005231898961134837,0.2,0,3.4629545415070027
VST-CA,mixed,uniform,2,4,2,127.01091342683891,0.005120607674594383,0.2,5,6.545889171534014
VST-NCA,N/A,uniform,2,4,2,124.01170975044626,0.005103139446993262,0.2,0,2.9090743293494654
VST-CA,mixed,uniform,2,4,2,125.01201958219927,0.005201027439399527,0.2,5,3.860894784960749
VST-NCA,N/A,uniform,2,4,2,125.01160594758531,0.005129176993794929,0.2,0,3.6509557826190644
VST-CA,mixed,uniform,2,4,2,126.01306351875401,0.005216957584067214,0.25,3,3.8624292005564484
VST-NCA,N/A,uniform,2,4,2,114.01044016399864,0.004645999226564008,0.2,0,3.034604288942262
VST-CA,mixed,uniform,2,4,2,114.01044016399864,0.004645999226564008,0.2,2,2.985228634634609
VST-NCA,N/A,uniform,2,4,2,143.02560542642615,0.0059398565627801474,0.3333333333333333,0,3.0983210248490707
VST-CA,mixed,uniform,2,4,2,144.01536119739373,0.00602763715305243,0.25,3,3.2676921631509686
VST-NCA,N/A,uniform,2,4,2,137.01360384544287,0.005703431243298347,0.2,0,2.9387216703536865
VST-CA,mixed,uniform,2,4,2,139.0138513880654,0.005789014572237157,0.2,4,3.5271955130482695
VST-NCA,N/A,uniform,2,4,2,116.01025665695406,0.004681814586299632,0.2,0,2.7393127776119854
VST-CA,mixed,uniform,2,4,2,117.01171422812277,0.004769595176571917,0.25,3,3.083895465519646
VST-NCA,N/A,uniform,2,4,2,112.00996213923652,0.0045561312380249215,0.2,0,3.044887676199238
VST-CA,mixed,uniform,2,4,2,112.00996213923652,0.0045561312380249215,0.2,2,3.1897350083609126
VST-NCA,N/A,uniform,2,4,2,131.01153411132435,0.005298036527272403,0.2,0,2.8634389857619453
VST-CA,mixed,uniform,2,4,2,132.0134156313019,0.0055088637522192315,0.2,6,4.29541309610093
VST-NCA,N/A,uniform,2,8,4,166.0714331435165,0.0068105213661691965,0.4,0,6.312783533316605
VST-CA,mixed,uniform,2,8,4,166.0714331435165,0.0068105213661691965,0.4,2,6.603136255473288
VST-NCA,N/A,uniform,2,8,4,195.03740056064478,0.008042525795848044,0.4,0,5.290202320216395
VST-CA,mixed,uniform,2,8,4,195.01760427245296,0.00792090738104026,0.2,5,13.616999287860637
VST-NCA,N/A,uniform,2,8,4,174.0356521394381,0.007243381848863568,0.4,0,6.5139696164395104
VST-CA,mixed,uniform,2,8,4,174.01636548627377,0.007202402924994277,0.2,5,12.935585730685034
VST-NCA,N/A,uniform,2,8,4,171.0424631275855,0.007038377366450447,0.4,0,5.0074656207218595
VST-CA,mixed,uniform,2,8,4,171.01578090511066,0.0070293685949832044,0.2,3,7.062375355872291
VST-NCA,N/A,uniform,2,8,4,174.04884696303495,0.007283921320466161,0.4,0,7.072624004623378
VST-CA,mixed,uniform,2,8,4,174.04884696303495,0.007283921320466161,0.4,2,7.366258726075841
VST-NCA,N/A,uniform,2,8,4,188.05403803687932,0.007909371759039522,0.4,0,5.067602711498239
VST-CA,mixed,uniform,2,8,4,188.03522256787664,0.007900362987572278,0.4,3,7.176935842716659
VST-NCA,N/A,uniform,2,8,4,160.03894729144545,0.006588048656154961,0.4,0,4.859025221734271
VST-CA,mixed,uniform,2,8,4,160.015891990883,0.006682860482694362,0.2,4,7.373440912169997
VST-NCA,N/A,uniform,2,8,4,178.03663685063225,0.0074404761904761805,0.4,0,6.105312938672341
VST-CA,mixed,uniform,2,8,4,178.02070451831082,0.0074314674190089375,0.25,3,8.31651042234131
VST-NCA,N/A,uniform,2,8,4,161.0554312020925,0.006753941886832242,0.4,0,4.700000236853441
VST-CA,mixed,uniform,2,8,4,161.0554312020925,0.006753941886832242,0.4,2,4.691469959877054
VST-NCA,N/A,uniform,2,8,4,165.04387797860048,0.00696916363444602,0.4,0,4.591617677478212
VST-CA,mixed,uniform,2,8,4,165.01593186614087,0.006815245478036167,0.2,6,12.498049117089295
VST-NCA,N/A,uniform,2,16,8,205.03397129695853,0.008494502452143646,0.3333333333333333,0,4.4836610595559705
VST-CA,mixed,uniform,2,16,8,205.03397129695853,0.008494502452143646,0.3333333333333333,2,4.310900548394727
VST-NCA,N/A,uniform,2,16,8,221.02900994029434,0.008979438028441342,0.3333333333333333,0,4.669188366390188
VST-CA,mixed,uniform,2,16,8,221.01958834772358,0.008855292763100063,0.25,5,10.868532519189102
VST-NCA,N/A,uniform,2,16,8,199.03993164520838,0.00821698834572588,0.4,0,4.839309935370636
VST-CA,mixed,uniform,2,16,8,199.02586281537705,0.008222151909859544,0.3333333333333333,5,8.569258317108847
VST-NCA,N/A,uniform,2,16,8,208.07672080525117,0.008571296735748555,0.4,0,4.796317086765725
VST-CA,mixed,uniform,2,16,8,208.03415069276753,0.008576789889082241,0.4,3,5.8610226858234
VST-NCA,N/A,uniform,2,16,8,179.03037761482358,0.007279526797799209,0.4,0,5.96907996646155
VST-CA,mixed,uniform,2,16,8,179.03037761482358,0.007279526797799209,0.4,2,6.020939029185058
VST-NCA,N/A,uniform,2,16,8,205.03009632829412,0.008472529838808897,0.3333333333333333,0,4.8249625376794825
VST-CA,mixed,uniform,2,16,8,205.03478628192067,0.008456160241874516,0.4,3,6.162092237049251
VST-NCA,N/A,uniform,2,16,8,214.06982768712743,0.008642378139886438,0.4,0,5.874880191630268
VST-CA,mixed,uniform,2,16,8,211.0820401418325,0.008713789133224344,0.4,4,9.862263797897697
VST-NCA,N/A,uniform,2,16,8,227.02744711830627,0.0094094420714022,0.3333333333333333,0,4.484916777593014
VST-CA,mixed,uniform,2,16,8,227.0249684528199,0.009386920142734095,0.2857142857142857,3,5.566658455747074
VST-NCA,N/A,uniform,2,16,8,211.04267789506605,0.008662483081087722,0.4,0,5.7760523003996695
VST-CA,mixed,uniform,2,16,8,211.04267789506605,0.008662483081087722,0.4,2,5.756397411665546
VST-NCA,N/A,uniform,2,16,8,200.02422993441365,0.008235005888660362,0.3333333333333333,0,5.58968376906472
VST-CA,mixed,uniform,2,16,8,201.02111181074497,0.00815887078345549,0.3333333333333333,6,16.852281214521327
VST-NCA,N/A,uniform,4,2,1,164.02654741964895,0.006828758635237035,0.4,0,3.005478420282259
VST-CA,mixed,uniform,4,2,1,164.02769190258937,0.006947300884177957,0.4,3,3.1160530583306922
VST-NCA,N/A,uniform,4,2,1,199.02729211992346,0.008186006960923897,0.3333333333333333,0,3.036081464954407
VST-CA,mixed,uniform,4,2,1,199.05451276806266,0.008236873560793822,0.4,3,3.7641468617707687
VST-NCA,N/A,uniform,4,2,1,186.01776315921637,0.007682504526358338,0.2,0,3.137736596858076
VST-CA,mixed,uniform,4,2,1,186.0249440681953,0.00769458946369244,0.4,8,5.179748477427097
VST-NCA,N/A,uniform,4,2,1,116.00941019942127,0.0046082063316282545,0.2,0,2.706490810875721
VST-CA,mixed,uniform,4,2,1,116.01097186974953,0.004766628873771727,0.2,4,3.1278566499763656
VST-NCA,N/A,uniform,4,2,1,129.01047474297582,0.0051269797324614555,0.2,0,2.796968038995601
VST-CA,mixed,uniform,4,2,1,129.01276557800213,0.005398561233278837,0.2,6,3.4433651822271827
VST-NCA,N/A,uniform,4,2,1,167.0147602437663,0.0067407583188313965,0.2,0,2.8966722879885083
VST-CA,mixed,uniform,4,2,1,167.0158324838612,0.006878087152173522,0.2,5,3.3472034713240646
VST-NCA,N/A,uniform,4,2,1,116.01099616160425,0.004774868603772255,0.2,0,2.9478910568875563
VST-CA,mixed,uniform,4,2,1,116.0111097841797,0.004773660110038846,0.2,3,3.4027144194800485
VST-NCA,N/A,uniform,4,2,1,171.0219582202119,0.006983335970046924,0.3333333333333333,0,2.882670696333321
VST-CA,mixed,uniform,4,2,1,171.0184836488941,0.007094846982720731,0.2857142857142857,6,3.328581263628962
VST-NCA,N/A,uniform,4,2,1,174.01504755297017,0.0070094833799152646,0.2,0,3.0781091357533796
VST-CA,mixed,uniform,4,2,1,174.04293816145358,0.007120335214189025,0.4,3,3.835022493182464
VST-NCA,N/A,uniform,4,2,1,189.0167834709038,0.007677121236091326,0.2,0,2.942233812251061
VST-CA,mixed,uniform,4,2,1,189.0172223396055,0.0076979952187593275,0.2,5,3.9087723412015976
VST-NCA,N/A,uniform,4,4,2,257.0786693840877,0.010737796410553896,0.4,0,3.6453107754108487
VST-CA,mixed,uniform,4,4,2,254.0892125193502,0.01066122185308232,0.4,3,4.144838647535266
VST-NCA,N/A,uniform,4,4,2,247.04405589719178,0.010096086238112818,0.4,0,4.327147510749114
VST-CA,mixed,uniform,4,4,2,247.03382097121366,0.0104629190177363,0.4,3,6.521814597435991
VST-NCA,N/A,uniform,4,4,2,229.0744082698731,0.009428777971136771,0.4,0,3.663435196106775
VST-CA,mixed,uniform,4,4,2,231.0256138907719,0.009534466241276867,0.2857142857142857,8,7.528052922534698
VST-NCA,N/A,uniform,4,4,2,264.0324147454297,0.010925222802299218,0.4,0,4.961468680868393
VST-CA,mixed,uniform,4,4,2,266.0568454599531,0.010633865949480563,0.4,4,6.91550924281114
VST-NCA,N/A,uniform,4,4,2,218.02084019420454,0.008979218302308,0.2,0,3.480678285117847
VST-CA,mixed,uniform,4,4,2,218.01997405218717,0.008856611119900153,0.2,6,5.298210730092933
VST-NCA,N/A,uniform,4,4,2,236.03425672659878,0.009766716764225074,0.3333333333333333,0,3.4032169435483866
VST-CA,mixed,uniform,4,4,2,236.0275259870373,0.009783635676492824,0.3333333333333333,5,5.119781131622517
VST-NCA,N/A,uniform,4,4,2,227.02698526383216,0.009507000474608451,0.2857142857142857,0,3.2769073413516026
VST-CA,mixed,uniform,4,4,2,228.05244017637665,0.009548418850744433,0.4,3,3.5791355007003176
VST-NCA,N/A,uniform,4,4,2,230.0214508143303,0.009410211112868917,0.2,0,4.2045671661115875
VST-CA,mixed,uniform,4,4,2,231.0228844157,0.009515130341542298,0.25,6,5.302858584279534
VST-NCA,N/A,uniform,4,4,2,216.01938729248192,0.008789814375362547,0.2,0,4.023446517701586
VST-CA,mixed,uniform,4,4,2,217.02003448145993,0.008795197665629551,0.25,3,5.450272223564298
VST-NCA,N/A,uniform,4,4,2,214.04178350241102,0.008689399532422785,0.3333333333333333,0,3.2711818039706486
VST-CA,mixed,uniform,4,4,2,214.02075901502485,0.00871400885935769,0.25,5,4.609776047168566
VST-NCA,N/A,uniform,4,8,4,302.1122385341529,0.012259729473184629,0.4,0,7.23085710947214
VST-CA,mixed,uniform,4,8,4,302.0887370180807,0.012225562059449106,0.4,3,10.036722153534697
VST-NCA,N/A,uniform,4,8,4,354.054233837275,0.014784932060679594,0.4,0,6.975075911530553
VST-CA,mixed,uniform,4,8,4,354.06066580931093,0.014561580446131964,0.4,3,12.2031105173985
VST-NCA,N/A,uniform,4,8,4,346.0528464153673,0.01438942502065428,0.4,0,13.556302038676563
VST-CA,mixed,uniform,4,8,4,346.0340989259204,0.014272750443846816,0.25,8,49.06730743419814
VST-NCA,N/A,uniform,4,8,4,333.1500936164797,0.013772653764348122,0.4,0,9.572241881058517
VST-CA,mixed,uniform,4,8,4,333.03204950100735,0.01375364745381359,0.2,4,17.40956777403551
VST-NCA,N/A,uniform,4,8,4,317.0662259449165,0.013224437061646378,0.4,0,8.700711191957112
VST-CA,mixed,uniform,4,8,4,317.03646366976756,0.012849254688955704,0.3333333333333333,6,20.116873755532424
VST-NCA,N/A,uniform,4,8,4,339.06738007760885,0.013981613317161516,0.4,0,7.672546158789714
VST-CA,mixed,uniform,4,8,4,340.03261763279676,0.014044674717432225,0.2,5,14.72829001283742
VST-NCA,N/A,uniform,4,8,4,335.0566605089811,0.013725742234878463,0.4,0,6.983554080748149
VST-CA,mixed,uniform,4,8,4,336.08622934165294,0.013709812090210783,0.5,3,9.632259360843022
VST-NCA,N/A,uniform,4,8,4,330.0509428247798,0.013722885795144954,0.4,0,7.6501319273712625
VST-CA,mixed,uniform,4,8,4,330.0339789227257,0.013445811140993889,0.2857142857142857,6,13.10844848358522
VST-NCA,N/A,uniform,4,8,4,288.08422383127447,0.01187048462795972,0.4,0,6.243506662687537
VST-CA,mixed,uniform,4,8,4,289.0424353496942,0.011875318602893358,0.4,3,10.530143548980504
VST-NCA,N/A,uniform,4,8,4,307.07314748852866,0.012763891086150232,0.42857142857142855,0,11.492546616706363
VST-CA,mixed,uniform,4,8,4,307.0313541125234,0.012621288825607781,0.25,5,28.795703636332064
VST-NCA,N/A,uniform,4,16,8,428.1561799044184,0.01775969431700329,0.4,0,8.30625782603272
VST-CA,mixed,uniform,4,16,8,427.10334371919,0.017686964966865306,0.4,3,12.835308691100408
VST-NCA,N/A,uniform,4,16,8,438.1161582843563,0.01772926224753468,0.4,0,8.376865023535288
VST-CA,mixed,uniform,4,16,8,448.0700269985277,0.018269458946369246,0.4,3,16.005498158069713
VST-NCA,N/A,uniform,4,16,8,402.21004551172103,0.016531754820791382,0.6,0,7.52767356226002
VST-CA,mixed,uniform,4,16,8,402.0517504073697,0.016168437659301475,0.3333333333333333,8,23.363982959183772
VST-NCA,N/A,uniform,4,16,8,432.1561983636927,0.017689052365132105,0.4,0,7.052635942037227
VST-CA,mixed,uniform,4,16,8,430.10845029888554,0.017792653237005396,0.4,4,13.0392201679133
VST-NCA,N/A,uniform,4,16,8,385.0979581132031,0.015705035244071814,0.4,0,8.50726547955719
VST-CA,mixed,uniform,4,16,8,384.043800744306,0.015670208651936256,0.3333333333333333,6,18.78215482952089
VST-NCA,N/A,uniform,4,16,8,461.30115505475123,0.019053112200952734,0.6,0,7.638785857638368
VST-CA,mixed,uniform,4,16,8,461.1335831111283,0.018720666561198113,0.5,5,15.358073070868159
VST-NCA,N/A,uniform,4,16,8,434.11527615242323,0.017592482729525908,0.4,0,8.92667767245689
VST-CA,mixed,uniform,4,16,8,433.1233595851454,0.017722340874334223,0.4,3,12.313631468665108
VST-NCA,N/A,uniform,4,16,8,432.06539243230736,0.017644447960062593,0.4,0,7.143579376696607
VST-CA,mixed,uniform,4,16,8,443.05045998697284,0.018072144878623294,0.3333333333333333,6,12.370389055475698
VST-NCA,N/A,uniform,4,16,8,438.13255714513315,0.01802622211675367,0.42857142857142855,0,11.814429270033315
VST-CA,mixed,uniform,4,16,8,440.10505611362714,0.01817750355956335,0.4,3,22.030822134112668
VST-NCA,N/A,uniform,4,16,8,467.0923013564124,0.019196483502961874,0.4,0,7.956155663244999
VST-CA,mixed,uniform,4,16,8,468.0632289949868,0.01913825607762483,0.3333333333333333,5,19.02417602632545
VST-NCA,N/A,uniform,8,2,1,344.29127838659747,0.01442326284518977,0.6,0,3.279247453430571
VST-CA,mixed,uniform,8,2,1,344.1407652655091,0.014517525356395802,0.6,10,4.900395229455626
VST-NCA,N/A,uniform,8,2,1,352.0856029371091,0.014564217159732138,0.4,0,3.7356202323373964
VST-CA,mixed,uniform,8,2,1,352.0768404718528,0.014416341471989344,0.4,10,6.1806879961091
VST-NCA,N/A,uniform,8,2,1,316.0650809017082,0.013278929142716524,0.4,0,3.501337037721214
VST-CA,mixed,uniform,8,2,1,316.0303219370732,0.013111497829105813,0.2,6,5.273187952686158
VST-NCA,N/A,uniform,8,2,1,243.03325592030495,0.009740020039023361,0.4,0,3.1406648950028284
VST-CA,mixed,uniform,8,2,1,243.0225869742822,0.009930742322768896,0.2,6,4.1512407962698035
VST-NCA,N/A,uniform,8,2,1,250.0746178850174,0.010281644957724692,0.4,0,3.128940254506915
VST-CA,mixed,uniform,8,2,1,250.06756402977018,0.010379532950130962,0.4,6,4.080243580087199
VST-NCA,N/A,uniform,8,2,1,304.0302103615818,0.012365967058658115,0.25,0,3.3331651673843226
VST-CA,mixed,uniform,8,2,1,304.0281165191947,0.012430566541862236,0.2,8,5.713691945245728
VST-NCA,N/A,uniform,8,2,1,288.0793491911457,0.011861805445692503,0.4,0,3.3968436119835133
VST-CA,mixed,uniform,8,2,1,288.0419999002747,0.011969141661832702,0.4,5,3.925931584091586
VST-NCA,N/A,uniform,8,2,1,322.03642419285586,0.013215208564045792,0.3333333333333333,0,3.379055917941514
VST-CA,mixed,uniform,8,2,1,322.05336788854527,0.01359928984513703,0.4,5,4.813650416940845
VST-NCA,N/A,uniform,8,2,1,285.0312812086388,0.011605824500342789,0.2857142857142857,0,3.507145079053771
VST-CA,mixed,uniform,8,2,1,285.03268029049275,0.011569240099140442,0.2857142857142857,5,4.653902239528406
VST-NCA,N/A,uniform,8,2,1,367.0846631338113,0.014949397071490116,0.4,0,3.7701416225725097
VST-CA,mixed,uniform,8,2,1,367.08618779422466,0.015099360157499712,0.4,3,4.1086545460862
VST-NCA,N/A,uniform,8,4,2,505.13605528065426,0.02065898064652213,0.4,0,5.234705188511725
VST-CA,mixed,uniform,8,4,2,502.0578867904496,0.0205618616955826,0.3333333333333333,12,10.253059751809133
VST-NCA,N/A,uniform,8,4,2,467.10197592019216,0.019244054210831602,0.4,0,5.562793007454502
