65,ah_c,21303,9,805,181039.18791408412,2.842983101265213,1.1028249440791216,87,0.8551724137931032,23.51947875077667,136,372,28,3393,1
66,o,21303,9,805,366514.2237973912,1.433188031192622,1.2639996821964539,173,0.3930635838150297,1.6248753563641003,136,375,28,3393,2
67,ah_o,21303,9,805,189981.1074159261,2.764926502182504,1.1023976723671896,98,0.7653061224489794,26.787263019190505,136,375,28,3393,2
68,rh,21303,9,805,196888.98729457377,2.6679186379397457,1.161263972015877,88,0.8409090909090906,6.160920361499848,136,375,28,3393,2
69,ah_r,21303,9,805,187901.86480767032,2.7955220100978613,1.1172974807441767,90,0.8222222222222219,24.26996410105403,136,375,28,3393,2
70,ch,21303,9,805,193404.4018608536,2.7159867808292955,1.163982389334547,88,0.8409090909090909,6.030998467564132,136,375,28,3393,2
71,ah_c,21303,9,805,189115.80678429193,2.777577441781062,1.132864850996073,91,0.8241758241758239,24.245680007516057,136,375,28,3393,2
72,o,21303,11,805,405803.4088648693,1.444937516752432,1.2891147191102017,191,0.39371727748691204,1.9417840205078392,136,411,28,3393,0
73,ah_o,21303,11,805,206971.08415608734,2.8330555076605393,1.0910671823552756,109,0.7541284403669725,28.423106225984156,136,411,28,3393,0
74,rh,21303,11,805,208705.12465680484,2.80951687630617,1.1300260159107518,99,0.8303030303030302,7.120158438542148,136,411,28,3393,0
75,ah_r,21303,11,805,206584.17607085453,2.8383614904452577,1.0960343163572597,105,0.7828571428571429,25.982039473839905,136,411,28,3393,0
76,ch,21303,11,805,210648.76218893757,2.7835937121194703,1.1161394596897962,103,0.7980582524271843,7.69068127467699,136,411,28,3393,0
77,ah_c,21303,11,805,207001.67838722412,2.8326367904998864,1.106622153971475,105,0.7828571428571429,26.869427156404072,136,411,28,3393,0
78,o,21303,11,805,424116.06230690127,1.423518727773349,1.2645354478495046,189,0.40846560846560953,1.8598302872783279,136,416,28,3393,1
79,ah_o,21303,11,805,213781.3831191872,2.8240866844180137,1.096931665493319,110,0.7563636363636362,30.824512024606975,136,416,28,3393,1
80,rh,21303,11,805,217069.23858817687,2.7813114440815396,1.142402534461358,99,0.8404040404040403,8.310932875207982,136,416,28,3393,1
81,ah_r,21303,11,805,212019.47800739956,2.8475551544480826,1.109032268298813,102,0.8156862745098037,29.94156730045779,136,416,28,3393,1
82,ch,21303,11,805,215604.3169017724,2.8002090408904956,1.1555076289278798,99,0.8404040404040403,8.164831980774125,136,416,28,3393,1
83,ah_c,21303,11,805,211934.13314178717,2.848701851341016,1.0984990493522977,105,0.7923809523809522,28.502897495758134,136,416,28,3393,1
84,o,21303,11,805,399571.77664331073,1.4289527707148701,1.2658047030087405,184,0.39456521739130535,2.2418603659689325,136,403,28,3393,2
85,ah_o,21303,11,805,200357.7545980833,2.8497484336420302,1.0847629691951157,107,0.753271028037383,28.863959416111356,136,403,28,3393,2
86,rh,21303,11,805,205011.19157277112,2.7850635516707873,1.1143770310741006,99,0.814141414141414,8.349566678325118,136,403,28,3393,2
87,ah_r,21303,11,805,198801.40520495872,2.872058156456534,1.0817619942620216,103,0.7825242718446601,26.470833981388296,136,403,28,3393,2
88,ch,21303,11,805,203660.79761995163,2.8035302031930525,1.107872278252389,96,0.8395833333333332,8.306882697213496,136,403,28,3393,2
89,ah_c,21303,11,805,198222.26116350255,2.8804494206781412,1.0925360551540302,101,0.7980198019801981,27.15909107058087,136,403,28,3393,2
90,o,21303,12,805,348241.69712438865,1.4345078524773887,1.303248302222859,149,0.41208053691275237,1.807104549068299,136,347,28,3393,0
91,ah_o,21303,12,805,179244.49693191337,2.7870057805721413,1.0946295403230406,91,0.7626373626373624,24.6256028883372,136,347,28,3393,0
92,rh,21303,12,805,183149.62512441693,2.7275810624544317,1.170687159163885,80,0.8674999999999997,7.244716412536945,136,347,28,3393,0
93,ah_r,21303,12,805,176427.3917503561,2.8315073080707136,1.1060954783230421,83,0.836144578313253,23.87432802967942,136,347,28,3393,0
94,ch,21303,12,805,183386.39102300952,2.724059546066909,1.1250664093129448,81,0.8444444444444443,7.255817295128509,136,347,28,3393,0
95,ah_c,21303,12,805,177121.55513739146,2.8204102470616164,1.1084609764903468,84,0.8261904761904761,21.912780245868817,136,347,28,3393,0
96,o,21303,12,805,351619.49548126856,1.4358584935186178,1.2427949741933395,165,0.4157575757575766,2.165020673277013,136,353,28,3393,1
97,ah_o,21303,12,805,175249.04031213123,2.880905014796602,1.0770733617060746,95,0.7326315789473684,24.641286077572204,136,353,28,3393,1
98,rh,21303,12,805,181391.61757611678,2.783347134889799,1.1057953622140693,87,0.811494252873563,7.9737662155152975,136,353,28,3393,1
99,ah_r,21303,12,805,173654.59532993866,2.907356630063612,1.1091173943603745,84,0.8285714285714285,22.526171808076924,136,353,28,3393,1
100,ch,21303,12,805,182192.67086326532,2.771109489099139,1.0988502591709781,90,0.7844444444444444,8.05523953289503,136,353,28,3393,1
101,ah_c,21303,12,805,173448.82430425085,2.9108057728191663,1.0993516209051828,86,0.8093023255813955,23.28741578906238,136,353,28,3393,1
102,o,21303,12,805,362077.8188859215,1.4122038925535774,1.302430254985294,163,0.41595092024539954,1.8893488213825549,136,359,28,3393,2
103,ah_o,21303,12,805,183010.0430885604,2.7939871310263062,1.1024879987113159,95,0.75578947368421,24.902999026536236,136,359,28,3393,2
104,rh,21303,12,805,183196.96928600012,2.791136268415785,1.1077288854415275,86,0.8348837209302323,9.02307022440209,136,359,28,3393,2
105,ah_r,21303,12,805,181404.5036244606,2.8187156053002207,1.1067672030316045,89,0.8067415730337075,23.273726897997676,136,359,28,3393,2
106,ch,21303,12,805,180980.00660040532,2.82532703386951,1.1255630926193196,83,0.8650602409638553,8.843602732014915,136,359,28,3393,2
107,ah_c,21303,12,805,181819.45609661101,2.8122826688377622,1.1068053507887239,90,0.7977777777777775,22.668116335638842,136,359,28,3393,2
108,o,21303,13,805,98415.96058216153,1.4566482872852469,1.204260730998169,49,0.3918367346938773,0.3755355827479434,136,96,28,3393,0
109,ah_o,21303,13,805,63674.43942116899,2.2514126818661526,1.1910680489294279,28,0.6857142857142858,4.313634178133725,136,96,28,3393,0
110,rh,21303,13,805,63331.72671672155,2.2635959550695013,1.154677271211247,26,0.7384615384615384,1.6593488450675977,136,96,28,3393,0
111,ah_r,21303,13,805,62154.66689435365,2.306463015355023,1.1403773084396382,26,0.7384615384615386,3.7503708715616995,136,96,28,3393,0
112,ch,21303,13,805,62936.98033143688,2.2777934319154367,1.127751132489489,26,0.7384615384615386,1.6812170429598154,136,96,28,3393,0
113,ah_c,21303,13,805,62229.94621219124,2.303672896240642,1.1405198271157249,27,0.7111111111111112,3.607210106339153,136,96,28,3393,0
114,o,21303,13,805,97745.18718109881,1.4761928835053362,1.1762770499718325,52,0.3730769230769229,0.41780822999317024,136,97,28,3393,1
115,ah_o,21303,13,805,65132.606208333666,2.215338186408595,1.1099996559309229,35,0.5542857142857144,4.534638101200926,136,97,28,3393,1
116,rh,21303,13,805,64871.576787158025,2.224252235875957,1.2128830901602854,27,0.7185185185185186,1.6963452078025512,136,97,28,3393,1
117,ah_r,21303,13,805,63330.44035202877,2.2783790687634586,1.2327448364323617,27,0.7185185185185186,4.332362106439632,136,97,28,3393,1
118,ch,21303,13,805,62641.66265371829,2.3034310329735517,1.1741839453543872,29,0.6689655172413794,1.7295373244037364,136,97,28,3393,1
119,ah_c,21303,13,805,62824.137611721955,2.2967406350312207,1.1906330778533374,28,0.692857142857143,4.854822040863382,136,97,28,3393,1
120,o,21303,13,805,97415.71766327109,1.472461935604717,1.2733403259232094,48,0.4041666666666664,0.6142777853656298,136,97,28,3393,2
121,ah_o,21303,13,805,66978.32339941234,2.1416023708655763,1.1020845876311491,34,0.5705882352941176,5.963682614472873,136,97,28,3393,2
122,rh,21303,13,805,65863.6686886457,2.177846133455829,1.149452555148377,29,0.6689655172413795,3.0099043826398884,136,97,28,3393,2
123,ah_r,21303,13,805,65959.60712945985,2.174678449907217,1.123736544561279,31,0.6258064516129033,4.622886979506802,136,97,28,3393,2
124,ch,21303,13,805,67890.44342287506,2.11282956712066,1.1819112934272933,29,0.6689655172413794,2.630570475071181,136,97,28,3393,2
125,ah_c,21303,13,805,66236.08954818359,2.165600915863796,1.1229203662608382,32,0.60625,5.0068766179988415,136,97,28,3393,2
126,o,21303,14,805,73043.0263174763,1.2809714193973403,1.2472883048567418,34,0.3999999999999999,0.322346797872342,136,68,28,3393,0
127,ah_o,21303,14,805,49900.83189414948,1.8750394642207326,1.233959978024209,23,0.5913043478260871,3.239238013881277,136,68,28,3393,0
128,rh,21303,14,805,47536.704791416065,1.9682901772331212,1.2099961551480038,21,0.6476190476190476,1.5792559830920254,136,68,28,3393,0
129,ah_r,21303,14,805,47893.893370949794,1.9536108366526679,1.1703633924754815,21,0.6476190476190476,2.5130857066615135,136,68,28,3393,0
130,ch,21303,14,805,47486.10318962139,1.9703876042501793,1.226225568337825,20,0.68,1.3583017990526969,136,68,28,3393,0
131,ah_c,21303,14,805,48057.23947162019,1.94697053196802,1.1763724695121782,21,0.6476190476190478,2.9999072327650538,136,68,28,3393,0
132,o,21303,14,805,73713.12682562608,1.2668876769761814,1.3368911106762644,32,0.42499999999999993,0.5923444530326378,136,68,28,3393,1
133,ah_o,21303,14,805,48883.54793285544,1.910382039680095,1.1581592351373673,25,0.544,3.379386015122236,136,68,28,3393,1
134,rh,21303,14,805,47500.438783067475,1.9660081969612786,1.1683411434903421,19,0.7157894736842106,1.3555464148030296,136,68,28,3393,1
135,ah_r,21303,14,805,47331.315642394344,1.9730330910794,1.1588501697549738,20,0.6800000000000002,3.067686527276237,136,68,28,3393,1
136,ch,21303,14,805,48187.37490814277,1.937981726225712,1.2106002192543452,20,0.68,1.9174178180987838,136,68,28,3393,1
137,ah_c,21303,14,805,48130.723886147,1.9402627774241004,1.2104385184245867,21,0.6476190476190476,2.488658712106826,136,68,28,3393,1
138,o,21303,14,805,70341.56610789291,1.2489659540885267,1.2804850442406146,33,0.4060606060606059,0.3290418289434456,136,67,28,3393,2
139,ah_o,21303,14,805,44985.78306043285,1.9529330212615026,1.1644490971579031,22,0.6090909090909091,3.3575490028115382,136,67,28,3393,2
140,rh,21303,14,805,45098.066206255855,1.9480706960742986,1.2024083882696155,19,0.7052631578947368,2.133493235097376,136,67,28,3393,2
141,ah_r,21303,14,805,44821.35595453209,1.9600973543760518,1.1888222230620913,19,0.7052631578947368,2.5611849257584254,136,67,28,3393,2
142,ch,21303,14,805,45832.94967409379,1.9168354175486024,1.2827253524007396,19,0.7052631578947368,1.2660816935904222,136,67,28,3393,2
143,ah_c,21303,14,805,44696.07888232725,1.9655912425186597,1.1747279442485683,19,0.7052631578947368,2.8061180583463283,136,67,28,3393,2
144,o,21303,15,805,253403.54062828916,1.4021664448198836,1.2516867883758733,119,0.39495798319327735,1.2445845646375346,136,245,28,3393,0
145,ah_o,21303,15,805,133348.8375351395,2.664544725212984,1.0995099406693174,66,0.7424242424242424,14.693026904077215,136,245,28,3393,0
146,rh,21303,15,805,133739.18633591913,2.656767634095515,1.1141059806802993,61,0.8032786885245901,6.444026619064516,136,245,28,3393,0
147,ah_r,21303,15,805,130854.3628099103,2.715338900726582,1.092469651163672,59,0.8305084745762712,12.746207004360713,136,245,28,3393,0
148,ch,21303,15,805,135018.85307849472,2.6315876158492726,1.103434646083667,60,0.8166666666666669,7.075110669337391,136,245,28,3393,0
149,ah_c,21303,15,805,132680.31541426564,2.6779702818624456,1.1012003548227962,61,0.8032786885245902,12.968684939574814,136,245,28,3393,0
150,o,21303,15,805,246469.53968272966,1.4262391359775235,1.2227316840382911,122,0.3967213114754103,1.2463696430868367,136,242,28,3393,1
151,ah_o,21303,15,805,134107.56553323788,2.6212130682124024,1.1414283950586142,65,0.7446153846153845,14.567964828981076,136,242,28,3393,1
152,rh,21303,15,805,133320.59183343637,2.6366857398971817,1.132055588297871,60,0.8066666666666668,6.813115076372924,136,242,28,3393,1
153,ah_r,21303,15,805,129443.08545034737,2.715668450723962,1.1122318327664549,59,0.8203389830508473,12.71444113464986,136,242,28,3393,1
154,ch,21303,15,805,131117.79444963494,2.6809824310833887,1.1281750304878784,57,0.831578947368421,6.67057525949167,136,242,28,3393,1
155,ah_c,21303,15,805,129384.47389082273,2.716898656777767,1.108190313253432,60,0.8066666666666665,13.275422367246392,136,242,28,3393,1
156,o,21303,15,805,242643.92751799015,1.4404241441160832,1.259442152380828,111,0.42882882882882917,1.0774456403742079,136,243,28,3393,2
157,ah_o,21303,15,805,129382.98413839177,2.7013611870802094,1.094978357020951,64,0.74375,14.381323468689516,136,243,28,3393,2
158,rh,21303,15,805,129003.0481173364,2.70931715739123,1.085658524119563,61,0.7967213114754099,6.6002261152002575,136,243,28,3393,2
159,ah_r,21303,15,805,127076.66519973314,2.7503882878160377,1.0872440979338365,59,0.8237288135593219,12.489212157481688,136,243,28,3393,2
160,ch,21303,15,805,131596.33231950473,2.6559263883698887,1.1256668783926753,58,0.8379310344827585,6.599474897975597,136,243,28,3393,2
161,ah_c,21303,15,805,127290.84881824859,2.7457603972702835,1.0876975537407452,61,0.7967213114754097,12.686923214783292,136,243,28,3393,2
162,o,21303,17,805,186237.64301649993,1.476458395725011,1.1825905620215433,93,0.40645161290322585,0.9552317167622277,136,189,28,3393,0
163,ah_o,21303,17,805,109229.78891447,2.5173730935895127,1.1197333480182483,57,0.6631578947368422,10.88070883641467,136,189,28,3393,0
164,rh,21303,17,805,106772.27445701207,2.575313985115642,1.1543342771200886,48,0.7875,5.557780960373748,136,189,28,3393,0
165,ah_r,21303,17,805,105230.37593479418,2.613049028753207,1.1444984791221888,47,0.7829787234042555,8.907003807798901,136,189,28,3393,0
166,ch,21303,17,805,105832.2742025297,2.5981878751423086,1.1381030812929764,47,0.7829787234042555,5.098725259768344,136,189,28,3393,0
167,ah_c,21303,17,805,106380.97229368673,2.5847867875528645,1.144217431489084,49,0.7714285714285715,9.69652916325549,136,189,28,3393,0
168,o,21303,17,805,191367.58886241887,1.5025777836586,1.2122322993989305,92,0.4152173913043479,0.7180270817166274,136,191,28,3393,1
169,ah_o,21303,17,805,113889.35930886872,2.524772193661748,1.1452280008976246,53,0.7207547169811321,9.84115130849159,136,191,28,3393,1
170,rh,21303,17,805,112507.41476951548,2.555784328757818,1.1607296610893256,48,0.7958333333333333,5.5454397601156415,136,191,28,3393,1
171,ah_r,21303,17,805,112614.62329311621,2.5533512356433046,1.193649149774139,47,0.8127659574468086,8.860289781156098,136,191,28,3393,1
172,ch,21303,17,805,112857.55338437784,2.5478550519134906,1.1488899853461327,49,0.7795918367346938,5.986558619812968,136,191,28,3393,1
173,ah_c,21303,17,805,112811.21928177789,2.548901513233001,1.1931285206446212,48,0.7958333333333334,8.978976576075638,136,191,28,3393,1
174,o,21303,17,805,191757.30864929737,1.5154057848698068,1.2088171225907547,93,0.4172043010752688,0.7426751386183241,136,194,28,3393,2
175,ah_o,21303,17,805,114227.41773518691,2.5439613411544024,1.0984805922706284,58,0.668965517241379,10.434956352029076,136,194,28,3393,2
176,rh,21303,17,805,112366.64982240707,2.586088801948633,1.1259930636054647,48,0.8083333333333332,5.802969893677073,136,194,28,3393,2
177,ah_r,21303,17,805,112645.71035015995,2.5796822081809316,1.1383311631197468,48,0.8083333333333335,9.650957949993881,136,194,28,3393,2
178,ch,21303,17,805,111745.29065817084,2.6004687365942454,1.141536446386274,50,0.7759999999999999,6.029163255332605,136,194,28,3393,2
179,ah_c,21303,17,805,112965.96074294625,2.572368994226919,1.1437489445264761,50,0.7759999999999999,9.298886951084569,136,194,28,3393,2
180,o,21303,18,805,339067.42412295815,1.4511331841249882,1.2511672480392517,154,0.41818181818181865,2.005536427522202,136,342,28,3393,0
181,ah_o,21303,18,805,171465.01346558143,2.8695766025724705,1.0819980761140002,91,0.7516483516483514,22.920916129734906,136,342,28,3393,0
182,rh,21303,18,805,173434.92898755477,2.836983263249775,1.1210365112837004,78,0.8769230769230768,12.472533792932154,136,342,28,3393,0
183,ah_r,21303,18,805,169025.218906931,2.9109975066592266,1.0900210211511177,82,0.8341463414634144,20.07730155509489,136,342,28,3393,0
184,ch,21303,18,805,171113.48434350395,2.8754717530786187,1.1338835997883006,79,0.8658227848101264,11.423429924419906,136,342,28,3393,0
185,ah_c,21303,18,805,169563.2488717035,2.90176081240866,1.0914555810357995,82,0.8341463414634142,20.105519374141295,136,342,28,3393,0
186,o,21303,18,805,330348.42503560777,1.4596949594125448,1.272451321325044,150,0.4240000000000006,1.5675625744606805,136,338,28,3393,1
187,ah_o,21303,18,805,166126.7190118157,2.902651263702215,1.0945231194118734,87,0.7770114942528733,23.47180902423861,136,338,28,3393,1
188,rh,21303,18,805,164496.96594718346,2.9314092700601937,1.0991253690750589,80,0.845,11.663851806119055,136,338,28,3393,1
189,ah_r,21303,18,805,163121.54215890545,2.9561266065312513,1.0869792750333533,82,0.8243902439024388,19.625359325001227,136,338,28,3393,1
190,ch,21303,18,805,167106.56589492565,2.885631263451105,1.0975753481514685,81,0.8345679012345678,11.634162343450043,136,338,28,3393,1
191,ah_c,21303,18,805,162792.24121093907,2.9621063466380173,1.0854800838574665,81,0.8345679012345677,20.9924894067708,136,338,28,3393,1
192,o,21303,18,805,327679.28331654135,1.475639027325569,1.2664183616763411,144,0.43750000000000067,1.5881387418867234,136,335,28,3393,2
193,ah_o,21303,18,805,168310.02566414705,2.872890886920958,1.108319421300752,86,0.7790697674418605,22.90300968489919,136,335,28,3393,2
194,rh,21303,18,805,165218.50689411684,2.9266475529756684,1.0977708877421475,77,0.8701298701298698,12.884650851760853,136,335,28,3393,2
195,ah_r,21303,18,805,165940.13411421425,2.913920381522347,1.112832911076796,78,0.8589743589743588,18.602774648254126,136,335,28,3393,2
196,ch,21303,18,805,166541.90963319442,2.903391344394578,1.114703113011696,77,0.8701298701298698,12.551241462453618,136,335,28,3393,2
197,ah_c,21303,18,805,165767.09256576144,2.916962175204569,1.0996592159098024,79,0.8481012658227847,18.87826807125475,136,335,28,3393,2
198,o,21303,11,911,97262.56193361881,1.3259873255953178,1.312423987128259,36,0.43888888888888866,0.4629763992270455,139,84,4,3378,0
199,ah_o,21303,11,911,63774.03251177733,2.022279590914862,1.095400508729443,26,0.6461538461538463,4.63925743578875,139,84,4,3378,0
200,rh,21303,11,911,75484.40231787035,1.7085506464740965,1.2817740175883758,23,0.7304347826086957,0.34315863355004694,139,84,4,3378,0
201,ah_r,21303,11,911,63130.24851029274,2.0429022128414576,1.1606328167718916,23,0.7304347826086959,4.936814854758268,139,84,4,3378,0
202,ch,21303,11,911,70829.52702396641,1.8208356006001463,1.2837429783539411,22,0.7636363636363636,0.2998406772094313,139,84,4,3378,0
203,ah_c,21303,11,911,63873.3551365668,2.01913496015923,1.1492870847197516,23,0.7304347826086959,4.558598496303603,139,84,4,3378,0
204,o,21303,11,911,96778.58177857938,1.3037608012909536,1.3217486301714305,31,0.5354838709677417,0.67868706335139,139,83,4,3378,1
