Spiders,0,100,8,10,0.004955349353511062,10,0.01335137623153404,148.0,3,1,0,81,49,22,66,98,65,43,46,52,5
Dreyfus,0,100,8,10,0.006502391026131938,10,0.4770110949612789,134.0,0,0,0,81,49,22,66,98,65,43,46,52,5
Gravitation 2,0,100,8,10,0.004955349353511062,10,0.014519059127072076,159.0,3,1,0,81,49,22,66,98,65,43,46,52,5
Gravitation 3,0,100,8,10,0.004955349353511062,10,0.012918725638732198,150.0,3,1,0,81,49,22,66,98,65,43,46,52,5
Spiders,0,400,26,10,0.07056389057098045,1,0.05738146913298614,168.0,4,0,0,326,247,168,204,257,355,274,14,345,31
Dreyfus,0,400,26,10,0.09961227243407844,1,0.9912348779538469,153.0,3,0,0,326,247,168,204,257,355,274,14,345,31
Gravitation 2,0,400,26,10,0.07056389057098045,1,0.06674109099005143,203.0,5,3,0,326,247,168,204,257,355,274,14,345,31
Gravitation 3,0,400,26,10,0.07056389057098045,1,0.05999671564513509,173.0,5,1,0,326,247,168,204,257,355,274,14,345,31
Spiders,0,400,26,10,0.07056389057098045,2,0.05784925284874287,259.0,4,1,0,124,256,356,6,68,33,229,60,0,387
Dreyfus,0,400,26,10,0.09961227243407844,2,1.022283479300274,216.0,2,0,0,124,256,356,6,68,33,229,60,0,387
Gravitation 2,0,400,26,10,0.07056389057098045,2,0.07035624986677025,262.0,5,1,0,124,256,356,6,68,33,229,60,0,387
Gravitation 3,0,400,26,10,0.07056389057098045,2,0.062114571877238234,258.0,5,0,0,124,256,356,6,68,33,229,60,0,387
Spiders,0,400,26,10,0.07056389057098045,3,0.05486135838074979,225.0,2,1,0,183,379,389,330,252,92,277,13,195,109
Dreyfus,0,400,26,10,0.09961227243407844,3,1.0012916357113584,181.0,2,0,0,183,379,389,330,252,92,277,13,195,109
Gravitation 2,0,400,26,10,0.07056389057098045,3,0.0672041376555228,252.0,5,1,0,183,379,389,330,252,92,277,13,195,109
Gravitation 3,0,400,26,10,0.07056389057098045,3,0.07310531804950315,246.0,5,2,0,183,379,389,330,252,92,277,13,195,109
Spiders,0,400,26,10,0.07056389057098045,4,0.05535835390660715,163.0,4,0,0,90,130,231,259,306,253,71,63,248,110
Dreyfus,0,400,26,10,0.09961227243407844,4,0.9814789228895062,127.0,0,0,0,90,130,231,259,306,253,71,63,248,110
Gravitation 2,0,400,26,10,0.07056389057098045,4,0.06601908557560421,187.0,5,1,0,90,130,231,259,306,253,71,63,248,110
Gravitation 3,0,400,26,10,0.07056389057098045,4,0.060340941299262596,187.0,5,1,0,90,130,231,259,306,253,71,63,248,110
Spiders,0,400,26,10,0.07056389057098045,5,0.0617924524577802,250.0,4,2,0,132,140,301,277,285,306,70,55,265,343
Dreyfus,0,400,26,10,0.09961227243407844,5,1.0330294778744236,196.0,5,1,0,132,140,301,277,285,306,70,55,265,343
Gravitation 2,0,400,26,10,0.07056389057098045,5,0.0712207615439926,210.0,6,1,0,132,140,301,277,285,306,70,55,265,343
Gravitation 3,0,400,26,10,0.07056389057098045,5,0.07110865135388877,251.0,7,1,0,132,140,301,277,285,306,70,55,265,343
Spiders,0,400,26,10,0.07056389057098045,6,0.06683464773320402,316.0,7,0,0,307,301,53,219,130,19,84,113,360,0
Dreyfus,0,400,26,10,0.09961227243407844,6,0.984646035759992,216.0,4,0,0,307,301,53,219,130,19,84,113,360,0
Gravitation 2,0,400,26,10,0.07056389057098045,6,0.07251792381402034,342.0,8,1,0,307,301,53,219,130,19,84,113,360,0
Gravitation 3,0,400,26,10,0.07056389057098045,6,0.07630914305970826,319.0,7,1,0,307,301,53,219,130,19,84,113,360,0
Spiders,0,400,26,10,0.07056389057098045,7,0.059084833465050224,269.0,6,0,0,324,42,223,100,37,118,224,353,263,70
Dreyfus,0,400,26,10,0.09961227243407844,7,0.9842287805806205,227.0,2,2,0,324,42,223,100,37,118,224,353,263,70
Gravitation 2,0,400,26,10,0.07056389057098045,7,0.07072573978909169,237.0,5,1,0,324,42,223,100,37,118,224,353,263,70
Gravitation 3,0,400,26,10,0.07056389057098045,7,0.0667331959062416,281.0,5,0,0,324,42,223,100,37,118,224,353,263,70
Spiders,0,400,26,10,0.07056389057098045,8,0.06396083722626855,218.0,6,0,0,79,169,292,203,178,337,19,64,255,277
Dreyfus,0,400,26,10,0.09961227243407844,8,0.9856191048396088,187.0,2,0,0,79,169,292,203,178,337,19,64,255,277
Gravitation 2,0,400,26,10,0.07056389057098045,8,0.07267385171927288,253.0,11,1,0,79,169,292,203,178,337,19,64,255,277
Gravitation 3,0,400,26,10,0.07056389057098045,8,0.06716703076161501,230.0,8,1,0,79,169,292,203,178,337,19,64,255,277
Spiders,0,400,26,10,0.07056389057098045,9,0.07241134018258322,304.0,7,1,0,39,392,215,70,52,361,340,2,131,231
Dreyfus,0,400,26,10,0.09961227243407844,9,0.9839690323232624,218.0,1,0,0,39,392,215,70,52,361,340,2,131,231
Gravitation 2,0,400,26,10,0.07056389057098045,9,0.08089066019480384,355.0,7,1,0,39,392,215,70,52,361,340,2,131,231
Gravitation 3,0,400,26,10,0.07056389057098045,9,0.08430015213826536,348.0,7,1,0,39,392,215,70,52,361,340,2,131,231
Spiders,0,400,26,10,0.07056389057098045,10,0.06862288421622864,286.0,5,3,0,88,3,376,235,249,22,94,121,10,386
Dreyfus,0,400,26,10,0.09961227243407844,10,0.9642372441104676,226.0,2,0,0,88,3,376,235,249,22,94,121,10,386
Gravitation 2,0,400,26,10,0.07056389057098045,10,0.07567200979622157,294.0,5,1,0,88,3,376,235,249,22,94,121,10,386
Gravitation 3,0,400,26,10,0.07056389057098045,10,0.06613080101152136,289.0,6,0,0,88,3,376,235,249,22,94,121,10,386
Spiders,0,900,72,10,0.3539156852419545,1,0.16870846692473052,339.0,9,0,0,853,720,118,252,521,466,571,648,237,376
Dreyfus,0,900,72,10,0.6975942100613359,1,2.3442923675856306,263.0,1,0,0,853,720,118,252,521,466,571,648,237,376
Gravitation 2,0,900,72,10,0.3539156852419545,1,0.19577991980174048,395.0,9,1,0,853,720,118,252,521,466,571,648,237,376
Gravitation 3,0,900,72,10,0.3539156852419545,1,0.1943738053751325,424.0,11,2,0,853,720,118,252,521,466,571,648,237,376
Spiders,0,900,72,10,0.3539156852419545,2,0.15995518750429483,342.0,8,1,0,304,270,614,837,548,101,385,365,234,55
Dreyfus,0,900,72,10,0.6975942100613359,2,2.3389892397902727,313.0,4,0,0,304,270,614,837,548,101,385,365,234,55
Gravitation 2,0,900,72,10,0.3539156852419545,2,0.19377456851393404,401.0,11,3,0,304,270,614,837,548,101,385,365,234,55
Gravitation 3,0,900,72,10,0.3539156852419545,2,0.18827366886912955,397.0,13,4,0,304,270,614,837,548,101,385,365,234,55
Spiders,0,900,72,10,0.3539156852419545,3,0.19239134983037331,371.0,10,2,0,301,565,815,407,514,840,223,857,557,118
Dreyfus,0,900,72,10,0.6975942100613359,3,2.3556139177695457,304.0,5,0,0,301,565,815,407,514,840,223,857,557,118
Gravitation 2,0,900,72,10,0.3539156852419545,3,0.21123020406423265,418.0,15,1,0,301,565,815,407,514,840,223,857,557,118
Gravitation 3,0,900,72,10,0.3539156852419545,3,0.22932494664897263,449.0,14,2,0,301,565,815,407,514,840,223,857,557,118
Spiders,0,900,72,10,0.3539156852419545,4,0.1856043410328816,376.0,7,1,0,780,483,870,694,117,142,388,192,165,768
Dreyfus,0,900,72,10,0.6975942100613359,4,2.3490219175421636,262.0,7,0,0,780,483,870,694,117,142,388,192,165,768
Gravitation 2,0,900,72,10,0.3539156852419545,4,0.2131498936926981,386.0,11,1,0,780,483,870,694,117,142,388,192,165,768
Gravitation 3,0,900,72,10,0.3539156852419545,4,0.20233678690615875,334.0,10,2,0,780,483,870,694,117,142,388,192,165,768
Spiders,0,900,72,10,0.3539156852419545,5,0.17785926381501582,347.0,11,1,0,693,492,366,600,335,113,209,447,224,481
Dreyfus,0,900,72,10,0.6975942100613359,5,2.66861885772348,229.0,4,1,0,693,492,366,600,335,113,209,447,224,481
Gravitation 2,0,900,72,10,0.3539156852419545,5,0.2084862676859771,405.0,13,2,0,693,492,366,600,335,113,209,447,224,481
Gravitation 3,0,900,72,10,0.3539156852419545,5,0.1962220444951086,361.0,12,3,0,693,492,366,600,335,113,209,447,224,481
Spiders,0,900,72,10,0.3539156852419545,6,0.176004313873797,303.0,7,1,0,557,335,329,594,273,637,825,476,164,623
Dreyfus,0,900,72,10,0.6975942100613359,6,2.622737762422723,241.0,3,0,0,557,335,329,594,273,637,825,476,164,623
Gravitation 2,0,900,72,10,0.3539156852419545,6,0.18690110854871733,361.0,10,2,0,557,335,329,594,273,637,825,476,164,623
Gravitation 3,0,900,72,10,0.3539156852419545,6,0.18361951696298462,318.0,8,0,0,557,335,329,594,273,637,825,476,164,623
Spiders,0,900,72,10,0.3539156852419545,7,0.27794760980285105,311.0,9,2,0,493,882,44,97,857,691,154,815,592,858
Dreyfus,0,900,72,10,0.6975942100613359,7,2.516846529834339,286.0,5,1,0,493,882,44,97,857,691,154,815,592,858
Gravitation 2,0,900,72,10,0.3539156852419545,7,0.22101497618447752,356.0,11,3,0,493,882,44,97,857,691,154,815,592,858
Gravitation 3,0,900,72,10,0.3539156852419545,7,0.22063759117835247,364.0,12,3,0,493,882,44,97,857,691,154,815,592,858
Spiders,0,900,72,10,0.3539156852419545,8,0.17897799719092689,298.0,8,3,0,408,299,137,81,638,247,629,164,536,185
Dreyfus,0,900,72,10,0.6975942100613359,8,2.7511706435519656,263.0,7,3,0,408,299,137,81,638,247,629,164,536,185
Gravitation 2,0,900,72,10,0.3539156852419545,8,0.2659482666738242,297.0,11,1,0,408,299,137,81,638,247,629,164,536,185
Gravitation 3,0,900,72,10,0.3539156852419545,8,0.1912769587505565,313.0,10,2,0,408,299,137,81,638,247,629,164,536,185
Spiders,0,900,72,10,0.3539156852419545,9,0.22038652751318466,333.0,9,1,0,260,105,465,168,298,617,449,876,560,391
Dreyfus,0,900,72,10,0.6975942100613359,9,2.606865091176374,248.0,6,0,0,260,105,465,168,298,617,449,876,560,391
Gravitation 2,0,900,72,10,0.3539156852419545,9,0.20584654641401556,360.0,12,0,0,260,105,465,168,298,617,449,876,560,391
Gravitation 3,0,900,72,10,0.3539156852419545,9,0.20613392746471249,352.0,10,0,0,260,105,465,168,298,617,449,876,560,391
Spiders,0,900,72,10,0.3539156852419545,10,0.19017243652550064,345.0,11,1,0,8,526,351,634,489,6,567,364,717,274
Dreyfus,0,900,72,10,0.6975942100613359,10,2.954975126538457,263.0,5,2,0,8,526,351,634,489,6,567,364,717,274
Gravitation 2,0,900,72,10,0.3539156852419545,10,0.2960451156669279,400.0,18,4,0,8,526,351,634,489,6,567,364,717,274
Gravitation 3,0,900,72,10,0.3539156852419545,10,0.3451489841790405,420.0,21,2,0,8,526,351,634,489,6,567,364,717,274
Spiders,0,1600,128,10,1.880167628419457,1,0.6832287103143742,554.0,13,2,0,725,832,534,1375,80,1071,476,1361,187,361
Dreyfus,0,1600,128,10,4.04978560899913,1,6.027308700145504,410.0,2,1,0,725,832,534,1375,80,1071,476,1361,187,361
Gravitation 2,0,1600,128,10,1.880167628419457,1,0.5695043703236422,641.0,20,3,0,725,832,534,1375,80,1071,476,1361,187,361
Gravitation 3,0,1600,128,10,1.880167628419457,1,0.6786065334976499,611.0,14,4,0,725,832,534,1375,80,1071,476,1361,187,361
Spiders,0,1600,128,10,1.880167628419457,2,0.4704652809741816,382.0,8,2,0,945,809,982,125,990,110,531,202,1379,344
Dreyfus,0,1600,128,10,4.04978560899913,2,5.9043538229180115,313.0,7,1,0,945,809,982,125,990,110,531,202,1379,344
Gravitation 2,0,1600,128,10,1.880167628419457,2,0.5067352959985385,453.0,12,2,0,945,809,982,125,990,110,531,202,1379,344
Gravitation 3,0,1600,128,10,1.880167628419457,2,0.5630710612808514,475.0,13,0,0,945,809,982,125,990,110,531,202,1379,344
Spiders,0,1600,128,10,1.880167628419457,3,0.3997150664253013,350.0,10,1,0,618,1209,334,477,1255,1309,638,304,956,712
Dreyfus,0,1600,128,10,4.04978560899913,3,5.5439124561526825,297.0,4,0,0,618,1209,334,477,1255,1309,638,304,956,712
Gravitation 2,0,1600,128,10,1.880167628419457,3,0.47422334086788,366.0,12,2,0,618,1209,334,477,1255,1309,638,304,956,712
Gravitation 3,0,1600,128,10,1.880167628419457,3,0.42605701355823555,357.0,11,1,0,618,1209,334,477,1255,1309,638,304,956,712
Spiders,0,1600,128,10,1.880167628419457,4,0.49376564706922466,457.0,9,2,0,1353,230,1067,1025,179,761,1066,487,966,1400
Dreyfus,0,1600,128,10,4.04978560899913,4,5.84177699388367,355.0,5,1,0,1353,230,1067,1025,179,761,1066,487,966,1400
Gravitation 2,0,1600,128,10,1.880167628419457,4,0.7404349085867636,519.0,17,1,0,1353,230,1067,1025,179,761,1066,487,966,1400
Gravitation 3,0,1600,128,10,1.880167628419457,4,0.8290193279546685,552.0,14,0,0,1353,230,1067,1025,179,761,1066,487,966,1400
Spiders,0,1600,128,10,1.880167628419457,5,0.7462042410811165,466.0,13,0,0,1336,1130,74,466,411,1272,959,667,884,140
Dreyfus,0,1600,128,10,4.04978560899913,5,6.534618363491248,413.0,12,1,0,1336,1130,74,466,411,1272,959,667,884,140
Gravitation 2,0,1600,128,10,1.880167628419457,5,0.6922409484837857,569.0,20,4,0,1336,1130,74,466,411,1272,959,667,884,140
Gravitation 3,0,1600,128,10,1.880167628419457,5,0.6226746017522373,543.0,18,2,0,1336,1130,74,466,411,1272,959,667,884,140
Spiders,0,1600,128,10,1.880167628419457,6,0.41296341181309515,467.0,12,3,0,288,226,791,585,888,362,1529,1024,475,280
Dreyfus,0,1600,128,10,4.04978560899913,6,6.534273348328725,403.0,3,0,0,288,226,791,585,888,362,1529,1024,475,280
Gravitation 2,0,1600,128,10,1.880167628419457,6,0.586320898839503,534.0,20,3,0,288,226,791,585,888,362,1529,1024,475,280
Gravitation 3,0,1600,128,10,1.880167628419457,6,0.7376333380966997,552.0,18,3,0,288,226,791,585,888,362,1529,1024,475,280
Spiders,0,1600,128,10,1.880167628419457,7,0.7799557243699837,457.0,16,2,0,504,1548,637,163,252,1165,493,19,797,624
Dreyfus,0,1600,128,10,4.04978560899913,7,6.987007850081824,402.0,8,3,0,504,1548,637,163,252,1165,493,19,797,624
Gravitation 2,0,1600,128,10,1.880167628419457,7,0.6128191686318871,518.0,17,1,0,504,1548,637,163,252,1165,493,19,797,624
Gravitation 3,0,1600,128,10,1.880167628419457,7,0.5749630312700589,531.0,20,1,0,504,1548,637,163,252,1165,493,19,797,624
Spiders,0,1600,128,10,1.880167628419457,8,0.6201473854245592,393.0,11,1,0,285,150,1540,1137,1219,1575,916,573,1157,208
Dreyfus,0,1600,128,10,4.04978560899913,8,5.6022022546780335,346.0,4,1,0,285,150,1540,1137,1219,1575,916,573,1157,208
Gravitation 2,0,1600,128,10,1.880167628419457,8,0.6827992177550897,614.0,19,2,0,285,150,1540,1137,1219,1575,916,573,1157,208
Gravitation 3,0,1600,128,10,1.880167628419457,8,0.6455281061036118,558.0,18,2,0,285,150,1540,1137,1219,1575,916,573,1157,208
Spiders,0,1600,128,10,1.880167628419457,9,0.4780745627505212,334.0,11,2,0,1208,726,692,180,341,335,849,103,1568,407
Dreyfus,0,1600,128,10,4.04978560899913,9,6.667494992543098,275.0,7,1,0,1208,726,692,180,341,335,849,103,1568,407
Gravitation 2,0,1600,128,10,1.880167628419457,9,0.47297670713422235,441.0,16,2,0,1208,726,692,180,341,335,849,103,1568,407
Gravitation 3,0,1600,128,10,1.880167628419457,9,0.43623811888575403,456.0,14,1,0,1208,726,692,180,341,335,849,103,1568,407
Spiders,0,1600,128,10,1.880167628419457,10,0.49591153084885775,377.0,12,2,0,1327,1295,1521,746,1005,1127,816,782,240,506
Dreyfus,0,1600,128,10,4.04978560899913,10,6.65863670850797,310.0,5,0,0,1327,1295,1521,746,1005,1127,816,782,240,506
Gravitation 2,0,1600,128,10,1.880167628419457,10,0.6315956517036341,466.0,18,3,0,1327,1295,1521,746,1005,1127,816,782,240,506
Gravitation 3,0,1600,128,10,1.880167628419457,10,0.6018746086999158,433.0,17,1,0,1327,1295,1521,746,1005,1127,816,782,240,506
Spiders,0,2500,228,10,3.818065293922132,1,0.8051528843504627,622.0,15,4,0,2347,1442,784,805,2077,2404,927,2094,1497,1881
Dreyfus,0,2500,228,10,9.58031471383083,1,9.953749809531104,423.0,8,2,0,2347,1442,784,805,2077,2404,927,2094,1497,1881
Gravitation 2,0,2500,228,10,3.818065293922132,1,0.9836919148815184,740.0,29,3,0,2347,1442,784,805,2077,2404,927,2094,1497,1881
Gravitation 3,0,2500,228,10,3.818065293922132,1,0.8782471492826289,624.0,22,5,0,2347,1442,784,805,2077,2404,927,2094,1497,1881
Spiders,0,2500,228,10,3.818065293922132,2,1.0063654113220366,520.0,15,2,0,995,422,1970,468,2228,1594,2324,1958,2372,410
Dreyfus,0,2500,228,10,9.58031471383083,2,9.712088004920219,416.0,6,1,0,995,422,1970,468,2228,1594,2324,1958,2372,410
Gravitation 2,0,2500,228,10,3.818065293922132,2,1.5259910106575774,771.0,27,3,0,995,422,1970,468,2228,1594,2324,1958,2372,410
Gravitation 3,0,2500,228,10,3.818065293922132,2,0.8205609299145635,725.0,22,3,0,995,422,1970,468,2228,1594,2324,1958,2372,410
Spiders,0,2500,228,10,3.818065293922132,3,0.49447620461214115,405.0,14,0,0,1172,1710,2159,1556,2078,1604,669,1369,813,537
Dreyfus,0,2500,228,10,9.58031471383083,3,9.083153785969017,367.0,6,1,0,1172,1710,2159,1556,2078,1604,669,1369,813,537
Gravitation 2,0,2500,228,10,3.818065293922132,3,1.0728396484792881,485.0,20,0,0,1172,1710,2159,1556,2078,1604,669,1369,813,537
Gravitation 3,0,2500,228,10,3.818065293922132,3,0.625166290202742,451.0,18,0,0,1172,1710,2159,1556,2078,1604,669,1369,813,537
Spiders,0,2500,228,10,3.818065293922132,4,0.6111955446463071,474.0,20,2,0,1237,1266,1937,1019,691,666,1047,294,1643,734
Dreyfus,0,2500,228,10,9.58031471383083,4,8.881452553309572,358.0,9,0,0,1237,1266,1937,1019,691,666,1047,294,1643,734
Gravitation 2,0,2500,228,10,3.818065293922132,4,1.0905348998232398,527.0,23,2,0,1237,1266,1937,1019,691,666,1047,294,1643,734
Gravitation 3,0,2500,228,10,3.818065293922132,4,0.6369106221247307,542.0,22,2,0,1237,1266,1937,1019,691,666,1047,294,1643,734
Spiders,0,2500,228,10,3.818065293922132,5,0.7511757753564439,615.0,18,1,0,967,2452,915,1729,86,1336,1990,1766,2084,151
Dreyfus,0,2500,228,10,9.58031471383083,5,8.797280696283224,521.0,10,1,0,967,2452,915,1729,86,1336,1990,1766,2084,151
Gravitation 2,0,2500,228,10,3.818065293922132,5,1.217549823900157,723.0,28,3,0,967,2452,915,1729,86,1336,1990,1766,2084,151
Gravitation 3,0,2500,228,10,3.818065293922132,5,0.7521354227935717,700.0,28,3,0,967,2452,915,1729,86,1336,1990,1766,2084,151
Spiders,0,2500,228,10,3.818065293922132,6,0.7545485551601985,573.0,20,2,0,789,2011,478,2341,404,1436,1257,659,1106,736
Dreyfus,0,2500,228,10,9.58031471383083,6,9.237827951912607,425.0,7,2,0,789,2011,478,2341,404,1436,1257,659,1106,736
Gravitation 2,0,2500,228,10,3.818065293922132,6,0.8669623112384102,619.0,26,3,0,789,2011,478,2341,404,1436,1257,659,1106,736
Gravitation 3,0,2500,228,10,3.818065293922132,6,0.8018610291557593,562.0,22,3,0,789,2011,478,2341,404,1436,1257,659,1106,736
Spiders,0,2500,228,10,3.818065293922132,7,0.892577121152442,655.0,19,1,0,2077,1704,649,708,353,2150,2063,867,637,1749
Dreyfus,0,2500,228,10,9.58031471383083,7,9.46426606116637,504.0,13,2,0,2077,1704,649,708,353,2150,2063,867,637,1749
Gravitation 2,0,2500,228,10,3.818065293922132,7,1.081675826279735,748.0,33,3,0,2077,1704,649,708,353,2150,2063,867,637,1749
Gravitation 3,0,2500,228,10,3.818065293922132,7,1.0744806416492452,735.0,29,3,0,2077,1704,649,708,353,2150,2063,867,637,1749
Spiders,0,2500,228,10,3.818065293922132,8,0.728017915524191,529.0,14,0,0,1373,2298,1531,2435,1745,1057,2467,638,993,1412
Dreyfus,0,2500,228,10,9.58031471383083,8,10.688604867634979,434.0,7,1,0,1373,2298,1531,2435,1745,1057,2467,638,993,1412
Gravitation 2,0,2500,228,10,3.818065293922132,8,0.819679838561342,629.0,27,1,0,1373,2298,1531,2435,1745,1057,2467,638,993,1412
Gravitation 3,0,2500,228,10,3.818065293922132,8,0.8526777361005031,609.0,25,2,0,1373,2298,1531,2435,1745,1057,2467,638,993,1412
Spiders,0,2500,228,10,3.818065293922132,9,0.6925610941322873,483.0,15,2,0,1463,1642,873,2118,1191,2478,1400,2377,324,714
Dreyfus,0,2500,228,10,9.58031471383083,9,10.279193059273894,417.0,7,2,0,1463,1642,873,2118,1191,2478,1400,2377,324,714
Gravitation 2,0,2500,228,10,3.818065293922132,9,1.183593463186412,641.0,25,2,0,1463,1642,873,2118,1191,2478,1400,2377,324,714
Gravitation 3,0,2500,228,10,3.818065293922132,9,0.8858035339974322,698.0,26,3,0,1463,1642,873,2118,1191,2478,1400,2377,324,714
Spiders,0,2500,228,10,3.818065293922132,10,0.979919643836979,593.0,19,1,0,2348,1590,907,309,2262,2468,544,659,2148,476
Dreyfus,0,2500,228,10,9.58031471383083,10,10.144381345180136,473.0,5,1,0,2348,1590,907,309,2262,2468,544,659,2148,476
Gravitation 2,0,2500,228,10,3.818065293922132,10,1.113781974102551,848.0,31,3,0,2348,1590,907,309,2262,2468,544,659,2148,476
Gravitation 3,0,2500,228,10,3.818065293922132,10,1.0262847077753463,718.0,26,2,0,2348,1590,907,309,2262,2468,544,659,2148,476
Spiders,0,3600,336,10,9.631667496966315,1,1.5024703717242005,583.0,20,4,0,325,3443,2531,1901,2447,3522,1421,869,2798,1540
Dreyfus,0,3600,336,10,21.662379767742436,1,17.007034519674903,468.0,10,2,0,325,3443,2531,1901,2447,3522,1421,869,2798,1540
Gravitation 2,0,3600,336,10,9.631667496966315,1,2.288019762973761,775.0,38,4,0,325,3443,2531,1901,2447,3522,1421,869,2798,1540
Gravitation 3,0,3600,336,10,9.631667496966315,1,1.8363463604847539,789.0,34,3,0,325,3443,2531,1901,2447,3522,1421,869,2798,1540
Spiders,0,3600,336,10,9.631667496966315,2,1.6628901849107933,637.0,17,1,0,746,2676,1495,223,2810,2089,3420,2763,575,2212
Dreyfus,0,3600,336,10,21.662379767742436,2,17.90793582244271,524.0,11,2,0,746,2676,1495,223,2810,2089,3420,2763,575,2212
Gravitation 2,0,3600,336,10,9.631667496966315,2,2.1866847832523035,922.0,39,4,0,746,2676,1495,223,2810,2089,3420,2763,575,2212
Gravitation 3,0,3600,336,10,9.631667496966315,2,2.011443923982995,911.0,37,3,0,746,2676,1495,223,2810,2089,3420,2763,575,2212
Spiders,0,3600,336,10,9.631667496966315,3,1.6568539985835855,636.0,21,1,0,418,3580,3560,3466,2487,2927,3552,1167,3589,1162
