Spiders,0,100,8,6,0.0052139133482971495,1,0.013471776259640885,53.0,0,0,0,8,68,27,37,24,45
Dreyfus,0,100,8,6,0.0052139133482971495,1,0.008961709633028607,45.0,0,0,0,8,68,27,37,24,45
Gravitation 2,0,100,8,6,0.0052139133482971495,1,0.011657880754233147,53.0,0,0,0,8,68,27,37,24,45
Gravitation 3,0,100,8,6,0.0052139133482971495,1,0.014997106451783544,53.0,0,0,0,8,68,27,37,24,45
Spiders,0,100,8,6,0.0052139133482971495,2,0.015649240374511195,58.0,1,0,0,66,47,93,82,38,74
Dreyfus,0,100,8,6,0.0052139133482971495,2,0.013584675958127637,65.0,1,0,0,66,47,93,82,38,74
Gravitation 2,0,100,8,6,0.0052139133482971495,2,0.0181243491490284,61.0,1,0,0,66,47,93,82,38,74
Gravitation 3,0,100,8,6,0.0052139133482971495,2,0.014242731193712985,61.0,1,0,0,66,47,93,82,38,74
Spiders,0,100,8,6,0.0052139133482971495,3,0.010518620160412315,82.0,1,0,0,93,63,55,66,47,18
Dreyfus,0,100,8,6,0.0052139133482971495,3,0.01666139011898682,82.0,1,0,0,93,63,55,66,47,18
Gravitation 2,0,100,8,6,0.0052139133482971495,3,0.012686610174710289,87.0,1,0,0,93,63,55,66,47,18
Gravitation 3,0,100,8,6,0.0052139133482971495,3,0.012464363565451442,90.0,1,0,0,93,63,55,66,47,18
Spiders,0,100,8,6,0.0052139133482971495,4,0.010804422194343799,60.0,1,0,0,93,14,98,80,34,54
Dreyfus,0,100,8,6,0.0052139133482971495,4,0.012371596330680856,68.0,2,0,0,93,14,98,80,34,54
Gravitation 2,0,100,8,6,0.0052139133482971495,4,0.015218168798470877,64.0,2,0,0,93,14,98,80,34,54
Gravitation 3,0,100,8,6,0.0052139133482971495,4,0.013109786666940348,64.0,2,0,0,93,14,98,80,34,54
Spiders,0,100,8,6,0.0052139133482971495,5,0.011115883250658654,80.0,1,0,0,46,91,25,98,55,86
