Spiders,0,2500,366,6,1,5.33825539175011,436.0,34,2,0,683,120,1900,1728,1103,2298
Gravitation 2,0,2500,366,6,1,5.077063913071971,659.0,63,2,0,683,120,1900,1728,1103,2298
Gravitation 3,0,2500,366,6,1,5.131086418797878,659.0,63,2,0,683,120,1900,1728,1103,2298
