Gravitation 2,1,100,20,6,0.02517465899159177,3,0.019267952038944713,90.0,6,2,0,70,36,51,43,77,65
Gravitation 3,1,100,20,6,0.02517465899159177,3,0.022042284489872443,96.0,7,1,0,70,36,51,43,77,65
Spiders,1,100,20,6,0.02517465899159177,4,0.01997693056510741,76.0,8,2,0,75,56,91,8,50,29
Gravitation 2,1,100,20,6,0.02517465899159177,4,0.020201545699508827,86.0,9,2,0,75,56,91,8,50,29
Gravitation 3,1,100,20,6,0.02517465899159177,4,0.020639328096786258,84.0,9,1,0,75,56,91,8,50,29
Spiders,1,100,20,6,0.02517465899159177,5,0.018896093591481034,60.0,8,2,0,35,38,26,5,45,11
Gravitation 2,1,100,20,6,0.02517465899159177,5,0.016930217722725516,47.0,4,2,0,35,38,26,5,45,11
Gravitation 3,1,100,20,6,0.02517465899159177,5,0.018275145249804226,47.0,4,2,0,35,38,26,5,45,11
Spiders,1,100,20,6,0.02517465899159177,6,0.020708410080127138,85.0,9,2,0,82,2,88,49,54,31
Gravitation 2,1,100,20,6,0.02517465899159177,6,0.02250217312181846,87.0,9,2,0,82,2,88,49,54,31
Gravitation 3,1,100,20,6,0.02517465899159177,6,0.0223572983339011,94.0,10,1,0,82,2,88,49,54,31
Spiders,1,100,20,6,0.02517465899159177,7,0.020437213951245425,84.0,9,0,0,48,49,13,90,28,54
Gravitation 2,1,100,20,6,0.02517465899159177,7,0.02078222911375427,81.0,9,1,0,48,49,13,90,28,54
Gravitation 3,1,100,20,6,0.02517465899159177,7,0.021868987400235795,86.0,9,1,0,48,49,13,90,28,54
Spiders,1,100,20,6,0.02517465899159177,8,0.021302909891039334,102.0,9,1,0,30,65,19,43,3,91
Gravitation 2,1,100,20,6,0.02517465899159177,8,0.021850828707473013,123.0,10,1,0,30,65,19,43,3,91
Gravitation 3,1,100,20,6,0.02517465899159177,8,0.022227818959411394,111.0,10,1,0,30,65,19,43,3,91
Spiders,1,100,20,6,0.02517465899159177,9,0.01748129457268277,60.0,5,2,0,36,83,33,15,75,10
Gravitation 2,1,100,20,6,0.02517465899159177,9,0.020715910409748517,86.0,9,1,0,36,83,33,15,75,10
Gravitation 3,1,100,20,6,0.02517465899159177,9,0.020943683577671734,97.0,11,2,0,36,83,33,15,75,10
Spiders,1,100,20,6,0.02517465899159177,10,0.017690119539464533,78.0,6,1,0,7,75,51,16,49,52
Gravitation 2,1,100,20,6,0.02517465899159177,10,0.020562351029637327,90.0,9,0,0,7,75,51,16,49,52
Gravitation 3,1,100,20,6,0.02517465899159177,10,0.02023628406827349,108.0,10,2,0,7,75,51,16,49,52
Spiders,2,100,23,6,0.03571341161572228,1,0.018151587188173224,60.0,5,1,0,38,82,66,92,75,19
Gravitation 2,2,100,23,6,0.03571341161572228,1,0.01998324663215456,61.0,6,1,0,38,82,66,92,75,19
Gravitation 3,2,100,23,6,0.03571341161572228,1,0.020324709006949604,68.0,5,2,0,38,82,66,92,75,19
Spiders,2,100,23,6,0.03571341161572228,2,0.019677706888696633,92.0,5,1,0,31,86,90,0,43,92
Gravitation 2,2,100,23,6,0.03571341161572228,2,0.019506778324204888,105.0,7,3,0,31,86,90,0,43,92
Gravitation 3,2,100,23,6,0.03571341161572228,2,0.019521778983444094,108.0,7,2,0,31,86,90,0,43,92
Spiders,2,100,23,6,0.03571341161572228,3,0.017729594958513673,73.0,4,1,0,14,25,0,34,30,7
Gravitation 2,2,100,23,6,0.03571341161572228,3,0.017248389600279523,92.0,5,2,0,14,25,0,34,30,7
Gravitation 3,2,100,23,6,0.03571341161572228,3,0.018084084221596797,77.0,4,1,0,14,25,0,34,30,7
Spiders,2,100,23,6,0.03571341161572228,4,0.01832646329457077,91.0,5,2,0,89,47,84,14,31,83
Gravitation 2,2,100,23,6,0.03571341161572228,4,0.018865697518812397,96.0,6,2,0,89,47,84,14,31,83
Gravitation 3,2,100,23,6,0.03571341161572228,4,0.01892333163062787,107.0,7,1,0,89,47,84,14,31,83
Spiders,2,100,23,6,0.03571341161572228,5,0.01705851283464277,72.0,5,1,0,89,53,86,32,15,88
Gravitation 2,2,100,23,6,0.03571341161572228,5,0.01797473731082455,72.0,5,1,0,89,53,86,32,15,88
Gravitation 3,2,100,23,6,0.03571341161572228,5,0.01926755728475449,72.0,5,1,0,89,53,86,32,15,88
Spiders,2,100,23,6,0.03571341161572228,6,0.01879345750194794,97.0,8,3,0,12,41,87,34,28,37
Gravitation 2,2,100,23,6,0.03571341161572228,6,0.020821309778613184,99.0,8,1,0,12,41,87,34,28,37
Gravitation 3,2,100,23,6,0.03571341161572228,6,0.020190492582173647,96.0,7,3,0,12,41,87,34,28,37
Spiders,2,100,23,6,0.03571341161572228,7,0.01895728049101031,75.0,5,2,0,12,39,85,54,89,38
Gravitation 2,2,100,23,6,0.03571341161572228,7,0.020552876929064823,76.0,6,0,0,12,39,85,54,89,38
Gravitation 3,2,100,23,6,0.03571341161572228,7,0.018953332949106283,73.0,4,1,0,12,39,85,54,89,38
Spiders,2,100,23,6,0.03571341161572228,8,0.01813066521607709,80.0,8,1,0,82,35,8,44,73,36
Gravitation 2,2,100,23,6,0.03571341161572228,8,0.019905480056623404,88.0,8,1,0,82,35,8,44,73,36
Gravitation 3,2,100,23,6,0.03571341161572228,8,0.019297953357424902,88.0,7,1,0,82,35,8,44,73,36
Spiders,2,100,23,6,0.03571341161572228,9,0.018645029926315004,85.0,5,1,0,62,2,24,44,22,78
Gravitation 2,2,100,23,6,0.03571341161572228,9,0.01997969384444076,95.0,6,1,0,62,2,24,44,22,78
Gravitation 3,2,100,23,6,0.03571341161572228,9,0.0197783692072786,95.0,6,1,0,62,2,24,44,22,78
Spiders,2,100,23,6,0.03571341161572228,10,0.0187516135577539,56.0,5,1,0,31,10,62,76,53,51
Gravitation 2,2,100,23,6,0.03571341161572228,10,0.020442740509912127,71.0,5,2,0,31,10,62,76,53,51
Gravitation 3,2,100,23,6,0.03571341161572228,10,0.020334577861710557,56.0,5,1,0,31,10,62,76,53,51
Spiders,3,100,17,6,0.029360237673602185,1,0.01774538512613688,73.0,3,0,0,66,34,88,36,79,27
Gravitation 2,3,100,17,6,0.029360237673602185,1,0.018579895484881703,86.0,4,2,0,66,34,88,36,79,27
Gravitation 3,3,100,17,6,0.029360237673602185,1,0.016282820850285873,58.0,1,0,0,66,34,88,36,79,27
Spiders,3,100,17,6,0.029360237673602185,2,0.019100181507976544,90.0,5,1,0,58,88,36,18,89,23
Gravitation 2,3,100,17,6,0.029360237673602185,2,0.017078250544170004,98.0,6,1,0,58,88,36,18,89,23
Gravitation 3,3,100,17,6,0.029360237673602185,2,0.01862292369164642,91.0,5,1,0,58,88,36,18,89,23
Spiders,3,100,17,6,0.029360237673602185,3,0.01617979000656078,67.0,3,1,0,10,80,21,34,63,24
Gravitation 2,3,100,17,6,0.029360237673602185,3,0.018065925528834015,71.0,3,2,0,10,80,21,34,63,24
Gravitation 3,3,100,17,6,0.029360237673602185,3,0.017390501108863532,72.0,1,1,0,10,80,21,34,63,24
Spiders,3,100,17,6,0.029360237673602185,4,0.018224616713419906,78.0,3,1,0,49,12,39,63,42,61
Gravitation 2,3,100,17,6,0.029360237673602185,4,0.01928137368142302,77.0,3,2,0,49,12,39,63,42,61
Gravitation 3,3,100,17,6,0.029360237673602185,4,0.02020707225817553,77.0,3,2,0,49,12,39,63,42,61
Spiders,3,100,17,6,0.029360237673602185,5,0.020369316230476997,118.0,6,1,0,5,68,4,50,82,79
Gravitation 2,3,100,17,6,0.029360237673602185,5,0.020954736695006915,125.0,7,2,0,5,68,4,50,82,79
Gravitation 3,3,100,17,6,0.029360237673602185,5,0.021644372265834377,130.0,8,2,0,5,68,4,50,82,79
Spiders,3,100,17,6,0.029360237673602185,6,0.02120461609760227,90.0,7,1,0,88,10,40,80,45,9
Gravitation 2,3,100,17,6,0.029360237673602185,6,0.02341997661476114,100.0,7,1,0,88,10,40,80,45,9
Gravitation 3,3,100,17,6,0.029360237673602185,6,0.022605993473922226,127.0,9,1,0,88,10,40,80,45,9
Spiders,3,100,17,6,0.029360237673602185,7,0.0192395297372272,87.0,4,1,0,58,7,10,62,73,22
Gravitation 2,3,100,17,6,0.029360237673602185,7,0.02084854781776002,108.0,7,3,0,58,7,10,62,73,22
Gravitation 3,3,100,17,6,0.029360237673602185,7,0.020965395058150094,101.0,7,0,0,58,7,10,62,73,22
Spiders,3,100,17,6,0.029360237673602185,8,0.0148486788761506,37.0,0,0,0,17,27,26,22,7,53
Gravitation 2,3,100,17,6,0.029360237673602185,8,0.016330586107336842,43.0,1,0,0,17,27,26,22,7,53
Gravitation 3,3,100,17,6,0.029360237673602185,8,0.016216896900470346,43.0,1,0,0,17,27,26,22,7,53
Spiders,3,100,17,6,0.029360237673602185,9,0.022434670155240255,100.0,7,2,0,49,9,86,81,92,15
Gravitation 2,3,100,17,6,0.029360237673602185,9,0.02240032654066404,95.0,7,3,0,49,9,86,81,92,15
Gravitation 3,3,100,17,6,0.029360237673602185,9,0.02330273462017729,110.0,9,1,0,49,9,86,81,92,15
Spiders,3,100,17,6,0.029360237673602185,10,0.018316989193998268,72.0,3,0,0,17,40,93,5,36,38
Gravitation 2,3,100,17,6,0.029360237673602185,10,0.023476031709815715,87.0,5,1,0,17,40,93,5,36,38
Gravitation 3,3,100,17,6,0.029360237673602185,10,0.022814028932323538,87.0,5,1,0,17,40,93,5,36,38
Spiders,4,100,15,6,0.02430501550989206,1,0.022282689791893517,98.0,5,0,0,35,66,9,53,84,4
Gravitation 2,4,100,15,6,0.02430501550989206,1,0.021848854936518336,113.0,6,2,0,35,66,9,53,84,4
Gravitation 3,4,100,15,6,0.02430501550989206,1,0.02284284598823305,108.0,5,1,0,35,66,9,53,84,4
Spiders,4,100,15,6,0.02430501550989206,2,0.014296812517812896,65.0,0,0,0,4,42,33,36,25,34
