eVST-RS,0,3600,284,60,15,1,0.43102909236464626,1325.4469855514317,0
Hotspot,0,3600,284,60,15,1,0.1211546311011702,1336.6410773196153,0
eVST-RS,0,3600,284,60,20,1,0.25386204713169747,840.9230157156151,0
Hotspot,0,3600,284,60,20,1,0.06827693524739686,817.428642886792,0
eVST-RS,0,3600,284,60,15,2,NA,NA,0
Hotspot,0,3600,284,60,15,2,0.12812119805371935,1428.1475455152363,0
eVST-RS,0,3600,284,60,20,2,0.26302461430846336,795.5037873838124,0
Hotspot,0,3600,284,60,20,2,0.08579164564617514,774.7603905624326,0
eVST-RS,0,3600,284,60,15,3,0.3733417494262312,1294.551493834749,0
Hotspot,0,3600,284,60,15,3,0.1059547409998629,1243.9153527449314,0
eVST-RS,0,3600,284,60,20,3,0.11566522266723211,749.6390823847141,0
Hotspot,0,3600,284,60,20,3,0.054022079217062924,700.3498172678673,0
eVST-RS,0,3600,384,60,15,1,0.922380096335047,1430.2783745457255,0
Hotspot,0,3600,384,60,15,1,0.14231210441008102,1403.0664736827227,0
eVST-RS,0,3600,384,60,20,1,0.16666745616882395,876.6598004222648,0
Hotspot,0,3600,384,60,20,1,0.08468989539886707,861.1074210488358,0
eVST-RS,0,3600,384,60,15,2,0.32218398400152637,1381.1922331056792,0
Hotspot,0,3600,384,60,15,2,0.17832090262200495,1419.8852888995107,0
eVST-RS,0,3600,384,60,20,2,0.2039228782721807,964.1530758662482,0
Hotspot,0,3600,384,60,20,2,0.0836568318384252,875.495737367091,0
eVST-RS,0,3600,384,60,15,3,NA,NA,0
Hotspot,0,3600,384,60,15,3,0.22316186136185934,1489.3303430671428,0
eVST-RS,0,3600,384,60,20,3,0.24442157519888497,791.7334003712717,0
Hotspot,0,3600,384,60,20,3,0.10814797796658127,684.8550023250476,0
eVST-RS,0,3600,497,60,15,1,NA,NA,0
Hotspot,0,3600,497,60,15,1,0.205527146636598,1419.217093237619,0
eVST-RS,0,3600,497,60,20,1,0.1295454599284085,653.7126241216846,0
Hotspot,0,3600,497,60,20,1,0.07655368101430327,620.2780918592998,0
eVST-RS,0,3600,497,60,15,2,0.9716537148839279,1524.776794284753,0
Hotspot,0,3600,497,60,15,2,0.17770706470207642,1415.450780703729,0
eVST-RS,0,3600,497,60,20,2,0.20598505788234434,769.4347069566265,0
Hotspot,0,3600,497,60,20,2,0.08645324844604829,768.4285182351144,0
eVST-RS,0,3600,497,60,15,3,2.7078190713718016,1664.8949132686714,0
Hotspot,0,3600,497,60,15,3,0.20660718557482483,1607.5564355133736,0
eVST-RS,0,3600,497,60,20,3,0.1258916439882114,743.2965281678678,0
Hotspot,0,3600,497,60,20,3,0.08085607296894182,702.3657765655745,0
eVST-RS,1,3600,269,60,15,1,NA,NA,0
Hotspot,1,3600,269,60,15,1,0.1415119439832324,1574.2243932598242,0
eVST-RS,1,3600,269,60,20,1,0.12112660377493967,815.3327371937038,0
Hotspot,1,3600,269,60,20,1,0.06477075620887263,767.2607830139348,0
eVST-RS,1,3600,269,60,15,2,0.4334445741859554,1420.0575058468658,0
Hotspot,1,3600,269,60,15,2,0.1292900559836312,1367.351529395376,0
eVST-RS,1,3600,269,60,20,2,0.14135246454935668,841.8003401077162,0
Hotspot,1,3600,269,60,20,2,0.06958829831501134,799.1756911967178,0
eVST-RS,1,3600,269,60,15,3,0.3110089758499157,1324.8996034968013,0
Hotspot,1,3600,269,60,15,3,0.12788197890290576,1412.3071542452353,0
eVST-RS,1,3600,269,60,20,3,0.15984852611791212,870.8676819364044,0
Hotspot,1,3600,269,60,20,3,0.07594852761792481,874.6527052027818,0
eVST-RS,1,3600,364,60,15,1,NA,NA,0
Hotspot,1,3600,364,60,15,1,0.1743599703463019,1563.0758608445806,0
eVST-RS,1,3600,364,60,20,1,0.21420495949456608,877.6373921151069,0
Hotspot,1,3600,364,60,20,1,0.08172886759342646,854.1297623767065,0
eVST-RS,1,3600,364,60,15,2,NA,NA,0
Hotspot,1,3600,364,60,15,2,0.14516299666593113,1448.1235630971387,0
eVST-RS,1,3600,364,60,20,2,0.16821172236996063,728.1008390626696,0
Hotspot,1,3600,364,60,20,2,0.08461607694800932,783.7349375806084,0
eVST-RS,1,3600,364,60,15,3,0.5848016099528195,1563.5019376120094,0
Hotspot,1,3600,364,60,15,3,0.1927285273179109,1501.5794458346022,0
eVST-RS,1,3600,364,60,20,3,0.26045162680867406,937.3429017036561,0
Hotspot,1,3600,364,60,20,3,0.11453860310228947,903.9946087944195,0
eVST-RS,1,3600,465,60,15,1,NA,NA,0
Hotspot,1,3600,465,60,15,1,0.17913566883862586,1525.9861393642668,0
eVST-RS,1,3600,465,60,20,1,0.13616030367410303,723.7505392156327,0
Hotspot,1,3600,465,60,20,1,0.08338129558882201,740.2129632682286,0
eVST-RS,1,3600,465,60,15,2,2.298415627089696,1460.256573776528,0
Hotspot,1,3600,465,60,15,2,0.22186747259041795,1462.4228880747,0
eVST-RS,1,3600,465,60,20,2,0.1490445839758081,739.3389980725184,0
Hotspot,1,3600,465,60,20,2,0.08972968235963208,785.5368302875827,0
eVST-RS,1,3600,465,60,15,3,0.46579718795129565,1329.375452982484,0
Hotspot,1,3600,465,60,15,3,0.15401252624110384,1317.002509514775,0
eVST-RS,1,3600,465,60,20,3,0.12379551578573,713.6282811966989,0
Hotspot,1,3600,465,60,20,3,0.08472739675090679,729.6593852140381,0
