Spiders,0,100,13,6,1,7.607769473026841,80.0,2,1,0,63,88,96,91,32,14
Gravitation 2,0,100,13,6,1,12.907600676134976,84.0,4,1,0,63,88,96,91,32,14
Gravitation 3,0,100,13,6,1,1.2104691179849247,23.182352941176532,4,1,0,63,88,96,91,32,14
Spiders,0,100,13,6,2,1.3764419383693962,56.38823529411775,7,1,0,49,95,13,72,36,23
Gravitation 2,0,100,13,6,2,1.3220657328887881,107.0,7,1,0,49,95,13,72,36,23
