Spiders,0,100,13,6,0.017163517449319484,1,0.010720339551764511,80.0,2,1,0,63,88,96,91,32,14
Gravitation 2,0,100,13,6,0.017163517449319484,1,0.008639590213569914,84.0,4,1,0,63,88,96,91,32,14
Gravitation 3,0,100,13,6,0.017163517449319484,1,0.008058906799325131,84.0,2,1,0,63,88,96,91,32,14
Spiders,0,100,13,6,0.017163517449319484,2,0.007872977575593451,110.0,6,1,0,49,95,13,72,36,23
Gravitation 2,0,100,13,6,0.017163517449319484,2,0.00923606379543522,104.0,7,1,0,49,95,13,72,36,23
Gravitation 3,0,100,13,6,0.017163517449319484,2,0.008428001967454885,129.0,7,2,0,49,95,13,72,36,23
Spiders,0,100,13,6,0.017163517449319484,3,0.005933155483412042,73.0,2,1,0,62,5,84,91,92,45
Gravitation 2,0,100,13,6,0.017163517449319484,3,0.00689319767473992,73.0,2,1,0,62,5,84,91,92,45
Gravitation 3,0,100,13,6,0.017163517449319484,3,0.007674021463574848,54.0,1,0,0,62,5,84,91,92,45
Spiders,0,100,13,6,0.017163517449319484,4,0.006207904400009151,55.0,1,0,0,98,53,87,54,63,62
Gravitation 2,0,100,13,6,0.017163517449319484,4,0.0059209181035061315,50.0,1,0,0,98,53,87,54,63,62
Gravitation 3,0,100,13,6,0.017163517449319484,4,0.0060172381259913366,50.0,1,0,0,98,53,87,54,63,62
Spiders,0,100,13,6,0.017163517449319484,5,0.0058936800643607234,54.0,1,0,0,76,68,30,92,81,63
Gravitation 2,0,100,13,6,0.017163517449319484,5,0.0060831620758070165,80.0,2,1,0,76,68,30,92,81,63
Gravitation 3,0,100,13,6,0.017163517449319484,5,0.0064771267579391,63.0,1,1,0,76,68,30,92,81,63
Spiders,0,100,13,6,0.017163517449319484,6,0.006781876993015246,79.0,3,0,0,15,6,41,82,92,88
Gravitation 2,0,100,13,6,0.017163517449319484,6,0.007846923799019578,105.0,5,1,0,15,6,41,82,92,88
Gravitation 3,0,100,13,6,0.017163517449319484,6,0.007656257525001736,114.0,3,0,0,15,6,41,82,92,88
Spiders,0,100,13,6,0.017163517449319484,7,0.006181455869244762,73.0,2,0,0,36,97,35,34,3,24
Gravitation 2,0,100,13,6,0.017163517449319484,7,0.006459757573556518,73.0,2,0,0,36,97,35,34,3,24
Gravitation 3,0,100,13,6,0.017163517449319484,7,0.006696610087864374,63.0,2,0,0,36,97,35,34,3,24
Spiders,0,100,13,6,0.017163517449319484,8,0.009965174785312947,106.0,5,0,0,92,98,74,19,80,2
Gravitation 2,0,100,13,6,0.017163517449319484,8,0.008238519956008578,115.0,7,1,0,92,98,74,19,80,2
Gravitation 3,0,100,13,6,0.017163517449319484,8,0.008212860933625221,110.0,6,0,0,92,98,74,19,80,2
Spiders,0,100,13,6,0.017163517449319484,9,0.008550770520704465,99.0,5,2,0,68,2,8,49,93,53
Gravitation 2,0,100,13,6,0.017163517449319484,9,0.009496601561173879,107.0,6,2,0,68,2,8,49,93,53
