eVST-RS,0,10000,281,128,320,1,1.5390524740543015,6425.800595022522,1.0345104736217605
Hotspot_k,0,10000,281,128,320,1,0.8330135228327435,6458.442629748223,1.029281886988735
Hotspot,0,10000,281,128,320,1,0.6390690139348862,6436.093888228929,1.032855973265642
eVST-RS,0,10000,281,128,640,1,0.20551650415609402,1365.5722719878588,1.0026515705136634
Hotspot_k,0,10000,281,128,640,1,0.1481029862181913,1362.3831314526224,1.0049986318449604
Hotspot,0,10000,281,128,640,1,0.14250548006907593,1362.3831314526224,1.0049986318449604
eVST-RS,0,10000,282,128,320,2,1.5144495002707572,6711.770527778639,1.0482438763968995
Hotspot_k,0,10000,282,128,320,2,0.9466464503798306,6979.41061124777,1.0080467746355066
Hotspot,0,10000,282,128,320,2,0.8136208088278636,6901.402121242667,1.0194410109605843
eVST-RS,0,10000,282,128,640,2,0.20618165210112238,1435.1148734423618,1.0011434993727868
Hotspot_k,0,10000,282,128,640,2,0.14351800498252487,1451.8527598764479,0.9896016773231795
Hotspot,0,10000,282,128,640,2,0.14499277811182765,1451.8527598764479,0.9896016773231795
eVST-RS,0,10000,290,128,320,3,1.4256883689110964,6571.75826825024,1.0231120545166157
Hotspot_k,0,10000,290,128,320,3,1.1947529498424956,6542.200735260568,1.0277344544592708
Hotspot,0,10000,290,128,320,3,1.116268650294387,6545.25574953907,1.02725475686562
eVST-RS,0,10000,290,128,640,3,0.2072636524083009,1338.970168318986,1.0000000000000002
Hotspot_k,0,10000,290,128,640,3,0.1597693259029711,1338.9423392599067,1.0000207843596125
Hotspot,0,10000,290,128,640,3,0.15855666448624106,1338.9423392599067,1.0000207843596125
