eVST-RS,0,1250,62,128,40,1,0.31775676585726487,1671.4498017374162,1.0908459469202558
Hot-spots(k),0,1250,62,128,40,1,0.08954430852443274,1651.148651694533,1.104258081084779
Hot-spots,0,1250,62,128,40,1,0.08283638031620022,1635.1252263697031,1.1150792687322146
eVST-RS,0,1250,60,128,40,2,0.33512798275431344,1815.9752822193095,1.1187882326638467
Hot-spots(k),0,1250,60,128,40,2,0.1016855283149738,1822.6006980897741,1.1147212764072465
Hot-spots,0,1250,60,128,40,2,0.09189857697814574,1784.9733610681144,1.1382196624713898
eVST-RS,0,1250,60,128,40,3,0.3220334500335724,1660.1845362445574,1.136730146110589
Hot-spots(k),0,1250,60,128,40,3,0.0819707011212003,1656.8151535461304,1.139041857757412
Hot-spots,0,1250,60,128,40,3,0.0821416263794923,1632.6469191662784,1.1559032074243691
eVST-RS,0,2500,137,128,40,1,0.3950990636216929,2210.7370966564285,1.1183361529941709
Hot-spots(k),0,2500,137,128,40,1,0.16017512536163991,2189.7260892997792,1.1290668874237366
Hot-spots,0,2500,137,128,40,1,0.13657717630683663,2193.4158207904466,1.1271675878882315
eVST-RS,0,2500,139,128,40,2,0.8105125744541368,2445.4011945119764,1.1454560380605712
Hot-spots(k),0,2500,139,128,40,2,0.2534328147284697,2429.0943710488937,1.1531456320178906
Hot-spots,0,2500,139,128,40,2,0.15075252509502945,2412.5272806211433,1.1610644100211331
eVST-RS,0,2500,139,128,40,3,0.3814767547569886,2234.691352494732,1.1136478596750645
Hot-spots(k),0,2500,139,128,40,3,0.2340408902166473,2208.3815386376273,1.1269154347646886
Hot-spots,0,2500,139,128,40,3,0.20229260904183377,2152.452725178248,1.156196934143603
eVST-RS,0,5000,264,128,40,1,3.553149268278048,3226.147534980516,1.3289139668277918
Hot-spots(k),0,5000,264,128,40,1,0.3975867564109734,3086.23679928553,1.3891586411240937
Hot-spots,0,5000,264,128,40,1,0.3544630637622248,3126.6678590699225,1.371195378442908
eVST-RS,0,5000,266,128,40,2,0.8292290876104573,3024.0854499718785,1.1808956506816368
Hot-spots(k),0,5000,266,128,40,2,0.33063418797277677,2959.7380191714283,1.2065694098699795
Hot-spots,0,5000,266,128,40,2,0.31692424537288844,2879.3894408254782,1.2402384007276286
eVST-RS,0,5000,261,128,40,3,1.7345392577422842,3034.8895270069893,1.2128285065143918
Hot-spots(k),0,5000,261,128,40,3,0.2937313062834619,3087.0600498369513,1.19233201591607
Hot-spots,0,5000,261,128,40,3,0.26381899133571096,3007.9707395159653,1.223682293222161
eVST-RS,0,10000,493,128,40,1,4.286746265993656,3971.2636412729407,1.2424576630197748
Hot-spots(k),0,10000,493,128,40,1,0.6935669338179764,3798.2991515555627,1.2990358963565698
Hot-spots,0,10000,493,128,40,1,0.648066077415308,3795.882931829402,1.2998627806978778
eVST-RS,0,10000,496,128,40,2,9.3221550319725,4631.462525086803,1.261701693027767
Hot-spots(k),0,10000,496,128,40,2,0.891817338137173,4308.282393364949,1.3563465844523341
Hot-spots,0,10000,496,128,40,2,0.9785676305456263,4295.206254764122,1.3604757868414825
eVST-RS,0,10000,495,128,40,3,6.434493190819239,4223.557263420563,1.3545809139755949
Hot-spots(k),0,10000,495,128,40,3,1.0807998828391874,4064.312302781758,1.4076551288139774
Hot-spots,0,10000,495,128,40,3,0.8697660060845465,3975.9667177102965,1.4389330857898173
eVST-RS,0,20000,976,128,40,1,7.407598713284187,5569.220400126096,1.286240829299577
Hot-spots(k),0,20000,976,128,40,1,1.1473884949539297,5212.205210282876,1.374343176642031
Hot-spots,0,20000,976,128,40,1,0.9852092413325408,5142.717817056765,1.3929130317537008
eVST-RS,0,20000,967,128,40,2,7.645175348393423,5364.929709561266,1.2406622291183191
Hot-spots(k),0,20000,967,128,40,2,1.541835042520006,5392.00674881322,1.2344319958413212
Hot-spots,0,20000,967,128,40,2,1.3021082229261083,5391.239451068696,1.2346076839914717
eVST-RS,0,20000,966,128,40,3,34.2409943507821,6054.946361291432,1.378268545916464
Hot-spots(k),0,20000,966,128,40,3,1.330967748811645,5737.59604241628,1.4545015116583293
Hot-spots,0,20000,966,128,40,3,1.1432914204599456,5554.525765288676,1.5024400767264439
eVST-RS,0,40000,1930,128,40,1,58.49103392412417,7509.373823412861,1.4468145920037536
Hot-spots(k),0,40000,1930,128,40,1,2.9963024090202452,7329.403274325844,1.482340542317079
Hot-spots,0,40000,1930,128,40,1,2.5955588644083036,6946.776660314383,1.5639874658116697
