0,10,1,0.03334370221007081,79.0,2,0,0,0.05876429306235301,77,2,0,0,55,89,88,72,32,14
0,10,2,0.03619540648233753,83.0,1,0,0,0.06433309042792143,90,1,0,0,14,3,76,88,19,91
0,10,3,0.036952545019741656,116.0,3,2,0,0.06361503255537809,72,1,0,0,49,96,13,77,36,23
0,10,4,0.03520299444738756,78.0,2,0,0,0.05950643094051761,71,0,0,0,17,63,98,7,96,14
0,10,5,0.03588434018021319,117.0,5,2,0,0.05891232588379541,85,2,0,0,89,74,2,58,42,39
0,20,1,0.7591987595244318,122.0,8,2,0,0.8676862904238161,105,4,0,0,288,70,27,107,201,187
0,20,2,0.7154272306177667,146.0,7,2,0,0.9220952605022381,108,5,2,0,103,141,44,192,164,331
0,20,3,0.7298878661246428,162.0,8,2,0,0.8837630495866531,140,3,0,0,260,329,233,310,28,2
0,20,4,0.783044675910757,146.0,10,0,0,0.9083400507338091,121,5,0,0,130,190,230,45,360,253
0,20,5,0.7527382124424937,191.0,8,1,0,0.9419900821957174,185,11,2,0,88,75,376,0,345,18
0,30,1,3.697598552357432,218.0,17,1,0,4.255962169916414,215,14,2,1,795,74,843,772,665,116
0,30,2,4.1891677871106445,212.0,10,1,0,4.287402762174022,202,9,2,0,426,503,829,813,184,643
0,30,3,4.201239765010726,134.0,7,1,1,4.300042396600059,115,5,0,0,745,576,696,588,671,609
0,30,4,3.776789401007889,266.0,16,2,0,4.334835636197695,213,10,0,0,738,749,499,210,200,629
0,30,5,3.6882993278915137,247.0,12,4,0,4.3000309487285335,202,10,0,0,670,10,245,624,194,121
0,40,1,12.658456305842911,240.0,15,1,0,13.990223122963556,228,10,1,0,805,340,1137,1006,278,686
0,40,2,12.777819709445126,219.0,12,2,0,14.635601222474776,206,10,1,0,674,166,1198,916,574,571
0,40,3,12.649292087310144,159.0,8,1,0,14.426113858161656,148,8,0,0,247,923,132,212,928,401
0,40,4,13.061742713429794,318.0,19,2,0,14.39177971768757,302,14,0,0,183,1484,652,212,1128,1398
0,40,5,12.920644144097906,316.0,13,2,0,14.12427611950315,280,16,2,0,459,1503,1411,447,663,1198
1,10,1,0.1445822750631578,51.0,4,0,0,0.08179741057040246,55,4,0,0,25,82,94,51,52,31
1,10,2,0.05152647497931184,95.0,10,2,0,0.08010509935567711,81,6,2,0,94,1,66,69,20,99
1,10,3,0.052771134941991704,45.0,4,0,1,0.08568139705087674,41,1,0,0,31,38,35,37,72,62
1,10,4,0.05216874004727856,67.0,5,2,1,0.08295088231508885,56,3,1,0,78,77,71,99,82,63
1,10,5,0.051521737928993616,84.0,7,1,0,0.08284035114175481,68,3,2,0,6,97,76,78,3,72
1,20,1,0.7634403933014937,143.0,12,1,0,0.9250322316796655,130,10,1,0,352,310,242,86,255,199
1,20,2,0.7669659429769808,130.0,10,1,0,0.9079587181857676,121,5,1,0,47,17,74,192,56,378
1,20,3,0.7514142068875174,125.0,10,1,0,0.9629053434716752,117,8,0,0,193,192,377,379,282,141
1,20,4,0.7269110247739832,117.0,7,0,0,0.9738060856885227,121,5,1,0,169,229,343,133,270,6
1,20,5,0.8068017726042171,112.0,7,2,0,0.8919028809950476,103,7,2,0,386,180,269,290,301,313
1,30,1,3.816543911271907,143.0,7,0,0,4.61691948040874,141,7,1,0,540,396,662,500,453,841
1,30,2,3.8813234686892883,213.0,9,1,0,4.478724722902285,196,7,0,0,507,608,280,482,410,108
1,30,3,3.868918318252412,218.0,10,1,0,4.482203691583294,184,6,1,0,393,42,731,650,714,41
1,30,4,3.9641018434231228,170.0,5,1,1,4.532547088253608,168,3,1,0,616,638,376,713,150,607
1,30,5,3.9639320991211946,229.0,13,1,0,4.845332939631817,205,8,1,1,103,633,878,74,6,356
1,40,1,13.033074874606342,358.0,14,0,0,14.27820656855181,321,17,1,0,420,160,1484,802,337,1033
1,40,2,12.71667031156369,223.0,9,1,0,14.283132706095216,209,8,0,0,613,508,822,934,1541,529
1,40,3,12.637713946902409,245.0,7,1,0,14.179352224163495,242,6,1,0,1218,1266,760,329,444,14
1,40,4,12.663185066291021,198.0,11,0,0,14.309394123373352,173,8,0,0,317,1220,1380,1019,34,792
1,40,5,13.000451204039734,316.0,14,0,0,14.074451429839144,279,10,0,0,1320,1355,64,264,499,932
2,10,1,0.1553334054417519,89.0,4,0,0,0.08906878275968211,77,2,0,0,43,88,74,44,93,1
2,10,2,0.0544259445086368,59.0,2,0,0,0.08756674306476953,54,2,0,0,63,56,64,60,90,47
2,10,3,0.051593977945856295,67.0,3,1,0,0.08736107613151489,66,2,0,0,47,95,89,68,45,87
2,10,4,0.04996680117255892,121.0,7,1,0,0.08051327518865037,117,7,2,0,97,9,93,0,55,62
2,10,5,0.04945954203776637,56.0,3,1,0,0.08110540647442122,53,2,1,0,42,4,3,74,52,85
2,20,1,0.7071871316449574,163.0,7,1,0,0.862958714238232,157,7,1,1,329,88,177,4,360,243
2,20,2,0.6936904858713433,114.0,5,0,0,0.8515811089592376,100,2,0,0,200,137,67,170,91,65
2,20,3,0.7200399333339078,153.0,10,1,0,0.9024815037924441,136,8,2,0,300,48,5,371,257,111
2,20,4,0.7171290159330397,97.0,7,2,1,0.8895963322598845,95,5,1,0,287,105,150,276,337,80
2,20,5,0.7087807543121016,80.0,4,1,1,0.9828305612378472,76,3,1,0,148,168,37,118,162,93
2,30,1,3.6359490009166393,201.0,7,1,0,4.307626414108199,187,6,0,0,115,655,452,171,20,166
2,30,2,3.8533113165763098,308.0,20,2,0,4.303309382280759,260,12,0,0,699,141,492,896,183,722
