0,8100,1254,5,1,213.51992403350357,309.0,17,2,0,4196,978,675,3658,3144,0,0,0,0,0
0,8100,1254,5,2,232.7014876706424,463.0,31,1,0,5990,4307,6677,3695,6655,0,0,0,0,0
0,8100,1254,5,3,223.63790303415965,266.0,14,1,0,4456,5435,2682,4193,1602,0,0,0,0,0
