2,30,3,4.359162757942272,233.0,9,2,1,4.722535174572158,190,13,3,0,103,736,75,685,498,515
2,30,4,4.095440904902887,193.0,12,1,0,5.544771441271223,189,11,1,0,596,895,52,457,316,144
2,30,5,4.969270360039502,180.0,10,0,1,5.242907254081956,158,6,2,0,610,826,769,849,206,471
2,40,1,19.22239029978425,233.0,15,2,0,23.306454783670745,226,13,1,0,1272,88,251,1285,740,1454
2,40,2,17.083208656801446,296.0,19,1,0,18.16697746979935,252,11,2,0,309,1379,1197,184,99,1046
2,40,3,14.917550850261023,251.0,17,3,0,16.69834147974393,240,16,3,0,42,1316,648,14,60,1108
2,40,4,15.284102222387105,280.0,21,0,0,17.007763235910602,269,14,2,0,1359,883,600,1597,54,925
2,40,5,14.911030695296404,288.0,14,1,1,17.365622515515838,215,7,2,0,808,650,31,1412,906,1058
3,10,1,0.15082057553581762,83.0,3,0,0,0.06963977101099772,70,0,0,0,34,82,50,70,91,48
3,10,2,0.037285322802290466,46.0,3,0,0,0.06777534696925613,40,3,0,0,87,84,77,44,31,41
3,10,3,0.0387920995475497,95.0,3,1,0,0.06629107121284505,86,2,1,0,81,8,63,68,91,40
3,10,4,0.036767405304317435,60.0,2,1,1,0.06365016567826842,51,1,1,0,83,17,32,20,25,93
3,10,5,0.03990688538146969,71.0,3,1,0,0.06247221917385559,68,5,0,0,29,47,98,23,82,10
3,20,1,0.7684269282359537,110.0,6,1,0,0.9725673470386482,105,5,1,0,288,245,240,274,360,163
3,20,2,0.8024946096315944,187.0,9,1,0,1.0492795341268675,160,6,1,0,104,329,312,38,276,141
3,20,3,0.7363326230389475,98.0,7,1,1,0.9242237750975164,93,7,1,0,184,133,70,200,176,182
3,20,4,0.7423561772320681,107.0,6,0,1,0.9473401857397903,79,4,0,0,372,345,271,195,330,215
3,20,5,0.725829398292035,127.0,7,1,0,0.9779881115828175,110,5,1,0,197,347,320,387,98,236
3,30,1,4.175221516314082,142.0,7,2,0,4.812490575243601,112,6,1,0,800,524,388,530,863,590
3,30,2,4.155222084760112,244.0,15,1,0,4.46739922517645,222,13,0,0,477,795,57,465,421,840
3,30,3,4.2364980250448525,167.0,7,0,0,5.133289541935142,154,4,0,0,674,885,407,828,635,448
3,30,4,3.7563731090288,198.0,10,1,0,4.632918472996039,177,8,0,0,708,444,134,656,767,31
3,30,5,4.215296566980669,179.0,7,0,2,4.674589120100904,136,3,0,0,188,532,346,563,824,671
3,40,1,13.314708699040239,349.0,14,2,0,15.163994707135885,307,15,2,0,168,471,890,1523,685,1390
3,40,2,14.097250063358047,227.0,12,1,1,13.3450384530056,192,13,3,0,1245,508,846,968,1133,286
3,40,3,13.419679759610517,237.0,13,0,0,14.239285779138186,216,9,2,0,1454,1181,503,1009,266,760
3,40,4,14.982032763018765,334.0,11,1,0,15.341204995061617,314,13,1,0,1130,160,878,229,1471,689
3,40,5,14.553064437305466,256.0,8,0,1,18.584896625720148,234,7,1,0,863,869,1463,989,151,170
4,10,1,0.15800431229479273,74.0,4,0,0,0.07404996482739534,73,3,0,0,27,17,60,86,31,99
4,10,2,0.045029610511733154,59.0,2,0,0,0.0724626582274368,62,1,0,0,38,88,94,43,89,67
4,10,3,0.049979828060941145,51.0,2,0,0,0.0812960727483869,46,2,0,0,72,84,79,87,36,63
4,10,4,0.05267047262350388,69.0,7,1,0,0.08169122169317689,63,6,0,0,24,54,29,98,63,73
4,10,5,0.054942677744065804,83.0,6,0,2,0.08308667775668255,65,3,0,0,37,12,80,87,86,24
4,20,1,0.886677125020924,99.0,3,0,0,1.0093063300413405,99,4,1,0,125,15,174,108,146,202
4,20,2,0.9346243637548923,137.0,11,2,1,1.1938681252570404,118,8,1,0,281,354,334,59,206,195
4,20,3,0.8917493216149524,164.0,13,1,1,1.0146816978535753,155,4,0,0,349,322,15,244,87,336
4,20,4,0.8433943018021637,145.0,12,0,0,1.1006338962791915,119,9,1,0,331,56,144,59,347,184
4,20,5,0.9054792671150835,96.0,8,1,0,1.041328000467388,90,6,1,0,204,229,205,64,259,199
4,30,1,4.2495596517004515,233.0,12,0,0,4.644207653336366,209,10,1,0,856,196,665,51,548,449
4,30,2,4.3135473322116695,297.0,9,0,1,5.202461134476152,256,11,0,0,683,0,845,645,16,723
4,30,3,4.170850403162376,172.0,13,1,1,4.8393847834892085,180,13,1,0,290,509,237,267,38,666
4,30,4,4.358585627315733,148.0,9,0,0,4.839098981455322,135,9,2,0,132,107,417,195,41,182
4,30,5,4.548294622421622,257.0,14,1,0,4.94133676401043,222,15,1,0,772,641,355,35,90,832
4,40,1,14.35569168434506,212.0,7,1,1,16.208659959529882,185,8,0,1,772,247,497,978,327,834
4,40,2,14.558762714045656,284.0,18,2,0,16.473958855560227,272,11,1,0,360,1202,815,1276,1479,891
4,40,3,14.504972718537829,265.0,12,1,0,16.338419214739247,236,13,0,0,452,628,158,1476,183,1271
4,40,4,14.996354839804894,313.0,13,2,0,16.6977813235477,287,12,1,0,1246,95,1274,648,1501,1400
4,40,5,14.03275986076244,241.0,11,1,0,13.986299266309743,220,13,0,0,939,1283,911,900,127,795
5,10,1,0.14135713332666455,75.0,2,1,0,0.05743989275333661,79,2,1,0,40,72,88,12,62,23
5,10,2,0.03406373385359984,61.0,1,0,0,0.05922576071111507,52,1,0,0,3,21,96,14,86,98
