VST-NCA,N/A,zipfian,400,"(16, 64)",False,0,10,4,0.25,1,296.2485394322207,0.058482142857142885,0.5,0,2.0402828146192045,0.15,4.0
VST-NCA,N/A,uniform,400,"(16, 64)",False,0,10,4,0.25,1,293.176843376384,0.05687917710944028,0.42857142857142855,0,1.9086240703403354,0.15,4.0
VST-CA,pure,zipfian,400,"(16, 64)",False,0,10,4,0.25,1,297.09931471265924,0.05732508354218883,0.4,100(*),50.89685877281075,0.15,4.0
VST-CA,pure,uniform,400,"(16, 64)",False,0,10,4,0.25,1,293.0757190448451,0.05545164995822895,0.4,100(*),43.27385016757351,0.15,4.0
