0,current,0.0,21303,19,804,64054.11555865515,2.1126585555534705,1.1392709178663272,30,0.6466666666666666,2.3903836368745366,4.90027759005097,127,97,9,3380,0
1,current,0.10000000000000001,21303,19,804,71899.91014730223,1.882123009280019,1.1941021170452104,30,0.6466666666666665,2.2920389804078978,4.744180951448583,127,97,9,3380,0
2,current,0.20000000000000001,21303,19,804,77580.15282887142,1.74431823499892,1.211859689802948,32,0.6062499999999998,2.123221312361056,4.422704671344748,127,97,9,3380,0
3,current,0.30000000000000004,21303,19,804,78521.52399042156,1.7234061232676916,1.2108651673593112,33,0.5575757575757575,2.052784579799721,4.22893718380314,127,97,9,3380,0
4,current,0.40000000000000002,21303,19,804,80003.61397740783,1.691479528557518,1.1726791950034705,33,0.5575757575757575,1.8751961180646628,3.830336108181168,127,97,9,3380,0
5,current,0.5,21303,19,804,81728.24059591694,1.655785983727198,1.2094281146877883,34,0.5411764705882353,1.9078784965315834,3.923152715582308,127,97,9,3380,0
6,current,0.60000000000000009,21303,19,804,84675.84408744087,1.5981473431036608,1.182658051186861,39,0.4717948717948717,1.8244074184845036,3.831280356477418,127,97,9,3380,0
7,current,0.70000000000000007,21303,19,804,89426.0280295143,1.5132560199223066,1.1936017619156267,44,0.3954545454545453,1.6958554622242534,3.8274536244607695,127,97,9,3380,0
8,current,0.80000000000000004,21303,19,804,93096.91317890861,1.4535871344449864,1.2358301180166011,44,0.44090909090909064,1.8060754436970317,2.3596433331017437,127,97,9,3380,0
9,current,0.90000000000000002,21303,19,804,93175.40672842544,1.4523625922860544,1.239747360221953,44,0.44090909090909064,1.8152975932194935,2.3884622490162783,127,97,9,3380,0
10,current,1.0,21303,19,804,92119.83819020816,1.4690046998778565,1.2046893667486174,46,0.42173913043478245,1.7867041778816095,2.4501340579938997,127,97,9,3380,0
11,random,0.0,21303,19,804,66722.15760810657,2.028178945414707,1.173289483457123,30,0.6466666666666666,2.392343237321692,4.882604514706905,127,97,9,3380,0
12,random,0.10000000000000001,21303,19,804,67404.60517591512,2.0076443575365284,1.1519315968785118,32,0.60625,2.31662467277412,5.47135201197522,127,97,9,3380,0
13,random,0.20000000000000001,21303,19,804,65932.81662027126,2.0524600978717706,1.212505803688367,32,0.6062499999999998,2.457045121907823,4.228744939271252,127,97,9,3380,0
14,random,0.30000000000000004,21303,19,804,68578.71021603566,1.9732723877002971,1.2573828823188973,31,0.6258064516129032,2.4358241719195113,4.272042197477369,127,97,9,3380,0
15,random,0.40000000000000002,21303,19,804,71712.19863058532,1.887049593201113,1.3305283835778363,30,0.6466666666666667,2.483306594241104,3.5399615984639397,127,97,9,3380,0
16,random,0.5,21303,19,804,74661.1074341142,1.8125163141040006,1.2894296002520425,33,0.5878787878787879,2.327905890260348,4.1331875643446665,127,97,9,3380,0
17,random,0.60000000000000009,21303,19,804,73764.46837808558,1.8345482347922202,1.2086564569354303,34,0.5705882352941176,2.2119657381158158,3.131157746309853,127,97,9,3380,0
18,random,0.70000000000000007,21303,19,804,72914.59964498591,1.855931129187915,1.2678436910579924,34,0.5705882352941176,2.306816202954269,3.1547078988422754,127,97,9,3380,0
19,random,0.80000000000000004,21303,19,804,72951.61888164065,1.8549893385225458,1.2300829739149914,36,0.538888888888889,2.2525758595261034,2.6268541531134844,127,97,9,3380,0
20,random,0.90000000000000002,21303,19,804,73893.99853080003,1.8313324213602862,1.2591249628425476,35,0.5542857142857143,2.2457108144679396,2.0184606068453377,127,97,9,3380,0
21,random,1.0,21303,19,804,73893.99853080003,1.8313324213602862,1.2591249628425476,35,0.5542857142857143,2.2457108144679396,1.8817869820055932,127,97,9,3380,0
22,pop-based,0.0,21303,19,804,66120.01275416664,2.04664926119325,1.2005964510066423,29,0.6689655172413793,2.381709437904547,5.6011439141776265,127,97,9,3380,0
23,pop-based,0.10000000000000001,21303,19,804,68121.58919390712,1.9865137741899164,1.2056882800849622,31,0.5935483870967739,2.2457443092164766,4.982377058240218,127,97,9,3380,0
24,pop-based,0.20000000000000001,21303,19,804,65351.281901000206,2.070724113084801,1.2423754301783163,30,0.6133333333333333,2.340481874162715,4.1260287253595465,127,97,9,3380,0
25,pop-based,0.30000000000000004,21303,19,804,69217.10173556172,1.955072834028786,1.2248483252805034,31,0.6258064516129032,2.3216667090818657,4.216831304831132,127,97,9,3380,0
26,pop-based,0.40000000000000002,21303,19,804,69666.45872205686,1.9424623805452426,1.2289493520333525,32,0.6062499999999998,2.320736881576799,3.527042923822222,127,97,9,3380,0
27,pop-based,0.5,21303,19,804,69373.51472828203,1.950664829127285,1.2116952292156842,32,0.60625,2.2840903337788685,3.7178955579275907,127,97,9,3380,0
28,pop-based,0.60000000000000009,21303,19,804,71007.52883665098,1.9057764362524172,1.1902525245955955,32,0.60625,2.226305797223983,3.231565446828398,127,97,9,3380,0
29,pop-based,0.70000000000000007,21303,19,804,72702.4341488961,1.861347241500279,1.295850528377395,33,0.5878787878787879,2.2838888306093756,2.6435012663664423,127,97,9,3380,0
30,pop-based,0.80000000000000004,21303,19,804,73188.55517072324,1.8489841060222996,1.2717099693435914,33,0.5878787878787879,2.2624334144040814,3.2019136028599036,127,97,9,3380,0
31,pop-based,0.90000000000000002,21303,19,804,73415.46570389178,1.843269316021377,1.291554000038837,32,0.60625,2.2804023798893014,2.0924167229847086,127,97,9,3380,0
32,pop-based,1.0,21303,19,804,73562.86662929894,1.8395758818825834,1.3010843859250059,33,0.5878787878787879,2.2801864152645415,1.7431719637206555,127,97,9,3380,0
