38,random,0.5,21303,19,804,67159.19067884874,2.006582343099657,1.1788162300901643,,2.3496929959675295,4.499651038673122,127,96,9,3380,1
39,random,0.60000000000000009,21303,19,804,68512.5891169582,1.9669442934493497,1.1316360058064743,,2.2400841456578044,2.746375776083653,127,96,9,3380,1
40,random,0.70000000000000007,21303,19,804,69110.63839735804,1.9499233304462225,1.1449470411909042,,2.2277466545863844,2.982743783435552,127,96,9,3380,1
41,random,0.80000000000000004,21303,19,804,68948.95315378658,1.9544958991975658,1.166207209645946,,2.2402106565006075,2.790085550790451,127,96,9,3380,1
42,random,0.90000000000000002,21303,19,804,69117.17364858424,1.9497389589193845,1.1819841848249955,,2.2502846255278928,2.1946051526271617,127,96,9,3380,1
43,random,1.0,21303,19,804,69117.17364858424,1.9497389589193845,1.1819841848249955,,2.2502846255278928,2.294038603649426,127,96,9,3380,1
44,original,0.0,21303,19,804,67511.39628919086,2.0076233301561603,1.1628230646946593,,2.2700021273250224,5.2540884530118035,127,95,9,3380,2
45,original,0.10000000000000001,21303,19,804,74410.73035048712,1.8214772735490332,1.1867276798004593,,2.1793372702682134,4.399788886292299,127,95,9,3380,2
46,original,0.20000000000000001,21303,19,804,76698.30509974154,1.7671505786906148,1.1730255160818017,,1.934133830792855,4.075788557858118,127,95,9,3380,2
47,original,0.30000000000000004,21303,19,804,79480.76740113067,1.705286180209547,1.1788712741953793,,1.9819595170853315,4.213072075514589,127,95,9,3380,2
48,original,0.40000000000000002,21303,19,804,83616.7426845402,1.6209367871807443,1.2089389394492558,,1.8780919973831571,3.246454726610125,127,95,9,3380,2
49,original,0.5,21303,19,804,86380.95743617706,1.5690663574982948,1.2626350404149806,,1.8765783748360698,3.8141326968868157,127,95,9,3380,2
50,original,0.60000000000000009,21303,19,804,88592.40913106072,1.5298991817807766,1.1701942883116507,,1.8072323997638895,2.669847451792805,127,95,9,3380,2
51,original,0.70000000000000007,21303,19,804,90817.24108068022,1.4924198602464571,1.234330402391339,,1.7101139773325447,1.86716850252958,127,95,9,3380,2
52,original,0.80000000000000004,21303,19,804,90845.53681818857,1.4919550149486382,1.234330402391339,,1.7095813266607918,1.8831970384078431,127,95,9,3380,2
53,original,0.90000000000000002,21303,19,804,91518.75981239196,1.4809800145832543,1.2305301207675279,,1.694201153343169,1.7783760034612044,127,95,9,3380,2
54,original,1.0,21303,19,804,91699.54161464627,1.4780603245670916,1.2293772675695036,,1.6903430561645465,1.4278175074371404,127,95,9,3380,2
55,random,0.0,21303,19,804,68678.33450460479,1.973511082050337,1.184929903030694,,2.2882249661914784,4.675426095991185,127,95,9,3380,2
56,random,0.10000000000000001,21303,19,804,69191.09766696459,1.9588857354738887,1.1933108811857827,,2.2847321170115253,4.312244595046963,127,95,9,3380,2
57,random,0.20000000000000001,21303,19,804,69951.85056803934,1.9375821102797812,1.2300306743050085,,2.2725624895232173,4.028371661182234,127,95,9,3380,2
58,random,0.30000000000000004,21303,19,804,68424.21163386288,1.980840568055893,1.211066113253822,,2.3305400748328413,4.08423784319794,127,95,9,3380,2
59,random,0.40000000000000002,21303,19,804,69700.57986611499,1.9445670968870843,1.198101108366343,,2.2597951230786415,3.7172446108370707,127,95,9,3380,2
60,random,0.5,21303,19,804,68060.09022394216,1.9914380629768584,1.1663302558052246,,2.2853401140472243,4.0309525538916375,127,95,9,3380,2
61,random,0.60000000000000009,21303,19,804,68514.55892114631,1.9782285163302038,1.173241566226824,,2.2733320490884674,3.8356103981001297,127,95,9,3380,2
62,random,0.70000000000000007,21303,19,804,69679.10867098566,1.9451663034552464,1.184667990699103,,2.251105120950997,4.6591543924915015,127,95,9,3380,2
63,random,0.80000000000000004,21303,19,804,69679.10867098566,1.9451663034552464,1.184667990699103,,2.251105120950997,3.2915733734612616,127,95,9,3380,2
64,random,0.90000000000000002,21303,19,804,69679.10867098566,1.9451663034552464,1.184667990699103,,2.251105120950997,3.4330890340876863,127,95,9,3380,2
65,random,1.0,21303,19,804,69679.10867098566,1.9451663034552464,1.184667990699103,,2.251105120950997,2.555231419783098,127,95,9,3380,2
66,original,0.0,21303,7,805,69392.88520956671,2.042587463998153,1.2178833951168473,,2.5817055687916177,4.613108866460152,136,97,28,3393,0
67,original,0.10000000000000001,21303,7,805,72869.7471085488,1.9451287131349915,1.176722590851823,,2.3209712496743724,4.4094322983446546,136,97,28,3393,0
68,original,0.20000000000000001,21303,7,805,79378.16385576043,1.7856426822530709,1.1476154830892584,,2.0920457048292898,3.6365942795605406,136,97,28,3393,0
69,original,0.30000000000000004,21303,7,805,80355.49922326587,1.7639245451751804,1.1458606748788502,,2.0908605543651606,3.373065317349756,136,97,28,3393,0
70,original,0.40000000000000002,21303,7,805,82196.83690296723,1.7244098770740786,1.153023332138876,,2.032648875844763,3.3993562374075736,136,97,28,3393,0
71,original,0.5,21303,7,805,87919.47302459755,1.6121688693478453,1.1399649224773445,,1.8767942733545775,2.7518028352710644,136,97,28,3393,0
72,original,0.60000000000000009,21303,7,805,93356.94341123416,1.518269903025417,1.212141630872495,,1.8696070750680325,3.2152846640178723,136,97,28,3393,0
73,original,0.70000000000000007,21303,7,805,95414.34688550766,1.4855317050988759,1.1900221825765664,,1.7848011577031475,2.6876997448316615,136,97,28,3393,0
74,original,0.80000000000000004,21303,7,805,96360.13390392729,1.470951021726911,1.1852351328693926,,1.760070381082215,2.2394111553935545,136,97,28,3393,0
75,original,0.90000000000000002,21303,7,805,97891.91907788403,1.447933994500127,1.177081130159329,,1.7270526610439865,2.293605954764189,136,97,28,3393,0
76,original,1.0,21303,7,805,98101.10576254687,1.4448464807604426,1.192182851868127,,1.7354052417159536,2.3749202599683485,136,97,28,3393,0
77,random,0.0,21303,7,805,66812.88585528561,2.1214625832317733,1.239665246766259,,2.6253740380266675,5.06976265892763,136,97,28,3393,0
78,random,0.10000000000000001,21303,7,805,67161.02678040486,2.110465611003414,1.202162222988121,,2.4696447984084626,4.060705454533945,136,97,28,3393,0
79,random,0.20000000000000001,21303,7,805,68688.93549188397,2.063520658818063,1.178423750042806,,2.371965437546198,3.2768427842374876,136,97,28,3393,0
80,random,0.30000000000000004,21303,7,805,69868.01635066888,2.0286970322489606,1.1786893057022754,,2.3375074068096326,3.7265284032414456,136,97,28,3393,0
81,random,0.40000000000000002,21303,7,805,72025.5425923335,1.9679273812900222,1.1908540086815655,,2.281746713032563,2.7899102806218252,136,97,28,3393,0
82,random,0.5,21303,7,805,72282.06214004506,1.9609434654078264,1.2135156174611093,,2.3007416520076314,2.767241215964532,136,97,28,3393,0
83,random,0.60000000000000009,21303,7,805,73675.61233867574,1.923852858774509,1.2158571903436046,,2.244106449686059,2.8926762333649094,136,97,28,3393,0
84,random,0.70000000000000007,21303,7,805,73935.63179445943,1.9170869847134457,1.1999970114819942,,2.229305037524518,2.065502883272984,136,97,28,3393,0
85,random,0.80000000000000004,21303,7,805,74030.46186504136,1.9146312727066304,1.1999970114819942,,2.2264493866379613,1.9285896435858376,136,97,28,3393,0
86,random,0.90000000000000002,21303,7,805,74389.99186397494,1.9053777782218735,1.1994928762350159,,2.2152118259688285,2.0583160168512222,136,97,28,3393,0
87,random,1.0,21303,7,805,74637.51484876823,1.8990589076675697,1.1994928762350159,,2.207865441992564,1.9353150441806974,136,97,28,3393,0
88,original,0.0,21303,7,805,68103.03418072424,2.0494233107006647,1.1127450362547961,,2.333115482885712,4.267567281639003,136,96,28,3393,1
89,original,0.10000000000000001,21303,7,805,71031.33250671839,1.964934921729354,1.1646540085434716,,2.3156573964894145,4.259248659419882,136,96,28,3393,1
90,original,0.20000000000000001,21303,7,805,75091.62805331504,1.8586885036015512,1.1451157411048316,,2.151910541626352,3.736324584562226,136,96,28,3393,1
91,original,0.30000000000000004,21303,7,805,79007.22631929495,1.7665718983142495,1.1759572487932874,,2.0993119373687197,3.7155574380872167,136,96,28,3393,1
92,original,0.40000000000000002,21303,7,805,81569.6226101209,1.7110774981335117,1.1508253028344717,,1.9893954795911972,2.949839967282969,136,96,28,3393,1
93,original,0.5,21303,7,805,85310.81126553401,1.6360405405710656,1.1506569526544745,,1.8877837340728891,3.106045557611651,136,96,28,3393,1
94,original,0.60000000000000009,21303,7,805,91938.66812102501,1.5180984087749947,1.1905313989388036,,1.8150405512152121,2.627596682814783,136,96,28,3393,1
95,original,0.70000000000000007,21303,7,805,92753.65169202276,1.5047595780148053,1.1848672035966652,,1.8044324357286687,1.9429041635348767,136,96,28,3393,1
96,original,0.80000000000000004,21303,7,805,95452.04324111508,1.462220619278489,1.1814969251752785,,1.6676532019590478,2.4854186272714287,136,96,28,3393,1
97,original,0.90000000000000002,21303,7,805,95742.8328291871,1.4577795711186858,1.1831948534499563,,1.6658142522412518,2.1666002166402905,136,96,28,3393,1
98,original,1.0,21303,7,805,97150.75460959676,1.4366532338353366,1.191396048590896,,1.7278443051215524,1.5031560472943966,136,96,28,3393,1
99,random,0.0,21303,7,805,67043.53720180527,2.081810590621137,1.1856296465521956,,2.444938738019639,4.178485034138248,136,96,28,3393,1
100,random,0.10000000000000001,21303,7,805,66556.51327430716,2.0970441345715662,1.1156856325091975,,2.3481525996022743,4.120542848029345,136,96,28,3393,1
101,random,0.20000000000000001,21303,7,805,66564.6913225832,2.0967864945550834,1.1610504850130532,,2.378915595872434,3.9948575574603638,136,96,28,3393,1
102,random,0.30000000000000004,21303,7,805,67714.20286465251,2.0611915945964467,1.1789593935346152,,2.3624506367108955,3.3594060867699227,136,96,28,3393,1
103,random,0.40000000000000002,21303,7,805,68959.22352898214,2.0239779196580017,1.1787980790984491,,2.309863388730848,3.081980647647015,136,96,28,3393,1
104,random,0.5,21303,7,805,69604.45756644268,2.005215623527969,1.1938665580248922,,2.295587722083355,3.127704450283545,136,96,28,3393,1
105,random,0.60000000000000009,21303,7,805,69976.16424658673,1.9945641102531335,1.187751297521418,,2.2662847497983964,2.594094421671798,136,96,28,3393,1
106,random,0.70000000000000007,21303,7,805,70372.51718932496,1.983330302139491,1.199428897031386,,2.273205055971225,2.3027117137316964,136,96,28,3393,1
107,random,0.80000000000000004,21303,7,805,71176.49390146064,1.9609275215585775,1.194074546240721,,2.234594563491107,2.5369113448750795,136,96,28,3393,1
108,random,0.90000000000000002,21303,7,805,71176.49390146064,1.9609275215585775,1.194074546240721,,2.234594563491107,1.9541731669264664,136,96,28,3393,1
109,random,1.0,21303,7,805,72110.99776435556,1.9355153874796442,1.1856809139038238,,2.197300625395968,1.6758224276341025,136,96,28,3393,1
110,original,0.0,21303,7,805,69014.94831513564,1.9978467599761511,1.174246916414299,,2.3291465218794727,4.361651834494296,136,95,28,3393,2
111,original,0.10000000000000001,21303,7,805,70945.83077964888,1.9434727786832418,1.1644310902249562,,2.22367150064893,3.62782998162038,136,95,28,3393,2
112,original,0.20000000000000001,21303,7,805,76875.82861423894,1.7935584352944054,1.102480994969753,,1.951826575760991,3.7105725018473095,136,95,28,3393,2
113,original,0.30000000000000004,21303,7,805,81409.42439859595,1.693677260340552,1.1644798849179063,,1.986654725956758,3.0281407308925736,136,95,28,3393,2
114,original,0.40000000000000002,21303,7,805,83682.51531562515,1.647671444402319,1.1455958634884633,,1.8929530020833962,3.0263959242579404,136,95,28,3393,2
115,original,0.5,21303,7,805,86992.24103854764,1.5849837782684308,1.2326216445826965,,1.8870023025002136,2.97510216198134,136,95,28,3393,2
116,original,0.60000000000000009,21303,7,805,88646.47402005685,1.555406375781159,1.215556037288159,,1.8607465747910978,2.6249913154424576,136,95,28,3393,2
117,original,0.70000000000000007,21303,7,805,93742.65644993231,1.4708489827675972,1.2242155685461151,,1.7870407612107593,2.3792542491173663,136,95,28,3393,2
118,original,0.80000000000000004,21303,7,805,93372.30820479563,1.476682900233087,1.1894876990476084,,1.789887688886259,2.2405211997952392,136,95,28,3393,2
119,original,0.90000000000000002,21303,7,805,95384.03145481429,1.4455385118276634,1.1918907945699133,,1.76716143393756,1.6290868740015867,136,95,28,3393,2
120,original,1.0,21303,7,805,96518.70014858145,1.4285448381407955,1.190685738271874,,1.7454615931366846,1.3934613963506308,136,95,28,3393,2
121,random,0.0,21303,7,805,66219.58338118721,2.0821830014787883,1.1767230911808293,,2.330620433661481,4.1273697000510765,136,95,28,3393,2
122,random,0.10000000000000001,21303,7,805,67608.16946137347,2.039417602632932,1.3140571313509315,,2.4504772816078577,3.780845181175664,136,95,28,3393,2
123,random,0.20000000000000001,21303,7,805,69246.1464412276,1.9911763754007812,1.2349011961421212,,2.2835560888698963,4.262732746151869,136,95,28,3393,2
124,random,0.30000000000000004,21303,7,805,69379.80319484937,1.9873404727609738,1.2029137174289544,,2.256743601030746,3.221219375090641,136,95,28,3393,2
125,random,0.40000000000000002,21303,7,805,71038.41427102938,1.9409398745200526,1.2400106336667542,,2.2547760277882203,3.249661302241293,136,95,28,3393,2
126,random,0.5,21303,7,805,72389.838128337,1.9047050586972047,1.2385121304261795,,2.207073949723611,3.2118309732391026,136,95,28,3393,2
127,random,0.60000000000000009,21303,7,805,73075.40029692702,1.8868359300265576,1.3019352603535137,,2.271750411191988,2.5784598489203745,136,95,28,3393,2
128,random,0.70000000000000007,21303,7,805,71856.21742136593,1.9188498341455595,1.2875442970036184,,2.2826251490959018,2.9512298913009545,136,95,28,3393,2
129,random,0.80000000000000004,21303,7,805,71856.21742136593,1.9188498341455595,1.2875442970036184,,2.2826251490959018,2.6946541019538017,136,95,28,3393,2
130,random,0.90000000000000002,21303,7,805,71856.21742136593,1.9188498341455595,1.2875442970036184,,2.2826251490959018,2.121723158400073,136,95,28,3393,2
131,random,1.0,21303,7,805,71856.21742136593,1.9188498341455595,1.2875442970036184,,2.2826251490959018,1.9433147062723037,136,95,28,3393,2
132,original,0.0,21303,8,805,109772.0352193744,19565.486808082198,1.104407765248928,,2.5702607115659486,9.450226824862511,136,180,28,3393,0
133,original,0.10000000000000001,21303,8,805,119210.8332407046,18016.343385876582,1.1520080306484526,,2.4614931154375452,9.29387122853359,136,180,28,3393,0
134,original,0.20000000000000001,21303,8,805,129131.66605988695,16632.196985555445,1.1524780552688125,,2.3043085192027535,9.43510464102792,136,180,28,3393,0
135,original,0.30000000000000004,21303,8,805,136364.45157213818,15750.023427805349,1.2038407894754137,,2.2265281597532236,8.82036623570184,136,180,28,3393,0
136,original,0.40000000000000002,21303,8,805,143399.3111797022,14977.361392549086,1.2008211011906873,,2.162305819004123,8.641370391657802,136,180,28,3393,0
137,original,0.5,21303,8,805,147913.42387784203,14520.273080520206,1.20105231469482,,2.0758043487037585,8.399757306081483,136,180,28,3393,0
138,original,0.60000000000000009,21303,8,805,152717.565804353,14063.498823262318,1.2300734391260584,,1.9523439916865104,8.889650454439106,136,180,28,3393,0
139,original,0.70000000000000007,21303,8,805,167109.15562408898,12852.337736732628,1.2377692996426781,,1.907829526243692,5.728395583191741,136,180,28,3393,0
140,original,0.80000000000000004,21303,8,805,172719.87336260712,12434.836045022128,1.2025285056370174,,1.7966000752443896,5.561948925325396,136,180,28,3393,0
141,original,0.90000000000000002,21303,8,805,177415.27108751307,12105.74091968438,1.176601042543862,,1.7166137183894947,4.617003101177033,136,180,28,3393,0
142,original,1.0,21303,8,805,178399.70182137057,12038.940004123511,1.1805624444551694,,1.7159764037814749,3.255500483177002,136,180,28,3393,0
143,random,0.0,21303,8,805,105216.38099144875,20412.632393767257,1.1255267525361308,,2.712412003679222,9.010009742495185,136,180,28,3393,0
144,random,0.10000000000000001,21303,8,805,105189.77106134451,20417.796191689442,1.1338238561664802,,2.755204338209986,8.452912327019476,136,180,28,3393,0
145,random,0.20000000000000001,21303,8,805,106693.95431879791,20129.943825716873,1.123793774824166,,2.701145174735224,8.290971375697154,136,180,28,3393,0
146,random,0.30000000000000004,21303,8,805,108285.15024143217,19834.144406619038,1.1174793210319829,,2.6417756088558177,8.07541077958922,136,180,28,3393,0
147,random,0.40000000000000002,21303,8,805,107023.29687520058,20067.997993796424,1.1302862147604964,,2.7362326014428278,7.682875078161032,136,180,28,3393,0
148,random,0.5,21303,8,805,105854.73205484766,20289.535151514727,1.118602401727863,,2.7278869993118566,7.040543463843733,136,180,28,3393,0
149,random,0.60000000000000009,21303,8,805,106215.19488598846,20220.678494130665,1.1199791876773835,,2.7225762977355923,6.715485198355054,136,180,28,3393,0
150,random,0.70000000000000007,21303,8,805,108424.9335466686,19808.573883576013,1.1546761963465666,,2.6929897680731716,6.2210792379064515,136,180,28,3393,0
151,random,0.80000000000000004,21303,8,805,108523.42265604384,19790.596853806408,1.1518825541973856,,2.6873313609597806,5.917273664631011,136,180,28,3393,0
152,random,0.90000000000000002,21303,8,805,108523.42265604384,19790.596853806408,1.1518825541973856,,2.6873313609597806,5.05417466698691,136,180,28,3393,0
153,random,1.0,21303,8,805,108900.04410483103,19722.15277446087,1.1505789664841215,,2.6771180914211024,5.839150934458303,136,180,28,3393,0
154,original,0.0,21303,8,805,111158.99448468207,2.33138118070079,1.1339436680378008,,2.5682586696942016,12.964940834475328,136,182,28,3393,1
155,original,0.10000000000000001,21303,8,805,120729.9406474133,2.1465593904668516,1.1428513669957885,,2.3794227442390548,12.150860639688744,136,182,28,3393,1
156,original,0.20000000000000001,21303,8,805,131473.54326035615,1.9711493383426186,1.1438776951823242,,2.2383833292773483,11.231407151022722,136,182,28,3393,1
157,original,0.30000000000000004,21303,8,805,139684.9905052014,1.8552744061471707,1.159722037068269,,2.12939378167348,10.56853892576737,136,182,28,3393,1
158,original,0.40000000000000002,21303,8,805,144077.41739131222,1.7987134451706066,1.1578738776029407,,2.0726446021574247,9.727410675374358,136,182,28,3393,1
159,original,0.5,21303,8,805,150128.57564399368,1.7262135918864216,1.1813312164099667,,2.005675862723292,10.106915987165848,136,182,28,3393,1
160,original,0.60000000000000009,21303,8,805,160045.5006885831,1.6192519420553604,1.180147820196571,,1.8902578436116713,9.17169489411117,136,182,28,3393,1
161,original,0.70000000000000007,21303,8,805,168684.61266177587,1.5363226302498145,1.2262335606521146,,1.8271450225215131,7.831396808503996,136,182,28,3393,1
162,original,0.80000000000000004,21303,8,805,173024.22205104,1.4977902211331051,1.237870044189497,,1.798448805855247,7.032968555584375,136,182,28,3393,1
163,original,0.90000000000000002,21303,8,805,174879.54690422004,1.4818999270917999,1.2360348458571293,,1.781465559422244,5.71579784243977,136,182,28,3393,1
164,original,1.0,21303,8,805,177529.53586512196,1.459779560309913,1.2136920754444185,,1.7204259286858112,5.343527556891786,136,182,28,3393,1
165,random,0.0,21303,8,805,109783.05482874218,2.360600989027697,1.1362313835183349,,2.605279121554897,9.705784941923866,136,182,28,3393,1
166,random,0.10000000000000001,21303,8,805,111421.17233095704,2.3258953606899704,1.1477517626048257,,2.5949907024894103,8.49933642082533,136,182,28,3393,1
167,random,0.20000000000000001,21303,8,805,111752.80772143746,2.318993080274057,1.1720595261390432,,2.607453238728064,8.391205779810207,136,182,28,3393,1
168,random,0.30000000000000004,21303,8,805,112475.90064096233,2.30408457572137,1.1774342120754706,,2.6136634361441797,8.558693400367702,136,182,28,3393,1
169,random,0.40000000000000002,21303,8,805,113112.98932567879,2.2911072313812313,1.1920564238686018,,2.610947658985329,8.193152857693349,136,182,28,3393,1
170,random,0.5,21303,8,805,112461.81743261905,2.3043731083439187,1.1817712496632182,,2.6176258406165753,7.305294580204645,136,182,28,3393,1
171,random,0.60000000000000009,21303,8,805,113968.61923105737,2.27390653283083,1.2225603139269114,,2.621538721549483,7.214979520233555,136,182,28,3393,1
172,random,0.70000000000000007,21303,8,805,114332.32116763314,2.2666730208970494,1.2283507739867745,,2.616063873246242,6.411616464658891,136,182,28,3393,1
173,random,0.80000000000000004,21303,8,805,114332.32116763314,2.2666730208970494,1.2283507739867745,,2.616063873246242,5.611755654436365,136,182,28,3393,1
174,random,0.90000000000000002,21303,8,805,114390.69232946647,2.2655163853786195,1.2301039912700142,,2.629914839501394,4.775190744472184,136,182,28,3393,1
175,random,1.0,21303,8,805,114412.17012556027,2.2650910958406367,1.2258405685575284,,2.6291051653395985,4.83193604059943,136,182,28,3393,1
176,original,0.0,21303,8,805,110691.49355561123,2.3450177872568276,1.1165544638029712,,2.551498795546482,10.268553768466518,136,183,28,3393,2
177,original,0.10000000000000001,21303,8,805,120273.77395147496,2.1581888782392333,1.1794397390245315,,2.4856043527084086,10.341719984588963,136,183,28,3393,2
178,original,0.20000000000000001,21303,8,805,130003.4709633507,1.996666084085626,1.1595005126079616,,2.2893756580012776,8.501964683850474,136,183,28,3393,2
179,original,0.30000000000000004,21303,8,805,134305.65173706433,1.9327073576479905,1.1423029494022374,,2.18844797308266,8.591353654146133,136,183,28,3393,2
180,original,0.40000000000000002,21303,8,805,139677.48441599784,1.8583776932354519,1.146387957036986,,2.113936828933705,8.625630814706255,136,183,28,3393,2
181,original,0.5,21303,8,805,148593.80912747205,1.7468663251189436,1.2086409336928334,,1.9823968334571471,7.767992824976318,136,183,28,3393,2
182,original,0.60000000000000009,21303,8,805,155366.00762987457,1.6707227355954837,1.2070469370393067,,2.0047468245995925,7.066256466047889,136,183,28,3393,2
183,original,0.70000000000000007,21303,8,805,164713.67342523715,1.5759075484631953,1.2036040043968312,,1.7952656235788038,6.239974072647328,136,183,28,3393,2
184,original,0.80000000000000004,21303,8,805,168312.17796301557,1.542214737087953,1.2201079972159679,,1.7874610003336489,6.081129955724464,136,183,28,3393,2
185,original,0.90000000000000002,21303,8,805,172619.90751767738,1.5037287704452678,1.2363989589566238,,1.7245560040937602,4.31064545213394,136,183,28,3393,2
186,original,1.0,21303,8,805,175743.66045125597,1.4770007670229892,1.206853262221328,,1.7362907753070989,4.1066645297391915,136,183,28,3393,2
187,random,0.0,21303,8,805,107185.1196283346,2.421730947224824,1.146297137548785,,2.6728222415164264,9.168634376954287,136,183,28,3393,2
188,random,0.10000000000000001,21303,8,805,107168.14646694301,2.422114498042575,1.1368027984977664,,2.6853457400753555,8.740190397089464,136,183,28,3393,2
189,random,0.20000000000000001,21303,8,805,110564.94826657056,2.347701738711121,1.13989371406429,,2.606767190495196,8.865829501601183,136,183,28,3393,2
190,random,0.30000000000000004,21303,8,805,109490.23855533374,2.370745782554402,1.1401547954177904,,2.643373833721344,8.191580163206254,136,183,28,3393,2
