VST-CA,pure,uniform,400,8,9,False,4,16,8,0.1,1,815.56640625,0.19285714285714084,0.0009523809523809524,0.5,0.5,4,32.03894535145082,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,5,16,8,0.1,1,822.184326171875,0.2015407554671965,0.0012425447316103378,0.625,0.625,0,21.755569345526396,1.0,4.0
VST-NCA,N/A,uniform,400,8,9,False,5,16,8,0.1,1,800.44580078125,0.20957446808510588,0.0013297872340425532,0.625,0.625,0,8.415054700656356,1.0,4.0
VST-CA,mixed,zipfian,400,8,9,False,5,16,8,0.1,1,817.277099609375,0.18669429097606022,0.0009208103130755065,0.5,0.5,4,19.385617718323033,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,5,16,8,0.1,1,793.3486328125,0.19015444015444144,0.0012065637065637065,0.625,0.625,3,17.173432305322535,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,5,16,8,0.1,1,818.602783203125,0.1923624288425066,0.0009487666034155598,0.5,0.5,5,42.090146934244785,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,5,16,8,0.1,1,793.32666015625,0.18797709923664144,0.0009541984732824427,0.5,0.5,6,47.28272624565682,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,6,16,8,0.1,1,803.614013671875,0.2125538793103459,0.0016163793103448276,0.75,0.75,0,9.413440168764055,1.0,4.0
VST-NCA,N/A,uniform,400,8,9,False,6,16,8,0.1,1,798.1640625,0.20526315789473754,0.0015789473684210526,0.75,0.75,0,9.249658737696677,1.0,4.0
VST-CA,mixed,zipfian,400,8,9,False,6,16,8,0.1,1,795.110595703125,0.19338235294117587,0.000980392156862745,0.5,0.5,3,19.177993259230675,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,6,16,8,0.1,1,788.056640625,0.19080234833659376,0.001223091976516634,0.625,0.625,4,22.66719444885257,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,6,16,8,0.1,1,795.205810546875,0.19376227897838755,0.0009823182711198428,0.5,0.5,3,25.037354504622954,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,6,16,8,0.1,1,785.25146484375,0.18749999999999942,0.0009615384615384616,0.5,0.5,5,54.01171265911432,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,7,16,8,0.1,1,851.789306640625,0.21943832599118862,0.0022026431718061676,1.0,1.0,0,13.487394413956508,1.0,4.0
VST-NCA,N/A,uniform,400,8,9,False,7,16,8,0.1,1,775.581787109375,0.18997035573122442,0.001235177865612648,0.625,0.625,0,13.759449748583052,1.0,4.0
VST-CA,mixed,zipfian,400,8,9,False,7,16,8,0.1,1,834.013427734375,0.20126262626262723,0.0017676767676767678,0.875,0.875,4,33.3519399252026,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,7,16,8,0.1,1,775.581787109375,0.18997035573122442,0.001235177865612648,0.625,0.625,2,19.95087164984625,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,7,16,8,0.1,1,833.295654296875,0.19885229540918364,0.0017465069860279439,0.875,0.875,4,54.86518342898148,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,7,16,8,0.1,1,775.581787109375,0.18997035573122442,0.001235177865612648,0.625,0.625,2,20.69320341285993,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,8,16,8,0.1,1,807.5146484375,0.2123655913978506,0.0016129032258064516,0.75,0.75,0,9.108590099169305,1.0,4.0
VST-NCA,N/A,uniform,400,8,9,False,8,16,8,0.1,1,793.951416015625,0.21285249457700575,0.0013557483731019523,0.625,0.625,0,10.370024261401113,1.0,4.0
VST-CA,mixed,zipfian,400,8,9,False,8,16,8,0.1,1,798.53515625,0.19249512670565433,0.0012183235867446393,0.625,0.625,4,24.84962826291371,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,8,16,8,0.1,1,790.421142578125,0.19053398058252466,0.000970873786407767,0.5,0.5,3,19.089958243231422,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,8,16,8,0.1,1,797.72216796875,0.18845419847328276,0.0011927480916030535,0.625,0.625,4,31.68291462086927,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,8,16,8,0.1,1,790.421142578125,0.19053398058252466,0.000970873786407767,0.5,0.5,3,22.80932338876437,1.0,4.0
VST-NCA,N/A,zipfian,400,8,9,False,9,16,8,0.1,1,817.7041015625,0.2028112449799212,0.0012550200803212851,0.625,0.625,0,10.161403845349241,1.0,4.0
VST-NCA,N/A,uniform,400,8,9,False,9,16,8,0.1,1,776.0986328125,0.18798828125,0.0009765625,0.5,0.5,0,8.385783513773958,1.0,4.0
VST-CA,mixed,zipfian,400,8,9,False,9,16,8,0.1,1,814.5693359375,0.19020715630885238,0.0011770244821092278,0.625,0.625,3,19.284788425266925,1.0,4.0
VST-CA,mixed,uniform,400,8,9,False,9,16,8,0.1,1,775.16845703125,0.18689320388349523,0.000970873786407767,0.5,0.5,3,17.200363407838722,1.0,4.0
VST-CA,pure,zipfian,400,8,9,False,9,16,8,0.1,1,814.5986328125,0.19020715630885235,0.0011770244821092278,0.625,0.625,3,25.009502842602387,1.0,4.0
VST-CA,pure,uniform,400,8,9,False,9,16,8,0.1,1,774.93408203125,0.1865310077519383,0.0009689922480620155,0.5,0.5,3,21.37878457723332,1.0,4.0
