0, 100, 13, 7, 2, 0.011513795474695887, 72.0, 2, 0, 0, 0.04349283244816282, 73, 2, 0, 0, 36, 85, 40, 31, 49, 33, 83, 0, 0, 0
0, 100, 13, 7, 3, 0.011671302396710548, 76.0, 3, 1, 0, 0.04169433235618514, 80, 2, 1, 0, 83, 60, 2, 46, 57, 30, 54, 0, 0, 0
0, 100, 13, 7, 4, 0.011852494570156136, 103.0, 5, 2, 0, 0.04189763076429942, 86, 1, 0, 0, 81, 49, 22, 66, 98, 65, 43, 0, 0, 0
0, 100, 13, 7, 5, 0.031686524118296866, 133.0, 6, 2, 0, 0.04479157373495091, 83, 2, 0, 0, 42, 71, 95, 37, 77, 98, 33, 0, 0, 0
0, 100, 13, 7, 6, 0.0135755966117459, 85.0, 4, 2, 0, 0.04756353766073396, 85, 3, 1, 0, 60, 66, 59, 9, 89, 49, 48, 0, 0, 0
0, 100, 13, 7, 7, 0.01514948156932161, 56.0, 3, 0, 1, 0.05388592077599208, 57, 2, 0, 0, 34, 23, 26, 40, 82, 22, 31, 0, 0, 0
0, 100, 13, 7, 8, 0.014162990847229384, 80.0, 4, 2, 0, 0.046984038509060966, 63, 1, 0, 0, 95, 51, 76, 10, 61, 90, 81, 0, 0, 0
0, 100, 13, 7, 9, 0.014049301640361556, 110.0, 4, 1, 0, 0.047117070671263805, 101, 2, 1, 0, 46, 32, 50, 90, 86, 19, 83, 0, 0, 0
0, 100, 13, 7, 10, 0.01382192322662612, 73.0, 1, 1, 0, 0.047125360509264524, 70, 2, 0, 0, 67, 57, 40, 52, 48, 23, 61, 0, 0, 0
0, 100, 13, 8, 1, 0.015762534827188368, 117.0, 4, 2, 0, 0.10823923051355133, 77, 3, 0, 0, 74, 3, 52, 11, 72, 84, 8, 10, 0, 0
0, 100, 13, 8, 2, 0.01594964831349177, 98.0, 5, 3, 1, 0.10835726201651474, 83, 2, 0, 0, 49, 26, 73, 62, 76, 12, 23, 31, 0, 0
0, 100, 13, 8, 3, 0.015095794999411938, 101.0, 3, 1, 0, 0.10228317928708952, 106, 3, 1, 0, 40, 12, 6, 62, 17, 88, 3, 35, 0, 0
0, 100, 13, 8, 4, 0.016364929721911503, 97.0, 4, 2, 0, 0.10800237799924362, 75, 2, 1, 0, 83, 64, 96, 85, 68, 28, 63, 57, 0, 0
0, 100, 13, 8, 5, 0.016985878063588533, 131.0, 5, 3, 1, 0.12420348473209208, 86, 2, 2, 0, 25, 16, 26, 91, 89, 23, 18, 27, 0, 0
0, 100, 13, 8, 6, 0.01726141648856716, 92.0, 3, 2, 1, 0.10941559800128031, 79, 2, 0, 0, 81, 23, 42, 52, 85, 29, 32, 36, 0, 0
0, 100, 13, 8, 7, 0.016826792124811973, 100.0, 5, 2, 0, 0.11585522311112095, 86, 3, 2, 0, 2, 54, 13, 80, 70, 36, 14, 59, 0, 0
0, 100, 13, 8, 8, 0.015528050838023777, 113.0, 3, 1, 0, 0.1231419907138025, 94, 1, 0, 0, 54, 63, 69, 85, 6, 28, 53, 9, 0, 0
0, 100, 13, 8, 9, 0.01693574428139355, 74.0, 6, 1, 1, 0.11160687851281859, 61, 4, 1, 0, 80, 36, 64, 26, 1, 31, 16, 11, 0, 0
0, 100, 13, 8, 10, 0.0159595171682545, 115.0, 4, 2, 1, 0.10343783529434081, 79, 1, 0, 0, 8, 4, 43, 34, 31, 74, 86, 46, 0, 0
0, 100, 13, 9, 1, 0.015108032379318015, 66.0, 2, 0, 0, 0.2686108836888357, 72, 2, 0, 0, 34, 46, 42, 23, 62, 80, 72, 24, 65, 0
0, 100, 13, 9, 2, 0.014594851931650776, 111.0, 4, 2, 0, 0.2960431418959728, 97, 3, 0, 0, 75, 15, 83, 87, 40, 0, 71, 61, 55, 0
0, 100, 13, 9, 3, 0.022763105641748105, 155.0, 6, 2, 1, 0.22927244434163274, 105, 3, 1, 0, 83, 20, 10, 30, 89, 38, 25, 19, 81, 0
0, 100, 13, 9, 4, 0.013335980818104609, 91.0, 4, 2, 0, 0.22754618426651874, 92, 3, 2, 0, 23, 50, 76, 77, 42, 25, 75, 70, 5, 0
0, 100, 13, 9, 5, 0.012278039587529488, 105.0, 4, 2, 1, 0.23648460340230715, 99, 0, 0, 0, 7, 69, 62, 2, 21, 52, 34, 78, 33, 0
0, 100, 13, 9, 6, 0.013925348824540329, 103.0, 5, 0, 0, 0.22911691119057043, 102, 2, 0, 0, 40, 91, 12, 34, 9, 35, 16, 88, 65, 0
0, 100, 13, 9, 7, 0.01533304226791099, 114.0, 4, 0, 2, 0.24491023684461943, 98, 1, 0, 0, 48, 41, 43, 99, 81, 63, 37, 82, 1, 0
0, 100, 13, 9, 8, 0.015349621943911984, 130.0, 5, 1, 0, 0.25912533524499626, 133, 5, 1, 0, 52, 87, 90, 59, 18, 94, 50, 99, 76, 0
0, 100, 13, 9, 9, 0.017726436924990985, 114.0, 5, 1, 0, 0.2683846895376716, 99, 2, 0, 0, 64, 20, 1, 28, 14, 78, 61, 24, 80, 0
0, 100, 13, 9, 10, 0.014624063741748294, 122.0, 4, 2, 0, 0.24403348778748946, 102, 2, 1, 0, 39, 56, 91, 98, 79, 32, 82, 49, 67, 0
0, 100, 13, 10, 1, 0.015576210849266303, 123.0, 5, 3, 0, 0.8025885611288706, 96, 2, 0, 0, 36, 62, 91, 14, 55, 25, 42, 67, 65, 98
0, 100, 13, 10, 2, 0.01988890038062241, 107.0, 5, 3, 0, 0.8004012281592381, 97, 4, 3, 0, 16, 56, 24, 31, 53, 91, 42, 76, 35, 68
0, 100, 13, 10, 3, 0.019382430754193436, 83.0, 4, 1, 1, 0.8145030321069378, 68, 3, 1, 0, 54, 53, 1, 82, 30, 4, 15, 34, 62, 74
0, 100, 13, 10, 4, 0.01901570411120712, 85.0, 4, 2, 0, 0.8287548426470313, 75, 3, 0, 0, 42, 15, 82, 64, 37, 53, 21, 32, 63, 31
0, 100, 13, 10, 5, 0.017981448132061928, 112.0, 3, 1, 0, 0.7651784960023242, 91, 1, 0, 0, 38, 51, 4, 70, 66, 16, 91, 84, 83, 73
0, 100, 13, 10, 6, 0.018251065244184517, 126.0, 3, 0, 0, 0.7563352126264498, 106, 3, 1, 0, 17, 10, 29, 96, 18, 19, 98, 52, 88, 84
0, 100, 13, 10, 7, 0.017855521545289577, 153.0, 6, 2, 0, 0.7286901819106273, 115, 2, 0, 0, 20, 7, 31, 12, 91, 45, 23, 85, 15, 87
0, 100, 13, 10, 8, 0.01511079565865181, 107.0, 4, 0, 0, 0.6759533905832171, 92, 1, 0, 0, 20, 47, 16, 56, 71, 36, 70, 62, 92, 2
0, 100, 13, 10, 9, 0.01501368612778542, 122.0, 5, 2, 0, 0.6743052918378254, 109, 3, 1, 0, 50, 64, 6, 88, 7, 68, 9, 42, 77, 57
0, 100, 13, 10, 10, 0.014392737786106835, 118.0, 4, 1, 0, 0.6614580167075754, 113, 3, 1, 0, 53, 0, 20, 96, 99, 74, 44, 39, 55, 32
0, 400, 65, 5, 1, 0.27347662384110016, 103.0, 7, 0, 1, 0.3227494471467569, 101, 4, 0, 0, 288, 70, 27, 107, 201, 0, 0, 0, 0, 0
0, 400, 65, 5, 2, 0.29049645076507424, 96.0, 6, 1, 0, 0.31976944776257277, 83, 5, 1, 0, 103, 141, 44, 192, 164, 0, 0, 0, 0, 0
0, 400, 65, 5, 3, 0.27909437072629295, 122.0, 7, 1, 0, 0.3417947578222513, 112, 3, 0, 0, 260, 329, 233, 310, 28, 0, 0, 0, 0, 0
0, 400, 65, 5, 4, 0.27901344611723644, 119.0, 9, 0, 0, 0.3167949749370571, 107, 5, 0, 0, 130, 190, 230, 45, 360, 0, 0, 0, 0, 0
0, 400, 65, 5, 5, 0.32530863856385217, 169.0, 5, 1, 0, 0.33308371710019813, 164, 9, 2, 0, 88, 75, 376, 0, 345, 0, 0, 0, 0, 0
0, 400, 65, 5, 6, 0.28231674918345107, 118.0, 8, 1, 0, 0.35129175413761615, 119, 8, 1, 0, 121, 383, 235, 287, 330, 0, 0, 0, 0, 0
0, 400, 65, 5, 7, 0.28956285710451013, 96.0, 8, 1, 0, 0.3223799572244346, 95, 7, 1, 0, 28, 231, 96, 44, 19, 0, 0, 0, 0, 0
0, 400, 65, 5, 8, 0.29483361505624117, 116.0, 5, 0, 0, 0.3597544944738367, 95, 5, 0, 0, 54, 212, 30, 367, 109, 0, 0, 0, 0, 0
0, 400, 65, 5, 9, 0.32200059844735307, 236.0, 12, 1, 0, 0.33189116469065993, 180, 10, 2, 0, 298, 214, 1, 159, 343, 0, 0, 0, 0, 0
0, 400, 65, 5, 10, 0.32387804937743425, 117.0, 3, 0, 0, 0.3471460456288469, 104, 3, 0, 0, 108, 186, 205, 293, 4, 0, 0, 0, 0, 0
0, 400, 65, 6, 1, 0.31939679980672864, 122.0, 5, 0, 0, 0.4496771305475775, 109, 5, 0, 0, 377, 348, 393, 336, 387, 74, 0, 0, 0, 0
0, 400, 65, 6, 2, 0.3097300591894445, 131.0, 9, 1, 0, 0.43769002479845653, 126, 10, 1, 0, 143, 203, 285, 17, 182, 207, 0, 0, 0, 0
0, 400, 65, 6, 3, 0.3261964407383182, 153.0, 10, 1, 0, 0.41946225005151305, 150, 9, 1, 0, 259, 120, 385, 116, 102, 253, 0, 0, 0, 0
0, 400, 65, 6, 4, 0.3657697588288755, 134.0, 7, 2, 0, 0.4319933270751619, 120, 6, 1, 0, 280, 189, 399, 225, 252, 311, 0, 0, 0, 0
0, 400, 65, 6, 5, 0.31983458220400607, 138.0, 9, 1, 0, 0.43540637180633723, 132, 12, 2, 0, 57, 250, 63, 75, 390, 142, 0, 0, 0, 0
0, 400, 65, 6, 6, 0.3022672312177903, 130.0, 9, 4, 1, 0.39116745393810604, 103, 6, 0, 0, 393, 367, 191, 377, 108, 193, 0, 0, 0, 0
0, 400, 65, 6, 7, 0.32967580417350106, 128.0, 7, 1, 1, 0.3901331979589635, 123, 6, 1, 0, 185, 317, 114, 397, 29, 70, 0, 0, 0, 0
0, 400, 65, 6, 8, 0.3481009560156991, 175.0, 6, 0, 0, 0.4170396435843351, 168, 6, 2, 0, 304, 159, 175, 40, 220, 86, 0, 0, 0, 0
0, 400, 65, 6, 9, 0.31738276392673015, 134.0, 9, 1, 1, 0.3883560145932705, 126, 7, 1, 0, 61, 8, 111, 156, 298, 172, 0, 0, 0, 0
0, 400, 65, 6, 10, 0.3191275774487998, 145.0, 3, 1, 0, 0.3764210163972983, 130, 10, 2, 0, 292, 280, 288, 59, 90, 226, 0, 0, 0, 0
0, 400, 65, 7, 1, 0.31034350720149817, 203.0, 15, 2, 2, 0.5467053420505579, 166, 6, 2, 0, 258, 16, 373, 10, 142, 352, 136, 0, 0, 0
0, 400, 65, 7, 2, 0.31604178394155724, 198.0, 11, 0, 0, 0.5498558752450435, 163, 8, 0, 0, 79, 16, 252, 38, 140, 154, 382, 0, 0, 0
0, 400, 65, 7, 3, 0.3020469583794885, 207.0, 9, 2, 1, 0.5121102690565635, 188, 7, 1, 0, 100, 207, 4, 161, 334, 22, 56, 0, 0, 0
0, 400, 65, 7, 4, 0.32171045411732635, 154.0, 9, 1, 0, 0.4940526333657296, 136, 4, 0, 0, 335, 291, 198, 175, 131, 42, 196, 0, 0, 0
0, 400, 65, 7, 5, 0.2983848237540947, 208.0, 8, 0, 0, 0.5418960517475355, 174, 8, 3, 0, 300, 22, 81, 364, 306, 337, 294, 0, 0, 0
0, 400, 65, 7, 6, 0.2951766564477971, 164.0, 7, 2, 1, 0.49764450174521, 140, 10, 1, 0, 288, 32, 278, 170, 328, 378, 183, 0, 0, 0
0, 400, 65, 7, 7, 0.3285140425908146, 222.0, 10, 0, 0, 0.5041922895032442, 175, 6, 1, 0, 101, 47, 202, 29, 59, 337, 242, 0, 0, 0
0, 400, 65, 7, 8, 0.29906853801206523, 195.0, 7, 1, 1, 0.5183083046018098, 181, 8, 2, 0, 7, 120, 119, 133, 34, 66, 342, 0, 0, 0
0, 400, 65, 7, 9, 0.29858693789964263, 211.0, 10, 2, 1, 0.5189016201501531, 165, 7, 1, 0, 22, 221, 187, 82, 313, 197, 113, 0, 0, 0
0, 400, 65, 7, 10, 0.2944412293908698, 230.0, 17, 2, 0, 0.4933333912306139, 167, 5, 2, 0, 11, 272, 97, 163, 372, 107, 41, 0, 0, 0
0, 400, 65, 8, 1, 0.3067690080064054, 201.0, 8, 2, 0, 0.8323565798812709, 164, 9, 1, 0, 197, 290, 223, 136, 296, 219, 2, 235, 0, 0
0, 400, 65, 8, 2, 0.29672527713717756, 200.0, 8, 2, 1, 0.8102898206315956, 184, 7, 2, 0, 203, 63, 257, 88, 4, 323, 7, 173, 0, 0
0, 400, 65, 8, 3, 0.30864330090296477, 228.0, 11, 2, 1, 0.8140206424861347, 164, 9, 4, 0, 165, 343, 356, 286, 7, 129, 388, 75, 0, 0
0, 400, 65, 8, 4, 0.2988123425424192, 161.0, 9, 2, 0, 0.8438960343783535, 136, 5, 1, 0, 350, 345, 378, 328, 114, 206, 119, 387, 0, 0
0, 400, 65, 8, 5, 0.2997269880018365, 182.0, 7, 0, 0, 0.8498635334763378, 178, 5, 0, 0, 98, 234, 399, 319, 290, 347, 380, 329, 0, 0
0, 400, 65, 8, 6, 0.29987383656071387, 164.0, 9, 1, 0, 0.8197899749804805, 159, 7, 1, 0, 326, 177, 128, 26, 392, 343, 349, 41, 0, 0
0, 400, 65, 8, 7, 0.33430232328631604, 190.0, 15, 2, 1, 0.815732691410382, 145, 6, 0, 0, 380, 9, 229, 227, 211, 264, 259, 250, 0, 0
0, 400, 65, 8, 8, 0.29218797247141737, 217.0, 11, 3, 0, 0.806215957385497, 191, 8, 2, 0, 164, 248, 399, 135, 279, 362, 325, 26, 0, 0
0, 400, 65, 8, 9, 0.2968058069920474, 201.0, 11, 2, 1, 0.7830912569052373, 163, 6, 2, 0, 243, 154, 256, 292, 233, 43, 167, 363, 0, 0
0, 400, 65, 8, 10, 0.2740770449648693, 214.0, 8, 2, 1, 0.757278280387581, 181, 9, 2, 1, 72, 145, 30, 118, 343, 37, 34, 297, 0, 0
0, 400, 65, 9, 1, 0.2958544493929054, 207.0, 7, 1, 0, 1.5248608294101373, 178, 6, 1, 0, 73, 208, 212, 174, 69, 322, 377, 167, 77, 0
0, 400, 65, 9, 2, 0.2716532542351189, 139.0, 5, 1, 0, 1.4500079345592312, 124, 5, 0, 0, 72, 109, 96, 99, 76, 6, 94, 2, 166, 0
0, 400, 65, 9, 3, 0.2914470188558269, 179.0, 8, 2, 0, 1.5042566344363024, 137, 6, 0, 0, 333, 201, 43, 170, 312, 252, 231, 89, 111, 0
0, 400, 65, 9, 4, 0.28276992699415615, 171.0, 9, 1, 1, 1.4868996874336347, 153, 8, 2, 0, 82, 109, 338, 146, 285, 308, 385, 323, 250, 0
0, 400, 65, 9, 5, 0.3259370872351539, 218.0, 11, 2, 0, 1.5049758765714145, 187, 9, 1, 0, 14, 270, 319, 219, 154, 88, 221, 245, 249, 0
0, 400, 65, 9, 6, 0.3320020906181895, 235.0, 10, 3, 0, 1.5109907461722614, 193, 8, 1, 0, 65, 104, 276, 135, 77, 390, 120, 179, 230, 0
0, 400, 65, 9, 7, 0.3136318096084807, 237.0, 12, 2, 1, 1.4784827385835086, 210, 8, 2, 0, 310, 56, 124, 3, 282, 72, 122, 158, 313, 0
0, 400, 65, 9, 8, 0.28893717171254707, 222.0, 10, 2, 0, 1.4902590455948967, 198, 6, 0, 0, 175, 198, 359, 185, 190, 126, 139, 4, 342, 0
0, 400, 65, 9, 9, 0.31523293260519836, 237.0, 14, 2, 1, 1.5165469114037435, 213, 10, 2, 0, 383, 261, 233, 43, 267, 38, 137, 395, 117, 0
0, 400, 65, 9, 10, 0.2941155571837015, 196.0, 7, 2, 0, 1.5524640161817658, 181, 4, 2, 0, 241, 88, 149, 309, 322, 174, 50, 1, 202, 0
0, 400, 65, 10, 1, 0.2833115297435427, 172.0, 7, 1, 2, 3.375669799172755, 170, 5, 0, 0, 223, 207, 31, 234, 155, 185, 354, 246, 108, 34
0, 400, 65, 10, 2, 0.2919819107839743, 170.0, 9, 4, 2, 3.270100686003829, 161, 7, 2, 0, 84, 349, 228, 149, 352, 327, 28, 160, 314, 258
0, 400, 65, 10, 3, 0.3315990465896874, 216.0, 12, 1, 0, 3.2350532247075137, 174, 9, 3, 0, 266, 369, 303, 317, 255, 390, 274, 239, 243, 41
0, 400, 65, 10, 4, 0.29264509782404957, 248.0, 12, 2, 0, 3.201955454358128, 220, 8, 1, 0, 116, 42, 143, 264, 398, 309, 72, 392, 10, 259
0, 400, 65, 10, 5, 0.2894906170876368, 222.0, 9, 2, 0, 3.20809348726641, 202, 8, 1, 0, 169, 35, 280, 128, 33, 114, 156, 362, 394, 122
0, 400, 65, 10, 6, 0.3338676989225604, 213.0, 10, 3, 2, 3.128331824056474, 172, 5, 1, 0, 123, 3, 108, 78, 223, 259, 171, 175, 104, 192
0, 400, 65, 10, 7, 0.29117582272694165, 201.0, 8, 1, 1, 3.053557880043684, 185, 6, 1, 0, 35, 336, 22, 219, 31, 173, 375, 377, 309, 268
0, 400, 65, 10, 8, 0.3055393487029505, 213.0, 9, 5, 1, 2.9318010817843714, 187, 6, 0, 0, 335, 247, 88, 211, 203, 141, 179, 311, 144, 301
0, 400, 65, 10, 9, 0.2569565557223257, 195.0, 8, 1, 2, 2.9136925228029753, 169, 4, 0, 0, 8, 249, 139, 25, 295, 6, 28, 281, 285, 277
0, 400, 65, 10, 10, 0.2671246341615472, 202.0, 8, 2, 0, 2.977904818448607, 186, 6, 2, 0, 287, 263, 167, 67, 48, 6, 155, 142, 323, 138
0, 900, 135, 5, 1, 1.4544670778952593, 185.0, 9, 0, 0, 1.6337861427067963, 187, 12, 1, 1, 795, 74, 843, 772, 665, 0, 0, 0, 0, 0
0, 900, 135, 5, 2, 1.4849563125537344, 193.0, 7, 1, 0, 1.67091790612902, 196, 10, 0, 0, 426, 503, 829, 813, 184, 0, 0, 0, 0, 0
0, 900, 135, 5, 3, 1.4953300579262248, 131.0, 8, 1, 1, 1.582092686704911, 111, 5, 1, 0, 745, 576, 696, 588, 671, 0, 0, 0, 0, 0
0, 900, 135, 5, 4, 1.595169708774037, 247.0, 15, 1, 0, 1.5864527467391412, 203, 11, 0, 0, 738, 749, 499, 210, 200, 0, 0, 0, 0, 0
0, 900, 135, 5, 5, 1.5895973586207646, 201.0, 11, 1, 0, 1.8399520452609295, 175, 9, 0, 0, 670, 10, 245, 624, 194, 0, 0, 0, 0, 0
0, 900, 135, 5, 6, 1.569870702212441, 215.0, 12, 2, 0, 1.670502624720612, 215, 15, 2, 0, 430, 83, 564, 181, 690, 0, 0, 0, 0, 0
0, 900, 135, 5, 7, 1.4687887599270795, 129.0, 9, 0, 1, 1.6689251869753292, 129, 9, 1, 0, 616, 851, 594, 222, 565, 0, 0, 0, 0, 0
0, 900, 135, 5, 8, 1.5204999798675374, 184.0, 7, 2, 0, 1.6359486061624295, 159, 7, 1, 0, 108, 298, 583, 479, 220, 0, 0, 0, 0, 0
0, 900, 135, 5, 9, 1.5794952041313337, 151.0, 6, 0, 0, 1.6010306242405932, 153, 7, 1, 0, 556, 173, 222, 243, 615, 0, 0, 0, 0, 0
0, 900, 135, 5, 10, 1.4883393559664455, 211.0, 17, 2, 0, 1.6648351388074047, 205, 14, 0, 0, 57, 95, 881, 154, 610, 0, 0, 0, 0, 0
0, 900, 135, 6, 1, 1.5410773315564086, 178.0, 13, 2, 0, 1.8736233934491509, 161, 8, 1, 0, 146, 605, 552, 226, 350, 766, 0, 0, 0, 0
0, 900, 135, 6, 2, 1.543223610090223, 211.0, 10, 1, 2, 1.8860403865117235, 176, 7, 1, 0, 131, 408, 601, 466, 238, 431, 0, 0, 0, 0
0, 900, 135, 6, 3, 1.5250116255109276, 218.0, 13, 0, 0, 1.7950680990454089, 168, 10, 1, 0, 634, 608, 769, 649, 327, 24, 0, 0, 0, 0
0, 900, 135, 6, 4, 1.6375820990027705, 243.0, 12, 1, 0, 1.814337235346926, 221, 14, 1, 0, 824, 376, 474, 512, 91, 754, 0, 0, 0, 0
0, 900, 135, 6, 5, 1.6069677272659249, 239.0, 10, 0, 0, 1.8019585334408248, 225, 10, 2, 0, 59, 275, 189, 121, 433, 709, 0, 0, 0, 0
0, 900, 135, 6, 6, 1.6274499431948755, 170.0, 12, 1, 0, 1.7897843142053773, 178, 12, 1, 0, 823, 850, 560, 310, 183, 512, 0, 0, 0, 0
0, 900, 135, 6, 7, 1.5502391815640237, 270.0, 17, 1, 0, 1.8377212893303465, 250, 14, 2, 0, 379, 31, 794, 200, 388, 631, 0, 0, 0, 0
0, 900, 135, 6, 8, 1.5459537300718296, 239.0, 13, 1, 1, 1.8685586971848238, 238, 11, 1, 0, 818, 183, 445, 604, 321, 892, 0, 0, 0, 0
0, 900, 135, 6, 9, 1.538903025475065, 135.0, 5, 1, 0, 1.8842596503583309, 130, 5, 2, 0, 729, 607, 710, 779, 858, 821, 0, 0, 0, 0
0, 900, 135, 6, 10, 1.539354229514828, 217.0, 15, 2, 0, 1.7662103834563254, 178, 11, 1, 0, 207, 261, 440, 731, 511, 89, 0, 0, 0, 0
0, 900, 135, 7, 1, 1.6173714739568936, 136.0, 5, 1, 0, 2.233559080096427, 129, 4, 1, 0, 553, 833, 513, 829, 583, 799, 701, 0, 0, 0
0, 900, 135, 7, 2, 1.675165066464757, 287.0, 13, 1, 0, 2.2922957403654323, 282, 17, 2, 0, 502, 119, 873, 201, 831, 300, 26, 0, 0, 0
0, 900, 135, 7, 3, 1.5972800646765108, 277.0, 22, 2, 0, 2.3637419065522067, 254, 16, 1, 0, 242, 509, 643, 3, 505, 196, 86, 0, 0, 0
0, 900, 135, 7, 4, 1.6062050621698347, 309.0, 22, 1, 0, 2.2858632208310325, 253, 18, 1, 0, 176, 316, 275, 164, 436, 721, 865, 0, 0, 0
0, 900, 135, 7, 5, 1.577900791955841, 187.0, 10, 1, 1, 2.2996176410910607, 175, 9, 1, 0, 791, 607, 498, 862, 759, 79, 618, 0, 0, 0
0, 900, 135, 7, 6, 1.6533146325114956, 242.0, 17, 2, 0, 2.373672342968746, 222, 13, 0, 0, 833, 86, 506, 403, 65, 388, 307, 0, 0, 0
0, 900, 135, 7, 7, 1.6114481873282216, 256.0, 16, 2, 0, 2.3130937596468186, 215, 14, 1, 0, 336, 318, 820, 212, 31, 554, 18, 0, 0, 0
0, 900, 135, 7, 8, 1.5523712489469688, 168.0, 9, 1, 0, 2.318326621196235, 163, 8, 1, 0, 151, 2, 191, 438, 233, 306, 349, 0, 0, 0
0, 900, 135, 7, 9, 1.5653685306696445, 185.0, 14, 3, 0, 2.3502302601193037, 178, 11, 2, 0, 337, 287, 455, 176, 271, 631, 216, 0, 0, 0
0, 900, 135, 7, 10, 1.6923289786682574, 246.0, 8, 2, 0, 2.283198235290854, 233, 11, 3, 0, 564, 577, 209, 570, 65, 455, 538, 0, 0, 0
0, 900, 135, 8, 1, 1.686263185776852, 170.0, 7, 2, 0, 3.359701597412311, 154, 8, 0, 0, 532, 591, 568, 57, 236, 233, 622, 829, 0, 0
0, 900, 135, 8, 2, 1.636697849616013, 258.0, 18, 3, 1, 3.349084288704262, 218, 9, 0, 0, 707, 561, 237, 194, 779, 168, 279, 340, 0, 0
0, 900, 135, 8, 3, 1.5931667260113898, 173.0, 12, 1, 1, 3.353450270051326, 161, 9, 0, 0, 582, 489, 523, 502, 597, 141, 384, 440, 0, 0
0, 900, 135, 8, 4, 1.7185963172592267, 242.0, 11, 1, 1, 3.3389971348740914, 229, 9, 2, 0, 382, 686, 205, 133, 278, 737, 184, 270, 0, 0
0, 900, 135, 8, 5, 1.6781861202847779, 313.0, 23, 1, 0, 3.353544221548674, 285, 12, 1, 0, 801, 368, 2, 613, 14, 506, 115, 53, 0, 0
