VST-NCA,N/A,zipfian,900,"(16, 64)",False,0,10,8,0.25,2,649.7343110729818,0.05597769567597121,0.6,0,5.414456942254234,0.15,4.0
VST-NCA,N/A,uniform,900,"(16, 64)",False,0,10,8,0.25,2,655.8047361253994,0.05683337894544757,0.6,0,8.958590278529705,0.15,4.0
VST-CA,pure,zipfian,900,"(16, 64)",False,0,10,8,0.25,2,652.165990081777,0.05565567414705308,0.4,100(*),404.4291334158158,0.15,4.0
VST-CA,pure,uniform,900,"(16, 64)",False,0,10,8,0.25,2,656.1665301452317,0.055647235905856206,0.4,100(*),386.78518004594866,0.15,4.0
