eVST-RS,0,10000,303,2,160,1,0.0056369808046525804,50.77959835072819,1.0
Hotspot_k,0,10000,303,2,160,1,0.003437453000486812,50.77959835072819,1.0
Hotspot,0,10000,303,2,160,1,0.003584693465484179,50.77959835072819,1.0
eVST-RS,0,10000,303,2,160,2,0.00196899581609955,22.995780700548625,0.9999999999999999
Hotspot_k,0,10000,303,2,160,2,0.0038511473900655346,22.99578070054862,1.0
Hotspot,0,10000,303,2,160,2,0.004052862879660779,22.99578070054862,1.0
eVST-RS,0,10000,302,2,160,3,0.009798004240366254,55.26083290092876,0.9999999999999999
Hotspot_k,0,10000,302,2,160,3,0.008349679130247978,55.260832900928754,1.0
Hotspot,0,10000,302,2,160,3,0.005200391114897229,55.260832900928754,1.0
eVST-RS,0,10000,305,4,160,1,0.02045300325153221,106.55448873717108,1.0
Hotspot_k,0,10000,305,4,160,1,0.009203515928618344,106.55448873717107,1.0000000000000002
Hotspot,0,10000,305,4,160,1,0.009250096022128673,106.55448873717107,1.0000000000000002
eVST-RS,0,10000,300,4,160,2,0.009690633177399377,84.83906325518912,1.0
Hotspot_k,0,10000,300,4,160,2,0.006689769866682127,84.83906325518912,1.0
Hotspot,0,10000,300,4,160,2,0.008641791580942026,84.83906325518912,1.0
eVST-RS,0,10000,303,4,160,3,0.014624570367686829,91.38487177085065,0.9999999999999999
Hotspot_k,0,10000,303,4,160,3,0.014865760512805082,91.38487177085064,1.0
Hotspot,0,10000,303,4,160,3,0.009942876226034514,91.38487177085064,1.0
eVST-RS,0,10000,302,8,160,1,0.02157763618657782,150.67035479841587,1.0328807804003026
Hotspot_k,0,10000,302,8,160,1,0.01370125817572898,150.67035479841587,1.0328807804003026
Hotspot,0,10000,302,8,160,1,0.013679941861710176,150.67035479841587,1.0328807804003026
eVST-RS,0,10000,301,8,160,2,0.03660484804038333,208.72158997657405,1.0
Hotspot_k,0,10000,301,8,160,2,0.02076524777658051,208.72158997657405,1.0
Hotspot,0,10000,301,8,160,2,0.020573006204244848,208.72158997657405,1.0
eVST-RS,0,10000,303,8,160,3,0.025530233441259043,190.37253261846132,1.0
Hotspot_k,0,10000,303,8,160,3,0.014684177097478823,190.37253261846132,1.0
Hotspot,0,10000,303,8,160,3,0.015484723110944287,190.37253261846132,1.0
eVST-RS,0,10000,306,16,160,1,0.10148420757195709,391.8632339794286,1.1725133453580006
Hotspot_k,0,10000,306,16,160,1,0.035734431886680795,391.8632339794287,1.1725133453580003
Hotspot,0,10000,306,16,160,1,0.035064546982994216,391.8632339794287,1.1725133453580003
eVST-RS,0,10000,298,16,160,2,0.06206442184827665,350.78271242676135,1.0
Hotspot_k,0,10000,298,16,160,2,0.050775854616404104,372.4475565648332,0.9418311551352585
Hotspot,0,10000,298,16,160,2,0.03726289054748122,372.4475565648332,0.9418311551352585
eVST-RS,0,10000,306,16,160,3,0.06021700797111862,321.41379962339425,1.0000000000000002
Hotspot_k,0,10000,306,16,160,3,0.03314173651381225,321.4137996233943,1.0
Hotspot,0,10000,306,16,160,3,0.039446628489372415,321.4137996233943,1.0
eVST-RS,0,10000,305,32,160,1,0.1409853110858421,773.8171509762999,1.0040835803873385
Hotspot_k,0,10000,305,32,160,1,0.09807833429590573,741.3661534072668,1.0480342162189098
Hotspot,0,10000,305,32,160,1,0.10292661148366733,741.3661534072668,1.0480342162189098
eVST-RS,0,10000,304,32,160,2,0.15343285420306074,667.3423640326348,0.9999999999999998
Hotspot_k,0,10000,304,32,160,2,0.1097419107549058,671.0811619116029,0.9944286949311495
Hotspot,0,10000,304,32,160,2,0.11932793609537384,671.0811619116029,0.9944286949311495
eVST-RS,0,10000,303,32,160,3,0.15526605720424413,607.1459088784717,1.0
Hotspot_k,0,10000,303,32,160,3,0.10641617102942291,618.8042116603204,0.9811599492017544
Hotspot,0,10000,303,32,160,3,0.11463637328984078,618.8042116603204,0.9811599492017544
eVST-RS,0,10000,305,64,160,1,0.2623375075149852,1317.4152076809344,1.0074829651752413
Hotspot_k,0,10000,305,64,160,1,0.1522347984089265,1374.665893605875,0.9655243401142252
Hotspot,0,10000,305,64,160,1,0.16326085918171884,1374.665893605875,0.9655243401142252
eVST-RS,0,10000,304,64,160,2,0.24508550407745133,1334.6569630963688,1.0406115165275005
Hotspot_k,0,10000,304,64,160,2,0.1564001640567767,1361.217246721189,1.020306942008775
Hotspot,0,10000,304,64,160,2,0.11985847546520745,1361.217246721189,1.020306942008775
eVST-RS,0,10000,297,64,160,3,0.21297247708594114,1384.8023887813217,1.0073012295726702
Hotspot_k,0,10000,297,64,160,3,0.12670851243319703,1425.3306988750464,0.9786593034413293
Hotspot,0,10000,297,64,160,3,0.1330015620121685,1421.7081012556232,0.981152986117641
eVST-RS,0,10000,303,128,160,1,0.5520420041914349,2723.535400168982,1.022857247801502
Hotspot_k,0,10000,303,128,160,1,0.484651661823591,2750.3533657960907,1.0128836382813158
Hotspot,0,10000,303,128,160,1,0.32764477231216915,2745.7362854474814,1.0145868481512959
