eVST-RS,0,10000,500,2,40,1,0.01076592279309807,79.98664781880363,1.0
Hot-spots(k),0,10000,500,2,40,1,0.006901748766708238,79.98664781880363,1.0
Hot-spots,0,10000,500,2,40,1,0.006926223053113745,79.98664781880363,1.0
eVST-RS,0,10000,504,2,40,2,0.0043430015975474134,28.535910469242754,1.0
Hot-spots(k),0,10000,504,2,40,2,0.005097362264038452,28.535910469242754,1.0
Hot-spots,0,10000,504,2,40,2,0.00615015132609642,28.535910469242754,1.0
eVST-RS,0,10000,498,2,40,3,0.02609274728206401,106.25430114322702,1.0
Hot-spots(k),0,10000,498,2,40,3,0.014749705025622006,125.96038726277362,0.8435533063387894
Hot-spots,0,10000,498,2,40,3,0.014291009528790255,125.96038726277362,0.8435533063387894
eVST-RS,0,10000,501,4,40,1,0.025254700345925585,137.396116053183,1.0
Hot-spots(k),0,10000,501,4,40,1,0.017355427034829063,137.396116053183,1.0
Hot-spots,0,10000,501,4,40,1,0.01570854440760172,137.396116053183,1.0
eVST-RS,0,10000,503,4,40,2,0.029582701574355497,148.08888253328027,1.0
Hot-spots(k),0,10000,503,4,40,2,0.017726488796483864,148.08888253328024,1.0000000000000002
Hot-spots,0,10000,503,4,40,2,0.017515299389600614,148.08888253328024,1.0000000000000002
eVST-RS,0,10000,503,4,40,3,0.023614528410092817,126.91596132203394,1.0
Hot-spots(k),0,10000,503,4,40,3,0.0160989487504537,126.91596132203394,1.0
Hot-spots,0,10000,503,4,40,3,0.015705386435143964,126.91596132203394,1.0
eVST-RS,0,10000,501,8,40,1,0.06093544670110873,294.3565543279399,1.0
Hot-spots(k),0,10000,501,8,40,1,0.037637110281536934,290.5170691083256,1.0132160400467989
Hot-spots,0,10000,501,8,40,1,0.033293713937439406,290.5170691083256,1.0132160400467989
eVST-RS,0,10000,496,8,40,2,0.08600461616620692,323.05665164990626,1.0131436442572606
Hot-spots(k),0,10000,496,8,40,2,0.043894237924007484,323.05665164990637,1.0131436442572601
Hot-spots,0,10000,496,8,40,2,0.046081528584977605,323.05665164990637,1.0131436442572601
eVST-RS,0,10000,502,8,40,3,0.07334746262833391,340.1775524178388,0.9999999999999998
Hot-spots(k),0,10000,502,8,40,3,0.04326659090162366,361.78006862104377,0.9402882632933736
Hot-spots,0,10000,502,8,40,3,0.0448799200717076,361.78006862104377,0.9402882632933736
eVST-RS,0,10000,502,16,40,1,0.15338745834930023,738.7877336993641,0.9999999999999999
Hot-spots(k),0,10000,502,16,40,1,0.08050224393679173,752.3722565738049,0.9819444128146049
Hot-spots,0,10000,502,16,40,1,0.07849337871866169,752.3722565738049,0.9819444128146049
eVST-RS,0,10000,499,16,40,2,0.14935354330430073,616.1671701354845,1.1044759684230958
Hot-spots(k),0,10000,499,16,40,2,0.07062844835792248,588.440278150315,1.1565180991435562
Hot-spots,0,10000,499,16,40,2,0.06999053792503673,588.440278150315,1.1565180991435562
eVST-RS,0,10000,503,16,40,3,0.17204278578958565,544.377810506768,1.1125794786923933
Hot-spots(k),0,10000,503,16,40,3,0.08452352709201705,531.6429013587784,1.1392300716841421
Hot-spots,0,10000,503,16,40,3,0.09832426139956851,531.6429013587784,1.1392300716841421
eVST-RS,0,10000,500,32,40,1,0.29432500510210957,1208.228519420102,1.0444021052039327
Hot-spots(k),0,10000,500,32,40,1,0.14545107886209507,1214.054993661081,1.0393898265221866
Hot-spots,0,10000,500,32,40,1,0.1487385281716911,1211.2602188971148,1.0417880398967927
eVST-RS,0,10000,502,32,40,2,0.20360553608361442,1016.4075842934653,1.0586666355371943
Hot-spots(k),0,10000,502,32,40,2,0.1340685619501869,1069.9177461215716,1.0057191793472537
Hot-spots,0,10000,502,32,40,2,0.1316396863975342,1076.8315887693866,0.9992619169244054
eVST-RS,0,10000,502,32,40,3,0.24849532481914594,1076.1059463742777,1.107140427218041
Hot-spots(k),0,10000,502,32,40,3,0.12510149920797176,1070.5614023146118,1.1128744176885321
Hot-spots,0,10000,502,32,40,3,0.1235122495777432,1070.5614023146118,1.1128744176885321
eVST-RS,0,10000,498,64,40,1,0.958677141134956,2161.282609327612,1.1314605683216603
Hot-spots(k),0,10000,498,64,40,1,0.3327441083089866,2159.5268275622375,1.1323804910606348
Hot-spots,0,10000,498,64,40,1,0.32742608272070584,2234.659100607416,1.0943083214745555
eVST-RS,0,10000,499,64,40,2,2.1723163451521827,2318.451024784115,1.288963379752068
Hot-spots(k),0,10000,499,64,40,2,0.3796913160889517,2246.9449826582354,1.329982928714156
Hot-spots,0,10000,499,64,40,2,0.4514167651230423,2192.7456053980873,1.3628568956373954
eVST-RS,0,10000,497,64,40,3,0.8130018462296675,2435.7819522348545,1.0740526954003917
Hot-spots(k),0,10000,497,64,40,3,0.37492356719826603,2319.7042671164027,1.1277981457772588
Hot-spots,0,10000,497,64,40,3,0.3782804919015348,2319.7042671164027,1.1277981457772588
eVST-RS,0,10000,500,128,40,1,5.678525905834817,4069.2575985622966,1.3185202062662005
Hot-spots(k),0,10000,500,128,40,1,0.767596518493292,4047.181627995923,1.325712276190454
Hot-spots,0,10000,500,128,40,1,0.6771304767630681,4011.6483146863616,1.337454818400785
eVST-RS,0,10000,496,128,40,2,18.91709217055734,4625.8358781428915,1.4018151161148789
Hot-spots(k),0,10000,496,128,40,2,1.2209329361130585,4599.7029481584705,1.409779442658009
Hot-spots,0,10000,496,128,40,2,1.1028796366435927,4479.756355404796,1.4475266385466845
eVST-RS,0,10000,491,128,40,3,6.9824752266930545,4370.861122796154,1.3247156708224932
Hot-spots(k),0,10000,491,128,40,3,1.0910202658934622,4311.863132820164,1.3428413764538556
Hot-spots,0,10000,491,128,40,3,0.8774055361625415,4168.806923933623,1.3889221376780305
eVST-RS,0,10000,487,256,40,1,17.972285239123607,7521.422858014586,1.4546873086826755
Hot-spots(k),0,10000,487,256,40,1,1.311708064395816,7418.154885306755,1.4749379790466792
Hot-spots,0,10000,487,256,40,1,1.4231833072734617,7086.7015392972835,1.5439225589108887
eVST-RS,0,10000,486,256,40,2,17.084611950320323,7692.879713110096,1.3905111130398824
Hot-spots(k),0,10000,486,256,40,2,1.5052104571520886,7282.230456232068,1.4689228522291855
Hot-spots,0,10000,486,256,40,2,1.4188809645711444,7098.613216260134,1.5069189440912132
eVST-RS,0,10000,486,256,40,3,36.49851121336815,8177.162377799552,1.581790865283711
Hot-spots(k),0,10000,486,256,40,3,1.6194694527353022,7657.635577915553,1.6891063333501974
Hot-spots,0,10000,486,256,40,3,1.2974052124702666,7037.142971270829,1.838041490126088
eVST-RS,0,10000,480,512,40,1,49.41781593836595,13732.75890777714,1.5577164591483117
Hot-spots(k),0,10000,480,512,40,1,2.881654588079982,12842.092610678428,1.6657522437092869
Hot-spots,0,10000,480,512,40,1,3.544085887376241,11921.516849627527,1.7943811051886742
eVST-RS,0,10000,477,512,40,2,39.52344735324414,13591.371633467945,1.4802606772730311
Hot-spots(k),0,10000,477,512,40,2,2.587061944813513,12771.83175396167,1.5752456943371589
Hot-spots,0,10000,477,512,40,2,2.9362429049242564,11934.511130013094,1.685764314939698
eVST-RS,0,10000,470,512,40,3,68.48602498508853,14297.217536102611,1.583685533180714
Hot-spots(k),0,10000,470,512,40,3,2.6595575443761845,13086.973037818541,1.7301400798513105
Hot-spots,0,10000,470,512,40,3,3.447831676910937,11822.228656196568,1.915230810968578
eVST-RS,0,10000,457,1024,40,1,131.2144361973119,25562.13877775351,1.706040110794216
Hot-spots(k),0,10000,457,1024,40,1,5.86092802546591,23707.08284080988,1.8395360730534285
Hot-spots,0,10000,457,1024,40,1,10.71533839056292,20990.9738107125,2.077561263512217
eVST-RS,0,10000,456,1024,40,2,131.41898280918303,24065.803205376415,1.6240533749897716
Hot-spots(k),0,10000,456,1024,40,2,7.450327659377763,22600.66352624072,1.7293363476763501
Hot-spots,0,10000,456,1024,40,2,10.103152011766724,20246.187432232462,1.9304448824428169
eVST-RS,0,10000,446,1024,40,3,125.73171484614159,25741.076914730173,1.683753153536739
Hot-spots(k),0,10000,446,1024,40,3,5.891620754352516,24266.620513932805,1.7860591426698194
Hot-spots,0,10000,446,1024,40,3,9.95950334567442,21710.872091122346,1.9963094641569568
