VST-NCA,N/A,zipfian,900,10,20,False,6,8,4,0.2,1,368.02638094911157,0.015178237141512474,0.2,0,2.3025590946155035,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,6,8,4,0.2,1,375.0203619662265,0.01570618148117615,0.2,0,2.4014241310987927,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,6,8,4,0.2,1,368.01426125104035,0.015156226679326397,0.2,5,3.2046305813576055,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,6,8,4,0.2,1,375.01829658944234,0.01575832244869824,0.2,5,3.8243605855604983,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,6,8,4,0.2,1,368.0096476411325,0.014874699379143179,0.16666666666666666,50(*),50.287781527861966,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,6,8,4,0.2,1,375.00627940009997,0.015487626776526644,0.1,50(*),63.80036249863372,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,7,8,4,0.2,1,314.0233872229849,0.013148634087168305,0.2,0,2.036598301326535,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,7,8,4,0.2,1,342.0216423897685,0.01416426994947332,0.21428571428571427,0,2.136154055761267,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,7,8,4,0.2,1,314.01437726018855,0.013111830905414764,0.2,5,3.449934494690524,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,7,8,4,0.2,1,342.0144279572866,0.01398711895082131,0.18181818181818182,5,4.327272531337599,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,7,8,4,0.2,1,314.0062175335314,0.012899420085151912,0.14285714285714285,50(*),45.239892091997945,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,7,8,4,0.2,1,342.00952620904917,0.013813792243919286,0.16666666666666666,50(*),59.23832489093991,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,8,8,4,0.2,1,367.03347646500333,0.01526422254196622,0.2,0,2.5883649433442315,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,8,8,4,0.2,1,345.01557745881496,0.014120645562342484,0.2,0,2.1747767867451557,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,8,8,4,0.2,1,368.01494885566206,0.015329581527804018,0.2,5,4.172907845601344,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,8,8,4,0.2,1,345.0136228972492,0.014264076959243512,0.2,5,3.379780437902923,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,8,8,4,0.2,1,367.00911159963573,0.01475179373499273,0.16666666666666666,50(*),57.900616155307944,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,8,8,4,0.2,1,345.0113910536827,0.014013805963202787,0.18181818181818182,50(*),54.095285721689834,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,9,8,4,0.2,1,366.0386865357555,0.015413823992277614,0.2727272727272727,0,2.768290811757879,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,9,8,4,0.2,1,383.05298780229316,0.016350994051498483,0.3,0,2.2782767151588814,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,9,8,4,0.2,1,365.03330656463146,0.01555166027168803,0.2,3,2.5690043141648857,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,9,8,4,0.2,1,383.0224086593245,0.016113436127648248,0.2,3,3.098928668746339,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,9,8,4,0.2,1,366.0165494334409,0.015114884764318952,0.2,50(*),54.78929356385311,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,9,8,4,0.2,1,384.01455652299467,0.015876814141399926,0.18181818181818182,50(*),66.84753658470254,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,0,8,8,0.2,1,573.0851618097065,0.024007411809135865,0.3,0,8.310579838733247,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,0,8,8,0.2,1,598.0633938333804,0.024816565475594434,0.2727272727272727,0,9.608050404963024,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,0,8,8,0.2,1,573.0194224546101,0.023578291311490217,0.2,12,34.57998087953115,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,0,8,8,0.2,1,598.0305197223954,0.02457500509091189,0.2,12,45.496902289067975,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,0,8,8,0.2,1,573.0193458502841,0.023287714886345633,0.2,50(*),408.4489548657384,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,0,8,8,0.2,1,598.0211226670905,0.024340208816228275,0.17647058823529413,50(*),506.4546314793936,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,1,8,8,0.2,1,536.0349176104858,0.02229797913634783,0.2,0,6.789396196535563,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,1,8,8,0.2,1,578.0961823164067,0.02419197760315508,0.3,0,10.903874742969037,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,1,8,8,0.2,1,536.0276065625926,0.022263790017873437,0.2,10,37.859702149692566,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,1,8,8,0.2,1,578.0371860733574,0.024087663959154237,0.2,10,58.35928520442121,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,1,8,8,0.2,1,536.022107636958,0.021981125656328433,0.2,50(*),313.99319699265743,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,1,8,8,0.2,1,578.0242550841302,0.02384549830964098,0.2,50(*),529.5546619099837,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,2,8,8,0.2,1,558.0527378311086,0.02298673180085311,0.2727272727272727,0,7.2989525821612915,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,2,8,8,0.2,1,575.1214325545058,0.024149673983932477,0.3,0,9.705433425514457,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,2,8,8,0.2,1,556.034403672175,0.022803255415884797,0.23076923076923078,6,22.741153704244425,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,2,8,8,0.2,1,575.0625382376394,0.023980448005015576,0.3,6,28.579949576563195,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,2,8,8,0.2,1,557.0221890131596,0.022889191206288392,0.2,50(*),314.3271078058824,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,2,8,8,0.2,1,575.0450722986188,0.023829770598012757,0.25,50(*),435.1312256343599,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,3,8,8,0.2,1,542.0781619526555,0.02268535526902661,0.3,0,9.616926079323548,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,3,8,8,0.2,1,564.1707916965942,0.0234149698740816,0.3,0,10.096176060208563,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,3,8,8,0.2,1,542.0480285197258,0.02219671424286023,0.3,6,24.726521362736094,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,3,8,8,0.2,1,564.100210337499,0.023555191645161698,0.3,6,32.85430623642333,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,3,8,8,0.2,1,542.0451690148623,0.022205620373857222,0.3,50(*),478.68504800900337,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,3,8,8,0.2,1,565.0529722838687,0.0231507987912786,0.23076923076923078,50(*),482.1702183561629,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,4,8,8,0.2,1,535.1006854039562,0.022509575238370442,0.3,0,8.450079206771989,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,4,8,8,0.2,1,531.0432516647382,0.022228985515056244,0.23076923076923078,0,8.595602086932558,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,4,8,8,0.2,1,535.0710402058916,0.02241693523293818,0.3,6,25.38289174766487,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,4,8,8,0.2,1,530.0305687449297,0.02203816674638436,0.2,6,24.896990142643517,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,4,8,8,0.2,1,535.0227559855315,0.021768607696132473,0.2,50(*),396.7835076463916,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,4,8,8,0.2,1,530.0256419952776,0.021628871039501396,0.2,50(*),387.9828623947178,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,5,8,8,0.2,1,558.0276324430129,0.023283012557193117,0.2,0,9.971388574005687,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,5,8,8,0.2,1,589.0903276773854,0.024373173955150488,0.3,0,14.214584412045042,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,5,8,8,0.2,1,558.0198102233979,0.022816950414033192,0.2,8,51.56917263176365,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,5,8,8,0.2,1,589.0688192186442,0.02422984085996516,0.3,8,55.767129522958385,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,5,8,8,0.2,1,558.0142794990512,0.022681968789980893,0.18181818181818182,50(*),524.4812092387883,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,5,8,8,0.2,1,589.0232454671448,0.024036733583012986,0.2,50(*),704.0863402571058,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,6,8,8,0.2,1,573.0675492017804,0.02366920933097398,0.25,0,9.490572418390002,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,6,8,8,0.2,1,533.080509128055,0.022177226563436077,0.3,0,6.745171773754009,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,6,8,8,0.2,1,573.0530525583716,0.02355136543517289,0.25,5,18.219634966339072,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,6,8,8,0.2,1,533.0371020931424,0.021871206903701246,0.2,5,14.639890655140334,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,6,8,8,0.2,1,573.0274738722281,0.023507453183843615,0.25,50(*),391.2932159283864,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,6,8,8,0.2,1,533.0224366501811,0.021655519067443847,0.2,50(*),321.4633583363657,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,7,8,8,0.2,1,558.0999453807815,0.023373731131684537,0.3333333333333333,0,16.379783516883435,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,7,8,8,0.2,1,601.1165955789381,0.025040044842409466,0.2857142857142857,0,13.95633800431824,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,7,8,8,0.2,1,559.0442802397582,0.023261954849909835,0.2,5,30.04880286673597,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,7,8,8,0.2,1,601.0541144348582,0.024999754307430115,0.23076923076923078,5,35.887445816358195,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,7,8,8,0.2,1,558.0276247773786,0.022810302766064952,0.2,50(*),696.0835578850883,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,7,8,8,0.2,1,601.0509169860261,0.02469356861017737,0.26666666666666666,50(*),711.2014756527042,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,8,8,8,0.2,1,582.0937836858757,0.024475399639406197,0.3,0,9.649768024479272,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,8,8,8,0.2,1,603.1469706501241,0.02540630604651896,0.3,0,12.858764086977317,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,8,8,8,0.2,1,582.0591314074733,0.024227463734976716,0.2727272727272727,5,20.953571027204816,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,8,8,8,0.2,1,603.0955497141963,0.025267807769809386,0.3,5,30.592439460830064,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,8,8,8,0.2,1,582.0458623177745,0.02403598800037087,0.23076923076923078,50(*),357.70280500252375,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,8,8,8,0.2,1,603.0841040023241,0.025020824899254415,0.3,50(*),621.6620639329758,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,9,8,8,0.2,1,516.1326064857503,0.021740700609802203,0.3,0,8.0967112896451,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,9,8,8,0.2,1,588.1846095320952,0.024803650704419297,0.3333333333333333,0,14.535788272880382,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,9,8,8,0.2,1,516.0721025594066,0.021492535756040567,0.3,3,11.874756311524834,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,9,8,8,0.2,1,588.0834976332492,0.024331863388658448,0.3,3,25.99538614776975,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,9,8,8,0.2,1,517.0336502681753,0.021301309849203996,0.23076923076923078,50(*),390.6197756757465,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,9,8,8,0.2,1,588.0482173136584,0.024166746968537742,0.3,50(*),712.2039496135112,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,0,8,16,0.2,3,885.6314510959045,0.03608525983118959,0.5,0,13.642482643530457,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,0,8,16,0.2,3,838.2930853711978,0.03448259414343794,0.4,0,4.705295897720134,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,0,8,16,0.2,3,887.180402869592,0.036405082695517094,0.3333333333333333,12,40.53893704357324,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,0,8,16,0.2,3,839.0853958238846,0.034175906805750784,0.25,12,25.254239114648954,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,0,8,16,0.2,3,883.0903628795083,0.03592374751764088,0.25,50(*),462.54502264846633,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,0,8,16,0.2,3,845.0745306122562,0.03454634169017095,0.25,50(*),248.52878769762538,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,1,8,16,0.2,3,757.401182668676,0.03128302967272209,0.5,0,5.307731268638236,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,1,8,16,0.2,3,806.3053259756969,0.03325302513469736,0.4,0,6.619772083602584,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,1,8,16,0.2,3,755.0868281701121,0.030968025839048965,0.25,10,19.08078013154409,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,1,8,16,0.2,3,806.0730252294484,0.03306779005308398,0.2727272727272727,10,25.76133488171763,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,1,8,16,0.2,3,759.0721264486511,0.03089074262402153,0.25,50(*),249.2639132712775,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,1,8,16,0.2,3,806.0618819589284,0.03273838389477052,0.2727272727272727,50(*),284.6181443292626,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,2,8,16,0.2,3,820.1774854785255,0.034101785038384194,0.3076923076923077,0,9.833762252417728,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,2,8,16,0.2,3,736.1545263582935,0.030695492536063056,0.3076923076923077,0,3.316021423544953,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,2,8,16,0.2,3,816.2009165857149,0.03342544340369141,0.4,6,24.503918772388715,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,2,8,16,0.2,3,739.1198836653373,0.03054049411961482,0.3,6,9.479861671670733,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,2,8,16,0.2,3,815.0694744392263,0.03330609077726608,0.21052631578947367,50(*),408.73036906199377,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,2,8,16,0.2,3,736.0542352475376,0.030056399252780034,0.23076923076923078,50(*),133.26114372834672,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,3,8,16,0.2,3,887.1919477898036,0.03690469127555429,0.3,0,12.186130527217756,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,3,8,16,0.2,3,830.1609331408285,0.034125882904840824,0.3125,0,8.400796019084737,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,3,8,16,0.2,3,884.081944073443,0.036824928138181987,0.3,6,29.951745191787268,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,3,8,16,0.2,3,836.1029309030107,0.03436490072692952,0.3,6,20.99708163968171,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,3,8,16,0.2,3,879.0615717592977,0.03600083241590647,0.23076923076923078,50(*),556.9856221875434,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,3,8,16,0.2,3,835.0635041669935,0.03409882640559471,0.2727272727272727,50(*),371.83823857685456,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,4,8,16,0.2,3,830.245766566289,0.03469716040990181,0.4,0,12.83179837604257,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,4,8,16,0.2,3,784.1391970670999,0.032484621837402756,0.3,0,7.444435948738828,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,4,8,16,0.2,3,825.133502967189,0.034155349210729644,0.3333333333333333,6,48.84437549808899,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,4,8,16,0.2,3,785.1055215301659,0.03240504942777534,0.2727272727272727,6,22.67775800958225,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,4,8,16,0.2,3,822.100057076402,0.033723010241639303,0.35714285714285715,50(*),614.5473149494264,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,4,8,16,0.2,3,785.0608796506812,0.032162198572001456,0.23076923076923078,50(*),409.82036150309614,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,5,8,16,0.2,3,859.2584263989922,0.0357530424827851,0.3333333333333333,0,10.427780203899601,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,5,8,16,0.2,3,809.3044616489614,0.03349297410249413,0.4,0,5.130131056803293,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,5,8,16,0.2,3,859.077665983444,0.03544477701718534,0.25,8,44.73743686165835,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,5,8,16,0.2,3,799.0666734907538,0.03318385794365285,0.3,8,23.117643738354673,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,5,8,16,0.2,3,857.0520066655038,0.03528956152868547,0.2,50(*),509.83031071531514,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,5,8,16,0.2,3,793.104366352203,0.03254045591333397,0.3,50(*),247.41466990507251,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,6,8,16,0.2,3,825.2352212677486,0.034142556900710413,0.36363636363636365,0,10.112690685109555,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,6,8,16,0.2,3,783.1804402368848,0.03248721009950582,0.3,0,5.86333893878691,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,6,8,16,0.2,3,826.0968515429723,0.03425903645224119,0.2727272727272727,5,21.843973691135034,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,6,8,16,0.2,3,757.1089432402457,0.03138426252149952,0.3,5,12.725281559934956,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,6,8,16,0.2,3,834.0670272851938,0.034192269370488,0.2727272727272727,50(*),422.18181738874773,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,6,8,16,0.2,3,755.0560692912671,0.031016691217062037,0.3,50(*),309.4792535730303,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,7,8,16,0.2,3,843.4224223839029,0.034610525358496874,0.5,0,9.902952075153735,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,7,8,16,0.2,3,777.1614363428648,0.03230697549616347,0.36363636363636365,0,4.739960599312326,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,7,8,16,0.2,3,840.1478074577623,0.03442821838572868,0.3076923076923077,5,27.56684440936442,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,7,8,16,0.2,3,773.0732528518229,0.031642621594980797,0.23076923076923078,5,18.193617581389844,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,7,8,16,0.2,3,845.1178645606432,0.034558116481891304,0.3,50(*),473.2045525805188,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,7,8,16,0.2,3,773.0615744425224,0.0314315366998989,0.23076923076923078,50(*),314.5926170153689,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,8,8,16,0.2,3,838.2989574672429,0.03459859907775452,0.4,0,13.59043145240139,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,8,8,16,0.2,3,868.1702447952091,0.035937976274997056,0.3,0,5.249584722510917,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,8,8,16,0.2,3,843.1339909474455,0.03469698216181869,0.3333333333333333,5,35.885658981358574,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,8,8,16,0.2,3,874.0980306902844,0.03638472707104594,0.3,5,16.027974590200756,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,8,8,16,0.2,3,843.073354251608,0.034560737729308136,0.25,50(*),641.0834732131261,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,8,8,16,0.2,3,879.0637703631994,0.036319715965346784,0.2,50(*),359.09663226248085,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,9,8,16,0.2,3,823.2360826527786,0.03421385035702575,0.3333333333333333,0,12.39238373128319,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,9,8,16,0.2,3,892.196616064306,0.037308104062467706,0.3,0,16.769799512185273,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,9,8,16,0.2,3,823.201289516274,0.034384398017297986,0.3333333333333333,3,22.277322231213475,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,9,8,16,0.2,3,909.1444514829954,0.03775984215599344,0.3,3,20.668145432562596,0.5,4.0
VST-CA,pure,zipfian,900,10,20,False,9,8,16,0.2,3,814.0692638557481,0.03352439596768078,0.23076923076923078,50(*),545.0611716444364,0.5,4.0
VST-CA,pure,uniform,900,10,20,False,9,8,16,0.2,3,894.0488267989042,0.036214942099563545,0.21428571428571427,50(*),851.1062207208197,0.5,4.0
VST-NCA,N/A,zipfian,900,10,20,False,0,16,4,0.2,1,763.1003858842379,0.03148341586115139,0.2727272727272727,0,3.056816939730197,0.5,4.0
VST-NCA,N/A,uniform,900,10,20,False,0,16,4,0.2,1,743.1699969724444,0.030508091997362714,0.3,0,2.6785785578758805,0.5,4.0
VST-CA,mixed,zipfian,900,10,20,False,0,16,4,0.2,1,763.0496304807959,0.031027540257349565,0.2,9,8.73051582672997,0.5,4.0
VST-CA,mixed,uniform,900,10,20,False,0,16,4,0.2,1,742.0615938657888,0.030632746862996524,0.3,9,8.99324882216024,0.5,4.0
