eVST-RS,0,1250,40,128,160,1,0.11308541407532147,1152.130507546303,1.0098856620517402
Hotspot_k,0,1250,40,128,160,1,0.0405523135898207,1132.1046269763353,1.0277496025177248
Hotspot,0,1250,40,128,160,1,0.04884475446961645,1127.104596415121,1.032308877174406
eVST-RS,0,1250,36,128,160,2,0.05612467043597036,1063.269223671583,1.0024221094515378
Hotspot_k,0,1250,36,128,160,2,0.030236796615916717,1062.2677088267574,1.0033672013667443
Hotspot,0,1250,36,128,160,2,0.02899650294027012,1062.2677088267574,1.0033672013667443
eVST-RS,0,1250,36,128,160,3,0.050362949719946926,952.7787544140311,1.0061677123086168
Hotspot_k,0,1250,36,128,160,3,0.031205899408313087,965.0346452341454,0.9933894336326355
Hotspot,0,1250,36,128,160,3,0.02939835493320686,964.11469287355,0.9943373197723407
eVST-RS,0,2500,85,128,160,1,0.12670574920724675,1370.857261253661,1.016310039441797
Hotspot_k,0,2500,85,128,160,1,0.07650938253348727,1347.9480577598065,1.0335828515300562
Hotspot,0,2500,85,128,160,1,0.07523356166790052,1348.9716822381783,1.032798549886677
eVST-RS,0,2500,88,128,160,2,0.14532318097826646,1280.4188793535395,1.01153211956672
Hotspot_k,0,2500,88,128,160,2,0.09209358177628246,1255.9372832909196,1.0312496015501431
Hotspot,0,2500,88,128,160,2,0.08469997880210656,1252.4860086345213,1.034091250550383
eVST-RS,0,2500,86,128,160,3,0.1797352119058644,1442.7997141399924,1.0182845313622177
Hotspot_k,0,2500,86,128,160,3,0.1418450690826205,1449.7775390272734,1.013383495890224
Hotspot,0,2500,86,128,160,3,0.1215772019653798,1448.0809639369702,1.0145707783964295
eVST-RS,0,5000,165,128,160,1,0.20518136433094014,1789.1513494826281,1.012030852729895
Hotspot_k,0,5000,165,128,160,1,0.15325600774650638,1813.393517077883,0.9985016207609946
Hotspot,0,5000,165,128,160,1,0.1523441432045729,1813.0066511989314,0.9987146846275253
eVST-RS,0,5000,162,128,160,2,0.2993505234931604,1969.9597566395385,1.0371716610640613
Hotspot_k,0,5000,162,128,160,2,0.15144214732652017,1959.8088820894495,1.0425437152039243
Hotspot,0,5000,162,128,160,2,0.13878657277484763,1955.668862078499,1.044750710430431
eVST-RS,0,5000,163,128,160,3,0.3314481553690598,2039.569381053988,1.0154006839386103
Hotspot_k,0,5000,163,128,160,3,0.2099747717476248,2070.5718550872925,1.0001971867695256
Hotspot,0,5000,163,128,160,3,0.20057743526058402,2061.7936356618734,1.0044555908223305
eVST-RS,0,10000,296,128,160,1,0.517009431679412,2578.315332261215,1.035260298555605
Hotspot_k,0,10000,296,128,160,1,0.2915001987548749,2664.449419460873,1.0017932714922146
Hotspot,0,10000,296,128,160,1,0.28696298185229807,2657.6290333709126,1.004364216047721
eVST-RS,0,10000,302,128,160,2,0.46529802772772655,2672.1237066044737,1.0587192867565431
