Spiders,0,100,8,6,0.004973902800465179,1,0.006649634339193328,53.0,0,0,0,8,68,27,37,24,45
Dreyfus,0,100,8,6,0.006076451254568294,1,0.009958069209883697,45.0,0,0,0,8,68,27,37,24,45
Gravitation 2,0,100,8,6,0.004973902800465179,1,0.006091451913807791,53.0,0,0,0,8,68,27,37,24,45
Gravitation 3,0,100,8,6,0.004973902800465179,1,0.005677354767959539,53.0,0,0,0,8,68,27,37,24,45
Spiders,0,100,8,6,0.004973902800465179,2,0.006202772595532487,58.0,1,0,0,66,47,93,82,38,74
Dreyfus,0,100,8,6,0.006076451254568294,2,0.009767797690056375,50.0,1,1,0,66,47,93,82,38,74
Gravitation 2,0,100,8,6,0.004973902800465179,2,0.007792447720728776,61.0,1,0,0,66,47,93,82,38,74
Gravitation 3,0,100,8,6,0.004973902800465179,2,0.0076925749105289515,61.0,1,0,0,66,47,93,82,38,74
Spiders,0,100,8,6,0.004973902800465179,3,0.005805649879876293,82.0,1,0,0,93,63,55,66,47,18
Dreyfus,0,100,8,6,0.006076451254568294,3,0.009944252813215732,64.0,1,0,0,93,63,55,66,47,18
Gravitation 2,0,100,8,6,0.004973902800465179,3,0.008210492408482165,87.0,1,0,0,93,63,55,66,47,18
Gravitation 3,0,100,8,6,0.004973902800465179,3,0.0079617972684589,90.0,1,0,0,93,63,55,66,47,18
Spiders,0,100,8,6,0.004973902800465179,4,0.006493706433940649,60.0,1,0,0,93,14,98,80,34,54
Dreyfus,0,100,8,6,0.006076451254568294,4,0.010400588657448903,60.0,1,1,0,93,14,98,80,34,54
Gravitation 2,0,100,8,6,0.004973902800465179,4,0.007717444424531289,59.0,1,0,0,93,14,98,80,34,54
Gravitation 3,0,100,8,6,0.004973902800465179,4,0.007502698144892156,70.0,1,1,0,93,14,98,80,34,54
Spiders,0,100,8,6,0.004973902800465179,5,0.007497566340415485,75.0,0,0,0,46,91,25,98,55,86
Dreyfus,0,100,8,6,0.006076451254568294,5,0.010129392528566372,73.0,0,0,0,46,91,25,98,55,86
Gravitation 2,0,100,8,6,0.004973902800465179,5,0.008964078158171684,82.0,1,0,0,46,91,25,98,55,86
Gravitation 3,0,100,8,6,0.004973902800465179,5,0.008718935805863054,81.0,1,0,0,46,91,25,98,55,86
Spiders,0,100,8,6,0.004973902800465179,6,0.00551550554984917,77.0,2,0,0,65,44,19,48,50,32
Dreyfus,0,100,8,6,0.006076451254568294,6,0.009954911176359604,69.0,1,0,0,65,44,19,48,50,32
Gravitation 2,0,100,8,6,0.004973902800465179,6,0.007420589273265443,80.0,2,1,0,65,44,19,48,50,32
Gravitation 3,0,100,8,6,0.004973902800465179,6,0.007419010256503378,80.0,2,1,0,65,44,19,48,50,32
Spiders,0,100,8,6,0.004973902800465179,7,0.006171192260291447,78.0,0,0,0,59,96,26,79,23,47
Dreyfus,0,100,8,6,0.006076451254568294,7,0.010625598546041365,70.0,0,0,0,59,96,26,79,23,47
Gravitation 2,0,100,8,6,0.004973902800465179,7,0.008500636738509287,88.0,0,0,0,59,96,26,79,23,47
Gravitation 3,0,100,8,6,0.004973902800465179,7,0.008026931709893576,88.0,0,0,0,59,96,26,79,23,47
Spiders,0,100,8,6,0.004973902800465179,8,0.0079021893856914,83.0,0,0,0,6,37,97,26,92,47
Dreyfus,0,100,8,6,0.006076451254568294,8,0.009757139326912523,74.0,0,0,0,6,37,97,26,92,47
Gravitation 2,0,100,8,6,0.004973902800465179,8,0.009170534599810043,90.0,1,0,0,6,37,97,26,92,47
Gravitation 3,0,100,8,6,0.004973902800465179,8,0.008820387632824889,90.0,1,0,0,6,37,97,26,92,47
Spiders,0,100,8,6,0.004973902800465179,9,0.007976403173507896,108.0,2,1,0,60,77,8,71,29,97
Dreyfus,0,100,8,6,0.006076451254568294,9,0.010492566383838442,86.0,1,0,0,60,77,8,71,29,97
Gravitation 2,0,100,8,6,0.004973902800465179,9,0.00905684539294227,94.0,2,1,0,60,77,8,71,29,97
Gravitation 3,0,100,8,6,0.004973902800465179,9,0.00888433781168807,113.0,3,1,0,60,77,8,71,29,97
Spiders,0,100,8,6,0.004973902800465179,10,0.005486688493941738,64.0,0,0,0,69,46,30,48,79,59
Dreyfus,0,100,8,6,0.006076451254568294,10,0.00995135838864497,53.0,0,0,0,69,46,30,48,79,59
Gravitation 2,0,100,8,6,0.004973902800465179,10,0.007408746647550035,64.0,0,0,0,69,46,30,48,79,59
Gravitation 3,0,100,8,6,0.004973902800465179,10,0.007204658731054747,64.0,0,0,0,69,46,30,48,79,59
Spiders,0,400,26,6,0.06277065334187054,1,0.03548919123550953,183.0,1,1,0,45,314,389,57,84,311
Dreyfus,0,400,26,6,0.10125839740851772,1,0.0410690417184123,147.0,3,0,1,45,314,389,57,84,311
Gravitation 2,0,400,26,6,0.06277065334187054,1,0.04372968496247065,155.0,4,0,0,45,314,389,57,84,311
Gravitation 3,0,400,26,6,0.06277065334187054,1,0.04249805188806988,160.0,4,1,0,45,314,389,57,84,311
Spiders,0,400,26,6,0.06277065334187054,2,0.04127352438909815,116.0,3,0,0,326,247,168,204,257,355
Dreyfus,0,400,26,6,0.10125839740851772,2,0.05314615142297041,100.0,3,0,0,326,247,168,204,257,355
Gravitation 2,0,400,26,6,0.06277065334187054,2,0.036865699097828775,124.0,4,2,0,326,247,168,204,257,355
Gravitation 3,0,400,26,6,0.06277065334187054,2,0.035355764319116134,123.0,4,2,0,326,247,168,204,257,355
Spiders,0,400,26,6,0.06277065334187054,3,0.03572801752077004,165.0,4,0,0,330,365,233,52,302,297
Dreyfus,0,400,26,6,0.10125839740851772,3,0.0400126795045993,132.0,2,1,0,330,365,233,52,302,297
Gravitation 2,0,400,26,6,0.06277065334187054,3,0.041778414998764446,176.0,5,2,0,330,365,233,52,302,297
Gravitation 3,0,400,26,6,0.06277065334187054,3,0.043265454034427386,198.0,6,2,0,330,365,233,52,302,297
Spiders,0,400,26,6,0.06277065334187054,4,0.04200263537897586,151.0,3,1,0,124,256,356,6,68,33
Dreyfus,0,400,26,6,0.10125839740851772,4,0.04178788909933684,146.0,2,0,0,124,256,356,6,68,33
Gravitation 2,0,400,26,6,0.06277065334187054,4,0.037685998305715174,156.0,3,0,0,124,256,356,6,68,33
Gravitation 3,0,400,26,6,0.06277065334187054,4,0.03742901332769111,174.0,3,0,0,124,256,356,6,68,33
Spiders,0,400,26,6,0.06277065334187054,5,0.033525289137706915,151.0,2,0,0,183,379,389,330,252,92
Dreyfus,0,400,26,6,0.10125839740851772,5,0.04103035580774206,135.0,2,0,0,183,379,389,330,252,92
Gravitation 2,0,400,26,6,0.06277065334187054,5,0.04307202448107583,172.0,4,0,0,183,379,389,330,252,92
Gravitation 3,0,400,26,6,0.06277065334187054,5,0.04258095026807762,169.0,4,1,0,183,379,389,330,252,92
Spiders,0,400,26,6,0.06277065334187054,6,0.03814983447956788,211.0,4,1,0,303,89,319,217,36,64
Dreyfus,0,400,26,6,0.10125839740851772,6,0.042506736480261154,166.0,1,0,1,303,89,319,217,36,64
