Spiders,0,6400,962,6,1,2.615325068233261,515.0,40,2,0,4589,5184,2120,3866,3673,4654
Gravitation 2,0,6400,962,6,1,2.3192582410858478,607.0,58,2,0,4589,5184,2120,3866,3673,4654
Gravitation 3,0,6400,962,6,1,2.758712422361711,607.0,58,2,0,4589,5184,2120,3866,3673,4654
Spiders,0,6400,962,6,2,4.197878038324319,428.85520279411685,61,1,0,1511,3334,5909,3886,3050,3543
Gravitation 2,0,6400,962,6,2,3.6179786059018966,777.0,73,4,0,1511,3334,5909,3886,3050,3543
Gravitation 3,0,6400,962,6,2,4.184227833170567,777.0,73,4,0,1511,3334,5909,3886,3050,3543
