VST-CA,pure,uniform,400,5,6,False,3,8,8,0.1,1,378.0,0.2634146341463407,0.0020905923344947735,2,7.19466399183338,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,4,8,8,0.1,1,391.0,0.2443749999999983,0.001875,0,5.5910797310324085,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,4,8,8,0.1,1,390.0,0.2600000000000008,0.002,0,4.714349833138726,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,4,8,8,0.1,1,391.0,0.2443749999999983,0.001875,2,7.81814173300458,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,4,8,8,0.1,1,390.0,0.2600000000000008,0.002,2,6.645290501262792,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,4,8,8,0.1,1,391.0,0.2443749999999983,0.001875,2,8.44558316970901,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,4,8,8,0.1,1,390.0,0.2600000000000008,0.002,2,6.460031059014511,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,5,8,8,0.1,1,416.0,0.27655172413793083,0.0034482758620689655,0,4.895258723801362,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,5,8,8,0.1,1,425.0,0.25679758308157263,0.002416918429003021,0,6.034986787681561,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,5,8,8,0.1,1,402.0,0.26889632107023337,0.0026755852842809368,5,8.967401456315656,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,5,8,8,0.1,1,425.0,0.25679758308157263,0.002416918429003021,2,9.330669553086523,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,5,8,8,0.1,1,403.0,0.25750798722044643,0.0025559105431309905,4,11.314814770953603,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,5,8,8,0.1,1,425.0,0.25679758308157263,0.002416918429003021,2,9.24492093530742,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,6,8,8,0.1,1,365.0,0.2525951557093432,0.0027681660899653983,0,5.9546959982504575,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,6,8,8,0.1,1,391.0,0.25307443365695753,0.0025889967637540458,0,8.332551726206958,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,6,8,8,0.1,1,365.0,0.2525951557093432,0.0027681660899653983,2,8.886933028901296,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,6,8,8,0.1,1,391.0,0.25307443365695753,0.0025889967637540458,2,11.93405012233336,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,6,8,8,0.1,1,365.0,0.2525951557093432,0.0027681660899653983,2,8.808841002951965,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,6,8,8,0.1,1,391.0,0.25307443365695753,0.0025889967637540458,2,11.94077589113084,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,7,8,8,0.1,1,368.0,0.25555555555555487,0.002777777777777778,0,4.5235895346752955,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,7,8,8,0.1,1,385.0,0.2592592592592607,0.0026936026936026937,0,6.3725644845616785,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,7,8,8,0.1,1,368.0,0.25555555555555487,0.002777777777777778,2,6.8150457003318365,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,7,8,8,0.1,1,385.0,0.2592592592592607,0.0026936026936026937,2,9.0018513825367,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,7,8,8,0.1,1,368.0,0.25555555555555487,0.002777777777777778,2,6.659718258263524,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,7,8,8,0.1,1,385.0,0.2592592592592607,0.0026936026936026937,2,10.316769183520591,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,8,8,8,0.1,1,362.0,0.24709897610921366,0.0020477815699658703,0,5.563764140970363,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,8,8,8,0.1,1,398.0,0.2592833876221489,0.0026058631921824105,0,6.254563914541166,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,8,8,8,0.1,1,362.0,0.24709897610921366,0.0020477815699658703,2,6.26990709928225,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,8,8,8,0.1,1,398.0,0.2592833876221489,0.0026058631921824105,2,9.255156830654187,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,8,8,8,0.1,1,362.0,0.24709897610921366,0.0020477815699658703,2,7.034037411348777,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,8,8,8,0.1,1,398.0,0.2592833876221489,0.0026058631921824105,2,9.728215464610173,1.0,4.0
VST-NCA,N/A,zipfian,400,5,6,False,9,8,8,0.1,1,383.0,0.2632302405498275,0.0027491408934707906,0,4.700627891058161,1.0,4.0
VST-NCA,N/A,uniform,400,5,6,False,9,8,8,0.1,1,372.0,0.2695652173913033,0.002898550724637681,0,4.855457946773299,1.0,4.0
VST-CA,mixed,zipfian,400,5,6,False,9,8,8,0.1,1,383.0,0.2632302405498275,0.0027491408934707906,2,6.9862800316748235,1.0,4.0
VST-CA,mixed,uniform,400,5,6,False,9,8,8,0.1,1,372.0,0.2695652173913033,0.002898550724637681,2,6.750253627564973,1.0,4.0
VST-CA,pure,zipfian,400,5,6,False,9,8,8,0.1,1,383.0,0.2632302405498275,0.0027491408934707906,2,6.872123942363203,1.0,4.0
VST-CA,pure,uniform,400,5,6,False,9,8,8,0.1,1,372.0,0.2695652173913033,0.002898550724637681,2,6.822244775666945,1.0,4.0
