eVST-RS,0,10000,290,128,320,4,1,0.3527580794659002,1997.1967081999921,1.000007432748572,1.0028187256232377,127,0.25196850393700787
Hot-spots(k),0,10000,290,128,320,4,1,0.4713292847183652,2037.5145906844834,0.9802195095889001,1.1226091018843762,115,0.2782608695652174
eVST-RS,0,10000,297,128,320,4,2,0.4015348893026385,2059.167368436707,1.0164871435636857,1.0018755715997685,125,0.256
Hot-spots(k),0,10000,297,128,320,4,2,0.3092690228847914,2052.9271519121603,1.0195769267858263,1.0467744907264127,117,0.27350427350427353
eVST-RS,0,10000,293,128,320,4,3,0.3879209477927361,1995.6397584421165,1.0146935884671193,1.0144238089519588,124,0.25806451612903225
Hot-spots(k),0,10000,293,128,320,4,3,0.3632652932324163,2009.1889304810188,1.0078508979722933,1.1057204181002072,113,0.2831858407079646
eVST-RS,0,10000,297,128,320,4,4,0.2727351678422565,1812.1537774317073,1.0191827347717626,1.0100392753584768,125,0.256
Hot-spots(k),0,10000,297,128,320,4,4,0.297279106525707,1862.8025441445516,0.9914716127671923,1.1189154048512255,114,0.2807017543859649
eVST-RS,0,10000,294,128,320,4,5,0.36172693007938506,1927.9039514998594,1.0152427667758157,1.0272216955976348,122,0.26229508196721313
Hot-spots(k),0,10000,294,128,320,4,5,0.42571249465095207,1942.2978987402405,1.0077190234660856,1.136983977499458,110,0.2909090909090909
