Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-CA,mixed,zipfian,900,10,20,False,1,8,8,0.2,1,536.0558685604227,0.02202881951921126,0.2,6,20.18854166173196,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,1,8,8,0.2,1,578.0744908798192,0.02378502390292445,0.2,6,32.07344904413867,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,1,8,8,0.2,1,536.037239642723,0.02210139818812546,0.2,50,308.721628509576,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,1,8,8,0.2,1,578.0581251347418,0.02368624599494935,0.2,50,509.56798641408614,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,2,8,8,0.2,1,558.1054756622183,0.02298673180085311,0.2727272727272727,0,7.406087212597868,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,2,8,8,0.2,1,575.2428651090131,0.024149673983932477,0.3,0,8.623077736881442,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,2,8,8,0.2,1,556.0467540525218,0.023098223452525712,0.18181818181818182,6,18.082657906247277,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,2,8,8,0.2,1,575.1126691732092,0.024040871456199136,0.25,6,23.362108264132985,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,2,8,8,0.2,1,557.0442950587177,0.02286296680793311,0.2,50,266.7681236311846,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,2,8,8,0.2,1,575.1002299535437,0.023656429493210143,0.25,50,397.49732789833615,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,3,8,8,0.2,1,542.1563239053108,0.02268535526902661,0.3,0,9.51791954246255,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,3,8,8,0.2,1,564.3415833931895,0.0234149698740816,0.3,0,9.247647255736865,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,3,8,8,0.2,1,542.1414574934245,0.022136171599179987,0.3,6,29.92778812037841,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,3,8,8,0.2,1,564.1610396219166,0.02348738616667241,0.2727272727272727,6,21.43306363620559,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,3,8,8,0.2,1,542.090338029724,0.022205620373857222,0.3,50,398.8659618697525,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,3,8,8,0.2,1,564.0891539495852,0.02303506427679049,0.23076923076923078,50,415.987014509642,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,4,8,8,0.2,1,535.201370807913,0.022509575238370442,0.3,0,9.078545735611442,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,4,8,8,0.2,1,531.0865033294757,0.022228985515056244,0.23076923076923078,0,7.84063276188499,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,4,8,8,0.2,1,535.0566072974796,0.022014927771973728,0.2,6,24.78383135718559,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,4,8,8,0.2,1,530.05131495828,0.022041904208819914,0.2,6,18.565542876001018,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,4,8,8,0.2,1,535.0412317077751,0.0219339107557053,0.2,50,377.0860251727845,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,4,8,8,0.2,1,530.0461971125255,0.021522845822848448,0.2,50,331.5649839018606,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,5,8,8,0.2,1,558.0552648860269,0.023283012557193117,0.2,0,8.861527578425921,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,5,8,8,0.2,1,589.1806553547734,0.024373173955150488,0.3,0,12.626806599684642,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,5,8,8,0.2,1,558.0330608860356,0.02276869411217381,0.18181818181818182,6,26.871910838887743,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,5,8,8,0.2,1,589.0842596605103,0.02431186652668976,0.23529411764705882,6,30.939987257284884,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,5,8,8,0.2,1,558.0280520520151,0.022708796315207058,0.14285714285714285,50,383.09387923316353,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,5,8,8,0.2,1,589.0464909342926,0.024036733583012986,0.2,50,603.9723967042628,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,6,8,8,0.2,1,573.1350984035619,0.02366920933097398,0.25,0,8.35692591066254,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,6,8,8,0.2,1,533.1610182561103,0.022177226563436077,0.3,0,7.359959608592362,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,6,8,8,0.2,1,573.06789652885,0.023721537883489345,0.2,6,24.336159784495067,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,6,8,8,0.2,1,533.0482026792707,0.021616083563345174,0.18181818181818182,6,18.552280661863733,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,6,8,8,0.2,1,573.0461819839161,0.02333301408358783,0.2,50,386.67577802410506,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,6,8,8,0.2,1,533.0516914259374,0.021698145817327454,0.2,50,267.14288263280014,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,7,8,8,0.2,1,558.1998907615637,0.023373731131684537,0.3333333333333333,0,11.71439500523411,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,7,8,8,0.2,1,601.2331911578792,0.025040044842409466,0.2857142857142857,0,14.628597211761189,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,7,8,8,0.2,1,558.1545456269452,0.023031517618631887,0.3076923076923077,6,35.10400866567852,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,7,8,8,0.2,1,601.2014923573773,0.024896468523430117,0.3333333333333333,6,39.12028247142371,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,7,8,8,0.2,1,558.0496986397403,0.022683512327875455,0.2,50,569.106127319782,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,7,8,8,0.2,1,601.2252929799728,0.024547191679811432,0.4166666666666667,50,714.2686727364307,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,8,8,8,0.2,1,582.1875673717531,0.024475399639406197,0.3,0,13.992592408374549,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,8,8,8,0.2,1,603.2939413002504,0.02540630604651896,0.3,0,12.230917901857538,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,8,8,8,0.2,1,582.0887324786357,0.024102077440192562,0.2,6,22.0028785589202,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,8,8,8,0.2,1,603.1778232215698,0.025257381981386374,0.3,6,29.18474766422878,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,8,8,8,0.2,1,582.0917592989251,0.024050261990637714,0.23076923076923078,50,352.3328055448983,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,8,8,8,0.2,1,605.0664949852761,0.025006520231979208,0.2,50,567.7498764414504,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,9,8,8,0.2,1,516.2652129714999,0.021740700609802203,0.3,0,18.11148770809632,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,9,8,8,0.2,1,588.3692190641934,0.024803650704419297,0.3333333333333333,0,13.54063023544768,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,9,8,8,0.2,1,517.1038300021002,0.02145040011232491,0.25,6,24.31950819749727,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,9,8,8,0.2,1,588.0804529859965,0.02441522218938939,0.2,6,35.397565620247406,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,9,8,8,0.2,1,517.0607346282312,0.02141524099948617,0.23076923076923078,50,374.9672032976305,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,9,8,8,0.2,1,588.0544097566077,0.02432581950450523,0.2,50,648.0753166335853,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,0,8,16,0.2,3,886.262902191822,0.03608525983118959,0.5,0,9.326121935313495,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,0,8,16,0.2,3,838.5861707424048,0.03448259414343794,0.4,0,6.303353607989266,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,0,8,16,0.2,3,890.2810485234592,0.03653877576671684,0.3,6,22.150583133192413,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,0,8,16,0.2,3,845.1933669372786,0.034706116343513456,0.2727272727272727,6,15.351333011212773,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,0,8,16,0.2,3,891.20790601352,0.03632172924215453,0.29411764705882354,50,393.9497523302434,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,0,8,16,0.2,3,842.1524558597563,0.034604352912842674,0.25,50,227.56380792448545,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,1,8,16,0.2,3,757.8023653373616,0.03128302967272209,0.5,0,18.049662641737086,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,1,8,16,0.2,3,806.6106519514044,0.03325302513469736,0.4,0,6.170507245346016,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,1,8,16,0.2,3,755.1915988178224,0.03094856024776208,0.2857142857142857,6,11.945050789276138,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,1,8,16,0.2,3,815.2288050524855,0.03346102724966006,0.3,6,14.143950447099996,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,1,8,16,0.2,3,759.1526347934384,0.03109451213640106,0.25,50,195.00971099142043,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,1,8,16,0.2,3,806.1341560368792,0.03291237910419598,0.2727272727272727,50,211.48805548055134,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,2,8,16,0.2,3,820.3549709570635,0.034101785038384194,0.3076923076923077,0,8.12310734356106,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,2,8,16,0.2,3,736.309052716596,0.030695492536063056,0.3076923076923077,0,4.714295132029292,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,2,8,16,0.2,3,815.3187034228243,0.03375562968035203,0.4,6,19.361490471386787,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,2,8,16,0.2,3,739.1250303410475,0.03028423859372923,0.25,6,7.8565129961480125,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,2,8,16,0.2,3,815.1695533046479,0.03332128886735476,0.2727272727272727,50,343.1205082717115,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,2,8,16,0.2,3,736.1132197569533,0.030229650257140264,0.23076923076923078,50,127.58593437896161,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,3,8,16,0.2,3,887.383895579622,0.03690469127555429,0.3,0,10.308770841131263,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,3,8,16,0.2,3,830.3218662816698,0.034125882904840824,0.3125,0,8.450909754097665,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,3,8,16,0.2,3,888.2048505311757,0.036867106188059974,0.3,6,23.18289191745498,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,3,8,16,0.2,3,836.204512040749,0.034693782297537355,0.25,6,17.892702624178128,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,3,8,16,0.2,3,886.1015069276161,0.03616958503421604,0.23076923076923078,50,391.7480593807377,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,3,8,16,0.2,3,835.1174266069112,0.034061127739599906,0.21428571428571427,50,296.277227883018,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,4,8,16,0.2,3,830.4915331325896,0.03469716040990181,0.4,0,22.919502986720545,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,4,8,16,0.2,3,784.27839413421,0.032484621837402756,0.3,0,7.559756940991065,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,4,8,16,0.2,3,827.1282823464464,0.03437565397377758,0.6,6,23.56501074525113,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,4,8,16,0.2,3,801.1722081914239,0.0331922874725398,0.23076923076923078,6,20.279339826274736,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,4,8,16,0.2,3,821.1329708455044,0.0336462097315357,0.2777777777777778,50,442.0953646990474,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,4,8,16,0.2,3,801.1071431513014,0.03275534181220352,0.23076923076923078,50,307.6366841780309,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,5,8,16,0.2,3,859.5168527979976,0.0357530424827851,0.3333333333333333,0,9.336554540244833,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,5,8,16,0.2,3,809.6089232979317,0.03349297410249413,0.4,0,6.5286261078817915,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,5,8,16,0.2,3,859.2386529377899,0.03572431192146675,0.4,6,21.009152806791462,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,5,8,16,0.2,3,811.335919936872,0.03360559229607474,0.36363636363636365,6,14.20769955297692,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,5,8,16,0.2,3,857.1455849678463,0.03539762389767717,0.2727272727272727,50,364.0414442218007,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,5,8,16,0.2,3,802.1872971579228,0.032974852426851296,0.3,50,214.96212910723625,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,6,8,16,0.2,3,825.4704425355081,0.034142556900710413,0.36363636363636365,0,8.291700023528392,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,6,8,16,0.2,3,783.3608804737801,0.03248721009950582,0.3,0,7.323658264685946,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,6,8,16,0.2,3,819.1929675968534,0.03386495802277258,0.3,6,18.93129789374143,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,6,8,16,0.2,3,757.1515566349394,0.03131097516086026,0.3,6,17.175768944722222,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,6,8,16,0.2,3,831.1758853296238,0.03418965339390753,0.3,50,348.8405549950039,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,6,8,16,0.2,3,754.0938333237981,0.030758351896256097,0.21428571428571427,50,293.57236465009737,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,7,8,16,0.2,3,843.8448447678169,0.034610525358496874,0.5,0,16.497077623191217,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,7,8,16,0.2,3,777.3228726857377,0.03230697549616347,0.36363636363636365,0,6.348845260483358,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,7,8,16,0.2,3,841.2059852965012,0.03466256367678902,0.26666666666666666,6,23.7527478947668,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,7,8,16,0.2,3,772.222368050048,0.031642958024937176,0.3,6,14.236843185646649,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,7,8,16,0.2,3,846.2411091239616,0.0347471395988129,0.3,50,406.0886822737284,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,7,8,16,0.2,3,773.123376140463,0.031424981448334555,0.2727272727272727,50,243.770802048939,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,8,8,16,0.2,3,838.5979149344971,0.03459859907775452,0.4,0,11.092535089839657,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,8,8,16,0.2,3,868.3404895904295,0.035937976274997056,0.3,0,5.72133125849723,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,8,8,16,0.2,3,845.2674916374356,0.035090216627928696,0.4,6,26.923888723091295,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,8,8,16,0.2,3,883.2152988142492,0.03674778548784359,0.3,6,13.392892106938234,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,8,8,16,0.2,3,842.1345665872916,0.0346521463142979,0.25,50,464.6801049418664,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,8,8,16,0.2,3,873.1678676853522,0.03600471716797635,0.3,50,296.2533562133758,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,9,8,16,0.2,3,823.4721653055693,0.03421385035702575,0.3333333333333333,0,21.796356957096577,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,9,8,16,0.2,3,892.3932321286262,0.037308104062467706,0.3,0,15.02884875012387,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,9,8,16,0.2,3,824.1751052017843,0.03414567545339127,0.23076923076923078,6,24.636004013878846,1.0,4.0
VST-CA,mixed,uniform,900,10,20,False,9,8,16,0.2,3,909.225740997082,0.03699185403272883,0.3,6,30.267234246479347,1.0,4.0
VST-CA,pure,zipfian,900,10,20,False,9,8,16,0.2,3,824.1768910832837,0.03403911551470791,0.3,50,393.9495466624976,1.0,4.0
VST-CA,pure,uniform,900,10,20,False,9,8,16,0.2,3,909.1137377532544,0.03724087117209238,0.21428571428571427,50,675.1556833774703,1.0,4.0
VST-NCA,N/A,zipfian,900,10,20,False,0,16,4,0.2,1,763.2007717684878,0.03148341586115139,0.2727272727272727,0,4.39723678871087,1.0,4.0
VST-NCA,N/A,uniform,900,10,20,False,0,16,4,0.2,1,743.339993944897,0.030508091997362714,0.3,0,4.082970552801271,1.0,4.0
VST-CA,mixed,zipfian,900,10,20,False,0,16,4,0.2,1,763.1030019544344,0.031062995183844828,0.2,20,12.025275026328018,1.0,4.0
