Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-CA,mixed,uniform,10000,16,64,FALSE,3,32,24,0.25,6,12664.022345159614,0.017885922923929938,0.2222222222222222,13,3529.390480938833,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,32,24,0.25,6,12514.07980261385,0.018525694374201408,0.2631578947368421,0,572.9320696412178,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,32,24,0.25,6,12516.021668164742,0.017868495912077703,0.1875,14,1853.8976200965408,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,32,24,0.25,6,12388.087524084289,0.018384478563733743,0.25,0,506.369354005903,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,32,24,0.25,6,12354.031629311581,0.017795219795793158,0.25,11,1594.3049780278816,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,32,24,0.25,6,12278.107739092824,0.018255787771519254,0.35294117647058826,0,582.498198334768,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,32,24,0.25,6,12263.017128044634,0.017337793635943465,0.17647058823529413,15,1982.0734995728708,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,7,32,24,0.25,6,12768.084188050636,0.018936479038071073,0.25,0,627.1346231582575,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,7,32,24,0.25,6,12834.021336227317,0.018101890748911553,0.2,13,2207.1938471790054,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,8,32,24,0.25,6,12333.102092886009,0.018263520177562605,0.3333333333333333,0,444.41952154022874,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,8,32,24,0.25,6,12316.02112968348,0.017468609800678214,0.2222222222222222,24,1876.5909631724353,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,9,32,24,0.25,6,12148.084063339069,0.01790432120679346,0.25,0,601.5820491928898,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,9,32,24,0.25,6,12182.015835913495,0.0172828241108632,0.15789473684210525,22,2336.3972328411473,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,0,32,32,0.25,8,14168.259863650532,0.021041906304726743,0.4375,0,489.6087670514826,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,0,32,32,0.25,8,14181.029979684963,0.02010081876428928,0.25,12,1731.1957025310257,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,1,32,32,0.25,8,14312.13649971255,0.0211968404605124,0.29411764705882354,0,493.3471482055029,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,1,32,32,0.25,8,14312.033349462823,0.0202729501447022,0.23529411764705882,9,1506.3557728291198,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,2,32,32,0.25,8,13947.093981547428,0.02057293512389317,0.25,0,659.1206345935352,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,2,32,32,0.25,8,13954.019810816573,0.01963764101224444,0.1875,18,2295.4875458508614,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,3,32,32,0.25,8,14373.106880721441,0.0212021262650546,0.2777777777777778,0,575.509788758296,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,3,32,32,0.25,8,14372.028746769483,0.02012147632485674,0.20833333333333334,13,2172.8493106775277,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,32,32,0.25,8,14551.124951916787,0.02151061301029362,0.3157894736842105,0,592.6375186916848,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,32,32,0.25,8,14481.025203620022,0.02060284164867019,0.1875,14,1784.652382429893,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,32,32,0.25,8,14810.157734797127,0.021894784715441228,0.3125,0,599.0823164425092,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,32,32,0.25,8,14806.04448719293,0.021134685211071515,0.23529411764705882,11,1845.165611879318,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,32,32,0.25,8,14241.102705410058,0.020994932777658692,0.2777777777777778,0,522.7068879351427,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,32,32,0.25,8,14200.02937804883,0.02017496025366407,0.21052631578947367,15,1936.3858208472084,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,7,32,32,0.25,8,14130.110086173601,0.02095532633678209,0.3125,0,518.1324417380092,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,7,32,32,0.25,8,14087.035060872395,0.02003858753979378,0.25,13,1832.8085462251038,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,8,32,32,0.25,8,14530.142866311582,0.021473176149838957,0.29411764705882354,0,548.4625053094642,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,8,32,32,0.25,8,14562.032270428072,0.020530309431150414,0.1875,24,2167.7153886054584,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,9,32,32,0.25,8,14699.11136392617,0.021620543020997703,0.29411764705882354,0,617.2873636316508,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,9,32,32,0.25,8,14726.025862077067,0.020802400401028383,0.1875,22,3181.334269299201,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,0,64,8,0.25,2,14621.17028393084,0.021687926283136972,0.3157894736842105,0,1091.6054112328566,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,0,64,8,0.25,2,14629.029519787282,0.02060242362284108,0.1875,47,6398.346465672832,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,1,64,8,0.25,2,14626.162624800994,0.021581770376720526,0.3125,0,1000.1769508434227,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,1,64,8,0.25,2,14619.029131061896,0.02062309010372585,0.1875,28,4318.518351800012,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,2,64,8,0.25,2,14384.14318330541,0.021350365107500692,0.3125,0,932.2475043541635,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,2,64,8,0.25,2,14412.031296703468,0.020307330229991937,0.1875,15,3978.5323664186,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,3,64,8,0.25,2,14101.137099880589,0.02096392365155496,0.2777777777777778,0,937.8283712535631,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,3,64,8,0.25,2,14100.02504022134,0.019925926977988246,0.1875,22,3562.9918652682973,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,64,8,0.25,2,14285.119091057746,0.021129876948976514,0.25,0,1006.906042605202,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,64,8,0.25,2,14296.026799884432,0.019955903731938524,0.25,31,4716.784709688742,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,64,8,0.25,2,15032.191309552212,0.02229966093475574,0.35294117647058826,0,984.8321332758642,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,64,8,0.25,2,15027.031925897822,0.021359350058103157,0.17647058823529413,19,3436.903157335415,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,64,8,0.25,2,14412.184815110211,0.02132458848579696,0.3125,0,716.7246701026161,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,64,8,0.25,2,14472.027989541513,0.02038086035669173,0.1875,34,3280.42590513546,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,7,64,8,0.25,2,14411.129848128576,0.021272768394904395,0.29411764705882354,0,860.5486248288653,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,7,64,8,0.25,2,14422.026467766995,0.02039177982965636,0.17647058823529413,30,4301.698253837443,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,8,64,8,0.25,2,14056.13883345159,0.02081291891257433,0.29411764705882354,0,730.2555881623703,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,8,64,8,0.25,2,14057.026216512118,0.02000578601741008,0.1875,14,2946.061382150423,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,9,64,8,0.25,2,14658.125126761275,0.021656946264995647,0.3,0,879.5787419292319,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,9,64,8,0.25,2,14660.022976559203,0.020496253300101068,0.17647058823529413,42,4514.182171093475,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,0,64,12,0.25,3,18065.266411167882,0.02684861228818352,0.3125,0,1374.637862129166,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,0,64,12,0.25,3,18004.052480079165,0.025400360300173005,0.1875,47,8025.06761494893,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,1,64,12,0.25,3,17600.222144840627,0.02599883764491708,0.3125,0,805.107928590267,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,1,64,12,0.25,3,17559.048170426355,0.024662003591879752,0.1875,28,4137.203005907126,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,2,64,12,0.25,3,17782.484637402467,0.02641988350255958,0.4444444444444444,0,1171.6735934457975,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,2,64,12,0.25,3,17765.05974527329,0.025090891690635133,0.1875,15,4840.622206510976,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,3,64,12,0.25,3,17429.208263058943,0.025808952536508827,0.3125,0,1032.853405478876,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,3,64,12,0.25,3,17430.03734344227,0.024696558097824162,0.1875,22,3988.8850135717075,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,64,12,0.25,3,17609.228841926866,0.026098604270905133,0.3,0,1027.4384942910401,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,64,12,0.25,3,17630.04203209125,0.024767040362445883,0.25,31,4339.494609610236,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,64,12,0.25,3,17359.217564096223,0.025759960758163534,0.2777777777777778,0,1126.4994220776134,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,64,12,0.25,3,17383.046855312787,0.024537525867429928,0.2222222222222222,19,5049.305425680883,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,64,12,0.25,3,17303.260048657678,0.02552466709462406,0.35294117647058826,0,1082.6525375688798,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,64,12,0.25,3,17294.051747763122,0.02438110574427173,0.23529411764705882,34,4545.725963322446,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,7,64,12,0.25,3,17929.310394984237,0.02650152615726595,0.375,0,1109.6458042200538,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,7,64,12,0.25,3,18013.06386137553,0.025290931911268643,0.3125,30,5298.084095606697,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,8,64,12,0.25,3,18243.248465287106,0.02703591916447149,0.3125,0,1111.1615636590868,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,8,64,12,0.25,3,18245.063127018188,0.025890703335051175,0.20833333333333334,14,4549.853786812921,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,9,64,12,0.25,3,17881.237042597062,0.02649432728643969,0.3125,0,1406.6495022919844,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,9,64,12,0.25,3,17852.045593415256,0.025062569379569532,0.23529411764705882,42,7438.0662881748285,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,0,64,16,0.25,4,21030.419428424186,0.03110049520479788,0.4117647058823529,0,1367.5234670449863,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,0,64,16,0.25,4,21043.06719348594,0.029595580434680312,0.19047619047619047,47,7783.86665190279,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,1,64,16,0.25,4,20124.361934143846,0.029717844053620202,0.3125,0,1028.11446692975,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,1,64,16,0.25,4,20144.06357216138,0.0283316143287624,0.23529411764705882,28,4449.614658781036,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,2,64,16,0.25,4,20130.411133056714,0.029756201059212378,0.35294117647058826,0,1428.2608245973825,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,2,64,16,0.25,4,20179.08197579004,0.028640279364362867,0.21052631578947367,15,5056.510560900555,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,3,64,16,0.25,4,19866.3647043292,0.029491847565979862,0.375,0,1160.5377157537732,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,3,64,16,0.25,4,19858.065644669507,0.02800184240393068,0.21052631578947367,22,5465.675164968416,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,64,16,0.25,4,20578.402386999056,0.030347280067521524,0.3157894736842105,0,1024.488791700045,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,64,16,0.25,4,20624.0588934887,0.028695945053079985,0.23529411764705882,31,4962.413634152967,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,64,16,0.25,4,20118.294610763896,0.029799978112142567,0.3125,0,1153.843392104609,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,64,16,0.25,4,20084.062214200698,0.028278869326554143,0.19047619047619047,19,4319.6149331362685,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,64,16,0.25,4,20398.33724631491,0.030298919605935174,0.3333333333333333,0,1265.4255372230546,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,64,16,0.25,4,20373.063591077393,0.028717237024064455,0.2,34,5830.531086620467,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,7,64,16,0.25,4,20144.425033645664,0.029788697307696337,0.4375,0,1116.5865790151292,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,7,64,16,0.25,4,20131.07390605009,0.028390110375757595,0.25,30,5374.724447460379,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,8,64,16,0.25,4,20993.503023322693,0.031005339500610764,0.4375,0,1315.836914952204,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,8,64,16,0.25,4,20990.072337676713,0.02961851651795851,0.19047619047619047,14,4753.736877529416,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,9,64,16,0.25,4,20344.368916319636,0.03002505447570439,0.42105263157894735,0,1096.6377030425938,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,9,64,16,0.25,4,20232.05972066553,0.028411274821117032,0.25,42,5098.957807321276,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,0,64,24,0.25,6,24933.604967266212,0.037020351431831584,0.3125,0,986.8679395960644,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,0,64,24,0.25,6,24909.10347631632,0.03486484889146291,0.19047619047619047,47,5110.45787956164,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,1,64,24,0.25,6,24653.633588014553,0.03665940856727331,0.3333333333333333,0,1202.022868990025,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,1,64,24,0.25,6,24633.10657958743,0.03462099925570502,0.25,28,5274.566450024722,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,2,64,24,0.25,6,24196.510245146674,0.03580852663244507,0.375,0,966.2874406089541,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,2,64,24,0.25,6,24231.113451111032,0.03413671929991586,0.23529411764705882,15,3647.0286454508896,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,3,64,24,0.25,6,25337.716494841512,0.03732048361543724,0.4375,0,1440.3779178371187,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,3,64,24,0.25,6,25388.12408656763,0.03555489481400697,0.25,22,6586.977879861661,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,4,64,24,0.25,6,24974.661748679868,0.036863877802539954,0.375,0,1441.492126991332,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,4,64,24,0.25,6,24963.11108769598,0.035028720745756685,0.23529411764705882,31,5848.156494995288,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,5,64,24,0.25,6,24358.465727258717,0.03600791808659711,0.3333333333333333,0,1179.9983207090409,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,5,64,24,0.25,6,24298.133101464307,0.034184507274994246,0.29411764705882354,19,4168.292122412182,0.15,4.0
VST-NCA,N/A,uniform,10000,16,64,FALSE,6,64,24,0.25,6,25010.631800408646,0.03703288122918361,0.4117647058823529,0,1428.9570501797716,0.15,4.0
VST-CA,mixed,uniform,10000,16,64,FALSE,6,64,24,0.25,6,25018.10174462436,0.03498132506391138,0.2222222222222222,34,6027.78139768797,0.15,4.0
