Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,4,8,0.5,4,302.1122385,0.012259729,0.4,0,7.230857109,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,4,8,0.5,4,302.088737,0.012225562,0.4,3,10.03672215,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,4,8,0.5,4,354.0542338,0.014784932,0.4,0,6.975075912,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,4,8,0.5,4,354.0606658,0.01456158,0.4,3,12.20311052,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,4,8,0.5,4,346.0528464,0.014389425,0.4,0,13.55630204,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,4,8,0.5,4,346.0340989,0.01427275,0.25,8,49.06730743,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,4,8,0.5,4,333.1500936,0.013772654,0.4,0,9.572241881,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,4,8,0.5,4,333.0320495,0.013753647,0.2,4,17.40956777,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,4,8,0.5,4,317.0662259,0.013224437,0.4,0,8.700711192,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,4,8,0.5,4,317.0364637,0.012849255,0.333333333,6,20.11687376,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,4,8,0.5,4,339.0673801,0.013981613,0.4,0,7.672546159,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,4,8,0.5,4,340.0326176,0.014044675,0.2,5,14.72829001,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,4,8,0.5,4,335.0566605,0.013725742,0.4,0,6.983554081,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,4,8,0.5,4,336.0862293,0.013709812,0.5,3,9.632259361,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,4,8,0.5,4,330.0509428,0.013722886,0.4,0,7.650131927,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,4,8,0.5,4,330.0339789,0.013445811,0.285714286,6,13.10844848,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,4,8,0.5,4,288.0842238,0.011870485,0.4,0,6.243506663,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,4,8,0.5,4,289.0424353,0.011875319,0.4,3,10.53014355,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,4,8,0.5,4,307.0731475,0.012763891,0.428571429,0,11.49254662,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,4,8,0.5,4,307.0313541,0.012621289,0.25,5,28.79570364,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,4,16,0.5,8,428.1561799,0.017759694,0.4,0,8.306257826,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,4,16,0.5,8,427.1033437,0.017686965,0.4,3,12.83530869,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,4,16,0.5,8,438.1161583,0.017729262,0.4,0,8.376865024,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,4,16,0.5,8,448.070027,0.018269459,0.4,3,16.00549816,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,4,16,0.5,8,402.2100455,0.016531755,0.6,0,7.527673562,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,4,16,0.5,8,402.0517504,0.016168438,0.333333333,8,23.36398296,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,4,16,0.5,8,432.1561984,0.017689052,0.4,0,7.052635942,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,4,16,0.5,8,430.1084503,0.017792653,0.4,4,13.03922017,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,4,16,0.5,8,385.0979581,0.015705035,0.4,0,8.50726548,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,4,16,0.5,8,384.0438007,0.015670209,0.333333333,6,18.78215483,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,4,16,0.5,8,461.3011551,0.019053112,0.6,0,7.638785858,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,4,16,0.5,8,461.1335831,0.018720667,0.5,5,15.35807307,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,4,16,0.5,8,434.1152762,0.017592483,0.4,0,8.926677672,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,4,16,0.5,8,433.1233596,0.017722341,0.4,3,12.31363147,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,4,16,0.5,8,432.0653924,0.017644448,0.4,0,7.143579377,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,4,16,0.5,8,443.05046,0.018072145,0.333333333,6,12.37038906,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,4,16,0.5,8,438.1325571,0.018026222,0.428571429,0,11.81442927,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,4,16,0.5,8,440.1050561,0.018177504,0.4,3,22.03082213,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,4,16,0.5,8,467.0923014,0.019196484,0.4,0,7.956155663,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,4,16,0.5,8,468.063229,0.019138256,0.333333333,5,19.02417603,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,8,2,0.5,1,344.2912784,0.014423263,0.6,0,3.279247453,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,8,2,0.5,1,344.1407653,0.014517525,0.6,10,4.900395229,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,8,2,0.5,1,352.0856029,0.014564217,0.4,0,3.735620232,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,8,2,0.5,1,352.0768405,0.014416341,0.4,10,6.180687996,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,8,2,0.5,1,316.0650809,0.013278929,0.4,0,3.501337038,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,8,2,0.5,1,316.0303219,0.013111498,0.2,6,5.273187953,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,8,2,0.5,1,243.0332559,0.00974002,0.4,0,3.140664895,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,8,2,0.5,1,243.022587,0.009930742,0.2,6,4.151240796,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,8,2,0.5,1,250.0746179,0.010281645,0.4,0,3.128940255,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,8,2,0.5,1,250.067564,0.010379533,0.4,6,4.08024358,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,8,2,0.5,1,304.0302104,0.012365967,0.25,0,3.333165167,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,8,2,0.5,1,304.0281165,0.012430567,0.2,8,5.713691945,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,8,2,0.5,1,288.0793492,0.011861805,0.4,0,3.396843612,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,8,2,0.5,1,288.0419999,0.011969142,0.4,5,3.925931584,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,8,2,0.5,1,322.0364242,0.013215209,0.333333333,0,3.379055918,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,8,2,0.5,1,322.0533679,0.01359929,0.4,5,4.813650417,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,8,2,0.5,1,285.0312812,0.011605825,0.285714286,0,3.507145079,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,8,2,0.5,1,285.0326803,0.01156924,0.285714286,5,4.65390224,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,8,2,0.5,1,367.0846631,0.014949397,0.4,0,3.770141623,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,8,2,0.5,1,367.0861878,0.01509936,0.4,3,4.108654546,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,8,4,0.5,2,505.1360553,0.020658981,0.4,0,5.234705189,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,8,4,0.5,2,502.0578868,0.020561862,0.333333333,12,10.25305975,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,8,4,0.5,2,467.1019759,0.019244054,0.4,0,5.562793007,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,8,4,0.5,2,468.0655089,0.018822729,0.4,10,14.47836817,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,8,4,0.5,2,427.1178293,0.017686196,0.4,0,4.727762224,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,8,4,0.5,2,426.0802835,0.017745632,0.4,6,9.892890133,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,8,4,0.5,2,495.2786951,0.020416733,0.5,0,6.929598075,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,8,4,0.5,2,496.2681407,0.020159104,0.6,6,12.98406292,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,8,4,0.5,2,437.0470178,0.018036659,0.333333333,0,4.871123301,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,8,4,0.5,2,438.0428328,0.018072365,0.25,6,8.16386469,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,8,4,0.5,2,434.1956138,0.018088734,0.4,0,5.25394282,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,8,4,0.5,2,435.0685284,0.017978432,0.4,8,14.23735716,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,8,4,0.5,2,423.0974472,0.017463613,0.4,0,4.148893184,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,8,4,0.5,2,423.0695533,0.017484927,0.4,5,4.931420663,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,8,4,0.5,2,471.0451111,0.019110241,0.25,0,4.84509587,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,8,4,0.5,2,471.0625929,0.019376219,0.4,5,7.345503653,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,8,4,0.5,2,441.1751581,0.018046986,0.4,0,5.372466655,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,8,4,0.5,2,441.0939447,0.017950636,0.4,5,8.952262187,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,8,4,0.5,2,382.0694492,0.015643402,0.333333333,0,4.605661113,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,8,4,0.5,2,382.0776476,0.015742608,0.4,3,5.751938645,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,8,8,0.5,4,617.2214964,0.025081299,0.5,0,8.9285725,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,8,8,0.5,4,616.1210036,0.024915625,0.4,10,21.75513617,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,8,8,0.5,4,648.26598,0.02665289,0.6,0,10.96849415,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,8,8,0.5,4,648.1054142,0.026505783,0.4,10,30.4836804,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,8,8,0.5,4,671.3542056,0.027994098,0.5,0,17.90698647,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,8,8,0.5,4,671.2656026,0.027738776,0.4,6,46.55710221,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,8,8,0.5,4,596.219873,0.024762586,0.4,0,11.45239325,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,8,8,0.5,4,596.1541896,0.024853992,0.4,6,27.59608868,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,8,8,0.5,4,618.4175588,0.02546538,0.6,0,16.68409671,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,8,8,0.5,4,618.266462,0.025119641,0.6,6,40.32173857,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,8,8,0.5,4,647.1774049,0.02642042,0.4,0,13.72161706,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,8,8,0.5,4,647.1538192,0.026232334,0.4,8,42.8022104,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,8,8,0.5,4,630.1849397,0.026199485,0.5,0,11.1940185,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,8,8,0.5,4,629.1338464,0.026048533,0.4,5,19.92475363,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,8,8,0.5,4,655.2515295,0.02707026,0.4,0,10.36671546,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,8,8,0.5,4,652.0880041,0.026468979,0.333333333,5,23.79238295,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,8,8,0.5,4,586.166596,0.024204152,0.4,0,10.67983572,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,8,8,0.5,4,588.0658756,0.023952895,0.333333333,5,19.43491228,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,8,8,0.5,4,610.1677595,0.025210607,0.428571429,0,17.60906983,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,8,8,0.5,4,610.2075032,0.025384631,0.428571429,3,26.96401486,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,8,16,0.5,8,910.521784,0.037777514,0.6,0,13.61354557,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,8,16,0.5,8,907.2062063,0.036836317,0.4,12,37.71242596,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,8,16,0.5,8,877.464049,0.035958401,0.6,0,14.7871556,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,8,16,0.5,8,887.2206987,0.0361522,0.4,10,52.61548658,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,8,16,0.5,8,855.5360355,0.035010942,0.6,0,11.53962163,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,8,16,0.5,8,838.2268259,0.03404206,0.428571429,6,26.58931072,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,8,16,0.5,8,872.5909439,0.035675504,0.666666667,0,14.20722466,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,8,16,0.5,8,869.2140052,0.035621342,0.4,6,32.19485933,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,8,16,0.5,8,786.3188953,0.032120885,0.6,0,13.03440138,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,8,16,0.5,8,779.1433052,0.031288013,0.4,6,32.69197683,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,8,16,0.5,8,895.7135996,0.037059998,0.666666667,0,12.06495824,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,8,16,0.5,8,898.1990214,0.036668117,0.4,8,41.33111875,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,8,16,0.5,8,849.315597,0.034673882,0.4,0,12.95342119,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,8,16,0.5,8,859.2496485,0.035154204,0.4,5,19.52820056,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,8,16,0.5,8,896.6156695,0.036871364,0.6,0,11.91235633,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,8,16,0.5,8,903.2830636,0.03696244,0.5,5,24.23162807,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,8,16,0.5,8,858.3993232,0.035400956,0.6,0,15.82072483,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,8,16,0.5,8,857.2077295,0.034999187,0.4,5,30.95052368,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,8,16,0.5,8,906.5789309,0.037144703,0.6,0,12.9219631,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,8,16,0.5,8,908.4552626,0.03726753,0.6,3,19.41265042,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,16,2,0.5,1,606.5744985,0.025219946,0.6,0,4.077442788,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,16,2,0.5,1,606.2180995,0.025279382,0.6,9,7.368583048,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,16,2,0.5,1,626.3679768,0.02619509,0.6,0,4.423478177,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,16,2,0.5,1,626.2804416,0.025920103,0.6,17,11.33226078,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,16,2,0.5,1,706.3350046,0.029385843,0.6,0,4.832801597,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,16,2,0.5,1,706.1415349,0.029065043,0.4,14,11.64305396,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,16,2,0.5,1,549.2594912,0.022445574,0.6,0,4.104146435,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,16,2,0.5,1,549.0918399,0.022195416,0.4,7,7.015693515,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,16,2,0.5,1,601.2000296,0.024950232,0.4,0,4.432546506,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,16,2,0.5,1,601.0980713,0.024504188,0.4,18,9.528005157,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,16,2,0.5,1,654.1436625,0.026730563,0.4,0,4.298779573,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,16,2,0.5,1,654.1003679,0.02655676,0.375,11,8.219791316,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,16,2,0.5,1,651.3994924,0.026847457,0.6,0,4.548918922,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,16,2,0.5,1,651.0961802,0.026569833,0.333333333,15,10.07082471,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,16,2,0.5,1,649.3798609,0.026908321,0.6,0,5.23207651,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,16,2,0.5,1,649.1044063,0.026962704,0.4,12,10.56510628,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,16,2,0.5,1,597.0754199,0.024319508,0.4,0,4.51741465,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,16,2,0.5,1,597.082885,0.024429921,0.4,6,7.625942085,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,16,2,0.5,1,696.4124125,0.028597027,0.6,0,4.777261043,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,16,2,0.5,1,696.1345071,0.02830589,0.4,9,8.585314612,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,16,4,0.5,2,988.605528,0.040834124,0.6,0,7.905785224,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,16,4,0.5,2,989.2579999,0.040435761,0.4,9,16.57799426,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,16,4,0.5,2,927.4583911,0.038080407,0.4,0,8.174680208,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,16,4,0.5,2,926.2001232,0.037457373,0.4,17,26.58949429,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,16,4,0.5,2,915.5260707,0.037525159,0.6,0,7.992856895,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,16,4,0.5,2,914.1964114,0.037332019,0.4,14,24.31056777,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,16,4,0.5,2,967.8755512,0.039896113,0.6,0,9.519803712,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,16,4,0.5,2,967.5247453,0.039807344,0.6,10,24.17731086,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,16,4,0.5,2,885.3748096,0.036638344,0.6,0,8.839651794,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,16,4,0.5,2,882.1837111,0.036332485,0.4,18,23.08632361,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,16,4,0.5,2,878.5333802,0.036432241,0.6,0,8.097002541,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,16,4,0.5,2,881.2200066,0.036105069,0.4,11,21.24217594,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,16,4,0.5,2,804.2686112,0.0331837,0.428571429,0,6.422546159,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,16,4,0.5,2,805.1621854,0.032705136,0.4,15,17.72969297,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,16,4,0.5,2,983.353736,0.04032447,0.4,0,9.318612102,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,16,4,0.5,2,979.2463155,0.03973857,0.428571429,12,22.05118087,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,16,4,0.5,2,867.5682604,0.035319328,0.6,0,8.582834362,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,16,4,0.5,2,867.2273627,0.035018853,0.4,6,20.73878657,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,16,4,0.5,2,883.3634829,0.036030911,0.4,0,8.121112643,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,16,4,0.5,2,884.2677461,0.035874796,0.4,9,16.39902069,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,16,8,0.5,4,1172.763258,0.047735173,0.8,0,16.0305841,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,16,8,0.5,4,1171.404037,0.047709575,0.5,9,41.98710136,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,16,8,0.5,4,1286.83969,0.053299737,0.6,0,21.07583337,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,16,8,0.5,4,1286.330821,0.052723725,0.4,17,96.81965149,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,16,8,0.5,4,1240.576216,0.05158818,0.666666667,0,24.5257961,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,16,8,0.5,4,1238.505607,0.050734654,0.5,14,88.70819892,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,16,8,0.5,4,1263.113968,0.052367,0.6,0,23.44236921,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,16,8,0.5,4,1262.329683,0.051791098,0.4,10,61.97663006,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,16,8,0.5,4,1209.120685,0.049787635,0.666666667,0,37.2358638,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,16,8,0.5,4,1208.352567,0.049236781,0.4,18,89.26487479,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,16,8,0.5,4,1279.170209,0.052092232,0.666666667,0,20.55850043,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,16,8,0.5,4,1277.480408,0.051831527,0.6,11,59.33554673,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,16,8,0.5,4,1283.197808,0.052949933,0.8,0,17.77972511,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,16,8,0.5,4,1280.442917,0.052331844,0.428571429,15,54.86123151,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,16,8,0.5,4,1256.104966,0.051629599,0.6,0,16.18798229,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,16,8,0.5,4,1253.365128,0.051459641,0.5,12,46.07019547,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,16,8,0.5,4,1192.009973,0.049227882,0.666666667,0,20.02023439,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,16,8,0.5,4,1191.413298,0.048525857,0.6,6,50.10353259,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,16,8,0.5,4,1225.311088,0.05055349,0.8,0,28.27839754,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,16,8,0.5,4,1225.440983,0.050435937,0.4,9,61.12177583,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,16,16,0.5,8,1766.552851,0.072831633,1,0,24.20220929,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,16,16,0.5,8,1764.833448,0.072102142,0.5,9,69.39041975,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,1,16,16,0.5,8,1776.750368,0.072727922,0.6,0,26.89441665,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,1,16,16,0.5,8,1800.83271,0.072571257,0.6,17,127.239927,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,2,16,16,0.5,8,1713.270227,0.069905979,0.8,0,25.2366387,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,2,16,16,0.5,8,1705.897171,0.069494762,0.5,14,84.98785889,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,3,16,16,0.5,8,1768.79123,0.072607182,0.666666667,0,28.56343014,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,3,16,16,0.5,8,1782.854637,0.072426348,0.6,10,84.53188561,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,4,16,16,0.5,8,1636.36668,0.067102493,0.6,0,23.1157937,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,4,16,16,0.5,8,1648.692186,0.066684904,0.6,18,82.16178828,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,5,16,16,0.5,8,1749.784235,0.072213213,0.8,0,22.46674538,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,5,16,16,0.5,8,1758.656816,0.071281904,0.8,11,68.00877147,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,6,16,16,0.5,8,1760.89799,0.071733002,0.666666667,0,23.75123716,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,6,16,16,0.5,8,1739.871327,0.070655795,0.428571429,15,79.27920166,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,7,16,16,0.5,8,1828.74703,0.075242907,0.8,0,29.87695976,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,7,16,16,0.5,8,1829.791154,0.074731385,0.5,12,91.54631906,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,8,16,16,0.5,8,1692.132625,0.069590562,0.6,0,30.80414312,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,8,16,16,0.5,8,1691.972442,0.068707044,0.6,6,78.48857577,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,9,16,16,0.5,8,1797.782213,0.073450162,0.6,0,25.37978464,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,9,16,16,0.5,8,1768.907669,0.072351531,0.6,9,74.01048353,0.15,4
VST-NCA,N/A,uniform,1849,5,10,TRUE,0,32,2,0.5,1,1304.117081,0.053364337,0.8,0,6.302745684,0.15,4
VST-CA,mixed,uniform,1849,5,10,TRUE,0,32,2,0.5,1,1300.597039,0.053030243,0.6,12,15.68718252,0.15,4
